ENTRY            D0257   20041117                             0000D025700000001 
SUBENT        D0257001   20041117                             0000D025700100001 
BIB                 11         40                                 D025700100002 
TITLE      The phenomenological optical potential for             D025700100003 
           alpha-scattering from nuclei in the Ca region          D025700100004 
AUTHOR     (H.P.Gubler,U.Kiebele,H.O.Meyer,G.R.Plattner,I.Sick)   D025700100005 
INSTITUTE  (2SWTBAS)                                              D025700100006 
REFERENCE  (J,NP/A,351,29,1981)                                   D025700100007 
           (J,PL/B,74,202,1978)                                   D025700100008 
FACILITY   (CYCLO) The injector cyclotron facility                D025700100009 
METHOD     (EDE)                                                  D025700100010 
SAMPLE     The Ca targets were fabricated by evaporating natural  D025700100011 
           Ca (with a 40Ca content of 96.6%) onto self-supporting D025700100012 
           carbon foils of 20 mu-g/cm2 thickness. Target          D025700100013 
           densities of 200-400 mu-g/cm2 were used.               D025700100014 
           The 50Ti and the 52Cr targets consisted of             D025700100015 
           self-supporting foils. These isotopically enriched     D025700100016 
           targets contained 83.2% 50Ti, 12.4% 48Ti and 99.9% 52CrD025700100017 
DETECTOR   (SIBAR) Three surface barrier detectors with a         D025700100018 
           sensitive thickness of 1 mm served to measure the      D025700100019 
           forward-angle data.                                    D025700100020 
           (PSSSD) Two position-sensitive detectors, each         D025700100021 
           covering an angular range of 12degr., were used at     D025700100022 
           backward angles.                                       D025700100023 
           Three fixed detectors, at 161. degr. and at +-15degr., D025700100024 
           served as monitors of the target, beam intensity and   D025700100025 
           incident beam direction.                               D025700100026 
           (TELES) The measurements at the energies higher than   D025700100027 
           50 MeV were made with telescopes of 2 or 3 fully       D025700100028 
           depleted detectors of 1 mm sensitive thickness stacked D025700100029 
           in series to allow for the greater range of scattered  D025700100030 
           alpha -particles.                                      D025700100031 
ERR-ANALYS (DATA-ERR1) Uncertainty in the absolute normalization. D025700100032 
           The target thickness was determined by energy-loss     D025700100033 
           measurements of 5.9 MeV alpha-particles. The estimated D025700100034 
           accurancy is 20%. To obtain a consistent normalization D025700100035 
           of cross section data, the measurements were made for  D025700100036 
           the different targets overlapping in energy and angle. D025700100037 
           (DATA-ERR2) Uncertainty from statistics and            D025700100038 
           angle accurancy                                        D025700100039 
STATUS     (TABLE) Tables were received from Dr. A.Ingemarsson    D025700100040 
            who received them from authors                        D025700100041 
HISTORY    (20041117C) SD                                         D025700100042 
ENDBIB              40          0                                 D025700100043 
COMMON               3          3                                 D025700100044 
EN-RSL-FW  ANG-RSL    DATA-ERR1                                   D025700100045 
MEV        ADEG       PER-CENT                                    D025700100046 
  0.25        0.6       20.                                       D025700100047 
ENDCOMMON            3          0                                 D025700100048 
ENDSUBENT           47          0                                 D025700199999 
SUBENT        D0257002   20041117                             0000D025700200001 
BIB                  2          5                                 D025700200002 
REACTION   (20-CA-40(A,EL)20-CA-40,,DA)                           D025700200003 
SAMPLE     The Ca targets were fabricated by evaporating natural  D025700200004 
           Ca (with a 40Ca content of 96.6%) onto self-supporting D025700200005 
           carbon foils of 20 mu-g/cm2 thickness. Target          D025700200006 
           densities of 200-400 mu-g/cm2 were used.               D025700200007 
ENDBIB               5          0                                 D025700200008 
NOCOMMON             0          0                                 D025700200009 
DATA                 4       3436                                 D025700200010 
EN         ANG-CM     DATA-CM    DATA-ERR2                        D025700200011 
MEV        ADEG       MB/SR      PER-CENT                         D025700200012 
   23.0      18.68      4.691E-01  1.30                           D025700200013 
   23.0      20.87      3.402E-01  0.8                            D025700200014 
   23.0      23.06      3.823E-01  0.7                            D025700200015 
   23.0      24.15      4.093E-01  0.5                            D025700200016 
   23.0      25.24      4.456E-01  0.6                            D025700200017 
   23.0      26.33      4.608E-01  0.4                            D025700200018 
   23.0      27.43      4.116E-01  0.6                            D025700200019 
   23.0      28.52      4.110E-01  0.6                            D025700200020 
   23.0      29.61      3.657E-01  0.7                            D025700200021 
   23.0      30.70      2.923E-01  1.2                            D025700200022 
   23.0      31.78      2.205E-01  1.0                            D025700200023 
   23.0      32.87      1.726E-01  2.9                            D025700200024 
   23.0      33.96      1.230E-01  1.7                            D025700200025 
   23.0      35.04      1.134E-01  1.9                            D025700200026 
   23.0      36.13      1.204E-01  2.1                            D025700200027 
   23.0      37.21      1.369E-01  1.2                            D025700200028 
   23.0      38.29      1.594E-01  1.7                            D025700200029 
   23.0      39.38      1.863E-01  1.5                            D025700200030 
   23.0      40.46      1.995E-01  1.6                            D025700200031 
   23.0      41.54      2.112E-01  2.6                            D025700200032 
   23.0      42.61      1.890E-01  1.8                            D025700200033 
   23.0      43.69      1.615E-01  5.3                            D025700200034 
   23.0      44.77      1.441E-01  0.7                            D025700200035 
   23.0      45.84      1.119E-01  1.0                            D025700200036 
   23.0      46.92      8.140E-02  1.7                            D025700200037 
   23.0      47.99      6.203E-02  2.1                            D025700200038 
   23.0      49.06      5.819E-02  1.8                            D025700200039 
   23.0      50.13      6.717E-02  1.1                            D025700200040 
   23.0      51.20      7.841E-02  1.4                            D025700200041 
   23.0      52.27      1.034E-01  1.4                            D025700200042 
   23.0      53.34      1.255E-01  1.3                            D025700200043 
   23.0      54.40      1.353E-01  2.2                            D025700200044 
   23.0      55.46      1.647E-01  0.8                            D025700200045 
   23.0      56.53      1.702E-01  1.1                            D025700200046 
   23.0      57.59      1.684E-01  1.6                            D025700200047 
   23.0      58.65      1.421E-01  2.1                            D025700200048 
   23.0      59.71      1.171E-01  1.8                            D025700200049 
   23.0      60.76      9.632E-02  1.9                            D025700200050 
   23.0      61.82      6.436E-02  1.9                            D025700200051 
   23.0      62.87      3.915E-02  2.7                            D025700200052 
   23.0      63.93      1.587E-02  4.1                            D025700200053 
   23.0      64.98      3.918E-03  19.4                           D025700200054 
   23.0      66.03      2.588E-03  9.8                            D025700200055 
   23.0      67.07      1.089E-02  5.9                            D025700200056 
   23.0      68.12      2.968E-02  5.1                            D025700200057 
   23.0      69.16      5.336E-02  4.6                            D025700200058 
   23.0      70.21      7.758E-02  2.9                            D025700200059 
   23.0      71.25      1.073E-01  2.5                            D025700200060 
   23.0      72.29      1.270E-01  1.8                            D025700200061 
   23.0      73.33      1.503E-01  1.8                            D025700200062 
   23.0      74.37      1.605E-01  1.7                            D025700200063 
   23.0      75.40      1.459E-01  3.1                            D025700200064 
   23.0      76.43      1.646E-01  1.6                            D025700200065 
   23.0      77.47      1.599E-01  2.0                            D025700200066 
   23.0      78.50      1.532E-01  2.0                            D025700200067 
