ENTRY            D5073   20180214                             D114D507300000001 
SUBENT        D5073001   20180214                             D114D507300100001 
BIB                  9         20                                 D507300100002 
TITLE      Excitation of states of medium-mass nuclei in the      D507300100003 
            region of giant resonances in inelastic deuteron      D507300100004 
            scattering                                            D507300100005 
AUTHOR     (V.I.Grantsev, V.V.Davydovskyy, K.K.Kisurin,           D507300100006 
            S.E.Omelchuk, G.P.Palkin, Yu.S.Roznyuk, B.A.Rudenko,  D507300100007 
            L.S.Saltykov, V.S.Semenov, L.I.Slusarenko,            D507300100008 
            B.G.Struzhko, V.K.Tartakovsky, V.A.Shytiuk)           D507300100009 
INSTITUTE  (4UKRIJD)                                              D507300100010 
REFERENCE  (J,PAN,71,1711,2008)                                   D507300100011 
           (J,YF,71,1742,2008) Russ.orig. of J,PAN,71,1711,2008   D507300100012 
           (J,VAT/I,,(5/48),13,2007)                              D507300100013 
FACILITY   (ISOCY,4UKRIJD) Isochronous cyclotron U-240            D507300100014 
DETECTOR   (TELES,SI,SCIN)                                        D507300100015 
            Two telescopes (150 um thick dE Si detector + 25 mm   D507300100016 
            thick E scintillation detector)                       D507300100017 
ERR-ANALYS (ERR-S) Statistical error                              D507300100018 
METHOD     (EXTB,EDE)                                             D507300100019 
HISTORY    (20091123C) UkrNDC                                     D507300100020 
           (20100322U) UkrNDC: ref. on VAT/I,5/48 was added       D507300100021 
           (20180214A) On. Major revision in 002-008.             D507300100022 
ENDBIB              20          0                                 D507300100023 
COMMON               1          3                                 D507300100024 
EN                                                                D507300100025 
MEV                                                               D507300100026 
 37.                                                              D507300100027 
ENDCOMMON            3          0                                 D507300100028 
ENDSUBENT           27          0                                 D507300199999 
SUBENT        D5073002   20180214                             D114D507300200001 
BIB                  4          5                                 D507300200002 
REACTION   (28-NI-64(D,X)1-H-2,,DA/DE)                            D507300200003 
SAMPLE     (28-NI-64,ENR=0.910)                                   D507300200004 
            Self-sustained foil, 8.48 mg/cm2 thick                D507300200005 
STATUS     (TABLE) Data (fig.1) received from L.Slusarenko        D507300200006 
HISTORY    (20180214A) On. 002-005 merged. REACTION corrected.    D507300200007 
ENDBIB               5          0                                 D507300200008 
NOCOMMON             0          0                                 D507300200009 
DATA                 4        272                                 D507300200010 
ANG        ERR-S      E          DATA                             D507300200011 
ADEG       PER-CENT   MEV        MB/SR/MEV                        D507300200012 
 16.         5.         5.0         5.20                          D507300200013 
 16.         5.         5.5         6.00                          D507300200014 
 16.         5.         6.0         6.17                          D507300200015 
 16.         5.         6.5         6.17                          D507300200016 
 16.         5.         7.0         6.74                          D507300200017 
 16.         5.         7.5         6.94                          D507300200018 
 16.         5.         8.0         6.94                          D507300200019 
 16.         5.         8.5         6.94                          D507300200020 
 16.         5.         9.0         7.14                          D507300200021 
 16.         5.         9.5         7.74                          D507300200022 
 16.         5.        10.0         7.74                          D507300200023 
 16.         5.        10.5         7.80                          D507300200024 
 16.         5.        11.0         8.33                          D507300200025 
 16.         5.        11.5         8.03                          D507300200026 
 16.         5.        12.0         8.51                          D507300200027 
 16.         5.        12.5         8.03                          D507300200028 
 16.         5.        13.0         7.80                          D507300200029 
 16.         5.        13.5         8.51                          D507300200030 
 16.         5.        14.0         8.51                          D507300200031 
 16.         5.        14.5         8.33                          D507300200032 
 16.         5.        15.0         8.03                          D507300200033 
 16.         5.        15.5         8.27                          D507300200034 
 16.         5.        16.0         8.03                          D507300200035 
 16.         5.        16.5         7.57                          D507300200036 
 16.         5.        17.0         8.27                          D507300200037 
 16.         5.        17.5         8.27                          D507300200038 
 16.         5.        18.0         7.80                          D507300200039 
 16.         5.        18.5         8.03                          D507300200040 
 16.         5.        19.0         8.51                          D507300200041 
 16.         5.        19.5         8.77                          D507300200042 
 16.         5.        20.0         8.77                          D507300200043 
 16.         5.        20.5         8.77                          D507300200044 
 16.         5.        21.0         8.51                          D507300200045 
 16.         5.        21.5         8.03                          D507300200046 
 16.         5.        22.0         7.80                          D507300200047 
 16.         5.        22.5         7.36                          D507300200048 
 16.         5.        23.0         6.94                          D507300200049 
 16.         5.        23.5         6.74                          D507300200050 
 16.         5.        24.0         6.74                          D507300200051 
 16.         5.        24.5         6.54                          D507300200052 
 16.         5.        25.0         6.17                          D507300200053 
 16.         5.        25.5         5.82                          D507300200054 
 16.         5.        26.0         5.49                          D507300200055 
 16.         5.        26.5         5.33                          D507300200056 
 16.         5.        27.0         4.89                          D507300200057 
 16.         5.        27.5         4.61                          D507300200058 
