ENTRY            D6078   20091103                             D070D607800000001 
SUBENT        D6078001   20091103                             D070D607800100001 
BIB                 11         37                                 D607800100002 
TITLE      Light-charged-particle emission from hot 32S* formed   D607800100003 
           in 20Ne + 12C reaction                                 D607800100004 
AUTHOR     (Aparajita Dey,S.Bhattacharya,C.Bhattacharya,          D607800100005 
           K.Banerjee,T.K.Rana,S.Kundu,S.R.Banerjee,              D607800100006 
           S.Mukhopadhyay,D.Gupta,R.Saha)                         D607800100007 
INSTITUTE  (3INDVEC) Variable Energy Cyclotron Centre, Sector -   D607800100008 
           1, Block - AF, Bidhan Nagar, Kolkata - 700 064, India  D607800100009 
REFERENCE  (J,EPJ/A,41,39,2009)                                   D607800100010 
           #doi:10.1140/epja/i2009-10772-y                        D607800100011 
FACILITY   (CYCLO,3INDVEC) Variable Energy Cyclotron Centre,      D607800100012 
           Sector - 1, Block - AF, Bidhan Nagar, Kolkata - 700    D607800100013 
           064, India                                             D607800100014 
SAMPLE     The target used was ~ 550 mu-g/cm2 self-supporting 12C.D607800100015 
DETECTOR   (TELES,PS,SIBAR,SILI):  Two solid-state silicon        D607800100016 
           surface barrier del-E detector(~10mu-m Si(SB)) and     D607800100017 
           E(~300mu-m Si(SB)) detector for heavy ion detections.  D607800100018 
               Another two solid-state SIBAR del-E detectors      D607800100019 
            (40, 100mu-m  Si(SB) and SILI E-detector (5mm) for    D607800100020 
             light ion detection.                                 D607800100021 
           Typical energy resolutions of the Si detectors were ~1%D607800100022 
           and the typical angular aperture (angular resolution)  D607800100023 
           of each telescope was < 1-deg.  Typical solid angles   D607800100024 
           subtended by the telescopes were 0.33 msr, 0.19 msr,   D607800100025 
            0.74 msr and 0.53 msr, respectively.                  D607800100026 
METHOD     (COINC,EDE) Inclusive energy distributions for light   D607800100027 
           charged particles (p, d, t and alpha) have been        D607800100028 
           measured at beam energy from 158 to 200MeV in the      D607800100029 
           angular range 10 to50 deg.  Exclusive                  D607800100030 
           light-charged-particle energy distribution             D607800100031 
           measurements were also done for the same reaction at   D607800100032 
           158MeV bombarding energy.                              D607800100033 
ERR-ANALYS (E-ERR-DIG) Digitizing error                           D607800100034 
           (ERR-DIG) Digitizing error                             D607800100035 
           Nothing said about errors                              D607800100036 
STATUS     (UNOBT) No answer from corresponding author            D607800100037 
HISTORY    (20091103C) Compiled by: Varinderjit Singh, Rohit      D607800100038 
            Sandal(Panjab University),H.P. Sharma, M.R. Gohil     D607800100039 
ENDBIB              37          0                                 D607800100040 
COMMON               2          3                                 D607800100041 
E-ERR-DIG  ERR-DIG                                                D607800100042 
MEV        PER-CENT                                               D607800100043 
  0.05       0.2                                                  D607800100044 
ENDCOMMON            3          0                                 D607800100045 
ENDSUBENT           44          0                                 D607800199999 
SUBENT        D6078002   20091103                             D070D607800200001 
BIB                  2          2                                 D607800200002 
REACTION   (6-C-12(10-NE-20,X)1-H-3,,DA/DE)                       D607800200003 
STATUS     (CURVE) From fig 6.                                    D607800200004 
ENDBIB               2          0                                 D607800200005 
NOCOMMON             0          0                                 D607800200006 
DATA                 4        230                                 D607800200007 
EN         ANG        E-CM       DATA-CM                          D607800200008 
MEV        ADEG       MEV        MB/SR/MEV                        D607800200009 
       158.       30.     2.3791    0.46143                       D607800200010 
       158.        30.     2.6383    0.67245                      D607800200011 
       158.        30.     2.9489      1.238                      D607800200012 
       158.        30.     3.5213     1.5043                      D607800200013 
       158.        30.     4.1463     1.5643                      D607800200014 
       158.        30.     4.8757      1.585                      D607800200015 
       158.        30.     5.6572     1.5852                      D607800200016 
       158.        30.     6.4909     1.5053                      D607800200017 
       158.        30.     7.3769      1.357                      D607800200018 
       158.        30.     8.3671     1.2394                      D607800200019 
       158.        30.     9.3055     1.0471                      D607800200020 
       158.        30.     10.348    0.87324                      D607800200021 
       158.        30.     11.391    0.71886                      D607800200022 
       158.        30.     12.485    0.58415                      D607800200023 
       158.        30.      13.58    0.47468                      D607800200024 
       158.        30.     14.728    0.32162                      D607800200025 
       158.        30.     14.728    0.32162                      D607800200026 
       158.        30.     15.875    0.22364                      D607800200027 
       158.        30.     17.074    0.18174                      D607800200028 
       158.        40.     4.0871     13.155                      D607800200029 
       158.        40.     4.5031      16.62                      D607800200030 
       158.        40.     5.0764     15.376                      D607800200031 
       158.        40.     5.8059      15.18                      D607800200032 
       158.        40.     6.5876     14.228                      D607800200033 
       158.        40.     7.4214     13.164                      D607800200034 
       158.        40.     8.3594      12.18                      D607800200035 
       158.        40.     9.4021     10.027                      D607800200036 
       158.        40.     10.393     7.7351                      D607800200037 
       158.        40.     11.435     6.7948                      D607800200038 
       158.        40.      12.53     5.3799                      D607800200039 
       158.        40.     13.677     3.9404                      D607800200040 
       158.        40.     14.824       3.12                      D607800200041 
       158.        40.     16.024     2.2557                      D607800200042 
       158.        40.     17.171     1.7178                      D607800200043 
       158.        40.     18.422      1.242                      D607800200044 
       158.        40.     19.725     1.0093                      D607800200045 
       158.        40.     20.977    0.70184                      D607800200046 
       158.        50.     5.6935     172.08                      D607800200047 
       158.        50.     6.1628     151.14                      D607800200048 
       158.        50.     6.8402     147.29                      D607800200049 
       158.        50.     7.6742     131.07                      D607800200050 
       158.        50.     8.5603     115.13                      D607800200051 
       158.        50.     9.6026     105.15                      D607800200052 
       158.        50.     10.593     82.179                      D607800200053 
       158.        50.      11.74     60.191                      D607800200054 
       158.        50.     12.835     51.519                      D607800200055 
       158.        50.     14.034     45.257                      D607800200056 
       158.        50.     15.285     30.269                      D607800200057 
       158.        50.     16.485     19.725                      D607800200058 
       158.        50.     17.789     14.448                      D607800200059 
       158.        50.     19.092     11.292                      D607800200060 
       158.        50.     20.396     7.5526                      D607800200061 
       158.        50.     21.699      5.903                      D607800200062 
       158.        50.     23.056     3.1662                      D607800200063 
       158.        50.     24.412     2.1733                      D607800200064 
       170.        30.     2.4721      2.838                      D607800200065 
       170.        30.     2.5772     3.5992                      D607800200066 
       170.        30.     2.9957     4.1928                      D607800200067 
       170.        30.     3.3618     4.6419                      D607800200068 
       170.        30.     4.1462     5.4995                      D607800200069 
       170.        30.     4.7213      5.786                      D607800200070 
       170.        30.      5.453     5.5919                      D607800200071 
