ENTRY            D0113   20180525                             D117D011300000001 
SUBENT        D0113001   20180525                             D117D011300100001 
BIB                  7         10                                 D011300100002 
TITLE      Resonance structure in 15N(p,n0)15O in the region      D011300100003 
            Ep=8.5-19.0 MeV                                       D011300100004 
AUTHOR     (S.H.Chew, J.Lowe, J.M.Nelson, A.R.Barnett)            D011300100005 
INSTITUTE  (2UK BIR,2UK MAN)                                      D011300100006 
REFERENCE  (J,NP/A,298,19,1978)                                   D011300100007 
FACILITY   (VDGT,2UK OXF)                                         D011300100008 
SAMPLE     (7-N-15,ENR=0.99)                                      D011300100009 
           Gas target with Ni window (0.45 mg/cm2 thick)          D011300100010 
HISTORY    (20040215C) SD                                         D011300100011 
           (20180525A) On. Major revision in 006                  D011300100012 
ENDBIB              10          0                                 D011300100013 
COMMON               2          3                                 D011300100014 
ANG-RSL    E-LVL                                                  D011300100015 
ADEG       MEV                                                    D011300100016 
 3.         0.                                                    D011300100017 
ENDCOMMON            3          0                                 D011300100018 
ENDSUBENT           17          0                                 D011300199999 
SUBENT        D0113002   20180525                             D117D011300200001 
BIB                  6         12                                 D011300200002 
REACTION   (7-N-15(P,N)8-O-15,PAR,DA)                             D011300200003 
DETECTOR   (SCIN) Two NE213 (10 cm diam. x 5 cm thick)            D011300200004 
METHOD     (TOF)                                                  D011300200005 
ERR-ANALYS (DATA-ERR) Relative errors due to counting statistics  D011300200006 
            and in some cases to uncertainty in the background    D011300200007 
            subtraction.                                          D011300200008 
           (ERR-1) Overall error in mainly to uncertainties in    D011300200009 
            the determination of the detector threshold and its   D011300200010 
            stability                                             D011300200011 
STATUS     (CURVE) Figs.3 and 4 of Nucl.Phys.A298(1978)19         D011300200012 
           (COREL,D0113003) Angular distribution                  D011300200013 
HISTORY    (20180525U) On. STATUS=COREL added                     D011300200014 
ENDBIB              12          0                                 D011300200015 
COMMON               1          3                                 D011300200016 
ERR-1                                                             D011300200017 
PER-CENT                                                          D011300200018 
 20.                                                              D011300200019 
ENDCOMMON            3          0                                 D011300200020 
DATA                 4        897                                 D011300200021 
ANG        EN         DATA       DATA-ERR                         D011300200022 
ADEG       MEV        MB/SR      MB/SR                            D011300200023 
  30.       8.467      8.640     0.8178                           D011300200024 
  30.       8.560      7.114     0.7156                           D011300200025 
  30.       8.568      7.039     0.7540                           D011300200026 
  30.       8.619      6.101     0.5278                           D011300200027 
  30.       8.667      5.180     0.5111                           D011300200028 
  30.       8.670      5.164     0.5288                           D011300200029 
  30.       8.719      4.454     0.4524                           D011300200030 
  30.       8.758      5.904     0.6133                           D011300200031 
  30.       8.769      5.251     0.6032                           D011300200032 
  30.       8.819      8.613     0.9058                           D011300200033 
  30.       8.866      13.07      1.329                           D011300200034 
  30.       8.868      12.58      1.282                           D011300200035 
  30.       8.917      15.41      1.433                           D011300200036 
  30.       8.967      15.53      1.431                           D011300200037 
  30.       8.968      14.25      1.357                           D011300200038 
  30.       8.994      13.40      1.283                           D011300200039 
  30.       9.018      12.56      1.206                           D011300200040 
  30.       9.044      11.79      1.131                           D011300200041 
  30.       9.064      11.96      1.125                           D011300200042 
  30.       9.068      11.17      1.057                           D011300200043 
  30.       9.092      10.10     0.9791                           D011300200044 
  30.       9.118      9.705     0.9048                           D011300200045 
  30.       9.144      8.558     0.8294                           D011300200046 
  30.       9.168      8.014     0.7540                           D011300200047 
  30.       9.172      9.005     0.8167                           D011300200048 
  30.       9.194      7.470     0.7540                           D011300200049 
  30.       9.219      7.304     0.6786                           D011300200050 
  30.       9.243      8.193     0.8294                           D011300200051 
  30.       9.261      10.95      1.227                           D011300200052 
  30.       9.268      10.36      1.056                           D011300200053 
  30.       9.370      17.51      1.738                           D011300200054 
  30.       9.465      15.16      1.431                           D011300200055 
  30.       9.560      12.10      1.227                           D011300200056 
  30.       9.667      10.27      1.021                           D011300200057 
  30.       9.762      8.338     0.8178                           D011300200058 
  30.       9.867      7.938     0.8178                           D011300200059 
  30.       9.971      8.049     0.7156                           D011300200060 
  30.       10.07      9.182     0.8178                           D011300200061 
  30.       10.18      9.497     0.8178                           D011300200062 
  30.       10.27      9.607      1.022                           D011300200063 
  30.       10.38      9.207     0.8178                           D011300200064 
  30.       10.48      10.03     0.9200                           D011300200065 
  30.       10.57      9.632     0.9200                           D011300200066 
  30.       10.68      8.721     0.7156                           D011300200067 
  30.       10.78      9.956     0.9200                           D011300200068 
  30.       10.88      10.07     0.9200                           D011300200069 
  30.       10.97      7.825     0.7167                           D011300200070 
  30.       11.07      4.358     0.5111                           D011300200071 
  30.       11.18      3.549     0.5100                           D011300200072 
  30.       11.27      3.147     0.4089                           D011300200073 
  30.       11.38      2.849     0.4089                           D011300200074 
  30.       11.48      4.187     0.5111                           D011300200075 
  30.       11.57      3.990     0.5111                           D011300200076 
  30.       11.68      5.328     0.6133                           D011300200077 
  30.       11.77      4.824     0.5111                           D011300200078 
  30.       11.87      4.731     0.4078                           D011300200079 
  30.       11.98      4.024     0.4089                           D011300200080 
  30.       12.07      3.622     0.4089                           D011300200081 
  30.       12.17      4.244     0.4089                           D011300200082 
  30.       12.28      3.640     0.4089                           D011300200083 
  30.       12.37      3.034     0.3067                           D011300200084 
  30.       12.48      2.838     0.4078                           D011300200085 
  30.       12.58      2.438     0.4078                           D011300200086 
  30.       12.67      2.446     0.4089                           D011300200087 
  30.       12.76      2.760     0.3067                           D011300200088 
  30.       12.88      3.485     0.4089                           D011300200089 
  30.       12.97      3.799     0.4089                           D011300200090 
  30.       13.09      4.320     0.5111                           D011300200091 
  30.       13.18      4.123     0.4089                           D011300200092 
  30.       13.27      3.824     0.5111                           D011300200093 
  30.       13.38      3.424     0.4089                           D011300200094 
  30.       13.47      3.023     0.4089                           D011300200095 
  30.       13.59      3.850     0.4089                           D011300200096 
  30.       13.68      3.960     0.4089                           D011300200097 
  30.       13.78      3.969     0.4089                           D011300200098 
  30.       13.89      3.875     0.5100                           D011300200099 
  30.       13.98      3.065     0.4089                           D011300200100 
  30.       14.09      2.869     0.4089                           D011300200101 
  30.       14.18      2.775     0.4089                           D011300200102 
  30.       14.29      3.602     0.4089                           D011300200103 
  30.       14.37      3.813     0.5111                           D011300200104 
  30.       14.48      4.231     0.5111                           D011300200105 
  30.       14.58      4.035     0.3067                           D011300200106 
  30.       14.68      4.453     0.4089                           D011300200107 
  30.       14.78      3.847     0.4089                           D011300200108 
  30.       14.88      4.469     0.5111                           D011300200109 
  30.       14.99      3.455     0.4089                           D011300200110 
  30.       15.08      3.463     0.4089                           D011300200111 
  30.       15.18      2.347     0.3067                           D011300200112 
  30.       15.27      2.355     0.4089                           D011300200113 
  30.       15.37      2.567     0.5111                           D011300200114 
  30.       15.48      2.270     0.4089                           D011300200115 
  30.       15.59      2.483     0.4089                           D011300200116 
  30.       15.68      2.082     0.3067                           D011300200117 
  30.       15.79      1.579     0.5111                           D011300200118 
  30.       15.88      1.485     0.4089                           D011300200119 
  30.       15.98      1.493     0.4089                           D011300200120 
  30.       16.07      1.296     0.3078                           D011300200121 
  30.       16.19      1.511     0.3067                           D011300200122 
  30.       16.28      1.518     0.4089                           D011300200123 
  30.       16.39      1.527     0.4089                           D011300200124 
  30.       16.49      1.638     0.3067                           D011300200125 
  30.       16.58      1.748     0.3067                           D011300200126 
  30.       16.70      1.655     0.3067                           D011300200127 
  30.       16.79      1.765     0.3067                           D011300200128 
  30.       16.91      1.570     0.5100                           D011300200129 
  30.       17.02      1.579     0.4089                           D011300200130 
  30.       17.09      1.688     0.4089                           D011300200131 
  30.       17.18      1.695     0.4078                           D011300200132 
  30.       17.29      1.704     0.4089                           D011300200133 
  30.       17.39      2.224     0.6123                           D011300200134 
  30.       17.49      1.414     0.4089                           D011300200135 
  50.       8.464      2.881     0.2558                           D011300200136 
  50.       8.567      3.181     0.3744                           D011300200137 
  50.       8.568      3.036     0.3070                           D011300200138 
  50.       8.618      3.299     0.3005                           D011300200139 
  50.       8.659      3.089     0.2558                           D011300200140 
  50.       8.667      3.493     0.2995                           D011300200141 
  50.       8.718      3.686     0.3744                           D011300200142 
  50.       8.763      4.012     0.3582                           D011300200143 
  50.       8.767      4.405     0.4482                           D011300200144 
  50.       8.819      6.245     0.6000                           D011300200145 
  50.       8.863      6.880     0.6654                           D011300200146 
  50.       8.870      7.786     0.7498                           D011300200147 
  50.       8.919      7.606     0.7488                           D011300200148 
  50.       8.968      6.984     0.6652                           D011300200149 
  50.       8.970      7.200     0.6739                           D011300200150 
  50.       8.994      6.885     0.5990                           D011300200151 
  50.       9.019      6.421     0.5990                           D011300200152 
  50.       9.045      6.704     0.6000                           D011300200153 
  50.       9.061      6.219     0.5628                           D011300200154 
  50.       9.068      6.465     0.5990                           D011300200155 
  50.       9.094      5.476     0.5231                           D011300200156 
  50.       9.118      4.936     0.4493                           D011300200157 
  50.       9.146      4.021     0.3754                           D011300200158 
  50.       9.168      3.108     0.3744                           D011300200159 
  50.       9.168      3.765     0.4093                           D011300200160 
  50.       9.195      2.942     0.2985                           D011300200161 
  50.       9.219      3.076     0.2995                           D011300200162 
  50.       9.246      4.034     0.3744                           D011300200163 
  50.       9.258      5.353     0.5631                           D011300200164 
  50.       9.271      5.441     0.5241                           D011300200165 
  50.       9.371      8.886     0.8187                           D011300200166 
  50.       9.465      7.097     0.6652                           D011300200167 
  50.       9.557      6.433     0.6652                           D011300200168 
  50.       9.663      5.054     0.4605                           D011300200169 
  50.       9.755      5.312     0.5119                           D011300200170 
  50.       9.860      4.853     0.5119                           D011300200171 
  50.       9.978      4.293     0.4091                           D011300200172 
  50.       10.07      3.681     0.3582                           D011300200173 
  50.       10.18      4.143     0.3582                           D011300200174 
  50.       10.28      4.913     0.4605                           D011300200175 
  50.       10.37      4.915     0.5117                           D011300200176 
  50.       10.47      5.531     0.5117                           D011300200177 
  50.       10.58      6.147     0.6140                           D011300200178 
  50.       10.68      5.484     0.5117                           D011300200179 
  50.       10.77      4.872     0.5117                           D011300200180 
  50.       10.88      4.567     0.4605                           D011300200181 
  50.       10.97      4.774     0.4605                           D011300200182 
  50.       11.06      4.725     0.4093                           D011300200183 
  50.       11.17      2.987     0.4093                           D011300200184 
  50.       11.27      2.529     0.2556                           D011300200185 
  50.       11.37      2.786     0.3070                           D011300200186 
  50.       11.47      3.147     0.3582                           D011300200187 
  50.       11.57      3.149     0.3582                           D011300200188 
  50.       11.68      4.123     0.3579                           D011300200189 
