ENTRY            D0609   20120530                             D084D060900000001 
SUBENT        D0609001   20120530                             D084D060900100001 
BIB                 13         52                                 D060900100002 
TITLE      Elastic scattering of 7Li + 27Al at several angles in  D060900100003 
           the 7-11 MeV energy range                              D060900100004 
AUTHOR     (D.Abriola,P.Carnelli,A.Arazi,J.M.Figueira,            D060900100005 
           O.A.Capurro,M.A.Cardona,J.O.Fernandez Niello,          D060900100006 
           D.Hojman,L.Fimiani,P.Grinberg,D.Martinez Heimann,      D060900100007 
           G.V.Marti,A.E.Negri,A.J.Pacheco)                       D060900100008 
INSTITUTE  (3ARGCNE,3ZZZIAE,3ARGCIN)                              D060900100009 
REFERENCE  (J,NIM/B,268,1793,2010)                                D060900100010 
           #doi:10.1016/j.nimb.2010.02.076                        D060900100011 
           (S,AIP-1265,102,2010) Proc. of VIII Latin American     D060900100012 
           Symposium on Nuclear Physics and Applications          D060900100013 
           Preliminary results on graphs.                         D060900100014 
FACILITY   (VDGT,3ARGCNE) 20 UD tandem accelerator TANDAR at      D060900100015 
                                        Buenos Aires, Argentina   D060900100016 
INC-SOURCE 7Li2+ beam                                             D060900100017 
MONITOR    (79-AU-197(3-LI-7,EL)79-AU-197,,DA)                    D060900100018 
SAMPLE     The target was a 27Al metal foil with a very thin      D060900100019 
           197Au evaporated layer, with nominal thicknesses of    D060900100020 
           175 and 15 mu-g/ cm2, respectively. More accurate      D060900100021 
           thicknesses (175 and 13 mu-g/cm2, respectively, with   D060900100022 
           an uncertainty of 7%) were obtained using the values   D060900100023 
           for the solid angles of the monitor and total charge   D060900100024 
           integrated in the Faraday cup and the data at the      D060900100025 
           lower four energies where the scattering is pure       D060900100026 
           Rutherford for both targets.                           D060900100027 
DETECTOR   (SIBAR) eight solid-state Si surface-barrier           D060900100028 
           detectors (150 mu-m thick) were placed in a 76-cm-     D060900100029 
           diameter scattering chamber                            D060900100030 
           (SOLST) A solid-state telescope detector (partial      D060900100031 
           energy-loss detector dE 15 mu-m thick, residual        D060900100032 
           energy detector Eres 150 mu-m thick) was placed at     D060900100033 
           135.degr. in the scattering chamber                    D060900100034 
           (SI) An additional solid-state Si surface-barrier      D060900100035 
           detector was placed at 28.degr. subtending a solid     D060900100036 
           angle of 0.03 msr with an angular aperture of 0.2      D060900100037 
           degr. This detector, called the monitor, was used in   D060900100038 
           two ways. First, for normalization purposes, when the  D060900100039 
           current integrated in the Faraday cup was used to      D060900100040 
           calculate the cross sections. Second, as another       D060900100041 
           detector which provided valuable data when the cross   D060900100042 
           sections were normalized with respect to the gold      D060900100043 
           cross sections, which were assumed to be pure          D060900100044 
           Rutherford in all the energy range.                    D060900100045 
METHOD     (BCINT)                                                D060900100046 
ERR-ANALYS (DATA-ERR) The overall uncertainty of the results      D060900100047 
           ranges from 3% to 5% up to 10 MeV and then increases   D060900100048 
           up to about 20% at 11 MeV, due to the increase of the  D060900100049 
           breakup process of the 7Li projectile.                 D060900100050 
STATUS     (TABLE) Data received from Dr. D.Abriola               D060900100051 
           (APRVD) Entry approved by Dr. D.Abriola                D060900100052 
HISTORY    (20100519C) SD                                         D060900100053 
           (20120530A) VS. Second reference added.                D060900100054 
ENDBIB              52          0                                 D060900100055 
NOCOMMON             0          0                                 D060900100056 
ENDSUBENT           55          0                                 D060900199999 
SUBENT        D0609002   20100519                             D073D060900200001 
BIB                  1          1                                 D060900200002 
REACTION   (13-AL-27(3-LI-7,EL)13-AL-27,,DA,,RTH)                 D060900200003 
ENDBIB               1          0                                 D060900200004 
NOCOMMON             0          0                                 D060900200005 
DATA                 4        134                                 D060900200006 
ANG        EN         DATA       DATA-ERR                         D060900200007 
ADEG       MEV        NO-DIM     NO-DIM                           D060900200008 
       28.0       6.87      1.016      0.012                      D060900200009 
       28.0       7.12      0.989      0.012                      D060900200010 
       28.0       7.37      0.994      0.011                      D060900200011 
       28.0       7.62      1.001       0.01                      D060900200012 
       28.0       7.88      0.997      0.012                      D060900200013 
       28.0       8.13      1.002      0.015                      D060900200014 
       28.0       8.38      1.007      0.012                      D060900200015 
       28.0       8.63      1.023       0.02                      D060900200016 
       28.0       8.88      1.019      0.021                      D060900200017 
       28.0       9.14      1.041       0.02                      D060900200018 
       28.0       9.39       1.05      0.014                      D060900200019 
       28.0       9.64      1.052      0.027                      D060900200020 
       28.0       9.89      1.083      0.013                      D060900200021 
       28.0      10.39       1.07      0.008                      D060900200022 
       28.0      10.90      1.034      0.008                      D060900200023 
      135.0       6.87      0.864      0.033                      D060900200024 
      135.0       7.12      0.844      0.037                      D060900200025 
      135.0       7.37      0.789      0.041                      D060900200026 
      135.0       7.62      0.648      0.029                      D060900200027 
      135.0       7.88      0.592      0.019                      D060900200028 
      135.0       8.13      0.498      0.023                      D060900200029 
      135.0       8.38      0.455      0.016                      D060900200030 
      135.0       8.63      0.389      0.021                      D060900200031 
      135.0       8.88      0.316      0.014                      D060900200032 
      135.0       9.14      0.263      0.015                      D060900200033 
      135.0       9.39      0.258      0.012                      D060900200034 
      135.0       9.64      0.277      0.011                      D060900200035 
      135.0       9.89      0.218      0.024                      D060900200036 
      135.0      10.39      0.272      0.016                      D060900200037 
      135.0      10.90      0.174      0.026                      D060900200038 
      140.0       6.87      0.938      0.043                      D060900200039 
      140.0       7.12      0.846      0.039                      D060900200040 
      140.0       7.37      0.698      0.039                      D060900200041 
      140.0       7.62      0.638       0.03                      D060900200042 
      140.0       7.88      0.523      0.019                      D060900200043 
      140.0       8.13      0.453      0.022                      D060900200044 
      140.0       8.38      0.451      0.016                      D060900200045 
      140.0       8.63      0.441      0.022                      D060900200046 
      140.0       8.88      0.308      0.014                      D060900200047 
      140.0       9.14       0.29      0.016                      D060900200048 
      140.0       9.39      0.218      0.012                      D060900200049 
      140.0       9.64      0.262      0.012                      D060900200050 
      140.0       9.89      0.172      0.023                      D060900200051 
      140.0      10.39      0.195      0.014                      D060900200052 
      145.0       6.87      0.904      0.037                      D060900200053 
      145.0       7.12      0.803      0.033                      D060900200054 
      145.0       7.37      0.802      0.038                      D060900200055 
      145.0       7.62      0.625      0.027                      D060900200056 
      145.0       7.88      0.545      0.017                      D060900200057 
      145.0       8.13      0.445      0.019                      D060900200058 
      145.0       8.38      0.404      0.014                      D060900200059 
      145.0       8.63      0.357      0.018                      D060900200060 
      145.0       8.88      0.301      0.012                      D060900200061 
      145.0       9.14      0.237      0.013                      D060900200062 
      145.0       9.39      0.216       0.01                      D060900200063 
      145.0       9.64      0.299      0.011                      D060900200064 
      145.0       9.89      0.167       0.02                      D060900200065 
      145.0      10.39       0.23      0.014                      D060900200066 
      145.0      10.90      0.248       0.03                      D060900200067 
      150.0       6.87      0.886      0.043                      D060900200068 
      150.0       7.12      0.807      0.048                      D060900200069 
      150.0       7.37      0.725      0.051                      D060900200070 
      150.0       7.62      0.581      0.037                      D060900200071 
      150.0       7.88      0.536      0.025                      D060900200072 
      150.0       8.13      0.402      0.026                      D060900200073 
      150.0       8.38      0.398       0.02                      D060900200074 
      150.0       8.63      0.319      0.025                      D060900200075 
      150.0       8.88      0.247      0.015                      D060900200076 
      150.0       9.14      0.402      0.023                      D060900200077 
