ENTRY            D0929   20190220                             D120D092900000001 
SUBENT        D0929001   20190220                             D120D092900100001 
BIB                 11         18                                 D092900100002 
TITLE      Isotopic dependence of (3He,3He') and (3He,a)          D092900100003 
            reaction cross sections of 112Sn, 124Sn               D092900100004 
AUTHOR     (A.D.Duisebaev, V.I.Kanashevich, V.A.Lichman)          D092900100005 
INSTITUTE  (4KASKAZ)                                              D092900100006 
REFERENCE  (J,IZK,,(6),52,1986)                                   D092900100007 
REL-REF    (O,F0940001,N.T.Burtebaev+,J,SNP,36,11,1982)           D092900100008 
            112Sn data set                                        D092900100009 
FACILITY   (ISOCY,4KASKAZ)                                        D092900100010 
DETECTOR   (TELES,SIBAR,SI) Si surface-barrier detector (46 um)   D092900100011 
            used as delta E detector. Si diffusion drift detector D092900100012 
            (1 mm thick, solid angle 4.27+/-0.12 sr) used as E    D092900100013 
            detector.                                             D092900100014 
METHOD     (EDE)                                                  D092900100015 
ERR-ANALYS (DATA-ERR) No information on the source of uncertainty D092900100016 
STATUS     (TABLE) Data taken from laboratory logbooks            D092900100017 
HISTORY    (20190110C) SS + On                                    D092900100018 
           (20190220R) On. Data received from Timur Zholdybayev   D092900100019 
           (20190220A) On + TZ. Original data inserted.           D092900100020 
ENDBIB              18          0                                 D092900100021 
COMMON               1          3                                 D092900100022 
EN                                                                D092900100023 
MEV                                                               D092900100024 
 33.5                                                             D092900100025 
ENDCOMMON            3          0                                 D092900100026 
ENDSUBENT           25          0                                 D092900199999 
SUBENT        D0929002   20190220                             D120D092900200001 
BIB                  2          3                                 D092900200002 
REACTION   (50-SN-124(HE3,X)2-HE-3,,DA/DE)                        D092900200003 
SAMPLE     (50-SN-124,ENR=0.95)                                   D092900200004 
            124Sn target (2.0 mg/cm2 thick)                       D092900200005 
ENDBIB               3          0                                 D092900200006 
NOCOMMON             0          0                                 D092900200007 
DATA                 4        528                                 D092900200008 
ANG        E          DATA       DATA-ERR                         D092900200009 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        D092900200010 
  15.        8.25      9.8904E+01  1.562E+01                      D092900200011 
  15.        8.75      1.0915E+02  1.721E+01                      D092900200012 
  15.        9.25      1.2728E+02  2.001E+01                      D092900200013 
  15.        9.75      1.5722E+02  2.465E+01                      D092900200014 
  15.       10.25      1.7180E+02  2.690E+01                      D092900200015 
  15.       10.75      1.8796E+02  2.940E+01                      D092900200016 
  15.       11.25      1.7298E+02  2.709E+01                      D092900200017 
  15.       11.75      1.6786E+02  2.629E+01                      D092900200018 
  15.       12.25      1.8638E+02  2.916E+01                      D092900200019 
  15.       12.75      1.8283E+02  2.861E+01                      D092900200020 
  15.       13.25      1.9229E+02  3.008E+01                      D092900200021 
  15.       13.75      1.9781E+02  3.093E+01                      D092900200022 
  15.       14.25      1.8953E+02  2.965E+01                      D092900200023 
  15.       14.75      2.0451E+02  3.197E+01                      D092900200024 
  15.       15.25      2.1436E+02  3.349E+01                      D092900200025 
  15.       15.75      2.0057E+02  3.136E+01                      D092900200026 
  15.       16.25      2.1830E+02  3.410E+01                      D092900200027 
  15.       16.75      2.0963E+02  3.276E+01                      D092900200028 
  15.       17.25      2.0845E+02  3.258E+01                      D092900200029 
  15.       17.75      1.8993E+02  2.971E+01                      D092900200030 
  15.       18.25      2.1712E+02  3.392E+01                      D092900200031 
  15.       18.75      2.1830E+02  3.410E+01                      D092900200032 
  15.       19.25      2.0490E+02  3.203E+01                      D092900200033 
  15.       19.75      1.9781E+02  3.093E+01                      D092900200034 
  15.       20.25      2.0096E+02  3.142E+01                      D092900200035 
  15.       20.75      2.1436E+02  3.349E+01                      D092900200036 
  15.       21.25      1.9466E+02  3.044E+01                      D092900200037 
  15.       21.75      1.8678E+02  2.922E+01                      D092900200038 
  15.       22.25      1.8205E+02  2.849E+01                      D092900200039 
  15.       22.75      2.2145E+02  3.459E+01                      D092900200040 
  15.       23.25      2.1042E+02  3.288E+01                      D092900200041 
  15.       23.75      2.1042E+02  3.288E+01                      D092900200042 
  15.       24.25      2.0372E+02  3.184E+01                      D092900200043 
  15.       24.75      2.2500E+02  3.514E+01                      D092900200044 
  15.       25.25      2.2460E+02  3.508E+01                      D092900200045 
  15.       25.75      2.2736E+02  3.550E+01                      D092900200046 
  15.       26.25      2.1396E+02  3.343E+01                      D092900200047 
  15.       26.75      2.2224E+02  3.471E+01                      D092900200048 
  15.       27.25      2.3012E+02  3.593E+01                      D092900200049 
  15.       27.75      2.4982E+02  3.898E+01                      D092900200050 
  15.       28.25      2.5258E+02  3.941E+01                      D092900200051 
  15.       28.75      2.3997E+02  3.745E+01                      D092900200052 
  15.       29.25      2.4036E+02  3.752E+01                      D092900200053 
  15.       29.75      2.1948E+02  3.428E+01                      D092900200054 
  15.       30.25      2.2303E+02  3.483E+01                      D092900200055 
  15.       30.75      2.3721E+02  3.703E+01                      D092900200056 
  15.       31.25      2.6204E+02  4.087E+01                      D092900200057 
  15.       31.75      3.0381E+02  4.733E+01                      D092900200058 
  15.       32.25      3.8734E+02  6.026E+01                      D092900200059 
  15.       32.75      2.1704E+03  3.362E+02                      D092900200060 
  15.       33.25      1.1053E+04  1.711E+03                      D092900200061 
  15.       33.75      3.4810E+03  5.390E+02                      D092900200062 
  15.       34.25      1.2005E+01  2.309E+00                      D092900200063 
  30.        8.25      2.2132E+00  3.573E-01                      D092900200064 
  30.        8.75      2.4758E+00  3.980E-01                      D092900200065 
  30.        9.25      2.8322E+00  4.532E-01                      D092900200066 
  30.        9.75      3.0948E+00  4.939E-01                      D092900200067 
  30.       10.25      3.2073E+00  5.113E-01                      D092900200068 
  30.       10.75      3.2073E+00  5.113E-01                      D092900200069 
  30.       11.25      3.2636E+00  5.200E-01                      D092900200070 
  30.       11.75      3.7888E+00  6.013E-01                      D092900200071 
  30.       12.25      3.7325E+00  5.926E-01                      D092900200072 
  30.       12.75      3.2073E+00  5.113E-01                      D092900200073 
  30.       13.25      4.0514E+00  6.420E-01                      D092900200074 
  30.       13.75      4.3515E+00  6.884E-01                      D092900200075 
  30.       14.25      3.8263E+00  6.071E-01                      D092900200076 
  30.       14.75      4.2202E+00  6.681E-01                      D092900200077 
  30.       15.25      4.4453E+00  7.029E-01                      D092900200078 
  30.       15.75      4.2202E+00  6.681E-01                      D092900200079 
  30.       16.25      4.9892E+00  7.871E-01                      D092900200080 
  30.       16.75      4.7266E+00  7.465E-01                      D092900200081 
  30.       17.25      4.3702E+00  6.913E-01                      D092900200082 
  30.       17.75      4.6141E+00  7.291E-01                      D092900200083 
  30.       18.25      4.4453E+00  7.029E-01                      D092900200084 
  30.       18.75      4.2764E+00  6.768E-01                      D092900200085 
  30.       19.25      4.4077E+00  6.971E-01                      D092900200086 
  30.       19.75      3.9013E+00  6.187E-01                      D092900200087 
  30.       20.25      4.9329E+00  7.784E-01                      D092900200088 
  30.       20.75      3.6575E+00  5.810E-01                      D092900200089 
  30.       21.25      4.4453E+00  7.029E-01                      D092900200090 
  30.       21.75      4.2577E+00  6.739E-01                      D092900200091 
  30.       22.25      4.5953E+00  7.262E-01                      D092900200092 
  30.       22.75      4.3140E+00  6.826E-01                      D092900200093 
  30.       23.25      4.7454E+00  7.494E-01                      D092900200094 
  30.       23.75      4.2952E+00  6.797E-01                      D092900200095 
  30.       24.25      3.9013E+00  6.187E-01                      D092900200096 
  30.       24.75      3.7513E+00  5.955E-01                      D092900200097 
  30.       25.25      3.8075E+00  6.042E-01                      D092900200098 
  30.       25.75      3.4324E+00  5.461E-01                      D092900200099 
  30.       26.25      3.8075E+00  6.042E-01                      D092900200100 
  30.       26.75      3.9013E+00  6.187E-01                      D092900200101 
  30.       27.25      3.8451E+00  6.100E-01                      D092900200102 
  30.       27.75      3.9201E+00  6.216E-01                      D092900200103 
  30.       28.25      4.0889E+00  6.478E-01                      D092900200104 
  30.       28.75      4.3515E+00  6.884E-01                      D092900200105 
  30.       29.25      4.0889E+00  6.478E-01                      D092900200106 
  30.       29.75      4.0139E+00  6.361E-01                      D092900200107 
  30.       30.25      4.2952E+00  6.797E-01                      D092900200108 
  30.       30.75      5.6457E+00  8.887E-01                      D092900200109 
  30.       31.25      5.2143E+00  8.220E-01                      D092900200110 
  30.       31.75      6.4147E+00  1.008E+00                      D092900200111 
  30.       32.25      9.4907E+00  1.484E+00                      D092900200112 
  30.       32.75      1.2852E+02  1.990E+01                      D092900200113 
  30.       33.25      6.3473E+02  9.825E+01                      D092900200114 
  30.       33.75      1.8119E+01  2.819E+00                      D092900200115 
  45.        8.25      3.2521E-01  5.264E-02                      D092900200116 
  45.        8.75      2.7834E-01  4.538E-02                      D092900200117 
  45.        9.25      3.6330E-01  5.854E-02                      D092900200118 
  45.        9.75      4.0725E-01  6.535E-02                      D092900200119 
  45.       10.25      4.3362E-01  6.943E-02                      D092900200120 
  45.       10.75      4.8343E-01  7.714E-02                      D092900200121 
  45.       11.25      3.9846E-01  6.399E-02                      D092900200122 
  45.       11.75      4.8635E-01  7.760E-02                      D092900200123 
  45.       12.25      5.1858E-01  8.259E-02                      D092900200124 
  45.       12.75      4.6878E-01  7.488E-02                      D092900200125 
  45.       13.25      5.6839E-01  9.030E-02                      D092900200126 
  45.       13.75      6.2992E-01  9.982E-02                      D092900200127 
  45.       14.25      5.5081E-01  8.758E-02                      D092900200128 
  45.       14.75      5.7425E-01  9.121E-02                      D092900200129 
  45.       15.25      4.8928E-01  7.805E-02                      D092900200130 
  45.       15.75      6.3578E-01  1.007E-01                      D092900200131 
  45.       16.25      5.7132E-01  9.075E-02                      D092900200132 
  45.       16.75      6.2113E-01  9.846E-02                      D092900200133 
  45.       17.25      6.3578E-01  1.007E-01                      D092900200134 
  45.       17.75      6.4457E-01  1.021E-01                      D092900200135 
  45.       18.25      6.4457E-01  1.021E-01                      D092900200136 
  45.       18.75      7.1488E-01  1.130E-01                      D092900200137 
  45.       19.25      6.5629E-01  1.039E-01                      D092900200138 
  45.       19.75      7.1488E-01  1.130E-01                      D092900200139 
  45.       20.25      7.2074E-01  1.139E-01                      D092900200140 
  45.       20.75      6.4750E-01  1.025E-01                      D092900200141 
  45.       21.25      7.3248E-01  1.157E-01                      D092900200142 
  45.       21.75      6.9144E-01  1.093E-01                      D092900200143 
  45.       22.25      7.5883E-01  1.198E-01                      D092900200144 
  45.       22.75      8.4087E-01  1.325E-01                      D092900200145 
  45.       23.25      8.9653E-01  1.411E-01                      D092900200146 
  45.       23.75      7.8520E-01  1.239E-01                      D092900200147 
  45.       24.25      7.5883E-01  1.198E-01                      D092900200148 
  45.       24.75      7.5004E-01  1.184E-01                      D092900200149 
  45.       25.25      6.9730E-01  1.103E-01                      D092900200150 
  45.       25.75      7.6762E-01  1.211E-01                      D092900200151 
  45.       26.25      7.0609E-01  1.116E-01                      D092900200152 
  45.       26.75      8.0278E-01  1.266E-01                      D092900200153 
  45.       27.25      7.8813E-01  1.243E-01                      D092900200154 
  45.       27.75      8.0571E-01  1.270E-01                      D092900200155 
  45.       28.25      8.7310E-01  1.375E-01                      D092900200156 
  45.       28.75      8.2329E-01  1.298E-01                      D092900200157 
  45.       29.25      7.6762E-01  1.211E-01                      D092900200158 
  45.       29.75      9.6099E-01  1.511E-01                      D092900200159 
  45.       30.25      1.3272E+00  2.078E-01                      D092900200160 
  45.       30.75      1.1895E+00  1.864E-01                      D092900200161 
  45.       31.25      7.3832E-01  1.166E-01                      D092900200162 
  45.       31.75      1.9396E+00  3.025E-01                      D092900200163 
  45.       32.25      2.4054E+00  3.746E-01                      D092900200164 
  45.       32.75      7.0480E+01  1.091E+01                      D092900200165 
  45.       33.25      4.1818E+01  6.474E+00                      D092900200166 
  45.       33.75      2.0802E-01  3.448E-02                      D092900200167 
  60.        8.25      6.7419E-02  1.185E-02                      D092900200168 
  60.        8.75      7.4910E-02  1.302E-02                      D092900200169 
  60.        9.25      6.7419E-02  1.185E-02                      D092900200170 
  60.        9.75      7.3037E-02  1.273E-02                      D092900200171 
  60.       10.25      8.9894E-02  1.535E-02                      D092900200172 
  60.       10.75      1.2547E-01  2.088E-02                      D092900200173 
  60.       11.25      8.8019E-02  1.506E-02                      D092900200174 
  60.       11.75      9.3637E-02  1.593E-02                      D092900200175 
  60.       12.25      9.5510E-02  1.622E-02                      D092900200176 
  60.       12.75      1.0113E-01  1.710E-02                      D092900200177 
  60.       13.25      8.0528E-02  1.389E-02                      D092900200178 
  60.       13.75      8.8019E-02  1.506E-02                      D092900200179 
  60.       14.25      9.9255E-02  1.681E-02                      D092900200180 
  60.       14.75      9.7383E-02  1.651E-02                      D092900200181 
  60.       15.25      1.4046E-01  2.320E-02                      D092900200182 
  60.       15.75      1.2360E-01  2.059E-02                      D092900200183 
  60.       16.25      1.3484E-01  2.233E-02                      D092900200184 
  60.       16.75      1.4982E-01  2.465E-02                      D092900200185 
  60.       17.25      1.4607E-01  2.407E-02                      D092900200186 
  60.       17.75      1.5356E-01  2.523E-02                      D092900200187 
  60.       18.25      1.7416E-01  2.843E-02                      D092900200188 
  60.       18.75      1.7416E-01  2.843E-02                      D092900200189 
  60.       19.25      1.9664E-01  3.191E-02                      D092900200190 
  60.       19.75      2.0226E-01  3.278E-02                      D092900200191 
  60.       20.25      1.6480E-01  2.697E-02                      D092900200192 
  60.       20.75      2.0975E-01  3.394E-02                      D092900200193 
  60.       21.25      2.0975E-01  3.394E-02                      D092900200194 
  60.       21.75      2.4720E-01  3.974E-02                      D092900200195 
  60.       22.25      1.8353E-01  2.988E-02                      D092900200196 
  60.       22.75      1.8353E-01  2.988E-02                      D092900200197 
  60.       23.25      1.6293E-01  2.668E-02                      D092900200198 
  60.       23.75      1.7604E-01  2.872E-02                      D092900200199 
  60.       24.25      1.8353E-01  2.988E-02                      D092900200200 
  60.       24.75      2.0038E-01  3.249E-02                      D092900200201 
  60.       25.25      1.8540E-01  3.017E-02                      D092900200202 
  60.       25.75      1.4607E-01  2.407E-02                      D092900200203 
  60.       26.25      1.7042E-01  2.785E-02                      D092900200204 
  60.       26.75      1.6293E-01  2.668E-02                      D092900200205 
  60.       27.25      2.5469E-01  4.090E-02                      D092900200206 
  60.       27.75      2.1162E-01  3.423E-02                      D092900200207 
  60.       28.25      1.4795E-01  2.436E-02                      D092900200208 
  60.       28.75      1.4795E-01  2.436E-02                      D092900200209 
  60.       29.25      2.0038E-01  3.249E-02                      D092900200210 
  60.       29.75      4.1013E-01  6.497E-02                      D092900200211 
  60.       30.25      2.2473E-01  3.626E-02                      D092900200212 
  60.       30.75      1.4607E-01  2.407E-02                      D092900200213 
  60.       31.25      6.2737E-01  9.859E-02                      D092900200214 
  60.       31.75      6.6857E-01  1.050E-01                      D092900200215 
  60.       32.25      1.4105E+01  2.184E+00                      D092900200216 
  60.       32.75      2.8709E+00  4.458E-01                      D092900200217 
  60.       33.25      1.4982E-02  3.520E-03                      D092900200218 
  75.        8.25      1.6962E-02  3.165E-03                      D092900200219 
  75.        8.75      8.8498E-03  1.873E-03                      D092900200220 
  75.        9.25      2.8024E-02  4.897E-03                      D092900200221 
  75.        9.75      1.8437E-02  3.397E-03                      D092900200222 
  75.       10.25      2.1387E-02  3.860E-03                      D092900200223 
  75.       10.75      3.9824E-02  6.732E-03                      D092900200224 
  75.       11.25      4.0562E-02  6.847E-03                      D092900200225 
  75.       11.75      2.8762E-02  5.012E-03                      D092900200226 
  75.       12.25      4.1299E-02  6.962E-03                      D092900200227 
  75.       12.75      4.3512E-02  7.305E-03                      D092900200228 
  75.       13.25      3.6137E-02  6.159E-03                      D092900200229 
  75.       13.75      2.7287E-02  4.782E-03                      D092900200230 
  75.       14.25      4.2774E-02  7.191E-03                      D092900200231 
  75.       14.75      6.8586E-02  1.119E-02                      D092900200232 
  75.       15.25      5.6049E-02  9.251E-03                      D092900200233 
  75.       15.75      5.4574E-02  9.022E-03                      D092900200234 
  75.       16.25      5.7524E-02  9.479E-03                      D092900200235 
  75.       16.75      5.7524E-02  9.479E-03                      D092900200236 
  75.       17.25      5.2361E-02  8.679E-03                      D092900200237 
  75.       17.75      7.0798E-02  1.154E-02                      D092900200238 
  75.       18.25      7.0798E-02  1.154E-02                      D092900200239 
  75.       18.75      1.0989E-01  1.759E-02                      D092900200240 
  75.       19.25      1.4086E-01  2.239E-02                      D092900200241 
  75.       19.75      8.1861E-02  1.325E-02                      D092900200242 
  75.       20.25      8.5548E-02  1.382E-02                      D092900200243 
  75.       20.75      8.7761E-02  1.416E-02                      D092900200244 
  75.       21.25      8.8498E-02  1.428E-02                      D092900200245 
  75.       21.75      7.4486E-02  1.211E-02                      D092900200246 
  75.       22.25      1.0546E-01  1.691E-02                      D092900200247 
  75.       22.75      1.3127E-01  2.090E-02                      D092900200248 
  75.       23.25      1.1726E-01  1.873E-02                      D092900200249 
  75.       23.75      8.6286E-02  1.394E-02                      D092900200250 
  75.       24.25      8.5548E-02  1.382E-02                      D092900200251 
  75.       24.75      1.2021E-01  1.919E-02                      D092900200252 
  75.       25.25      1.5340E-01  2.433E-02                      D092900200253 
  75.       25.75      7.3748E-02  1.199E-02                      D092900200254 
  75.       26.25      9.2185E-02  1.485E-02                      D092900200255 
  75.       26.75      8.7023E-02  1.405E-02                      D092900200256 
  75.       27.25      8.0386E-02  1.302E-02                      D092900200257 
  75.       27.75      8.9973E-02  1.451E-02                      D092900200258 
  75.       28.25      6.9323E-02  1.131E-02                      D092900200259 
  75.       28.75      6.8586E-02  1.119E-02                      D092900200260 
  75.       29.25      7.8911E-02  1.279E-02                      D092900200261 
  75.       29.75      1.2242E-01  1.953E-02                      D092900200262 
  75.       30.25      5.8999E-02  9.708E-03                      D092900200263 
  75.       30.75      5.6786E-02  9.365E-03                      D092900200264 
  75.       31.25      2.0723E-01  3.266E-02                      D092900200265 
  75.       31.75      1.4455E-01  2.296E-02                      D092900200266 
