ENTRY            D0966   20200107                             D125D096600000001 
SUBENT        D0966001   20200107                             D125D096600100001 
BIB                 11         21                                 D096600100002 
TITLE      Measurements of the 6He+p resonant scattering          D096600100003 
AUTHOR     (R.Pampa Condori, R.Lichtenthaeler, P.N de Faria,      D096600100004 
            A.Lepine-Szily, L.R.Gasques, M.C.Morais, K.C.C.Pires, D096600100005 
            V.B.Scarduelli, D.R.Mendes Jr, E.Leistenschneider,    D096600100006 
            J.A.Alcantara-Nunez, J.M.B.Shorto, M.Assuncao)        D096600100007 
INSTITUTE  (3BZLUSP,3BZLUFF,3BZLIPE)                              D096600100008 
           (3BZLBZL) Universidade Techologica Federal do Parana   D096600100009 
           (3BZLBZL) Universidade Federal de Sao Paulo, Sao Paulo D096600100010 
REFERENCE  (S,AIP-1625,187,2014)                                  D096600100011 
            Proc. on XXXVI Brazilian Workshop on Nucl.Phys.       D096600100012 
           (J,EPJ/CS,66,03054,2014)                               D096600100013 
            Proc. on Int. Nuclear Physics Conference (INPC2013)   D096600100014 
FACILITY   (VDGT,3BZLUSP) 8-UD Pelletron                          D096600100015 
INC-SOURCE 9Be(6Li,6He) at the RIBRAS system                      D096600100016 
SAMPLE     CH2 foil (12 mg/cm2 thick).                            D096600100017 
           Natural carbon foil (15 mg/cm2) for subtraction of     D096600100018 
            carbon contribution                                   D096600100019 
DETECTOR   (TELES,SI,SI)                                          D096600100020 
METHOD     (EDE,TTM)                                              D096600100021 
ERR-ANALYS (DATA-ERR) No information on the source of uncertainty D096600100022 
HISTORY    (20200107C) On                                         D096600100023 
ENDBIB              21          0                                 D096600100024 
NOCOMMON             0          0                                 D096600100025 
ENDSUBENT           24          0                                 D096600199999 
SUBENT        D0966002   20200107                             D125D096600200001 
BIB                  2          5                                 D096600200002 
REACTION   ((1-H-1(2-HE-6,EL)1-H-1,,DA)=                          D096600200003 
           (2-HE-6(P,EL)2-HE-6,,DA))                              D096600200004 
STATUS     (CURVE) Fig.6 of AIP Conf.Proc.1625(2014)187.          D096600200005 
            20 deg was not digitized since the x-axis scale is    D096600200006 
            not printed on the figure image.                      D096600200007 
ENDBIB               5          0                                 D096600200008 
NOCOMMON             0          0                                 D096600200009 
DATA                 4         57                                 D096600200010 
ANG        E-EXC-CMP  DATA       DATA-ERR                         D096600200011 
ADEG       MEV        MB/SR      MB/SR                            D096600200012 
  0.        11.006     0.186      0.129                           D096600200013 
  0.        11.031     0.222      0.127                           D096600200014 
  0.        11.057     0.302      0.126                           D096600200015 
  0.        11.081     0.485      0.131                           D096600200016 
  0.        11.108     0.409      0.124                           D096600200017 
  0.        11.135     0.607      0.132                           D096600200018 
  0.        11.160     0.719      0.131                           D096600200019 
  0.        11.188     0.658      0.126                           D096600200020 
  0.        11.214     0.738      0.128                           D096600200021 
  0.        11.240     0.607      0.121                           D096600200022 
  0.        11.269     0.553      0.116                           D096600200023 
  0.        11.294     0.453      0.114                           D096600200024 
  0.        11.322     0.368      0.105                           D096600200025 
  0.        11.350     0.225      0.099                           D096600200026 
  0.        11.378     0.241      0.095                           D096600200027 
  0.        11.406     0.208      0.096                           D096600200028 
  0.        11.434     0.211      0.093                           D096600200029 
  0.        11.463     0.248      0.093                           D096600200030 
  0.        11.492     0.119      0.089                           D096600200031 
  0.        11.521     0.038      0.082                           D096600200032 
  0.        11.548     0.069      0.082                           D096600200033 
  0.        11.579     0.074      0.080                           D096600200034 
  0.        11.609     0.003      0.076                           D096600200035 
 25.        10.848     0.023      0.028                           D096600200036 
 25.        10.871     0.180      0.068                           D096600200037 
 25.        10.896     0.124      0.057                           D096600200038 
 25.        10.920     0.096      0.046                           D096600200039 
 25.        10.945     0.233      0.074                           D096600200040 
 25.        10.970     0.293      0.081                           D096600200041 
 25.        10.997     0.173      0.061                           D096600200042 
 25.        11.020     0.359      0.088                           D096600200043 
 25.        11.046     0.183      0.060                           D096600200044 
 25.        11.073     0.317      0.079                           D096600200045 
 25.        11.101     0.407      0.089                           D096600200046 
 25.        11.129     0.261      0.071                           D096600200047 
 25.        11.153     0.581      0.103                           D096600200048 
 25.        11.181     0.457      0.089                           D096600200049 
 25.        11.211     0.545      0.096                           D096600200050 
 25.        11.238     0.614      0.101                           D096600200051 
 25.        11.268     0.580      0.095                           D096600200052 
 25.        11.297     0.455      0.084                           D096600200053 
 25.        11.327     0.318      0.071                           D096600200054 
 25.        11.356     0.355      0.071                           D096600200055 
 25.        11.387     0.359      0.071                           D096600200056 
 25.        11.417     0.239      0.058                           D096600200057 
 25.        11.447     0.123      0.041                           D096600200058 
 25.        11.478     0.332      0.068                           D096600200059 
 25.        11.510     0.272      0.059                           D096600200060 
 25.        11.542     0.201      0.049                           D096600200061 
 25.        11.574     0.121      0.039                           D096600200062 
 25.        11.605     0.178      0.046                           D096600200063 
 25.        11.638     0.116      0.037                           D096600200064 
 25.        11.670     0.125      0.038                           D096600200065 
 25.        11.705     0.110      0.037                           D096600200066 
 25.        11.739     0.130      0.038                           D096600200067 
 25.        11.771     0.149      0.040                           D096600200068 
 25.        11.807     0.040      0.021                           D096600200069 
ENDDATA             59          0                                 D096600200070 
ENDSUBENT           69          0                                 D096600299999 
ENDENTRY             2          0                                 D096699999999 
