ENTRY            D0428   20110913                             D079D042800000001 
SUBENT        D0428001   20110913                             D079D042800100001 
BIB                 10         27                                 D042800100002 
TITLE      Cross section measurements of the reactions induced by D042800100003 
           deuteron particles on 13C                              D042800100004 
AUTHOR     (J.L.Colaux, T.Thome,G.Terwagne)                       D042800100005 
INSTITUTE  (2BLGNAM)                                              D042800100006 
REFERENCE  (J,NIM/B,254,25,2007)                                  D042800100007 
FACILITY   (DYNAM,2BLGNAM) 2 MV Tandetron accelerator             D042800100008 
SAMPLE     The thin 13C foil used for cross section measurements  D042800100009 
           was provided by ACF metals. The thickness was          D042800100010 
            (82 +- 8 nm).                                         D042800100011 
DETECTOR   (SI) Three PIPS (passivated implanted planar silicon)  D042800100012 
           detectors (700 mu-m  depleted zone) were used for the  D042800100013 
           detection of charged particles emitted by nuclear      D042800100014 
           reactions. The detectors were respectively positioned  D042800100015 
           at 135., 150. and 165. degr. with respect to the       D042800100016 
           incident beam.                                         D042800100017 
ERR-ANALYS (ERR-T) The absolute uncertainty on the cross          D042800100018 
           sections. It takes into account the uncertainties on   D042800100019 
           the measurement of:                                    D042800100020 
            * the 13C foil composition (2.5%),                    D042800100021 
            * the areal density of gold (2.0%),                   D042800100022 
            * the number of emitted particles originating from    D042800100023 
              the nuclear reactions under study (<3%) and         D042800100024 
           * the number of deuteron backscattered by gold         D042800100025 
             nuclei (<0.5%).                                      D042800100026 
STATUS     (TABLE) Data received from Dr. Julien L.Colaux         D042800100027 
           (APRVD) Entry was approved by Dr. Julien L.Colaux      D042800100028 
HISTORY    (20070109C)                                            D042800100029 
ENDBIB              27          0                                 D042800100030 
NOCOMMON             0          0                                 D042800100031 
ENDSUBENT           30          0                                 D042800199999 
SUBENT        D0428002   20070109                             D052D042800200001 
BIB                  1          1                                 D042800200002 
REACTION   (6-C-13(D,P)6-C-14,PAR,DA) (fig.2)                     D042800200003 
ENDBIB               1          0                                 D042800200004 
COMMON               1          3                                 D042800200005 
E-LVL                                                             D042800200006 
MEV                                                               D042800200007 
  0.0                                                             D042800200008 
ENDCOMMON            3          0                                 D042800200009 
DATA                 4        105                                 D042800200010 
ANG        EN         DATA       ERR-T                            D042800200011 
ADEG       KEV        MB/SR      MB/SR                            D042800200012 
  135.0      494.400      0.088    0.014                          D042800200013 
  135.0      544.700      0.141    0.018                          D042800200014 
  135.0      595.000      0.268    0.026                          D042800200015 
  135.0      645.300      0.263    0.029                          D042800200016 
  135.0      695.600      0.347    0.027                          D042800200017 
  135.0      745.800      0.534    0.036                          D042800200018 
  135.0      795.500      0.912    0.041                          D042800200019 
  135.0      845.800      1.278    0.053                          D042800200020 
  135.0      896.000      1.799    0.070                          D042800200021 
  135.0      946.200      2.318    0.087                          D042800200022 
  135.0      971.300      2.659    0.098                          D042800200023 
  135.0      996.800      2.792    0.103                          D042800200024 
  135.0     1021.800      2.921    0.107                          D042800200025 
  135.0     1046.900      2.904    0.106                          D042800200026 
  135.0     1072.000      2.999    0.110                          D042800200027 
  135.0     1097.000      3.098    0.113                          D042800200028 
  135.0     1122.100      3.066    0.112                          D042800200029 
  135.0     1147.200      3.193    0.116                          D042800200030 
  135.0     1172.200      3.172    0.115                          D042800200031 
  135.0     1197.300      3.101    0.113                          D042800200032 
  135.0     1222.400      3.117    0.113                          D042800200033 
  135.0     1247.400      3.218    0.117                          D042800200034 
  135.0     1272.500      3.409    0.123                          D042800200035 
  135.0     1297.600      3.559    0.128                          D042800200036 
  135.0     1322.600      3.617    0.130                          D042800200037 
  135.0     1347.700      3.661    0.131                          D042800200038 
  135.0     1372.700      3.646    0.130                          D042800200039 
  135.0     1397.800      3.625    0.130                          D042800200040 
  135.0     1422.800      3.554    0.128                          D042800200041 
  135.0     1447.900      3.254    0.118                          D042800200042 
  135.0     1473.000      2.927    0.107                          D042800200043 
  135.0     1498.000      2.728    0.101                          D042800200044 
  135.0     1548.100      2.158    0.082                          D042800200045 
  135.0     1598.200      1.354    0.056                          D042800200046 
  135.0     1648.300      1.221    0.052                          D042800200047 
  150.0      494.400      0.127    0.017                          D042800200048 
  150.0      544.700      0.187    0.022                          D042800200049 
  150.0      595.000      0.245    0.025                          D042800200050 
  150.0      645.300      0.343    0.034                          D042800200051 
  150.0      695.600      0.477    0.033                          D042800200052 
  150.0      745.800      0.737    0.044                          D042800200053 
  150.0      795.500      1.301    0.054                          D042800200054 
  150.0      845.800      1.662    0.066                          D042800200055 
  150.0      896.000      2.298    0.087                          D042800200056 
  150.0      946.200      3.178    0.115                          D042800200057 
  150.0      971.300      3.323    0.120                          D042800200058 
  150.0      996.800      3.477    0.125                          D042800200059 
  150.0     1021.800      3.776    0.135                          D042800200060 
  150.0     1046.900      3.793    0.135                          D042800200061 
  150.0     1072.000      3.881    0.138                          D042800200062 
  150.0     1097.000      3.967    0.141                          D042800200063 
  150.0     1122.100      4.153    0.147                          D042800200064 
  150.0     1147.200      4.095    0.145                          D042800200065 
  150.0     1172.200      4.144    0.147                          D042800200066 
  150.0     1197.300      4.166    0.148                          D042800200067 
  150.0     1222.400      4.337    0.153                          D042800200068 
  150.0     1247.400      4.417    0.156                          D042800200069 
  150.0     1272.500      4.559    0.160                          D042800200070 
  150.0     1297.600      4.515    0.159                          D042800200071 
  150.0     1322.600      4.652    0.163                          D042800200072 
  150.0     1347.700      4.600    0.162                          D042800200073 
  150.0     1372.700      4.581    0.161                          D042800200074 
  150.0     1397.800      4.333    0.153                          D042800200075 
  150.0     1422.800      4.170    0.148                          D042800200076 
  150.0     1447.900      3.755    0.134                          D042800200077 
  150.0     1473.000      3.257    0.118                          D042800200078 
  150.0     1498.000      2.990    0.110                          D042800200079 
  150.0     1548.100      2.335    0.088                          D042800200080 
  150.0     1598.200      1.371    0.057                          D042800200081 
  150.0     1648.300      1.275    0.054                          D042800200082 
  165.0      494.400      0.166    0.020                          D042800200083 
  165.0      544.700      0.267    0.026                          D042800200084 
  165.0      595.000      0.366    0.031                          D042800200085 
  165.0      645.300      0.581    0.046                          D042800200086 
  165.0      695.600      0.674    0.041                          D042800200087 
  165.0      745.800      1.216    0.061                          D042800200088 
  165.0      795.500      1.812    0.071                          D042800200089 
  165.0      845.800      2.228    0.084                          D042800200090 
  165.0      896.000      3.100    0.113                          D042800200091 
  165.0      946.200      3.930    0.139                          D042800200092 
  165.0      971.300      4.283    0.151                          D042800200093 
  165.0      996.800      4.539    0.159                          D042800200094 
  165.0     1021.800      4.694    0.164                          D042800200095 
  165.0     1046.900      4.872    0.170                          D042800200096 
  165.0     1072.000      5.017    0.175                          D042800200097 
  165.0     1097.000      5.180    0.180                          D042800200098 
  165.0     1122.100      5.213    0.181                          D042800200099 
  165.0     1147.200      5.091    0.177                          D042800200100 
  165.0     1172.200      5.248    0.182                          D042800200101 
  165.0     1197.300      5.267    0.183                          D042800200102 
  165.0     1222.400      5.558    0.192                          D042800200103 
  165.0     1247.400      5.798    0.200                          D042800200104 
  165.0     1272.500      5.760    0.199                          D042800200105 
  165.0     1297.600      5.705    0.197                          D042800200106 
  165.0     1322.600      5.886    0.203                          D042800200107 
  165.0     1347.700      5.834    0.201                          D042800200108 
  165.0     1372.700      5.730    0.198                          D042800200109 
  165.0     1397.800      5.444    0.188                          D042800200110 
  165.0     1422.800      5.149    0.179                          D042800200111 
  165.0     1447.900      4.344    0.153                          D042800200112 
  165.0     1473.000      3.692    0.132                          D042800200113 
