ENTRY            D0752   20141119                             D096D075200000001 
SUBENT        D0752001   20141119                             D096D075200100001 
BIB                 11         29                                 D075200100002 
TITLE      Pre-equilibrium mechanisms in the 93Nb(p,a) inclusive  D075200100003 
            reaction at incident energies from 65 to 160 MeV      D075200100004 
AUTHOR     (S.S.Dimitrova, A.A.Cowley, E.V.Zemlyanaya,            D075200100005 
            K.V.Lukyanov)                                         D075200100006 
INSTITUTE  (3BULBLA,4ZZZDUB,3SAFSTL,3SAFITH)                      D075200100007 
REFERENCE  (J,PR/C,90,054604,2014)                                D075200100008 
           Some of the experimental data not shown in the Phys.   D075200100009 
            Rev.C. paper are included in:                         D075200100010 
            S.S.Dimitrova and A.A.Cowley "Proton-induced alpha-   D075200100011 
            particle emission into the continuum of outgoing      D075200100012 
            energies", Proc. of the 33rd International Workshop   D075200100013 
            on Nuclear Theory (Rila, Bulgaria), 22-28 June 2014,  D075200100014 
            A.Georgieva and N.Minkov (ed.), Heron Press, Sofia,   D075200100015 
            Bulgaria (to be published).                           D075200100016 
REL-REF    (N,D0443001,A.A.Cowley+,J,PR/C,62,064605,2000)         D075200100017 
           93Nb(p,3He) data taken from the same experiment given  D075200100018 
FACILITY   (CYCLO,3SAFITH)                                        D075200100019 
INC-SOURCE (POLIS) polarized to 80% (nominal) perpendicular to    D075200100020 
            the reaction plane.                                   D075200100021 
           Polarization was monitored regularly by elastic        D075200100022 
            scattering on carbon target                           D075200100023 
SAMPLE     Self-supporting 93Nb with ~1 and ~5 mg/cm2 thick       D075200100024 
DETECTOR   (TELES,SIBAR,NAICR) 500 um silicon surface-barrier     D075200100025 
            detector + NaI(Tl) at symmetric angles on opposite    D075200100026 
            sides                                                 D075200100027 
STATUS     (TABLE) Data received from Anthony A.Cowley            D075200100028 
           (APRVD) Approved by Anthony A.Colwey (2014-11-25)      D075200100029 
HISTORY    (20141119C) On                                         D075200100030 
           (20141124R) On. Data received from Anthony A.Cowley    D075200100031 
ENDBIB              29          0                                 D075200100032 
COMMON               2          3                                 D075200100033 
EN         EN-ERR                                                 D075200100034 
MEV        MEV                                                    D075200100035 
 100.       0.5                                                   D075200100036 
ENDCOMMON            3          0                                 D075200100037 
ENDSUBENT           36          0                                 D075200199999 
SUBENT        D0752002   20141119                             D096D075200200001 
BIB                  2          2                                 D075200200002 
REACTION   (41-NB-93(P,X)2-HE-4,,DA/DE)                           D075200200003 
ERR-ANALYS (ERR-1) Target thickness and uniformity (~8%)          D075200200004 
ENDBIB               2          0                                 D075200200005 
COMMON               1          3                                 D075200200006 
ERR-1                                                             D075200200007 
PER-CENT                                                          D075200200008 
 8.                                                               D075200200009 
ENDCOMMON            3          0                                 D075200200010 
DATA                 4        204                                 D075200200011 
E          ANG        DATA       ERR-S                            D075200200012 
MEV        ADEG       MUB/SR/MEV MUB/SR/MEV                       D075200200013 
 34.         15.00     184.539   1.24846                          D075200200014 
 34.         20.00     174.13    0.51028                          D075200200015 
 34.         25.00     159.141   0.42391                          D075200200016 
 34.         30.00     145.866   0.38542                          D075200200017 
 34.         35.00     127.46    0.34673                          D075200200018 
 34.         40.00     117.001   0.36355                          D075200200019 
 34.         50.00     86.0157   0.15746                          D075200200020 
 34.         60.00     62.2913   0.0999                           D075200200021 
 34.         80.00     29.1655   0.04507                          D075200200022 
 34.        100.00     11.6622   0.02223                          D075200200023 
 34.        120.00     5.97827   0.01795                          D075200200024 
 34.        140.00     3.83936   0.0143                           D075200200025 
 38.         15.00     132.815   1.05914                          D075200200026 
 38.         20.00     123.275   0.42935                          D075200200027 
 38.         25.00     112.45    0.35634                          D075200200028 
 38.         30.00     101.11    0.32089                          D075200200029 
 38.         35.00     89.2289   0.29011                          D075200200030 
 38.         40.00     78.2466   0.2973                           D075200200031 
 38.         50.00     56.9961   0.12817                          D075200200032 
 38.         60.00     39.4638   0.07952                          D075200200033 
 38.         80.00     17.2709   0.03468                          D075200200034 
 38.        100.00     6.53109   0.01663                          D075200200035 
 38.        120.00     3.00861   0.01273                          D075200200036 
 38.        140.00     1.75982   0.00968                          D075200200037 
 42.         15.00     107.012   0.95071                          D075200200038 
 42.         20.00     97.6247   0.38208                          D075200200039 
 42.         25.00     88.1191   0.31544                          D075200200040 
 42.         30.00     78.7968   0.28328                          D075200200041 
 42.         35.00     68.2263   0.25368                          D075200200042 
 42.         40.00     58.938    0.25803                          D075200200043 
 42.         50.00     41.9731   0.10999                          D075200200044 
 42.         60.00     27.9813   0.06696                          D075200200045 
 42.         80.00     11.2883   0.02804                          D075200200046 
 42.        100.00     4.03301   0.01307                          D075200200047 
 42.        120.00     1.68787   0.00954                          D075200200048 
 42.        140.00     0.93433   0.00706                          D075200200049 
 46.         15.00     89.2418   0.86819                          D075200200050 
 46.         20.00     79.4756   0.34474                          D075200200051 
 46.         25.00     70.8932   0.28294                          D075200200052 
 46.         30.00     62.7167   0.25273                          D075200200053 
 46.         35.00     54.0282   0.22574                          D075200200054 
 46.         40.00     44.9307   0.22529                          D075200200055 
 46.         50.00     31.4142   0.09516                          D075200200056 
 46.         60.00     20.2211   0.05692                          D075200200057 
 46.         80.00     7.56318   0.02295                          D075200200058 
 46.        100.00     2.53726   0.01037                          D075200200059 
 46.        120.00     0.97796   0.00726                          D075200200060 
 46.        140.00     0.51946   0.00526                          D075200200061 
 50.         15.00     74.4695   0.79308                          D075200200062 
 50.         20.00     66.3395   0.31496                          D075200200063 
 50.         25.00     57.629    0.2551                           D075200200064 
 50.         30.00     50.6763   0.22717                          D075200200065 
 50.         35.00     42.719    0.20073                          D075200200066 
 50.         40.00     35.5966   0.20053                          D075200200067 
 50.         50.00     23.7634   0.08276                          D075200200068 
 50.         60.00     14.8898   0.04884                          D075200200069 
 50.         80.00     5.124     0.01889                          D075200200070 
 50.        100.00     1.61639   0.00827                          D075200200071 
 50.        120.00     0.58331   0.00561                          D075200200072 
 50.        140.00     0.28935   0.00393                          D075200200073 
 54.         15.00     63.346    0.73146                          D075200200074 
 54.         20.00     55.2482   0.28743                          D075200200075 
 54.         25.00     48.2907   0.23352                          D075200200076 
 54.         30.00     41.0799   0.20454                          D075200200077 
 54.         35.00     34.2735   0.1798                           D075200200078 
 54.         40.00     27.6249   0.17665                          D075200200079 
 54.         50.00     18.1636   0.07236                          D075200200080 
 54.         60.00     10.8598   0.04171                          D075200200081 
 54.         80.00     3.49308   0.0156                           D075200200082 
 54.        100.00     1.03841   0.00663                          D075200200083 
 54.        120.00     0.34784   0.00433                          D075200200084 
 54.        140.00     0.1641    0.00296                          D075200200085 
 58.         15.00     54.638    0.67932                          D075200200086 
 58.         20.00     46.844    0.26467                          D075200200087 
 58.         25.00     39.9462   0.21239                          D075200200088 
 58.         30.00     33.0561   0.18348                          D075200200089 
 58.         35.00     27.1758   0.1601                           D075200200090 
 58.         40.00     21.9892   0.15761                          D075200200091 
 58.         50.00     13.67     0.06277                          D075200200092 
 58.         60.00     7.89657   0.03557                          D075200200093 
 58.         80.00     2.31813   0.01271                          D075200200094 
 58.        100.00     0.65126   0.00525                          D075200200095 
 58.        120.00     0.19927   0.00328                          D075200200096 
 58.        140.00     0.09579   0.00226                          D075200200097 
 62.         15.00     46.7662   0.62848                          D075200200098 
 62.         20.00     40.1405   0.245                            D075200200099 
 62.         25.00     33.1589   0.1935                           D075200200100 
 62.         30.00     26.7357   0.16501                          D075200200101 
 62.         35.00     21.5656   0.14262                          D075200200102 
 62.         40.00     16.7918   0.13773                          D075200200103 
 62.         50.00     10.3487   0.05462                          D075200200104 
 62.         60.00     5.6524    0.03009                          D075200200105 
 62.         80.00     1.53969   0.01036                          D075200200106 
 62.        100.00     0.40325   0.00413                          D075200200107 
 62.        120.00     0.1155    0.00249                          D075200200108 
 62.        140.00     0.061     0.0018                           D075200200109 
 66.         15.00     40.5499   0.58523                          D075200200110 
 66.         20.00     33.6474   0.22431                          D075200200111 
 66.         25.00     27.3555   0.17575                          D075200200112 
 66.         30.00     21.5643   0.14819                          D075200200113 
 66.         35.00     16.9476   0.12643                          D075200200114 
 66.         40.00     12.9522   0.12096                          D075200200115 
 66.         50.00     7.78547   0.04737                          D075200200116 
 66.         60.00     4.06613   0.02552                          D075200200117 
 66.         80.00     1.00375   0.00836                          D075200200118 
 66.        100.00     0.24957   0.00325                          D075200200119 
 66.        120.00     0.06481   0.00187                          D075200200120 
 66.        140.00     0.03586   0.00138                          D075200200121 
 70.         15.00     35.8961   0.55062                          D075200200122 
 70.         20.00     28.7404   0.20731                          D075200200123 
 70.         25.00     22.4351   0.15917                          D075200200124 
 70.         30.00     17.6039   0.13389                          D075200200125 
 70.         35.00     13.6323   0.11339                          D075200200126 
 70.         40.00     10.0062   0.10632                          D075200200127 
 70.         50.00     5.78916   0.04085                          D075200200128 
 70.         60.00     2.91425   0.02161                          D075200200129 
 70.         80.00     0.63288   0.00664                          D075200200130 
 70.        100.00     0.14948   0.00252                          D075200200131 
 70.        120.00     0.04051   0.00148                          D075200200132 
 70.        140.00     0.02403   0.00113                          D075200200133 
 74.         15.00     31.6223   0.5168                           D075200200134 
 74.         20.00     24.9864   0.1933                           D075200200135 
 74.         25.00     18.9417   0.14625                          D075200200136 
 74.         30.00     14.1915   0.12022                          D075200200137 
 74.         35.00     10.5093   0.09956                          D075200200138 
 74.         40.00     7.55491   0.09238                          D075200200139 
 74.         50.00     4.16209   0.03464                          D075200200140 
 74.         60.00     2.00847   0.01794                          D075200200141 
 74.         80.00     0.41726   0.00539                          D075200200142 
 74.        100.00     0.09272   0.00198                          D075200200143 
 74.        120.00     0.02252   0.0011                           D075200200144 
 74.        140.00     0.01913   0.00101                          D075200200145 
 78.         15.00     28.8858   0.49394                          D075200200146 
 78.         20.00     21.8587   0.1808                           D075200200147 
 78.         25.00     15.8946   0.13397                          D075200200148 
 78.         30.00     11.3975   0.10774                          D075200200149 
 78.         35.00     8.32951   0.08864                          D075200200150 
 78.         40.00     5.68651   0.08015                          D075200200151 
 78.         50.00     2.99359   0.02937                          D075200200152 
 78.         60.00     1.38806   0.01491                          D075200200153 
 78.         80.00     0.25233   0.00419                          D075200200154 
 78.        100.00     0.05214   0.00149                          D075200200155 
 78.        120.00     0.01153      7.88E-04                      D075200200156 
 78.        140.00     0.01199      7.99E-04                      D075200200157 
 82.         15.00     25.1103   0.46053                          D075200200158 
 82.         20.00     18.896    0.1681                           D075200200159 
 82.         25.00     13.3935   0.12298                          D075200200160 
 82.         30.00     9.12073   0.09638                          D075200200161 
 82.         35.00     6.2252    0.07663                          D075200200162 
 82.         40.00     4.18073   0.06872                          D075200200163 
 82.         50.00     2.12889   0.02477                          D075200200164 
 82.         60.00     0.90241   0.01202                          D075200200165 
 82.         80.00     0.15023   0.00323                          D075200200166 
 82.        100.00     0.03287   0.00118                          D075200200167 
 82.        120.00     0.00722      6.24E-04                      D075200200168 
 82.        140.00     0.00879      6.84E-04                      D075200200169 
 86.         15.00     22.8806   0.43961                          D075200200170 
 86.         20.00     16.1864   0.15558                          D075200200171 
 86.         25.00     10.9293   0.11109                          D075200200172 
 86.         30.00     7.18261   0.08553                          D075200200173 
 86.         35.00     4.6689    0.06636                          D075200200174 
 86.         40.00     2.96187   0.05784                          D075200200175 
 86.         50.00     1.45125   0.02045                          D075200200176 
 86.         60.00     0.57955   0.00964                          D075200200177 
 86.         80.00     0.09228   0.00254                          D075200200178 
 86.        100.00     0.01885      8.94E-04                      D075200200179 
 86.        120.00     0.00382      4.54E-04                      D075200200180 
 86.        140.00     0.00671      5.98E-04                      D075200200181 
 90.         15.00     20.2454   0.41352                          D075200200182 
 90.         20.00     14.0366   0.14488                          D075200200183 
 90.         25.00     9.0385    0.10103                          D075200200184 
 90.         30.00     5.38826   0.07408                          D075200200185 
 90.         35.00     3.53044   0.05771                          D075200200186 
 90.         40.00     2.06947   0.04835                          D075200200187 
 90.         50.00     0.94166   0.01647                          D075200200188 
 90.         60.00     0.36068   0.0076                           D075200200189 
 90.         80.00     0.05697   0.00199                          D075200200190 
 90.        100.00     0.01216      7.18E-04                      D075200200191 
