ENTRY            D6398   20211201                             D134D639800000001 
SUBENT        D6398001   20211201                             D134D639800100001 
BIB                 10         26                                 D639800100002 
TITLE      Complex fragment emission in dissipative binary decay  D639800100003 
           of 74,76Kr                                             D639800100004 
AUTHOR     (T.K.Rana, S.Kundu, C.Bhattacharya, S.Manna, P.Roy,    D639800100005 
           R.Pandey, A.Sen, T.K.Ghosh, G.Mukherjee, K.Banerjee,   D639800100006 
           S.Mukhopadhyaya, D.Paul, M.M.Shaikh, S.Nandi,          D639800100007 
           V.Srivastava, J.K.Sahoo, J.K.Meena, A.K.Saha, R.M.Saha,D639800100008 
           S.Dalal, S.Bhattacharya)                               D639800100009 
INSTITUTE  (3INDVEC,3ISLHEB))                                     D639800100010 
REFERENCE  (J,PR/C,103,034614,2021)                               D639800100011 
FACILITY   (CYCLO,3INDVEC) Variable energy cyclotron              D639800100012 
SAMPLE     Natural 56Fe and 58Ni (purity ~99.5%) used as targets. D639800100013 
DETECTOR   (TELES,SISD,SISD) Two telescopes, each consisting of   D639800100014 
           ~50 um thick delta E single-sided silicon strip        D639800100015 
           detector, ~1030 um thick E double-sided Silicon strip  D639800100016 
           detector.                                              D639800100017 
           Angular resolutions of each strip in both the          D639800100018 
           telescope was ~1 degree.                               D639800100019 
METHOD     (EDE,BCINT)                                            D639800100020 
ERR-ANALYS (ERR-SYS) The total systematic errors arising from     D639800100021 
           uncertainties in the measurements of                   D639800100022 
           - solid angles,                                        D639800100023 
           - target thickness,                                    D639800100024 
            -calibration of current digitizer, have been estimatedD639800100025 
           to be ~ 10%.                                           D639800100026 
HISTORY    (20210906R) Data received from T.K.Rana                D639800100027 
           (20211201C) VT                                         D639800100028 
ENDBIB              26          0                                 D639800100029 
COMMON               1          3                                 D639800100030 
ERR-SYS                                                           D639800100031 
PER-CENT                                                          D639800100032 
10.                                                               D639800100033 
ENDCOMMON            3          0                                 D639800100034 
ENDSUBENT           33          0                                 D639800199999 
SUBENT        D6398002   20211201                             D134D639800200001 
BIB                  2          2                                 D639800200002 
REACTION   (26-FE-56(10-NE-20,X)3-LI-6,,DA/DE)                    D639800200003 
STATUS     (TABLE) Fig. 2 of Phys. Rev. C 103 (2021) 034614       D639800200004 
ENDBIB               2          0                                 D639800200005 
NOCOMMON             0          0                                 D639800200006 
DATA                 4        315                                 D639800200007 
EN         ANG        E          DATA                             D639800200008 
MEV        ADEG       MEV        MB/SR/MEV                        D639800200009 
      166.5        20.       20.3   6.17E-04                      D639800200010 
      166.5        20.       20.5   1.85E-03                      D639800200011 
      166.5        20.       20.7   1.23E-03                      D639800200012 
      166.5        20.       20.9   4.94E-03                      D639800200013 
      166.5        20.       21.1   4.32E-03                      D639800200014 
      166.5        20.       21.3   1.23E-03                      D639800200015 
      166.5        20.       21.5   6.17E-03                      D639800200016 
      166.5        20.       21.7   7.41E-03                      D639800200017 
      166.5        20.       21.9   9.26E-03                      D639800200018 
      166.5        20.       22.1     0.0167                      D639800200019 
      166.5        20.       22.3     0.0142                      D639800200020 
      166.5        20.       22.5     0.0173                      D639800200021 
      166.5        20.       22.7     0.0235                      D639800200022 
      166.5        20.       22.9     0.0216                      D639800200023 
      166.5        20.       23.1      0.013                      D639800200024 
      166.5        20.       23.3     0.0161                      D639800200025 
      166.5        20.       23.5     0.0265                      D639800200026 
      166.5        20.       23.7     0.0154                      D639800200027 
      166.5        20.       23.9     0.0167                      D639800200028 
      166.5        20.       24.1     0.0167                      D639800200029 
      166.5        20.       24.3     0.0259                      D639800200030 
      166.5        20.       24.5     0.0247                      D639800200031 
      166.5        20.       24.7     0.0259                      D639800200032 
      166.5        20.       24.9     0.0265                      D639800200033 
      166.5        20.       25.1     0.0216                      D639800200034 
      166.5        20.       25.3     0.0179                      D639800200035 
      166.5        20.       25.5      0.029                      D639800200036 
      166.5        20.       25.7     0.0309                      D639800200037 
      166.5        20.       25.9     0.0136                      D639800200038 
      166.5        20.       26.1      0.021                      D639800200039 
      166.5        20.       26.3     0.0265                      D639800200040 
      166.5        20.       26.5     0.0216                      D639800200041 
      166.5        20.       26.7     0.0309                      D639800200042 
      166.5        20.       26.9     0.0253                      D639800200043 
      166.5        20.       27.1     0.0284                      D639800200044 
      166.5        20.       27.3     0.0303                      D639800200045 
      166.5        20.       27.5     0.0346                      D639800200046 
      166.5        20.       27.7     0.0315                      D639800200047 
      166.5        20.       27.9     0.0352                      D639800200048 
      166.5        20.       28.1     0.0315                      D639800200049 
      166.5        20.       28.3     0.0364                      D639800200050 
      166.5        20.       28.5     0.0395                      D639800200051 
      166.5        20.       28.7     0.0432                      D639800200052 
      166.5        20.       28.9      0.042                      D639800200053 
