ENTRY            D5076   20191211                             D125D507600000001 
SUBENT        D5076001   20191211                             D125D507600100001 
BIB                 11         30                                 D507600100002 
TITLE      Quasi-free inclusive processes in the two-particle     D507600100003 
           splitting of tritons by deuterons with an energy of    D507600100004 
           37 MeV                                                 D507600100005 
AUTHOR     (O.O.Belyuskina, V.I.Grantsev, V.V.Davidovsky,         D507600100006 
            K.K.Kisurin, S.E.Omelchuk, G.P.Palkin, Yu.S.Roznyuk,  D507600100007 
            B.A.Rudenko, V.S.Semenov, L.I.Slyusarenko,            D507600100008 
            B.G.Struzhko, V.K.Tartakovsky)                        D507600100009 
INSTITUTE  (4UKRIJD)                                              D507600100010 
REFERENCE  (J,IZV,75,981,2011)                                    D507600100011 
           (J,BAS,75,925,2011) English translation                D507600100012 
           (C,2010KYIV,,201,2010)                                 D507600100013 
           (J,YFE,11,262,2010)                                    D507600100014 
FACILITY   (ISOCY,4UKRIJD) Isochronous cyclotron U-240            D507600100015 
SAMPLE     Titanium-tritium and a pure Ti target. It              D507600100016 
           was a Ti film 4.9 mg/cm2 in thickness, saturated by    D507600100017 
           tritium to an activity of 7.57 Cu. The equivalent      D507600100018 
           thickness of tritium in the titanium matrix was        D507600100019 
           0.30+-0.04 mg/cm2.                                     D507600100020 
DETECTOR   (TELES)Charged particles were registered using three   D507600100021 
           telescopes deltaE-E located in the reaction plane. The D507600100022 
           intensity of the ionic beam passed through the target  D507600100023 
           was registered with the help of a Faraday cup connectedD507600100024 
           to a current integrator.                               D507600100025 
METHOD     (EXTB,EDE)                                             D507600100026 
CORRECTION Corrected on background.                               D507600100027 
ERR-ANALYS (DATA-ERR) Full uncertainty values were determined as  D507600100028 
            a sum of systematic and statistical errors.           D507600100029 
HISTORY    (20121018C) UKRNDC                                     D507600100030 
           (20180821U) OG. REFERENCE: J,YFE,11,(3),262,2010 added.D507600100031 
           (20191211A) On. Major revisions in 002-006.            D507600100032 
ENDBIB              30          0                                 D507600100033 
COMMON               1          3                                 D507600100034 
EN                                                                D507600100035 
MEV                                                               D507600100036 
 36.9                                                             D507600100037 
ENDCOMMON            3          0                                 D507600100038 
ENDSUBENT           37          0                                 D507600199999 
SUBENT        D5076002   20191211                             D125D507600200001 
BIB                  3          3                                 D507600200002 
REACTION   (1-H-3(D,X)1-H-2,,DA/DE)                               D507600200003 
STATUS     (TABLE) Data (fig.2) received from L.I.Slyusarenko.    D507600200004 
HISTORY    (20191211A) On. 002-005 merged into 002.               D507600200005 
ENDBIB               3          0                                 D507600200006 
NOCOMMON             0          0                                 D507600200007 
DATA                 4        184                                 D507600200008 
ANG        E          DATA       DATA-ERR                         D507600200009 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        D507600200010 
 15.0        3.5        2.80      0.42                            D507600200011 
 15.0        4.0        3.00      0.45                            D507600200012 
 15.0        4.5        3.30      0.50                            D507600200013 
 15.0        5.0        3.50      0.53                            D507600200014 
 15.0        5.5        3.70      0.56                            D507600200015 
 15.0        6.0        4.10      0.62                            D507600200016 
 15.0        6.5        4.10      0.62                            D507600200017 
 15.0        7.0        4.20      0.63                            D507600200018 
 15.0        7.5        4.50      0.68                            D507600200019 
 15.0        8.0        4.90      0.74                            D507600200020 
 15.0        8.5        5.00      0.75                            D507600200021 
 15.0        9.0        5.20      0.78                            D507600200022 
 15.0        9.5        5.60      0.84                            D507600200023 
 15.0       10.0        5.80      0.87                            D507600200024 
 15.0       10.5        6.10      0.92                            D507600200025 
 15.0       11.0        6.00      0.90                            D507600200026 
 15.0       11.5        6.70      1.01                            D507600200027 
 15.0       12.0        6.60      0.99                            D507600200028 
 15.0       12.5        7.20      1.08                            D507600200029 
 15.0       13.0        6.90      1.04                            D507600200030 
 15.0       13.5        8.00      1.20                            D507600200031 
 15.0       14.0        7.80      1.17                            D507600200032 
 15.0       14.5        7.10      1.07                            D507600200033 
 15.0       15.0        8.10      1.22                            D507600200034 
 15.0       15.5        8.60      1.29                            D507600200035 
 15.0       16.0        8.50      1.28                            D507600200036 
 15.0       16.5        9.30      1.40                            D507600200037 
 15.0       17.0        9.20      1.38                            D507600200038 
 15.0       17.5        9.10      1.37                            D507600200039 
 15.0       18.0        9.10      1.37                            D507600200040 
 15.0       18.5        9.80      1.47                            D507600200041 
 15.0       19.0        9.70      1.46                            D507600200042 
 15.0       19.5       10.40      1.56                            D507600200043 
 15.0       20.0       10.80      1.62                            D507600200044 
 15.0       20.5       10.80      1.62                            D507600200045 
 15.0       21.0       10.50      1.58                            D507600200046 
 15.0       21.5       10.00      1.50                            D507600200047 
 15.0       22.0       10.80      1.62                            D507600200048 
 15.0       22.5       10.80      1.62                            D507600200049 
 15.0       23.0       10.50      1.58                            D507600200050 
 15.0       23.5       10.40      1.56                            D507600200051 
 15.0       24.0        9.60      1.44                            D507600200052 
 15.0       24.5        8.40      1.26                            D507600200053 
 15.0       25.0        8.00      1.20                            D507600200054 
 15.0       25.5        7.10      1.07                            D507600200055 
 15.0       26.0        6.70      1.01                            D507600200056 
 15.0       26.5        6.40      0.96                            D507600200057 
 15.0       27.0        5.50      0.83                            D507600200058 
 15.0       27.5        5.80      0.87                            D507600200059 
