ENTRY            D0498   20080815                             D063D049800000001 
SUBENT        D0498001   20080815                             D063D049800100001 
BIB                 12         51                                 D049800100002 
TITLE      Elastic and inelastic scattering of 13- to 19-MeV      D049800100003 
           protons by O16                                         D049800100004 
AUTHOR     (W.W.Daehnick)                                         D049800100005 
INSTITUTE  (1USAPTN,1USAPUP)                                      D049800100006 
REFERENCE  (J,PR,135,B1168,1964)                                  D049800100007 
FACILITY   (CYCLO,1USAPTN)                                        D049800100008 
SAMPLE     Thin targets: Commercial Mylar foils (C10xO4xH8)       D049800100009 
           served as targets and were always chosen to be         D049800100010 
           thinner than 100 keV.                                  D049800100011 
           Thick targets: An oxygen target, about 2 MeV thick.    D049800100012 
METHOD     (EXTB,PHD)                                             D049800100013 
DETECTOR   (NAICR) conventional scintillation counter (NaI)       D049800100014 
           spectroscopy. The pulse-height resolution of the       D049800100015 
           NaI(Tl) scintillation counters used was better than or D049800100016 
           close to 2% for 15-MeV protons.                        D049800100017 
           (SIBAR) At one energy (17.0 MeV) several spectra       D049800100018 
           were taken with a 1-mm-thick gold surface barrier (Si) D049800100019 
           detector (Molechem, Inc.) which was mounted at an      D049800100020 
           angle of 60.0 degr. with respect to the proton         D049800100021 
           trajectories. A thick-target survey for elastic        D049800100022 
           excitation functions was made for 13<Ep<18.5 MeV at    D049800100023 
           the angles 80, 100, 120, 140, 160 degr. in lab.system. D049800100024 
COMMENT    The absolute cross section normalization for each      D049800100025 
           thick - target run (covering a range of about 1.5 MeV) D049800100026 
            was obtained by comparison to thin-target data for    D049800100027 
           the corresponding interval. All thick-target cross     D049800100028 
           sections so obtained are included in elastic cross     D049800100029 
           sections, thick-target cross sections are given only   D049800100030 
           for energies where no thin-target data were taken.     D049800100031 
ERR-ANALYS (DATA-ERR) Random uncertainties in the differential    D049800100032 
           cross sections are due to:                             D049800100033 
            * counting statistics,                                D049800100034 
            * the need for background (or C12) subtraction,       D049800100035 
            * counting loss corrections,                          D049800100036 
            * imperfect reproducibility of energy settings,       D049800100037 
            * uncertainties in counter geometry and in charge     D049800100038 
              and angular readings.                               D049800100039 
            ERR-1 wasn't included in DATA-ERR                     D049800100040 
           (ERR-1) systematic errors due to possible faults       D049800100041 
           in target uniformity, charge integration, and          D049800100042 
           zero-angle calibration. Systematic cross-section       D049800100043 
           errors are believed to be smaller than 5% at 15. degr. D049800100044 
           and smaller than 3% for all other angles.              D049800100045 
           (ANG-ERR) The angular calibration error                D049800100046 
           A cross check for the accuracy of the absolute energy  D049800100047 
           determination was made by remeasuring the excitation   D049800100048 
           curve for 16O(p,p)160 for 160.0 degr. and 16.7<Ep<17.5 D049800100049 
           MeV with a magnetically analyzed beam with a total     D049800100050 
            energy resolution of 60 keV.                          D049800100051 
STATUS     (TABLE) tbl. from ref.                                 D049800100052 
HISTORY    (20080815C) SD                                         D049800100053 
ENDBIB              51          0                                 D049800100054 
COMMON               3          3                                 D049800100055 
ANG-ERR    EN-RSL     ERR-1                                       D049800100056 
ADEG       KEV        PER-CENT                                    D049800100057 
  0.2       60.         3.0                                       D049800100058 
ENDCOMMON            3          0                                 D049800100059 
ENDSUBENT           58          0                                 D049800199999 
SUBENT        D0498002   20080815                             D063D049800200001 
BIB                  1          1                                 D049800200002 
REACTION   (8-O-16(P,EL)8-O-16,,DA)                               D049800200003 
ENDBIB               1          0                                 D049800200004 
NOCOMMON             0          0                                 D049800200005 
DATA                 4        329                                 D049800200006 
ANG        EN         DATA       DATA-ERR                         D049800200007 
ADEG       MEV        MB/SR      PER-CENT                         D049800200008 
        15.       14.8      1460.         5.                      D049800200009 
        15.       15.0      1400.         5.                      D049800200010 
        15.       15.2      1513.         5.                      D049800200011 
        15.       15.4      1540.         5.                      D049800200012 
        15.       15.6      1493.         5.                      D049800200013 
        15.       15.8      1480.         5.                      D049800200014 
        15.       16.0      1479.         5.                      D049800200015 
        15.       16.2      1511.         5.                      D049800200016 
        15.       16.4      1540.         5.                      D049800200017 
        15.       16.8      1490.         5.                      D049800200018 
        15.       17.0      1370.         5.                      D049800200019 
        15.       17.2      1433.         5.                      D049800200020 
        15.       17.3      1450.         5.                      D049800200021 
        15.       17.4      1470.         5.                      D049800200022 
        15.       17.5      1420.         5.                      D049800200023 
        15.       17.6      1420.         5.                      D049800200024 
        15.       17.7      1406.         5.                      D049800200025 
        15.       17.8      1464.         5.                      D049800200026 
        15.       17.9      1466.         5.                      D049800200027 
        15.       18.0      1440.         5.                      D049800200028 
        15.       18.2      1424.         5.                      D049800200029 
        15.       18.4      1520.         5.                      D049800200030 
        15.       18.6      1529.         5.                      D049800200031 
        15.       18.8      1493.         5.                      D049800200032 
        15.       19.0      1530.         5.                      D049800200033 
        15.       19.2      1444.         5.                      D049800200034 
        25.       14.8       493.        3.5                      D049800200035 
        25.       15.0       507.        3.5                      D049800200036 
        25.       15.2       548.        3.5                      D049800200037 
        25.       15.4       560.        3.5                      D049800200038 
        25.       15.6       551.        3.5                      D049800200039 
        25.       15.8       532.        3.5                      D049800200040 
        25.       16.0       600.        3.5                      D049800200041 
        25.       16.2       558.        3.5                      D049800200042 
        25.       16.4       634.        3.5                      D049800200043 
        25.       16.6       581.        3.5                      D049800200044 
        25.       16.8       564.        3.5                      D049800200045 
        25.       17.0       560.        3.5                      D049800200046 
        25.       17.2       564.        3.5                      D049800200047 
        25.       17.3       584.        3.5                      D049800200048 
        25.       17.4       602.        3.5                      D049800200049 
        25.       17.5       600.        3.5                      D049800200050 
        25.       17.6       582.        3.5                      D049800200051 
        25.       17.7       578.        3.5                      D049800200052 
        25.       17.8       599.        3.5                      D049800200053 
        25.       17.9       598.        3.5                      D049800200054 
        25.       18.0       567.        3.5                      D049800200055 
        25.       18.2       580.        3.5                      D049800200056 
        25.       18.4       614.        3.5                      D049800200057 
        25.       18.6       637.        3.5                      D049800200058 
        25.       18.8       631.        3.5                      D049800200059 
        25.       19.0       669.        3.5                      D049800200060 
        35.       14.8       175.         5.                      D049800200061 
        35.       15.0       163.         5.                      D049800200062 
        35.       15.2       186.         5.                      D049800200063 
        35.       15.4       182.         5.                      D049800200064 
        35.       15.6       158.         5.                      D049800200065 
        35.       15.8       163.         5.                      D049800200066 
        35.       16.0       166.         5.                      D049800200067 
        35.       16.2       196.         5.                      D049800200068 
        35.       16.4       199.         5.                      D049800200069 
        35.       16.6       179.         5.                      D049800200070 
        35.       16.8       169.         5.                      D049800200071 
        35.       17.0       184.         5.                      D049800200072 
        35.       17.2       200.         5.                      D049800200073 
        35.       17.3       190.         5.                      D049800200074 
        35.       17.4       183.         5.                      D049800200075 
        35.       17.5       178.         5.                      D049800200076 
        35.       17.6       182.         5.                      D049800200077 
        35.       17.7       186.         5.                      D049800200078 
        35.       17.8       189.         5.                      D049800200079 
        35.       17.9       191.         5.                      D049800200080 
        35.       18.0       182.         5.                      D049800200081 
