ENTRY            D5108   20190211                             D119D510800000001 
SUBENT        D5108001   20190211                             D119D510800100001 
BIB                  9         17                                 D510800100002 
TITLE      Cross sections of the 3H(d,t)np reaction at the 37     D510800100003 
           MeV deuteron beam energy                               D510800100004 
AUTHOR     (O.O.Beljuskina,V.I.Grantsev,K.K.Kisurin,S.E.Omelchuk, D510800100005 
           J.S.Roznjuk,B.A.Rudenko,L.I.Sljusarenko,B.G.Struzhko)  D510800100006 
INSTITUTE  (4UKRIJD)                                              D510800100007 
REFERENCE  (J,YFE,15,(3),240,2014)                                D510800100008 
FACILITY   (CYCLO,4UKRIJD)Isochronous cyclotron U-240             D510800100009 
SAMPLE     Tritium - titanium target, thick 4.9 mg/cm2,           D510800100010 
           Titanium target, thick 7.5 mg/cm2,                     D510800100011 
           CD2 (deuterated polyethylene), thick 6 mg/cm2, for     D510800100012 
           measurement of beam energy                             D510800100013 
DETECTOR   (TELES,SIBAR,NAICR) Silicon surface barrier detector   D510800100014 
           thick 200 micro-m (delta-E) and NaI(Tl)with thicknessesD510800100015 
           25 mm                                                  D510800100016 
METHOD     (EXTB,EDE)                                             D510800100017 
HISTORY    (20150402C)UKRNDC                                      D510800100018 
           (20190211U) So. corrected REFERENCE year:2015 -> 2014  D510800100019 
ENDBIB              17          0                                 D510800100020 
COMMON               1          3                                 D510800100021 
EN                                                                D510800100022 
MEV                                                               D510800100023 
36.9                                                              D510800100024 
ENDCOMMON            3          0                                 D510800100025 
ENDSUBENT           24          0                                 D510800199999 
SUBENT        D5108002   20150401                             D101D5108  2    1 
BIB                  4          5                                 D5108  2    2 
REACTION   (1-H-3(D,X)1-H-3,,DA/DE)                               D5108  2    3 
           ANG is angle between incident deuteron beam and triton.D5108  2    4 
EN-SEC     (E,T)                                                  D5108  2    5 
STATUS     (TABLE) Data (fig.4 top left) received from B.Struzhko D5108  2    6 
ERR-ANALYS (ERR-S) Statistical error                              D5108  2    7 
ENDBIB               5          0                                 D5108  2    8 
COMMON               1          3                                 D5108  2    9 
ANG                                                               D5108  2   10 
ADEG                                                              D5108  2   11 
19.6                                                              D5108  2   12 
ENDCOMMON            3          0                                 D5108  2   13 
DATA                 3        225                                 D5108  2   14 
E          DATA       ERR-S                                       D5108  2   15 
MEV        MB/SR/MEV  MB/SR/MEV                                   D5108  2   16 
        10.      3.441      0.483                                 D5108  2   17 
       10.1      3.836      0.471                                 D5108  2   18 
       10.2      3.574      0.489                                 D5108  2   19 
       10.3      3.952       0.48                                 D5108  2   20 
       10.4      3.845      0.453                                 D5108  2   21 
       10.5      3.286      0.422                                 D5108  2   22 
       10.6      2.716      0.407                                 D5108  2   23 
       10.7      2.464      0.431                                 D5108  2   24 
       10.8       2.84      0.448                                 D5108  2   25 
       10.9      3.181       0.42                                 D5108  2   26 
        11.      2.622      0.438                                 D5108  2   27 
       11.1      3.061      0.454                                 D5108  2   28 
       11.2      3.212      0.458                                 D5108  2   29 
       11.3      3.304      0.458                                 D5108  2   30 
       11.4      3.321      0.446                                 D5108  2   31 
       11.5      3.118      0.424                                 D5108  2   32 
       11.6      2.735      0.426                                 D5108  2   33 
