ENTRY            S0066   20110520                             S015S006600000001 
SUBENT        S0066001   20110520                             S015S006600100001 
BIB                 14         40                                 S006600100002 
TITLE      Unusual potential behavior for the weakly bound        S006600100003 
           nucleus 9Be in elastic scattering from 208Pb and 209Bi S006600100004 
           near the threshold                                     S006600100005 
AUTHOR     (Ning Yu, Huanqiao Zhang, Huiming Jia, Shitao Zhang,   S006600100006 
           Ming Ruan, Feng Yang, Zhendong Wu, Xinxing Xu,         S006600100007 
           Chunlin Bai)                                           S006600100008 
INSTITUTE  (3CPRCPR) School of Physics, Huazhong University of    S006600100009 
           Science and Technology, Wuhan, China.                  S006600100010 
           (3CPRAEP) China Institute of Atomic Energy, Beijing,   S006600100011 
           China.                                                 S006600100012 
REFERENCE  (J,JP/G,37,(7),075108,2010)                            S006600100013 
           #doi:10.1088/0954-3899/37/7/075108                     S006600100014 
FACILITY   (VDGT,3CPRAEP) HI-13 tandem accelerator in China       S006600100015 
           Institute of Atomic Energy.                            S006600100016 
INC-SOURCE A collimated 9Be beam, the current range was 50-200    S006600100017 
           enA(electrical nA). Charge of incident ion is 3+.      S006600100018 
DETECTOR   (SI,SIBAR,TELES)                                       S006600100019 
SAMPLE     The 208Pb and 209Bi targets with the thickness of      S006600100020 
           about 150 microgram/cm2 evaporated on nearly 25        S006600100021 
           microgram/cm2 carbon foil backings.                    S006600100022 
METHOD     (COINC,EDE)                                            S006600100023 
ADD-RES    The experimental data were analyzed by the code of     S006600100024 
           PTOLEMY. The parameters of the optical potential have  S006600100025 
           been extracted by the phenomenological optical model   S006600100026 
           analysis.                                              S006600100027 
ERR-ANALYS (ANG-ERR) Overall absolute angle accuracy is estimated S006600100028 
           to be 0.02 degree.                                     S006600100029 
           (DATA-ERR) Total uncertainty is given.                 S006600100030 
COMMENT    The measured data shown in Fig2 and Fig3 were the      S006600100031 
           ratios of the measured differential cross sections     S006600100032 
           to those for Rutherford scattering.                    S006600100033 
           The beam energy 37.6 MeV in Fig2 and Fig3 is wrong     S006600100034 
           affirmed by the first author, it should be 37.8 MeV.   S006600100035 
STATUS     (TABLE) All measured data are shown in Fig2 and Fig3   S006600100036 
           at page 4 and 5 in J,JP/G,37,(7),75108,2010.           S006600100037 
           Experimental data were received from the first author  S006600100038 
           on 20/05/2011, and confirmed the uncertainty is total  S006600100039 
           uncertainty.                                           S006600100040 
HISTORY    (20100927C) Compiled by Jimin WANG (CNDC)              S006600100041 
           (20110520R)                                            S006600100042 
ENDBIB              40          0                                 S006600100043 
COMMON               1          3                                 S006600100044 
ANG-ERR                                                           S006600100045 
ADEG                                                              S006600100046 
0.02                                                              S006600100047 
ENDCOMMON            3          0                                 S006600100048 
ENDSUBENT           47          0                                 S006600199999 
SUBENT        S0066002   20110520                             S015S006600200001 
BIB                  1          1                                 S006600200002 
REACTION   (82-PB-208(4-BE-9,EL)82-PB-208,,DA,,RTH)               S006600200003 
ENDBIB               1          0                                 S006600200004 
NOCOMMON             0          0                                 S006600200005 
DATA                 4        776                                 S006600200006 
37.8        96.47     0.98155    0.0067658                        S006600200063 
37.8        98.47     0.96855    0.0062390                        S006600200064 
37.8       100.44     0.96663    0.0067502                        S006600200065 
37.8       102.44     0.96373    0.0073039                        S006600200066 
37.8       108.38     0.95146    0.0064723                        S006600200067 
37.8       110.38     0.93264    0.0069594                        S006600200068 
37.8       112.33     0.92506    0.0071506                        S006600200069 
37.8       114.30     0.91079    0.0068235                        S006600200070 
37.8       116.29     0.90436    0.0073686                        S006600200071 
37.8       118.23     0.89662    0.0075517                        S006600200072 
37.8       120.19     0.87395    0.0070534                        S006600200073 
37.8       122.17     0.85708    0.0075509                        S006600200074 
37.8       124.10     0.86169    0.0077769                        S006600200075 
37.8       126.06     0.84027    0.0074323                        S006600200076 
37.8       128.03     0.82807    0.0079594                        S006600200077 
37.8       129.95     0.82240    0.0081293                        S006600200078 
37.8       131.90     0.79586    0.0076588                        S006600200079 
37.8       133.86     0.77274    0.0081234                        S006600200080 
37.8       135.78     0.76496    0.0082666                        S006600200081 
37.8       137.72     0.76173    0.0077528                        S006600200082 
37.8       139.68     0.71628    0.0080742                        S006600200083 
37.8       141.59     0.72525    0.0082954                        S006600200084 
37.8       143.53     0.70536    0.0077974                        S006600200085 
37.8       145.48     0.68604    0.0082459                        S006600200086 
37.8       147.39     0.68483    0.0083952                        S006600200087 
37.8       149.31     0.64568    0.0076312                        S006600200088 
37.8       151.26     0.61698    0.0079836                        S006600200089 
37.8       153.16     0.62355    0.0081646                        S006600200090 
37.8       160.85     0.58612    0.0077085                        S006600200091 
37.8       162.79     0.56832    0.0080961                        S006600200092 
37.8       164.68     0.56349    0.0081718                        S006600200093 
37.8       166.60     0.57859    0.0080022                        S006600200094 
37.8       168.53     0.57436    0.0084905                        S006600200095 
37.8       170.43     0.57419    0.0085913                        S006600200096 
38.0        31.24     1.00582    0.0022069                        S006600200097 
38.0        33.40     0.98893    0.0019462                        S006600200098 
38.0        35.39     0.99716    0.0020685                        S006600200099 
38.0        37.46     1.00227    0.0027221                        S006600200100 
38.0        39.61     0.99701    0.0024347                        S006600200101 
38.0        41.59     0.99471    0.0025746                        S006600200102 
38.0        43.66     1.00506    0.0033650                        S006600200103 
38.0        45.80     1.00541    0.0030140                        S006600200104 
38.0        47.78     1.00006    0.0031712                        S006600200105 
38.0        49.84     1.00864    0.0041117                        S006600200106 
38.0        51.98     0.99114    0.0036274                        S006600200107 
38.0        53.95     1.00831    0.0038459                        S006600200108 
38.0        56.01     1.01000    0.0049740                        S006600200109 
38.0        58.14     1.00994    0.0044057                        S006600200110 
38.0        60.10     0.99842    0.0045727                        S006600200111 
38.0        62.15     0.99608    0.0046235                        S006600200112 
38.0        64.27     1.01438    0.0041029                        S006600200113 
38.0        66.23     1.02661    0.0042817                        S006600200114 
38.0        68.27     1.00479    0.0054019                        S006600200115 
38.0        70.38     1.00502    0.0047241                        S006600200116 
38.0        72.33     1.00769    0.0048842                        S006600200117 
38.0        74.36     1.01977    0.0063134                        S006600200118 
38.0        76.46     1.01826    0.0054916                        S006600200119 
38.0        78.41     0.99955    0.0055919                        S006600200120 
38.0        80.43     1.01742    0.0069673                        S006600200121 
38.0        82.52     1.01010    0.0060163                        S006600200122 
38.0        84.46     1.00739    0.0061538                        S006600200123 
38.0        86.47     0.99963    0.0079420                        S006600200124 
38.0        88.55     0.99457    0.0068403                        S006600200125 
38.0        90.48     0.99453    0.0069826                        S006600200126 
38.0        92.48     0.99543    0.0060255                        S006600200127 
38.0        94.56     0.98613    0.0051531                        S006600200128 
38.0        96.47     0.97934    0.0052196                        S006600200129 
38.0        98.47     0.97925    0.0065480                        S006600200130 
38.0       100.54     0.96283    0.0055615                        S006600200131 
38.0       102.44     0.97000    0.0056607                        S006600200132 
38.0       108.38     0.96161    0.0059796                        S006600200133 
38.0       110.28     0.93387    0.0060966                        S006600200134 
38.0       112.33     0.92278    0.0074520                        S006600200135 
38.0       114.30     0.91110    0.0062704                        S006600200136 
38.0       116.19     0.90560    0.0064560                        S006600200137 
38.0       118.23     0.87431    0.0077784                        S006600200138 
38.0       120.19     0.87369    0.0064796                        S006600200139 
38.0       122.07     0.84982    0.0065830                        S006600200140 
38.0       124.10     0.82998    0.0079604                        S006600200141 
38.0       126.06     0.83474    0.0068057                        S006600200142 
38.0       127.93     0.82501    0.0069571                        S006600200143 
38.0       129.95     0.78458    0.0082812                        S006600200144 
38.0       131.90     0.78999    0.0070103                        S006600200145 
38.0       133.77     0.77078    0.0071054                        S006600200146 
38.0       135.78     0.74033    0.0084835                        S006600200147 
38.0       137.72     0.71720    0.0069081                        S006600200148 
38.0       139.58     0.70931    0.0070372                        S006600200149 
38.0       141.59     0.68646    0.0084176                        S006600200150 
38.0       143.53     0.68010    0.0070327                        S006600200151 
38.0       145.38     0.66928    0.0071332                        S006600200152 
38.0       147.39     0.63373    0.0084225                        S006600200153 
38.0       149.31     0.62147    0.0068769                        S006600200154 
38.0       151.16     0.60570    0.0069291                        S006600200155 
38.0       153.16     0.58479    0.0082473                        S006600200156 
38.0       160.85     0.56340    0.0069424                        S006600200157 
38.0       162.69     0.55744    0.0070250                        S006600200158 
38.0       164.68     0.53610    0.0083153                        S006600200159 
38.0       166.60     0.55270    0.0071843                        S006600200160 
38.0       168.44     0.53826    0.0072003                        S006600200161 
38.0       170.43     0.53597    0.0086586                        S006600200162 
38.2        31.24     1.00891    0.0020818                        S006600200163 
38.2        33.36     1.00783    0.0020356                        S006600200164 
38.2        35.41     1.00689    0.0022840                        S006600200165 
38.2        37.46     1.00860    0.0025727                        S006600200166 
38.2        39.57     1.01018    0.0025334                        S006600200167 
38.2        41.61     1.00927    0.0028496                        S006600200168 
38.2        43.66     0.99785    0.0031532                        S006600200169 
38.2        45.76     0.99755    0.0030956                        S006600200170 
38.2        47.80     0.99417    0.0034664                        S006600200171 
38.2        49.84     1.00093    0.0038528                        S006600200172 
38.2        51.94     1.00577    0.0037743                        S006600200173 
38.2        53.97     1.01143    0.0042253                        S006600200174 
38.2        56.01     1.00182    0.0046604                        S006600200175 
38.2        58.10     1.00551    0.0045362                        S006600200176 
38.2        60.12     1.01419    0.0050575                        S006600200177 
38.2        62.15     1.00228    0.0043664                        S006600200178 
38.2        64.23     1.01195    0.0042296                        S006600200179 
38.2        66.25     1.01340    0.0046624                        S006600200180 
38.2        68.27     1.01227    0.0051045                        S006600200181 
38.2        70.34     1.01149    0.0048938                        S006600200182 
38.2        72.35     1.02096    0.0053935                        S006600200183 
38.2        74.36     1.00314    0.0058902                        S006600200184 
38.2        76.42     1.00073    0.0056179                        S006600200185 
38.2        78.43     0.98551    0.0060863                        S006600200186 
38.2        80.43     1.01458    0.0065476                        S006600200187 
38.2        82.48     1.01373    0.0062236                        S006600200188 
38.2        84.48     1.00926    0.0067541                        S006600200189 
38.2        86.47     1.01536    0.0075355                        S006600200190 
38.2        88.51     1.00313    0.0070946                        S006600200191 
38.2        90.50     1.00112    0.0076823                        S006600200192 
38.2        92.48     0.99267    0.0056626                        S006600200193 
38.2        94.52     0.99075    0.0053347                        S006600200194 
38.2        96.49     0.99386    0.0057674                        S006600200195 
38.2        98.47     0.98168    0.0061707                        S006600200196 
38.2       100.50     0.98953    0.0058267                        S006600200197 
38.2       102.46     0.96908    0.0062031                        S006600200198 
38.2       108.36     0.96447    0.0065627                        S006600200199 
38.2       110.32     0.93340    0.0063010                        S006600200200 
38.2       112.33     0.91394    0.0069785                        S006600200201 
38.2       114.28     0.92080    0.0069092                        S006600200202 
38.2       116.23     0.89190    0.0066215                        S006600200203 
38.2       118.23     0.88179    0.0073528                        S006600200204 
38.2       120.17     0.84623    0.0069851                        S006600200205 
38.2       122.11     0.83810    0.0067564                        S006600200206 
38.2       124.10     0.81302    0.0074130                        S006600200207 
38.2       126.04     0.82436    0.0074107                        S006600200208 
38.2       127.97     0.79301    0.0070472                        S006600200209 
38.2       129.95     0.77949    0.0077680                        S006600200210 
38.2       131.88     0.77482    0.0076071                        S006600200211 
38.2       133.80     0.73808    0.0071838                        S006600200212 
38.2       135.78     0.71366    0.0078365                        S006600200213 
38.2       137.70     0.71502    0.0075591                        S006600200214 
38.2       139.62     0.68211    0.0071302                        S006600200215 
38.2       141.59     0.67684    0.0078657                        S006600200216 
38.2       143.51     0.66292    0.0076082                        S006600200217 
38.2       145.42     0.61983    0.0070909                        S006600200218 
38.2       147.39     0.60153    0.0077202                        S006600200219 
38.2       149.29     0.60394    0.0074286                        S006600200220 
38.2       151.20     0.55387    0.0068441                        S006600200221 
38.2       153.16     0.56539    0.0076306                        S006600200222 
38.2       160.83     0.53498    0.0074126                        S006600200223 
38.2       162.73     0.53204    0.0070907                        S006600200224 
38.2       164.68     0.51233    0.0076487                        S006600200225 
38.2       166.58     0.52461    0.0076698                        S006600200226 
38.2       168.48     0.50207    0.0071839                        S006600200227 
38.2       170.43     0.51266    0.0079682                        S006600200228 
38.5        31.14     0.99972    0.0016614                        S006600200229 
38.5        33.23     1.00111    0.0017933                        S006600200230 
38.5        35.39     1.01058    0.0019626                        S006600200231 
38.5        37.35     1.00110    0.0020562                        S006600200232 
38.5        39.44     1.00036    0.0022280                        S006600200233 
38.5        41.59     0.99885    0.0024267                        S006600200234 
38.5        43.56     1.01373    0.0025573                        S006600200235 
38.5        45.64     1.00845    0.0027576                        S006600200236 
38.5        47.78     1.00448    0.0029889                        S006600200237 
38.5        49.74     0.99598    0.0030868                        S006600200238 
38.5        51.82     1.00030    0.0033315                        S006600200239 
38.5        53.95     1.01289    0.0036247                        S006600200240 
38.5        55.90     1.00379    0.0037495                        S006600200241 
38.5        57.97     1.00791    0.0040228                        S006600200242 
38.5        60.10     1.00903    0.0043234                        S006600200243 
38.5        62.05     1.00529    0.0035165                        S006600200244 
38.5        64.11     1.01048    0.0037448                        S006600200245 
38.5        66.23     1.00595    0.0039809                        S006600200246 
38.5        68.16     1.00399    0.0040868                        S006600200247 
38.5        70.22     1.00684    0.0043268                        S006600200248 
38.5        72.33     1.01122    0.0046003                        S006600200249 
38.5        74.26     1.01578    0.0047695                        S006600200250 
38.5        76.30     1.00453    0.0049906                        S006600200251 
38.5        78.41     1.01111    0.0052889                        S006600200252 
38.5        80.32     1.02124    0.0052859                        S006600200253 
38.5        82.36     1.01380    0.0055192                        S006600200254 
38.5        84.46     1.00120    0.0057667                        S006600200255 
38.5        86.37     0.99950    0.0060143                        S006600200256 
38.5        88.39     0.99723    0.0062735                        S006600200257 
38.5        90.48     0.99434    0.0065638                        S006600200258 
38.5        92.38     1.00618    0.0045906                        S006600200259 
38.5        94.40     0.98482    0.0047179                        S006600200260 
38.5        96.47     0.96664    0.0048733                        S006600200261 
38.5        98.37     0.97938    0.0049612                        S006600200262 
38.5       100.38     0.97346    0.0051261                        S006600200263 
38.5       102.44     0.96225    0.0052994                        S006600200264 
38.5       108.38     0.93421    0.0055375                        S006600200265 
38.5       110.44     0.93517    0.0056137                        S006600200266 
38.5       112.43     0.92397    0.0056637                        S006600200267 
38.5       114.30     0.89059    0.0058260                        S006600200268 
38.5       116.34     0.88429    0.0058666                        S006600200269 
38.5       118.33     0.86443    0.0058728                        S006600200270 
38.5       120.19     0.83328    0.0059449                        S006600200271 
38.5       122.23     0.80520    0.0058895                        S006600200272 
38.5       124.20     0.79367    0.0059078                        S006600200273 
38.5       126.06     0.78066    0.0061825                        S006600200274 
38.5       128.08     0.75146    0.0060997                        S006600200275 
38.5       130.05     0.73698    0.0060901                        S006600200276 
38.5       131.90     0.71229    0.0062517                        S006600200277 
38.5       133.92     0.69453    0.0061956                        S006600200278 
38.5       135.88     0.66269    0.0060878                        S006600200279 
38.5       137.72     0.65395    0.0061966                        S006600200280 
38.5       139.74     0.64551    0.0061669                        S006600200281 
38.5       141.69     0.62044    0.0060704                        S006600200282 
38.5       143.53     0.60155    0.0062126                        S006600200283 
38.5       145.53     0.59205    0.0061616                        S006600200284 
38.5       147.48     0.56593    0.0060372                        S006600200285 
38.5       149.31     0.53100    0.0059703                        S006600200286 
38.5       151.32     0.51392    0.0058602                        S006600200287 
38.5       153.26     0.50268    0.0057986                        S006600200288 
38.5       160.85     0.47903    0.0060133                        S006600200289 
38.5       162.84     0.46515    0.0058909                        S006600200290 
38.5       164.78     0.46432    0.0058686                        S006600200291 
38.5       166.60     0.45591    0.0061291                        S006600200292 
38.5       168.59     0.44484    0.0060085                        S006600200293 
38.5       170.53     0.45101    0.0060225                        S006600200294 
38.7        31.28     1.00401    0.0024085                        S006600200295 
38.7        34.31     1.00919    0.0022989                        S006600200296 
38.7        37.50     1.00521    0.0029810                        S006600200297 
38.7        40.52     1.00616    0.0028552                        S006600200298 
38.7        43.70     0.99090    0.0036463                        S006600200299 
38.7        46.71     0.99909    0.0034962                        S006600200300 
38.7        49.88     0.99946    0.0044701                        S006600200301 
38.7        52.89     1.00380    0.0042439                        S006600200302 
38.7        56.05     1.00263    0.0054134                        S006600200303 
38.7        59.04     1.01193    0.0051105                        S006600200304 
38.7        62.19     1.00569    0.0050784                        S006600200305 
38.7        65.17     1.00865    0.0047235                        S006600200306 
38.7        68.31     1.00013    0.0058865                        S006600200307 
38.7        71.27     1.01244    0.0054666                        S006600200308 
38.7        74.40     1.00125    0.0068297                        S006600200309 
38.7        77.35     0.99350    0.0062364                        S006600200310 
38.7        80.47     1.03290    0.0076708                        S006600200311 
38.7        83.41     1.00438    0.0068888                        S006600200312 
38.7        86.51     0.97960    0.0085836                        S006600200313 
38.7        89.44     0.99944    0.0078630                        S006600200314 
38.7        92.52     0.98822    0.0065550                        S006600200315 
38.7        95.44     0.98039    0.0058791                        S006600200316 
38.7        98.51     0.96652    0.0071015                        S006600200317 
38.7       101.41     0.96348    0.0063591                        S006600200318 
38.7       109.41     0.95370    0.0068904                        S006600200319 
38.7       112.29     0.91599    0.0080984                        S006600200320 
38.7       115.32     0.88912    0.0071568                        S006600200321 
38.7       118.19     0.84381    0.0083322                        S006600200322 
38.7       121.21     0.81804    0.0072315                        S006600200323 
38.7       124.06     0.76830    0.0083480                        S006600200324 
38.7       127.07     0.77167    0.0075388                        S006600200325 
38.7       129.92     0.73030    0.0087107                        S006600200326 
38.7       132.91     0.69269    0.0075521                        S006600200327 
38.7       135.74     0.64814    0.0086511                        S006600200328 
38.7       138.73     0.64546    0.0075347                        S006600200329 
38.7       141.56     0.58819    0.0084924                        S006600200330 
38.7       144.53     0.56077    0.0073316                        S006600200331 
38.7       147.35     0.53678    0.0084496                        S006600200332 
38.7       150.32     0.51102    0.0071536                        S006600200333 
38.7       153.13     0.48247    0.0081659                        S006600200334 
38.7       161.85     0.46867    0.0072524                        S006600200335 
38.7       164.65     0.43335    0.0081508                        S006600200336 
38.7       167.60     0.44628    0.0073875                        S006600200337 
38.7       170.39     0.43790    0.0085341                        S006600200338 
39.0        31.14     1.01226    0.0015805                        S006600200339 
39.0        33.42     1.01054    0.0016605                        S006600200340 
39.0        35.39     1.01666    0.0018731                        S006600200341 
39.0        37.35     1.00841    0.0019474                        S006600200342 
39.0        39.63     1.00341    0.0020539                        S006600200343 
39.0        41.59     1.00244    0.0023116                        S006600200344 
39.0        43.56     0.99565    0.0023841                        S006600200345 
39.0        45.83     1.01448    0.0025455                        S006600200346 
39.0        47.78     1.01404    0.0028566                        S006600200347 
39.0        49.74     1.01047    0.0029335                        S006600200348 
39.0        52.00     1.01043    0.0030804                        S006600200349 
39.0        53.95     0.99829    0.0034175                        S006600200350 
39.0        55.90     1.00428    0.0035349                        S006600200351 
39.0        58.16     0.99835    0.0036777                        S006600200352 
39.0        60.10     1.00093    0.0040915                        S006600200353 
39.0        62.05     1.00549    0.0033147                        S006600200354 
39.0        64.29     1.00596    0.0034304                        S006600200355 
39.0        66.23     1.01155    0.0037952                        S006600200356 
39.0        68.16     1.01423    0.0038730                        S006600200357 
39.0        70.40     1.00490    0.0039676                        S006600200358 
39.0        72.33     0.99595    0.0043370                        S006600200359 
39.0        74.26     1.02360    0.0045136                        S006600200360 
39.0        76.48     1.01647    0.0046079                        S006600200361 
39.0        78.41     0.99220    0.0049773                        S006600200362 
39.0        80.32     1.02291    0.0049863                        S006600200363 
39.0        82.54     1.00359    0.0050357                        S006600200364 
39.0        84.46     1.01140    0.0055102                        S006600200365 
39.0        86.37     1.00497    0.0056846                        S006600200366 
39.0        88.57     0.99139    0.0057350                        S006600200367 
39.0        90.48     0.99116    0.0062284                        S006600200368 
39.0        92.38     0.99509    0.0043011                        S006600200369 
39.0        94.58     0.98986    0.0043361                        S006600200370 
39.0        96.47     0.98935    0.0046891                        S006600200371 
39.0        98.37     0.99237    0.0047085                        S006600200372 
39.0       100.56     0.97905    0.0047114                        S006600200373 
39.0       102.44     0.97161    0.0050625                        S006600200374 
39.0       108.38     0.93501    0.0052656                        S006600200375 
39.0       110.26     0.90993    0.0050486                        S006600200376 
39.0       112.43     0.88331    0.0052151                        S006600200377 
39.0       114.30     0.87791    0.0054965                        S006600200378 
39.0       116.17     0.85598    0.0052636                        S006600200379 
39.0       118.33     0.82442    0.0054018                        S006600200380 
39.0       120.19     0.79313    0.0055089                        S006600200381 
39.0       122.05     0.75927    0.0052152                        S006600200382 
39.0       124.20     0.73824    0.0053655                        S006600200383 
39.0       126.06     0.72408    0.0056547                        S006600200384 
39.0       127.91     0.68384    0.0053060                        S006600200385 
39.0       130.05     0.67922    0.0055060                        S006600200386 
39.0       131.90     0.65862    0.0057098                        S006600200387 
39.0       133.75     0.61939    0.0053364                        S006600200388 
39.0       135.88     0.59738    0.0054433                        S006600200389 
39.0       137.72     0.58193    0.0055511                        S006600200390 
39.0       139.56     0.55864    0.0052329                        S006600200391 
39.0       141.69     0.53560    0.0053106                        S006600200392 
39.0       143.53     0.52655    0.0055200                        S006600200393 
39.0       145.36     0.50461    0.0051900                        S006600200394 
39.0       147.48     0.48844    0.0052818                        S006600200395 
39.0       149.31     0.45812    0.0052667                        S006600200396 
39.0       151.14     0.43884    0.0049424                        S006600200397 
39.0       153.26     0.43123    0.0050582                        S006600200398 
39.0       160.85     0.39690    0.0051984                        S006600200399 
39.0       162.67     0.40653    0.0050291                        S006600200400 
39.0       164.78     0.38627    0.0050412                        S006600200401 
39.0       166.60     0.38923    0.0053796                        S006600200402 
39.0       168.42     0.38017    0.0050731                        S006600200403 
39.0       170.53     0.36780    0.0051223                        S006600200404 
39.5        31.18     0.99899    0.0014282                        S006600200405 
39.5        33.36     0.99769    0.0019462                        S006600200406 
39.5        35.39     0.99516    0.0017439                        S006600200407 
39.5        37.40     0.99549    0.0017623                        S006600200408 
39.5        39.57     1.00705    0.0024348                        S006600200409 
39.5        41.59     1.00039    0.0021813                        S006600200410 
39.5        43.60     0.98303    0.0021592                        S006600200411 
