ENTRY            41723   20210112                             419241723  0    1 
SUBENT        41723001   20210112                             419241723  1    1 
BIB                 12         21                                 41723  1    2 
TITLE       Study of gamma-rays yield dependence from mass and    41723  1    3 
           charge of 236U fission fragments                       41723  1    4 
AUTHOR     (A.A.Bogdzel',N.A.Gundorin,A.Duka-Zoiomi,Ya.Kliman,    41723  1    5 
           Y.Krishtak)                                            41723  1    6 
REFERENCE  (R,JINR-P3-87-862,1987) In Russian.                    41723  1    7 
             Data Table                                           41723  1    8 
INSTITUTE  (4ZZZDUB)                                              41723  1    9 
FACILITY   (REAC,4ZZZDUB) IBR-30 reactor                          41723  1   10 
INC-SOURCE (REAC)                                                 41723  1   11 
SAMPLE      10 g U-235                                            41723  1   12 
DETECTOR   (IOCH)                                                 41723  1   13 
           (GELI) For prompt gammas.  Volume 30 cm3.              41723  1   14 
            Energy resolution 2.8 keV for 1333 keV line of Co-60. 41723  1   15 
            Gamma quanta of 80 - 1750 keV energy were registered. 41723  1   16 
METHOD     (TOF)                                                  41723  1   17 
           (COINC) FF and gammas coincidences - 2.E+7 in          41723  1   18 
           1.5E+9 fission events.                                 41723  1   19 
ANALYSIS    Fission fragments with independent yield > 1% were    41723  1   20 
           considered.                                            41723  1   21 
CORRECTION For internal conversion.                               41723  1   22 
HISTORY    (20210112C)  M.M.                                      41723  1   23 
ENDBIB              21          0                                 41723  1   24 
NOCOMMON             0          0                                 41723  1   25 
ENDSUBENT           24          0                                 41723  199999 
SUBENT        41723002   20210112                             419241723  2    1 
BIB                  6         14                                 41723  2    2 
REACTION   (92-U-235(N,F)ELEM/MASS,PR/PAR,FY,G)                   41723  2    3 
EN-SEC     (E,G)                                                  41723  2    4 
REL-REF    (R,,U.Reus+,J,AND,29,2,1983)  Issue 1.                 41723  2    5 
           (R,,C.M.Lederer+,B,LEDERER-7,,,1978)                   41723  2    6 
           (R,,J.Blachot+,J,APH,,(S6),3,1981) Supplement 6.       41723  2    7 
           3 refs. for gamma energy, spin and parity values.      41723  2    8 
           (R,,B.F.Riger+,R,NEDO-292,1981)                        41723  2    9 
            Independent yields.                                   41723  2   10 
ERR-ANALYS (DATA-ERR) Type of uncertainty is not explained in the 41723  2   11 
           article.                                               41723  2   12 
COMMENT    Of compiler.                                           41723  2   13 
            For Zr-99 an intensity value 1.81+-0.13 is given      41723  2   14 
           without Egamma value, in Table 1.                      41723  2   15 
STATUS     (TABLE) Tables 1,2 of JINR-P3-87-862,1987              41723  2   16 
ENDBIB              14          0                                 41723  2   17 
COMMON               2          3                                 41723  2   18 
EN-MIN     EN-MAX                                                 41723  2   19 
EV         EV                                                     41723  2   20 
 0.7        36.                                                   41723  2   21 
ENDCOMMON            3          0                                 41723  2   22 
DATA                 5         80                                 41723  2   23 
ELEMENT    MASS       E          DATA       DATA-ERR              41723  2   24 
NO-DIM     NO-DIM     KEV        PC/FIS     PC/FIS                41723  2   25 
 36.         88.        775.3     1.75       0.16                 41723  2   26 
 36.         88.       1334.7     0.90       0.21                 41723  2   27 
 36.         89.        498.1     2.65       0.18                 41723  2   28 
 36.         90.        707.2     4.39       0.36                 41723  2   29 
 36.         90.       1396.2     2.13       0.18                 41723  2   30 
 36.         91.        953.1     1.88       0.17                 41723  2   31 
 36.         92.        812.6     1.67       0.29                 41723  2   32 
 37.         91.        551.5     1.65       0.17                 41723  2   33 
 37.         92.        192.5     1.78       0.13                 41723  2   34 
 37.         93.        250.7     1.80       0.13                 41723  2   35 
 38.         92.        814.2     1.63       0.30                 41723  2   36 
 38.         93.        219.4     1.04       0.10                 41723  2   37 
 38.         94.        351.9     2.20       0.25                 41723  2   38 
 38.         94.        836.5     4.40       0.42                 41723  2   39 
 38.         94.       1307.1     2.82       0.22                 41723  2   40 
 38.         95.        204.0     5.78       0.15                 41723  2   41 
 38.         95.        680.7     2.22       0.18                 41723  2   42 
 38.         96.        814.8     3.40       0.36                 41723  2   43 
 38.         96.        977.7     2.21       0.18                 41723  2   44 
 38.         97.        167.2     1.17       0.13                 41723  2   45 
 39.         96.        931.8     1.18       0.14                 41723  2   46 
 39.         97.        697.3     1.52       0.20                 41723  2   47 
 39.         98.        170.2     1.83       0.12                 41723  2   48 
 40.         97.       1103.1     0.50       0.06                 41723  2   49 
 40.         98.        824.2     1.56       0.23                 41723  2   50 
 40.         98.       1221.8     2.69       0.25                 41723  2   51 
 40.         99.        121.8     2.47       0.34                 41723  2   52 
 40.         99.        212.7     5.18       0.20                 41723  2   53 
 40.        100.        352.1     3.61       0.18                 41723  2   54 
 40.        100.        497.9     2.45       0.17                 41723  2   55 
 40.        101.        130.8     1.91       0.12                 41723  2   56 
 40.        101.        216.7     2.29       0.14                 41723  2   57 
 40.        102.        151.6     1.95       0.43                 41723  2   58 
 41.        102.        504.3     1.45       0.22                 41723  2   59 
 51.        131.        798.4     1.49       0.21                 41723  2   60 
 51.        131.       1143.3     1.22       0.15                 41723  2   61 
 51.        132.        247.3     1.11       0.10                 41723  2   62 
 51.        132.        898.9     1.67       0.17                 41723  2   63 
 51.        133.        962.3     1.74       0.24                 41723  2   64 
 52.        132.        937.9     1.79       0.18                 41723  2   65 
 52.        132.        989.6     1.63       0.35                 41723  2   66 
 52.        133.        912.3     1.87       0.18                 41723  2   67 
 52.        133.       1704.2     0.87       0.13                 41723  2   68 
 52.        134.        295.7     4.61       0.28                 41723  2   69 
 52.        134.       1279.8     5.91       0.50                 41723  2   70 
 52.        135.       1131.5     2.26       0.19                 41723  2   71 
 52.        136.        325.8     1.65       0.25                 41723  2   72 
 52.        136.       1178.4     2.44       0.23                 41723  2   73 
 53.        134.        180.1     0.55       0.20                 41723  2   74 
 53.        135.        603.7     1.20       0.15                 41723  2   75 
 53.        136.        333.9     1.81       0.28                 41723  2   76 
 53.        137.        243.3     1.16       0.09                 41723  2   77 
 54.        136.        381.5     1.01       0.08                 41723  2   78 
 54.        136.       1313.9     1.38       0.14                 41723  2   79 
 54.        137.        588.8     5.30       0.40                 41723  2   80 
 54.        137.        601.1     1.38       0.16                 41723  2   81 
 54.        137.       1218.6     1.36       0.14                 41723  2   82 
 54.        138.        481.1     1.50       0.20                 41723  2   83 
 54.        138.        484.3     4.62       0.30                 41723  2   84 
 54.        139.        371.2     2.86       0.21                 41723  2   85 
 54.        139.        537.0     1.05       0.05                 41723  2   86 
 54.        140.        376.9     3.48       0.23                 41723  2   87 
 54.        140.        457.6     2.73       0.31                 41723  2   88 
 55.        140.        621.1     1.47       0.12                 41723  2   89 
 55.        141.        468.      1.94       0.15                 41723  2   90 
 55.        141.        909.      1.26       0.14                 41723  2   91 
 55.        142.        250.7     1.08       0.13                 41723  2   92 
 55.        142.        571.7     1.87       0.16                 41723  2   93 
 55.        143.        232.4     1.09       0.13                 41723  2   94 
 56.        141.        180.9     1.69       0.64                 41723  2   95 
 56.        141.        359.3     3.79       0.28                 41723  2   96 
 56.        141.        561.5     0.94       0.11                 41723  2   97 
 56.        142.        473.4     2.53       0.22                 41723  2   98 
 56.        142.        632.      1.83       0.19                 41723  2   99 
 56.        143.        199.1     4.72       0.33                 41723  2  100 
 56.        143.        306.4     2.20       0.24                 41723  2  101 
 56.        144.        331.      3.61       0.25                 41723  2  102 
 56.        144.        431.7     1.28       0.20                 41723  2  103 
 56.        145.        175.6     1.01       0.06                 41723  2  104 
 56.        145.        297.8     1.14       0.08                 41723  2  105 
ENDDATA             82          0                                 41723  2  106 
ENDSUBENT          105          0                                 41723  299999 
ENDENTRY             2          0                                 4172399999999 
