ENTRY            40565   20111101                             41544056500000001 
SUBENT        40565001   20111101                             41544056500100001 
BIB                 10         22                                 4056500100002 
INSTITUTE  (4RUSRI)                                               4056500100003 
REFERENCE  (C,83MOSCOW,,313,198304)                               4056500100004 
AUTHOR     (M.V.Blinov, B.D.Stsiborskiy, A.A.Filatenkov,          4056500100005 
           B.M.Shiryaev)                                          4056500100006 
TITLE       Gamma-ray spectrum arising at the 3-MeV-neutron       4056500100007 
            interaction with U-235 nuclei .                       4056500100008 
FACILITY   (VDG) Pulse Neutron Generator NG-400.                  4056500100009 
DETECTOR   (GELI) Ge(Li)-detector place at 125 deg respective to  4056500100010 
                  incident neutron beam. For gammas registration. 4056500100011 
ANALYSIS   (4PI1A)                                                4056500100012 
MONITOR     No information .                                      4056500100013 
ERR-ANALYS   E-RSL - Energy resolution of the detector .          4056500100014 
           (ERR-1) Time resolution of the detector.               4056500100015 
           (DATA-ERR) Not specified .                             4056500100016 
HISTORY    (19830829C)                                            4056500100017 
           (20090416A) M.M. E and E-ERR values were corrected     4056500100018 
            according to given in Table of reference.             4056500100019 
            Duplicative points were deleted.                      4056500100020 
            BIB information was added.                            4056500100021 
            Free text was corrected to be human-readable.         4056500100022 
            Dates were corrected for 4-digits year.               4056500100023 
           (20111101A) Subent 002 was superseded.                 4056500100024 
ENDBIB              22          0                                 4056500100025 
COMMON               4          3                                 4056500100026 
EN         ANG        E-RSL      ERR-1                            4056500100027 
MEV        ADEG       KEV        NSEC                             4056500100028 
 3.0000E+00 1.2500E+02 4.0000E+00 6.0000E+00                      4056500100029 
ENDCOMMON            3          0                                 4056500100030 
ENDSUBENT           29          0                                 4056500199999 
SUBENT        40565002   20111101                             41544056500200001 
BIB                  2          9                                 4056500200002 
REACTION   ((92-U-235(N,INL)92-U-235,,SPC)//                      4056500200003 
           (92-U-235(N,INL)92-U-235,,SPC))                        4056500200004 
            Relative to 706.88 keV gamma line taken per 100 in    4056500200005 
            Table of C,83MOSCOW. DATA and ERR-T were divided in   4056500200006 
            DATA block by 100. by compiler.                       4056500200007 
STATUS     (TABLE) Table of C,83MOSCOW .                          4056500200008 
           (SPSDD,40854003) Superseded by data of                 4056500200009 
            J,YK,1984,(3/57),3,1984.                              4056500200010 
           Difference only in last digit of E-NM.                 4056500200011 
ENDBIB               9          0                                 4056500200012 
COMMON               1          3                                 4056500200013 
E-DN                                                              4056500200014 
KEV                                                               4056500200015 
 706.88                                                           4056500200016 
ENDCOMMON            3          0                                 4056500200017 
DATA                 4         90                                 4056500200018 
E-NM       E-ERR      DATA       DATA-ERR                         4056500200019 
KEV        KEV        NO-DIM     NO-DIM                           4056500200020 
  159.1     0.3        2.7000E+00  80.   E-2                      4056500200021 
  179.8     0.3        1.5000E+00  40.   E-2                      4056500200022 
  288.2     0.4        3.4000E-01   7.   E-2                      4056500200023 
  296.22    0.17       6.4000E-01   9.   E-2                      4056500200024 
  310.8     0.9        2.2000E-01   2.   E-2                      4056500200025 
  331.63    0.10       6.7000E-01   9.   E-2                      4056500200026 
  343.18    0.22       5.1000E-01   7.   E-2                      4056500200027 
  346.5     0.6        2.0000E-01   6.   E-2                      4056500200028 
  352.04    0.12       1.1500E+00   9.   E-2                      4056500200029 
  359.76    0.28       4.8000E-01  12.   E-2                      4056500200030 
  369.60    0.15       5.8000E-01   7.   E-2                      4056500200031 
  376.08    0.28       4.5000E-01   7.   E-2                      4056500200032 
  392.94    0.12       2.4000E-01   5.   E-2                      4056500200033 
  400.22    0.18       3.9000E-01   5.   E-2                      4056500200034 
  415.01    0.13       3.4000E-01   3.   E-2                      4056500200035 
  423.42    0.22       2.3000E-01   3.   E-2                      4056500200036 
  428.06    0.14       4.7000E-01   4.   E-2                      4056500200037 
  431.24    0.12       5.1000E-01   4.   E-2                      4056500200038 
  434.86    0.28       1.9000E-01   3.   E-2                      4056500200039 
  445.69    0.15       2.2000E-01   3.   E-2                      4056500200040 
  451.1     0.3        2.6000E-01   5.   E-2                      4056500200041 
  456.78    0.23       5.1000E-01   9.   E-2                      4056500200042 
  468.3     0.3        1.4000E-01   4.   E-2                      4056500200043 
  474.79    0.12       5.4000E-01   5.   E-2                      4056500200044 
  482.23    0.13       9.3000E-01   9.   E-2                      4056500200045 
  484.4     0.3        3.2000E-01   8.   E-2                      4056500200046 
  492.2     0.3        2.6000E-01   4.   E-2                      4056500200047 
  497.58    0.19       2.6000E-01   4.   E-2                      4056500200048 
  536.4     0.3        1.9000E-01   3.   E-2                      4056500200049 
  554.3     0.3        1.8000E-01   3.   E-2                      4056500200050 
  565.98    0.25       3.5000E-01   5.   E-2                      4056500200051 
  583.46    0.12       6.3000E-01   5.   E-2                      4056500200052 
  588.86    0.11       9.4000E-01   6.   E-2                      4056500200053 
  606.32    0.16       2.8000E-01   4.   E-2                      4056500200054 
  619.21    0.15       4.1000E-01   6.   E-2                      4056500200055 
  625.18    0.18       3.4000E-01   6.   E-2                      4056500200056 
  631.47    0.26       4.4000E-01   7.   E-2                      4056500200057 
  646.94    0.23       1.9000E-01   4.   E-2                      4056500200058 
  654.55    0.27       2.1000E-01   4.   E-2                      4056500200059 
  658.70    0.20       2.6000E-01   4.   E-2                      4056500200060 
  667.04    0.28       2.2000E-01   4.   E-2                      4056500200061 
