ENTRY            40509   20190722                             418940509  0    1 
SUBENT        40509001   20190722                             418940509  1    1 
BIB                  8         29                                 40509  1    2 
TITLE      Measurement of the 240Pu/235U and 242Pu/235U fission   40509  1    3 
            cross-section ratios for 0.127-7.4-MeV neutrons       40509  1    4 
AUTHOR     (V.M.Kupriyanov, B.I.Fursov, B.K.Maslennikov,          40509  1    5 
            V.M.Surin, G.N.Smirenkin)                             40509  1    6 
INSTITUTE  (4RUSFEI)                                              40509  1    7 
REFERENCE  (J,SJA,46,35,1979)                                     40509  1    8 
           #doi:10.1007/BF01119949                                40509  1    9 
           (J,AE,46,35,1979) Russian orig. of J,SJA,46,35,1979    40509  1   10 
           (P,YFI-26,3,1978)                                      40509  1   11 
           (R,INDC(CCP)-133,1,1978) Engl.translation of YFI-26,3  40509  1   12 
            Shape ratio normalized to absolute ratio in tables,   40509  1   13 
            data in Subents 002,003.                              40509  1   14 
FACILITY   (VDG,4RUSFEI)                                          40509  1   15 
INC-SOURCE (P-LI7) En=0.127- 0.342 MeV                            40509  1   16 
           (P-T)   En=0.313- 3.4 MeV                              40509  1   17 
           (D-D)   En=3.6  - 7.4 MeV                              40509  1   18 
DETECTOR   (IOCH) Double ionization chambers for fission fragments40509  1   19 
HISTORY    (19800529C)                                            40509  1   20 
           (20070920A) BIB and COMMON information was added in    40509  1   21 
            SUBENTS .002,.003. SUBENTs .004 and .005 were added.  40509  1   22 
            Misprint in MONITOR value (in Table 2 of articles) was40509  1   23 
            corrected, see  SUBENTs 004, 005 .  M.M.              40509  1   24 
           (20120308A) Subents 002,003 data were corrected as     40509  1   25 
            given in tables of article.                           40509  1   26 
            Ref. J,SJA,46,35,1979 was added.                      40509  1   27 
           (20190722A) On. Major revisions in 002-005.            40509  1   28 
           (20200820A) M.M. Ref. INDC(CCP)-133,1,1978 was added.  40509  1   29 
           Revision of Subents 004,005.                           40509  1   30 
           Status was updated in Subents .002, .003.              40509  1   31 
ENDBIB              29          0                                 40509  1   32 
NOCOMMON             0          0                                 40509  1   33 
ENDSUBENT           32          0                                 40509  199999 
SUBENT        40509002   20190722                             418940509  2    1 
BIB                  8         31                                 40509  2    2 
REACTION   ((94-PU-240(N,F),,SIG)/(92-U-235(N,F),,SIG))           40509  2    3 
MONITOR    ((94-PU-240(N,F),,SIG)/(92-U-235(N,F),,SIG))           40509  2    4 
           Aboslute ratios at 0.975,1.5,2.0,2.5,3.0 MeV           40509  2    5 
SAMPLE     Layers of uranium and plutonium oxide on Pt or Al      40509  2    6 
            backings of 0.07-0.1 mm thickness                     40509  2    7 
           (94-PU-240,ENR=0.9949)                                 40509  2    8 
           (92-U-235,ENR=0.999955)                                40509  2    9 
ANALYSIS   240Pu(n,f)/235U(n,f) shape normalized to the absolute  40509  2   10 
            ratios measured with the threshold method             40509  2   11 
CORRECTION Corrected for                                          40509  2   12 
           - background in laboratory                             40509  2   13 
             (0.6-0.8% near threhsold, less than 0.4% at En>1 MeV)40509  2   14 
           - neutron scattered by target structure                40509  2   15 
             (9-12% at En<0.342 MeV, 3-5% at En=1-2 MeV, less     40509  2   16 
              than 0.5% at En>4 MeV)                              40509  2   17 
           - low energy (p,n) and (d,n) neutrons:                 40509  2   18 
             235U(n,f): less than 4.4-5% at En=3.4 MeV but reach  40509  2   19 
             30% for (d,n) neutrons.                              40509  2   20 
             242Pu(n,f)/235U(n,f): less than 1.8-2.1% for (p,n)   40509  2   21 
              neutrons at En<3.4 MeV and 1.5-4.5% for (d,n)       40509  2   22 
              neutrons at En=5.5-7.4 MeV.                         40509  2   23 
ERR-ANALYS (ERR-T) Root-mean-square sum of all uncertainties from 40509  2   24 
                 - Energy dependence of the shape ratio           40509  2   25 
           (ERR-1) Absolute ratios for normalization        (1.8%)40509  2   26 
           (ERR-2) Normalization procedure of shape        (0.25%)40509  2   27 
STATUS     (DEP,40509004) Absolute ratios for normalization       40509  2   28 
           (TABLE) Table 4 of Sov.J.Atom.Energy 46(1979)35,       40509  2   29 
                   Table 1 of INDC(CCP)-133,1,1978                40509  2   30 
HISTORY    (20190722A) On. CORRECTION and ERR-ANALYS revised.     40509  2   31 
            EN-ERR -> EN-RSL. ERR-T=2.2% -> 2.1% at 3.2 MeV       40509  2   32 
           (20200820U) Status was updated.                        40509  2   33 
ENDBIB              31          0                                 40509  2   34 
COMMON               2          3                                 40509  2   35 
ERR-1      ERR-2                                                  40509  2   36 
PER-CENT   PER-CENT                                               40509  2   37 
 1.8        0.25                                                  40509  2   38 
ENDCOMMON            3          0                                 40509  2   39 
DATA                 4         73                                 40509  2   40 
EN         EN-RSL     DATA       ERR-T                            40509  2   41 
MEV        KEV        NO-DIM     PER-CENT                         40509  2   42 
 0.127       19.       0.0534     4.8                             40509  2   43 
 0.150       19.       0.0544     4.3                             40509  2   44 
 0.180       19.       0.0574     3.6                             40509  2   45 
 0.210       18.       0.0639     3.8                             40509  2   46 
 0.240       17.       0.0696     3.9                             40509  2   47 
 0.270       18.       0.0817     3.6                             40509  2   48 
 0.300       18.       0.0898     3.6                             40509  2   49 
 0.313       40.       0.107      3.3                             40509  2   50 
 0.342       38.       0.119      2.6                             40509  2   51 
 0.365       37.       0.140      2.9                             40509  2   52 
 0.404       36.       0.174      2.3                             40509  2   53 
 0.444       35.       0.224      2.2                             40509  2   54 
 0.483       34.       0.306      2.2                             40509  2   55 
 0.523       33.       0.393      2.2                             40509  2   56 
 0.562       33.       0.498      2.2                             40509  2   57 
 0.601       32.       0.598      2.2                             40509  2   58 
 0.641       32.       0.695      2.2                             40509  2   59 
 0.680       32.       0.754      2.2                             40509  2   60 
 0.720       32.       0.818      2.1                             40509  2   61 
 0.759       31.       0.905      2.2                             40509  2   62 
 0.798       31.       0.976      2.1                             40509  2   63 
 0.836       31.       1.060      2.2                             40509  2   64 
 0.877       31.       1.130      2.1                             40509  2   65 
 0.926       31.       1.144      2.1                             40509  2   66 
 0.975       31.       1.189      2.1                             40509  2   67 
 1.025       34.       1.243      2.1                             40509  2   68 
 1.074       37.       1.261      2.1                             40509  2   69 
 1.123       40.       1.259      2.1                             40509  2   70 
 1.172       42.       1.274      2.1                             40509  2   71 
 1.221       44.       1.257      2.1                             40509  2   72 
 1.270       45.       1.270      2.1                             40509  2   73 
 1.320       46.       1.270      2.2                             40509  2   74 
 1.400       47.       1.268      2.1                             40509  2   75 
 1.500       48.       1.275      2.0                             40509  2   76 
 1.600       49.       1.294      2.1                             40509  2   77 
 1.700       60.       1.300      2.2                             40509  2   78 
 1.800       61.       1.304      2.1                             40509  2   79 
 1.900       63.       1.296      2.1                             40509  2   80 
 2.00        60.       1.314      2.0                             40509  2   81 
 2.10        68.       1.309      2.0                             40509  2   82 
 2.20        70.       1.316      2.0                             40509  2   83 
 2.30        71.       1.318      2.0                             40509  2   84 
 2.40        72.       1.330      2.0                             40509  2   85 
 2.50        73.       1.332      2.0                             40509  2   86 
 2.60        77.       1.337      2.0                             40509  2   87 
 2.70        78.       1.336      2.0                             40509  2   88 
 2.80        79.       1.357      2.0                             40509  2   89 
 2.90        82.       1.363      2.0                             40509  2   90 
 3.00        84.       1.369      2.1                             40509  2   91 
 3.10        86.       1.377      2.0                             40509  2   92 
 3.20        88.       1.375      2.1                             40509  2   93 
 3.30        91.       1.384      2.0                             40509  2   94 
 3.40        93.       1.380      2.0                             40509  2   95 
 3.60       192.       1.383      2.0                             40509  2   96 
 3.80       182.       1.382      2.0                             40509  2   97 
 4.00       146.       1.397      2.1                             40509  2   98 
 4.20       141.       1.404      2.2                             40509  2   99 
 4.40       132.       1.402      2.2                             40509  2  100 
 4.60       131.       1.394      2.2                             40509  2  101 
 4.80       125.       1.403      2.2                             40509  2  102 
 5.00       126.       1.413      2.2                             40509  2  103 
 5.20       129.       1.432      2.2                             40509  2  104 
 5.40       131.       1.450      2.2                             40509  2  105 
 5.60       135.       1.468      2.3                             40509  2  106 
 5.80       138.       1.487      2.3                             40509  2  107 
 6.00       142.       1.488      2.3                             40509  2  108 
 6.20       147.       1.453      2.3                             40509  2  109 
 6.40       152.       1.406      2.4                             40509  2  110 
 6.60       160.       1.380      2.6                             40509  2  111 
 6.80       167.       1.344      2.5                             40509  2  112 
 7.00       173.       1.330      2.5                             40509  2  113 
 7.20       178.       1.305      2.6                             40509  2  114 
 7.40       183.       1.283      2.8                             40509  2  115 
ENDDATA             75          0                                 40509  2  116 
ENDSUBENT          115          0                                 40509  299999 
SUBENT        40509003   20190722                             418940509  3    1 
BIB                  8         33                                 40509  3    2 
REACTION   ((94-PU-242(N,F),,SIG)/(92-U-235(N,F),,SIG))           40509  3    3 
MONITOR    ((94-PU-242(N,F),,SIG)/(92-U-235(N,F),,SIG))           40509  3    4 
           Aboslute ratios at 0.975,1.5,2.0,2.5,3.0 MeV           40509  3    5 
SAMPLE     Layers of uranium and plutonium oxide on Pt or Al      40509  3    6 
            backings of 0.07-0.1 mm thickness                     40509  3    7 
           (94-PU-242,ENR=0.9992)                                 40509  3    8 
           (92-U-235,ENR=0.999955)                                40509  3    9 
ANALYSIS   242Pu(n,f)/235U(n,f) shape normalized to the absolute  40509  3   10 
            ratios measured with the threshold method             40509  3   11 
