ENTRY            41066   19960918                             00004106600000001 
SUBENT        41066001   19960918                             00004106600100001 
BIB                 12         26                                 4106600100002 
INSTITUTE  (4RUSFEI)                                              4106600100003 
REFERENCE  (R,FEI-2220,9112)                                      4106600100004 
           (J,NSE,120,55,9505)                                    4106600100005 
           (R,FEI-2330,9309)  ENGLISH VERSION OF FEI-2220         4106600100006 
AUTHOR     (N.V.KORNILOV,A.B.KAGALENKO,V.YA.BARYBA,A.B.BALITSKIY, 4106600100007 
           A.A.ANDROSENKO,P.A.ANDROSENKO)                         4106600100008 
TITLE       NON-ELASTIC NEUTRON SCATTERING BY THE U-235 AND       4106600100009 
            U-238 NUCLEI                                          4106600100010 
FACILITY   (VDG)                                                  4106600100011 
INC-SOURCE (P-T)                                                  4106600100012 
METHOD     (TOF)                                                  4106600100013 
DETECTOR   (SCIN)                                                 4106600100014 
           (FISCH)                                                4106600100015 
MONITOR      ABSOLUTE MEASUREMENTS                                4106600100016 
ERR-ANALYS (ERR-1)  ERROR DUE TO NEUTRON FLUX DETERMINATION       4106600100017 
                    WITH THE HELP OF CARBON METHOD                4106600100018 
           (ERR-2)  ERROR DUE TO NEUTRON FLUX DETERMINATION       4106600100019 
                    WITH THE HELP OF U-235 METHOD                 4106600100020 
STATUS     (APRVD)   KORNILOV, 910319                             4106600100021 
HISTORY    (920319C)  + + COMPILED AT THE CENTRE - CJD + +        4106600100022 
           (930220A)  QUANTITY CODES CORRECTED IN SAN 002-006,    4106600100023 
                      009, 010                                    4106600100024 
           (940111U)  NEW REFERENCE ADDED                         4106600100025 
           (960918A)  QUANTITY CODES CORRECTED IN SAN 002, 005    4106600100026 
                      009, 010. DATA MERGED IN SAN 002, 005       4106600100027 
                      007, 008                                    4106600100028 
ENDBIB              26          0                                 4106600100029 
COMMON               2          3                                 4106600100030 
ERR-1      ERR-2                                                  4106600100031 
PER-CENT   PER-CENT                                               4106600100032 
 3.6        5.5                                                   4106600100033 
ENDCOMMON            3          0                                 4106600100034 
ENDSUBENT           33          0                                 4106600199999 
SUBENT        41066002   19960918                             00004106600200001 
BIB                  6         12                                 4106600200002 
REACTION   (92-U-235(N,X)0-NN-1,,DA/DE) SUM OF EL, NU TIMES NF    4106600200003 
                    AND INELASTIC SIGMAS                          4106600200004 
REFERENCE  (W,KORNILOV,9302)                                      4106600200005 
SAMPLE      METALLIC DISK 10 MM THICKNESS, 46.3 MM DIAMETER       4106600200006 
            U-235 CONTENT IS 89.6 PC, U-238 CONTENT IS 10.4 PC    4106600200007 
            IN ALUMINIUM CONTAINER, WALL THICKNESS 0.3 MM         4106600200008 
EN-SEC     (E,N)                                                  4106600200009 
CORRECTION  CORRECTIONS WERE MADE ON MULTIPLE SCATTERING AND      4106600200010 
            NEUTRON ATTENUATION                                   4106600200011 
HISTORY    (930220A)  REACTION QUANTITY 'TOT' CHANGED TO 'INL'    4106600200012 
           (960918A)  REACTION QUANTITY 'INL  CHANGED TO 'X'      4106600200013 
            DATA FROM FORMER SANS 003,004 TRANSFERRED TO THIS ONE 4106600200014 
ENDBIB              12          0                                 4106600200015 
COMMON               1          3                                 4106600200016 
ANG                                                               4106600200017 
ADEG                                                              4106600200018 
  120.                                                            4106600200019 
ENDCOMMON            3          0                                 4106600200020 
DATA                 5        371                                 4106600200021 
EN         EN-ERR     E          DATA       ERR-T                 4106600200022 
MEV        MEV        MEV        MB/SR/MEV  PER-CENT              4106600200023 
  1.17       0.012         .1796  219.8579     92.61              4106600200024 
  1.17       0.012         .1995  212.8107     69.17              4106600200025 
  1.17       0.012         .2192  165.5510     48.94              4106600200026 
  1.17       0.012         .2396  225.2319     19.96              4106600200027 
  1.17       0.012         .2602  224.9144     15.67              4106600200028 
  1.17       0.012         .2805  214.9160     15.94              4106600200029 
  1.17       0.012         .2999  236.7885     14.41              4106600200030 
  1.17       0.012         .3188  202.3603     13.92              4106600200031 
  1.17       0.012         .3397  213.0336     14.10              4106600200032 
  1.17       0.012         .3596  217.5374     13.73              4106600200033 
  1.17       0.012         .3797  234.9749     11.64              4106600200034 
  1.17       0.012         .3998  187.8565     16.38              4106600200035 
  1.17       0.012         .4197  186.8770     13.29              4106600200036 
  1.17       0.012         .4410  184.6996     14.80              4106600200037 
  1.17       0.012         .4597  185.2527     16.26              4106600200038 
  1.17       0.012         .4797  212.3398     11.17              4106600200039 
  1.17       0.012         .5010  203.6481     12.41              4106600200040 
  1.17       0.012         .5211  200.7591     11.31              4106600200041 
  1.17       0.012         .5397  171.6526     15.61              4106600200042 
  1.17       0.012         .5594  152.0195     13.90              4106600200043 
  1.17       0.012         .5801  164.0527     14.84              4106600200044 
  1.17       0.012         .5989  140.7582     16.63              4106600200045 
  1.17       0.012         .6185  155.2552     14.16              4106600200046 
  1.17       0.012         .6391  176.5363     12.40              4106600200047 
  1.17       0.012         .6608  208.2379     10.35              4106600200048 
  1.17       0.012         .6796  159.6854     18.19              4106600200049 
  1.17       0.012         .6994  202.7984     10.20              4106600200050 
  1.17       0.012         .7200  201.2242     13.64              4106600200051 
  1.17       0.012         .7371  177.6021     15.07              4106600200052 
  1.17       0.012         .7595  190.8805     09.89              4106600200053 
  1.17       0.012         .7827  182.0408     13.90              4106600200054 
  1.17       0.012         .8022  184.5830     13.57              4106600200055 
  1.17       0.012         .8224  190.3566     12.81              4106600200056 
  1.17       0.012         .8433  182.1158     13.51              4106600200057 
  1.17       0.012         .8595  191.8645     13.00              4106600200058 
  1.17       0.012         .8763  204.2070     12.52              4106600200059 
  1.17       0.012         .8994  214.3399     12.30              4106600200060 
  1.17       0.012         .9234  194.0522     13.44              4106600200061 
  1.17       0.012         .9420  182.2951     13.90              4106600200062 
  1.17       0.012         .9612  183.3619     13.30              4106600200063 
  1.17       0.012         .9810  206.1093     11.31              4106600200064 
  1.17       0.012        1.0014  239.4777     09.70              4106600200065 
  1.17       0.012        1.0224  271.7679     08.87              4106600200066 
  1.17       0.012        1.0368  283.9269     08.67              4106600200067 
  1.17       0.012        1.0590  361.9363     07.22              4106600200068 
  1.17       0.012        1.0819  400.8530     06.79              4106600200069 
  1.17       0.012        1.0976  427.6976     06.53              4106600200070 
  1.17       0.012        1.1218  703.4849     05.28              4106600200071 
  1.17       0.012        1.1467 1255.3110     04.32              4106600200072 
  1.17       0.012        1.1639 1650.7490     04.06              4106600200073 
  1.17       0.012        1.1814 1561.4140     04.03              4106600200074 
  1.17       0.012        1.1993 1054.6970     04.18              4106600200075 
  1.17       0.012        1.2176  489.2374     04.90              4106600200076 
  1.17       0.012        1.2363  187.3306     07.89              4106600200077 
  1.17       0.012        1.2555  109.0490     11.09              4106600200078 
  1.17       0.012        1.2751  103.1312     10.09              4106600200079 
