ENTRY            40568   20211217                             420340568  0    1 
SUBENT        40568001   20211217                             420340568  1    1 
BIB                 15         54                                 40568  1    2 
INSTITUTE  (4RUSFEI)                                              40568  1    3 
REFERENCE  (J,SJA,43,804,1977) Engl. transl. of J,AE,43,176,1977. 40568  1    4 
           #doi:10.1007/BF01119040                                40568  1    5 
           (J,AE,43,176,1977) Issue 3. Data of Subents 007-013.   40568  1    6 
           ((C,77KIEV,2,27,1977)=                                 40568  1    7 
           (R,INDC(CCP)-118,(2),27,1977))                         40568  1    8 
            Data of Subents 007-013.                              40568  1    9 
           (R,YFI-25,18,1977) All data.                           40568  1   10 
            In INDC(CCP)-171 - only title and first author.       40568  1   11 
AUTHOR     (N.S.Biryukov,B.V.Zhuravlev,N.V.Kornikov,V.I.Popov,    40568  1   12 
           A.P.Rudenko,O.A.Sal'nikov,V.I.Trykova)                 40568  1   13 
            N.V.Kornikov= N.V.Kornilov (misprint, k -> l )        40568  1   14 
TITLE      Scattering of 9.1+-0.2-MeV neutrons by Li-7 nuclei     40568  1   15 
FACILITY   (CYCLO,4RUSFEI) Cyclotron 150-cm .                     40568  1   16 
REL-REF    (I,40461001,N.S.Biryukov+,R,FEI-687,1976)              40568  1   17 
           Exp. facility,method.                                  40568  1   18 
INC-SOURCE (P-T) Gas T target.                                    40568  1   19 
SAMPLE      Metal lithium in form of cylinder (diameter is 50.mm, 40568  1   20 
            height is 68.mm)                                      40568  1   21 
METHOD     (TOF)  Flight base is 201.cm                           40568  1   22 
DETECTOR   (SOLST) Detector with stilbene crystal of 70 mm        40568  1   23 
            diameter, 68 mm height and FEU-30.                    40568  1   24 
            Detector efficiency was defined by Cf-252 prompt      40568  1   25 
            neutron fission spectrum measured by calibrated       40568  1   26 
            detector. Resolution 1.4 nsec/m.                      40568  1   27 
MONITOR    (1-H-1(N,EL)1-H-1,,SIG)  Scattering c-s of hydrogen    40568  1   28 
            in form of polyethylene sample of 15 mm diameter 60 mm40568  1   29 
           height.                                                40568  1   30 
CORRECTION  For beam attenuation and multiple scattering in sample40568  1   31 
           was calculated by Monte-Carlo method - from 5 to 8%.   40568  1   32 
STATUS     (APRVD)                                                40568  1   33 
ERR-ANALYS (ERR-T)    Total error                                 40568  1   34 
           (ERR-S,10.,20.) Statistical-10.% for 1.MeV and 20.% for40568  1   35 
                          7.MeV.                                  40568  1   36 
           (ERR-1) Uncertainty of monitoring  - 3.%               40568  1   37 
           (ERR-2) Uncertainty of detector efficiency  - 5.%      40568  1   38 
           (ERR-3,3.,9.) Uncertainty due to time-of-flight-       40568  1   39 
                                   3.% for 1.MeV 9.% for 7.MeV    40568  1   40 
           (ERR-4) Uncertainty of TOF distance.                   40568  1   41 
           (ERR-5) Uncertainty of normalization - 7.%             40568  1   42 
HISTORY    (19790514C)                                            40568  1   43 
           (19850927U)                                            40568  1   44 
           (20110707A) M.M. Upper -> lower case correction.       40568  1   45 
            Dates were corrected for 4-digits year.               40568  1   46 
            BIB information was added.                            40568  1   47 
            Ref. J,SJA was added.                                 40568  1   48 
            Subent 013 was added.                                 40568  1   49 
            In REACTION of Subents 002-006:                       40568  1   50 
            "INL)3-LI-7," -> "X)0-NN-1," according to the comment 40568  1   51 
            of N.Otsuka (NDS IAEA).                               40568  1   52 
           (20211217A) Correction for current rules and           40568  1   53 
           dictionaries. Ref.INDC(CCP)-118 was added.             40568  1   54 
           Subents 002-006 were merged in Subent 002 according to 40568  1   55 
           a comment of N.Otsuka (NDS,IAEA).                      40568  1   56 
ENDBIB              54          0                                 40568  1   57 
COMMON               6          3                                 40568  1   58 
EN         EN-ERR     ERR-1      ERR-2      ERR-4      ERR-5      40568  1   59 
MEV        MEV        PER-CENT   PER-CENT   PER-CENT   PER-CENT   40568  1   60 
 9.1        0.2        3.         5.         1.         7.        40568  1   61 
ENDCOMMON            3          0                                 40568  1   62 
ENDSUBENT           61          0                                 40568  199999 
SUBENT        40568002   20211217                             420340568  2    1 
BIB                  5         10                                 40568  2    2 
REACTION   (3-LI-7(N,X)0-NN-1,,DA/DE)                             40568  2    3 
ERR-ANALYS  Uncertainty of separation of different groups of      40568  2    4 
           neutrons from 10 % to 4 % for angles of 30 deg and     40568  2    5 
           150 deg.                                               40568  2    6 
STATUS     (TABLE) Table 3 of rep.YFI-25,p.18,1977- prelim.data.  40568  2    7 
COMMENT    Of compiler M.M. EN in DATA block was rounded to one   40568  2    8 
           meaning digit after point (e.g. 0.596 -> 0.6,          40568  2    9 
           0.696 -> 0.7, 1.002 -> 1.0 and so on) .                40568  2   10 
           Because Entry was approved at 1979, so not corrected.  40568  2   11 
HISTORY    (20211217A) Subents 002-006 were merged in Subent 002. 40568  2   12 
ENDBIB              10          0                                 40568  2   13 
NOCOMMON             0          0                                 40568  2   14 
DATA                 4        193                                 40568  2   15 
ANG        E          DATA       ERR-T                            40568  2   16 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        40568  2   17 
 30.              .60       7.86       1.96                       40568  2   18 
 30.              .70      15.76       2.12                       40568  2   19 
 30.              .80      14.64       2.36                       40568  2   20 
 30.              .90      14.54       1.95                       40568  2   21 
 30.             1.00      14.25       2.00                       40568  2   22 
 30.             1.10      13.50       1.95                       40568  2   23 
 30.             1.20      15.29       2.02                       40568  2   24 
 30.             1.30      12.06       1.86                       40568  2   25 
 30.             1.40      13.87       1.80                       40568  2   26 
 30.             1.50      17.41       2.03                       40568  2   27 
 30.             1.59      15.57       1.77                       40568  2   28 
 30.             1.70      21.13       2.06                       40568  2   29 
 30.             1.80      19.74       2.22                       40568  2   30 
 30.             1.89      19.04       2.02                       40568  2   31 
 30.             1.99      18.57       1.99                       40568  2   32 
 30.             2.10      16.49       1.80                       40568  2   33 
 30.             2.20      16.35       2.02                       40568  2   34 
 30.             2.29      16.70       2.05                       40568  2   35 
 30.             2.40      15.87       1.60                       40568  2   36 
 30.             2.52      15.45       1.86                       40568  2   37 
 30.             2.60      13.26       1.58                       40568  2   38 
 30.             2.68      14.89       1.75                       40568  2   39 
 30.             2.79      14.59       1.67                       40568  2   40 
 30.             2.91      13.30       1.47                       40568  2   41 
 30.             3.01      15.15       1.64                       40568  2   42 
 30.             3.11      14.91       1.48                       40568  2   43 
 30.             3.21      13.52       1.29                       40568  2   44 
 30.             3.29      16.63       1.58                       40568  2   45 
 30.             3.40      16.64       1.52                       40568  2   46 
 30.             3.52      17.32       1.47                       40568  2   47 
 30.             3.61      20.70       1.75                       40568  2   48 
 30.             3.70      20.74       1.66                       40568  2   49 
 30.             3.79      25.43       2.00                       40568  2   50 
 30.             3.88      33.97       2.58                       40568  2   51 
 30.             3.98      37.21       2.79                       40568  2   52 
 30.             4.08      38.77       2.88                       40568  2   53 
 30.             4.19      36.00       2.68                       40568  2   54 
 30.             4.30      28.67       2.50                       40568  2   55 
 30.             4.41      18.96       2.20                       40568  2   56 
 30.             4.53      14.97       1.68                       40568  2   57 
 30.             4.65      10.68       1.50                       40568  2   58 
 30.             4.78       8.11       1.24                       40568  2   59 
 30.             4.92       5.82       1.22                       40568  2   60 
 30.             5.06       5.13       1.09                       40568  2   61 
 30.             5.20       4.39       1.14                       40568  2   62 
 30.             5.36       3.82       1.19                       40568  2   63 
 30.             5.51       3.35       1.28                       40568  2   64 
 30.             5.68       2.95       1.27                       40568  2   65 
 30.             5.85       2.06       1.41                       40568  2   66 
 30.             6.04       1.47       1.41                       40568  2   67 
 30.             6.23       0.59       0.59                       40568  2   68 
 60.              .54      11.80       6.52                       40568  2   69 
 60.              .60      13.16       2.21                       40568  2   70 
 60.              .70      17.22       2.20                       40568  2   71 
 60.              .80      19.25       2.25                       40568  2   72 
 60.              .90      15.58       1.97                       40568  2   73 
 60.             1.00      14.98       1.95                       40568  2   74 
 60.             1.10      15.35       1.87                       40568  2   75 
 60.             1.20      16.91       1.96                       40568  2   76 
 60.             1.30      18.31       1.99                       40568  2   77 
 60.             1.40      13.82       1.68                       40568  2   78 
 60.             1.50      17.91       1.92                       40568  2   79 
 60.             1.59      17.13       1.79                       40568  2   80 
 60.             1.70      16.68       1.68                       40568  2   81 
 60.             1.80      13.48       1.65                       40568  2   82 
 60.             1.89      11.07       1.47                       40568  2   83 
 60.             1.99      12.63       1.46                       40568  2   84 
 60.             2.10      10.46       1.28                       40568  2   85 
 60.             2.20      10.36       1.56                       40568  2   86 
 60.             2.29      13.12       1.62                       40568  2   87 
 60.             2.40     10.85        1.16                       40568  2   88 
 60.             2.52      9.59        1.34                       40568  2   89 
 60.             2.60     11.99        1.42                       40568  2   90 
 60.             2.68     11.72        1.37                       40568  2   91 
 60.             2.79     12.07        1.35                       40568  2   92 
 60.             2.91     12.29        1.32                       40568  2   93 
 60.             3.01     13.95        1.38                       40568  2   94 
 60.             3.11     17.08        1.54                       40568  2   95 
 60.             3.21     20.69        1.74                       40568  2   96 
 60.             3.29     22.46        1.84                       40568  2   97 
 60.             3.40     21.18        1.69                       40568  2   98 
 60.             3.52     23.41        1.87                       40568  2   99 
 60.             3.61     18.38        1.54                       40568  2  100 
 60.             3.70     15.03        1.30                       40568  2  101 
 60.             3.79      8.78        1.06                       40568  2  102 
 60.             3.88      6.63         .85                       40568  2  103 
 60.             3.98      4.68         .81                       40568  2  104 
 60.             4.08      4.00         .73                       40568  2  105 
 60.             4.19      2.30         .64                       40568  2  106 
 60.             4.30      1.66         .65                       40568  2  107 
 60.             4.41      1.40         .63                       40568  2  108 
 60.             4.53      1.08         .64                       40568  2  109 
 60.             4.65      0.71         .62                       40568  2  110 
 60.             4.78      0.55         .50                       40568  2  111 
 60.             4.92      0.44         .44                       40568  2  112 
