ENTRY            41047   20030411                             00004104700000001 
SUBENT        41047001   20030411                             00004104700100001 
BIB                 15         27                                 4104700100002 
TITLE       Some peculiarities in ionic charge distribution       4104700100003 
            of Pu-241(N,F) fission products in thermal energy     4104700100004 
            region                                                4104700100005 
AUTHOR     (A.D.BELYAEV,Z.S.BIKBOVA,V.L.GAISHAN,T.L.GURVICH,      4104700100006 
           V.I.KOGAN,V.P.PICUL,A.M.USMANDIYARIV)                  4104700100007 
INSTITUTE  (4UZ UZB)                                              4104700100008 
REFERENCE  (J,NIM/B,43,(1),5,198908)  Data are given              4104700100009 
INC-SPECT   Thermal neutron spectrum of the reactor               4104700100010 
FACILITY   (REAC)                                                 4104700100011 
METHOD     (ASEP) Mass-spectrometric separation of the fission-   4104700100012 
                  fragments                                       4104700100013 
EN-SEC     (E,FF)                                                 4104700100014 
DETECTOR   (TRD) Solid state nuclear track detector               4104700100015 
ASSUMED    (ASSUM1,94-PU-241(N,F),,SIG)                           4104700100016 
           (ASSUM2,94-PU-239(N,F),,SIG)                           4104700100017 
SAMPLE      Sample thickness is 275 +- 20 milligram/cm2,          4104700100018 
            Pu-241 content is 80.5 percent                        4104700100019 
MONITOR     Absolute measurements. Thermal neutron flux in a      4104700100020 
            reactor horizontal channel is 8.E+12 neutrons/cm2.Sec 4104700100021 
STATUS      Data are taken from the reference                     4104700100022 
ERR-ANALYS (DATA-ERR) Error is not specified                      4104700100023 
HISTORY    (19910607C) + + Compiled at the centre - cjd + +       4104700100024 
              comments in memo 4C-3/360                           4104700100025 
           (20020729A) Date corrected. Additional corrections made4104700100026 
           (20030411A) Energy corrected from 2.5e-4 to 2.5e-2.    4104700100027 
                       Data merged. Modifoer 'mxw' added to sf8   4104700100028 
           (20030411U) Last checking has been done.               4104700100029 
ENDBIB              27          0                                 4104700100030 
COMMON               3          3                                 4104700100031 
EN-DUMMY   ASSUM1     ASSUM2                                      4104700100032 
EV         B          B                                           4104700100033 
   2.53E-02      1010.       730.                                 4104700100034 
ENDCOMMON            3          0                                 4104700100035 
ENDSUBENT           34          0                                 4104700199999 
SUBENT        41047002   20030411                             00004104700200001 
BIB                  1          3                                 4104700200002 
REACTION   ((94-PU-241(N,F)MASS,SEC/CHN,FY/DE,,MXW)/              4104700200003 
           (94-PU-241(N,F)MASS,SEC/CHN,FY,,MXW)) Relative to the  4104700200004 
            total yield of fragments of all charges for given mass4104700200005 
ENDBIB               3          0                                 4104700200006 
NOCOMMON             0          0                                 4104700200007 
DATA                 4        113                                 4104700200008 
E          MASS       DATA       DATA-ERR                         4104700200009 
MEV        NO-DIM     NO-DIM     NO-DIM                           4104700200010 
      60.        133.    51. E-02    8. E-02                      4104700200011 
      60.        134.    40. E-02    8. E-02                      4104700200012 
      60.        135.    76. E-02    8. E-02                      4104700200013 
      60.        136.    79. E-02    8. E-02                      4104700200014 
      60.        137.    76. E-02    7. E-02                      4104700200015 
      60.        138.    71. E-02    7. E-02                      4104700200016 
      60.        139.    83. E-02    6. E-02                      4104700200017 
      60.        140.    78. E-02    6. E-02                      4104700200018 
      60.        141.    76. E-02    6. E-02                      4104700200019 
      60.        142.    78. E-02    6. E-02                      4104700200020 
      60.        143.    84. E-02    6. E-02                      4104700200021 
      60.        144.    83. E-02    7. E-02                      4104700200022 
      60.        145.    85. E-02    8. E-02                      4104700200023 
      60.        146.    80. E-02   10. E-02                      4104700200024 
      60.        147.    70. E-02   10. E-02                      4104700200025 
      60.        148.    78. E-02   12. E-02                      4104700200026 
      60.        149.    75. E-02   12. E-02                      4104700200027 
      62.5       132.    40. E-02    8. E-02                      4104700200028 
      62.5       133.    45. E-02    8. E-02                      4104700200029 
      62.5       134.    40. E-02    8. E-02                      4104700200030 
      62.5       135.    74. E-02    8. E-02                      4104700200031 
      62.5       136.    72. E-02    8. E-02                      4104700200032 
      62.5       137.    71. E-02    7. E-02                      4104700200033 
      62.5       138.    70. E-02    6. E-02                      4104700200034 
      62.5       139.    73. E-02    6. E-02                      4104700200035 
      62.5       140.    62. E-02    6. E-02                      4104700200036 
      62.5       141.    68. E-02    6. E-02                      4104700200037 
      62.5       142.    67. E-02    6. E-02                      4104700200038 
      62.5       143.    72. E-02    6. E-02                      4104700200039 
      62.5       144.    77. E-02    7. E-02                      4104700200040 
      62.5       145.    80. E-02    8. E-02                      4104700200041 
      62.5       146.    66. E-02   10. E-02                      4104700200042 
      62.5       147.    79. E-02   12. E-02                      4104700200043 
      62.5       148.    82. E-02   12. E-02                      4104700200044 
      62.5       149.    82. E-02   12. E-02                      4104700200045 
      67.        130.    43. E-02    6. E-02                      4104700200046 
      67.        131.    56. E-02    8. E-02                      4104700200047 
      67.        132.    38. E-02    8. E-02                      4104700200048 
      67.        133.    48. E-02    6. E-02                      4104700200049 
      67.        134.    36. E-02    6. E-02                      4104700200050 
      67.        135.    55. E-02    8. E-02                      4104700200051 
      67.        136.    46. E-02    6. E-02                      4104700200052 
      67.        137.    54. E-02    6. E-02                      4104700200053 
      67.        138.    51. E-02    6. E-02                      4104700200054 
