ENTRY            41537   20100317                             41494153700000001 
SUBENT        41537001   20100317                             41494153700100001 
BIB                 13         40                                 4153700100002 
TITLE       The investigation of scission neutron parameters from 4153700100003 
            N-N angular correlations.                             4153700100004 
AUTHOR     (I.S.Guseva, A.M.Gagarskiy, V.E.Sokolov, G.V.Val'skiy, 4153700100005 
           G.A.Petrov, D.O.Krinitzin,D.V.Nikolaev,T.A.Zavarukhina,4153700100006 
           V.I.Petrova)                                           4153700100007 
INSTITUTE  (4RUSLIN)                                              4153700100008 
REFERENCE  (S,ISINN-15,266,2008) First author I.Guseva.           4153700100009 
           (J,IZV,72,(6),820,2008) First author A.Gagarskiy.      4153700100010 
           (J,BAS,72,(6),773,2008) Engl. translation of J,IZV.    4153700100011 
           #doi:10.3103/S1062873808060130                         4153700100012 
           (W,Guseva,20100317) Data and comments.                 4153700100013 
SAMPLE      Cf-252 layer on stainless steel backing of 20 mm      4153700100014 
            diameter, 0.2 mm thickness.Cf-252 layer spot size     4153700100015 
            about 5 mm, intensity about 1.E+5 fis/sec .           4153700100016 
DETECTOR    Two detectors , placed at 40-70 cm from Cf source     4153700100017 
            at variable angle between detectors and variable      4153700100018 
            distances. Each detector was made on the base of      4153700100019 
            stilbene crystal of about 60 mm diameter,             4153700100020 
            about 40 mm thickness and FEU Hamamatsu R1307,        4153700100021 
            protected by 40 mm lead and 40 mm polyethylene.       4153700100022 
METHOD     (PSD) Pulse shape - to split neutrons from gammas.     4153700100023 
           (TOF) Every TOF spectrum consists of gamma-gamma, n-n  4153700100024 
            and gamma-n components.                               4153700100025 
           (COINC) N-N coincidences were used.                    4153700100026 
           Energy scale was graduated by standard sources of Na-224153700100027 
           Co-60, Cs-137, Bi-207.                                 4153700100028 
CORRECTIONS For detection efficiency decreasing at increasing of  4153700100029 
            distance of Cf source - detector from 40 to 70 cm,    4153700100030 
            at angles 20-40 degrees.                              4153700100031 
ASSUMED    (ASSUM,98-CF-252(0,F),PR,NU) Used at MC calculations.  4153700100032 
ADD-RES    (COMP) Monte-Carlo predictions of n-n angular          4153700100033 
            distribution.                                         4153700100034 
            About (10-11)% of neutrons could be probably attribute4153700100035 
            to scission neutrons.                                 4153700100036 
STATUS     (PRELM)   Data are preliminary.                        4153700100037 
           (TABLE) Received 17.03.2010 from I.Guseva.             4153700100038 
ERR-ANALYS (DATA-ERR) Total errors.                               4153700100039 
            ANG-RSL - angular resolution, depends from size of    4153700100040 
            crystals.                                             4153700100041 
HISTORY    (20100317C)   M.M.                                     4153700100042 
ENDBIB              40          0                                 4153700100043 
COMMON               2          3                                 4153700100044 
ANG-RSL    ASSUM                                                  4153700100045 
ADEG       PRT/FIS                                                4153700100046 
    7.       3.76                                                 4153700100047 
ENDCOMMON            3          0                                 4153700100048 
ENDSUBENT           47          0                                 4153700199999 
SUBENT        41537002   20091204                             41494153700200001 
BIB                  4         13                                 4153700200002 
REACTION   (98-CF-252(0,F),PR/PAR,NU/DA,,MSC)                     4153700200003 
           Neutron-neutron angular distribution normalized to 1.  4153700200004 
           at 90 degrees, for different neutron energy threshold. 4153700200005 
           N-N coincidence count rate in arbitrary units.         4153700200006 
EN-SEC     (E-MIN,N) Neutron energy threshold, obtained in        4153700200007 
           corresponding TOF spectrum fitting., especially by     4153700200008 
           scopes of gamma-n component.                           4153700200009 
           ANG-RL - angle between two neutrons.                   4153700200010 
STATUS     (TABLE) Data received from I.Guseva.                   4153700200011 
            Fig.6 of S,ISINN-15,266,2008.                         4153700200012 
            Fig.7 of J,IZV,72,(6),820,2008.                       4153700200013 
REL-REF    (N,,J.S.Pringle+,J,PRL,35,563,1975)                    4153700200014 
            Data are compared with exp. data of J.Pringle+ .      4153700200015 
ENDBIB              13          0                                 4153700200016 
NOCOMMON             0          0                                 4153700200017 
DATA                 4        203                                 4153700200018 
E-MIN      ANG-RL     DATA       DATA-ERR                         4153700200019 
KEV        ADEG       ARB-UNITS  ARB-UNITS                        4153700200020 
 425.       20.        1.61026    0.03144                         4153700200021 
 425.       22.5       1.54847    0.0362                          4153700200022 
 425.       25.        1.62305    0.03315                         4153700200023 
 425.       27.5       1.49963    0.04038                         4153700200024 
 425.       30.        1.43134    0.0338                          4153700200025 
 425.       32.5       1.45982    0.04034                         4153700200026 
 425.       36.25      1.34203    0.02985                         4153700200027 
 425.       40.        1.26707    0.01975                         4153700200028 
 425.       42.5       1.3047     0.0323                          4153700200029 
 425.       45.        1.21959    0.02134                         4153700200030 
 425.       50.        1.18863    0.02121                         4153700200031 
 425.       55.        1.2112     0.02333                         4153700200032 
 425.       60.        1.0856     0.01871                         4153700200033 
 425.       63.75      1.06956    0.01911                         4153700200034 
 425.       70.        1.0153     0.02238                         4153700200035 
 425.       75.        1.00709    0.02424                         4153700200036 
 425.       82.5       0.99654    0.01666                         4153700200037 
 425.       90.        0.98932    0.01731                         4153700200038 
 425.       95.        1.01497    0.01843                         4153700200039 
 425.       100.       1.0061     0.02045                         4153700200040 
 425.       105.       1.1004     0.04006                         4153700200041 
 425.       110.       1.09291    0.01884                         4153700200042 
 425.       115.       1.12852    0.02427                         4153700200043 
 425.       120.       1.1995     0.02441                         4153700200044 
 425.       127.5      1.28704    0.02233                         4153700200045 
 425.       135.       1.38943    0.0276                          4153700200046 
 425.       140.       1.37991    0.02347                         4153700200047 
 425.       145.       1.5013     0.05049                         4153700200048 
 425.       150.       1.51773    0.02974                         4153700200049 
 425.       155.       1.53323    0.02628                         4153700200050 
 425.       160.       1.59751    0.02993                         4153700200051 
 425.       165.       1.63204    0.02713                         4153700200052 
 425.       167.5      1.62703    0.03356                         4153700200053 
 425.       170.       1.64548    0.02934                         4153700200054 
 425.       173.75     1.69618    0.02737                         4153700200055 
 425.       177.5      1.66185    0.03774                         4153700200056 
 425.       180.       1.69524    0.02773                         4153700200057 
 550.       20.        1.66825    0.03477                         4153700200058 
 550.       22.5       1.6021     0.04112                         4153700200059 
 550.       25.        1.64679    0.03653                         4153700200060 
 550.       27.5       1.55933    0.04679                         4153700200061 
 550.       30.        1.44342    0.03798                         4153700200062 
 550.       32.5       1.49693    0.04633                         4153700200063 
 550.       36.25      1.37544    0.03346                         4153700200064 
 550.       40.        1.25861    0.01987                         4153700200065 
 550.       42.5       1.31633    0.03589                         4153700200066 
 550.       45.        1.22446    0.02238                         4153700200067 
 550.       50.        1.18731    0.0223                          4153700200068 
 550.       55.        1.18419    0.0243                          4153700200069 
 550.       60.        1.09187    0.01959                         4153700200070 
 550.       63.75      1.052      0.01988                         4153700200071 
 550.       70.        1.02273    0.02454                         4153700200072 
 550.       75.        1.01125    0.02685                         4153700200073 
 550.       82.5       0.98112    0.01697                         4153700200074 
 550.       90.        1.00738    0.01835                         4153700200075 
 550.       95.        1.00633    0.0192                          4153700200076 
 550.       100.       1.01892    0.02227                         4153700200077 
 550.       105.       1.04595    0.0433                          4153700200078 
 550.       110.       1.08924    0.01953                         4153700200079 
 550.       115.       1.11208    0.02607                         4153700200080 
 550.       120.       1.1849     0.02604                         4153700200081 
 550.       127.5      1.28817    0.02333                         4153700200082 
 550.       135.       1.36173    0.02906                         4153700200083 
 550.       140.       1.40204    0.02466                         4153700200084 
 550.       147.5      1.55759    0.03135                         4153700200085 
 550.       155.       1.58116    0.02798                         4153700200086 
 550.       160.       1.64749    0.03253                         4153700200087 
 550.       165.       1.6955     0.02893                         4153700200088 
 550.       167.5      1.70638    0.03731                         4153700200089 
 550.       170.       1.7092     0.03173                         4153700200090 
 550.       173.75     1.74012    0.02863                         4153700200091 
 550.       177.5      1.68961    0.04181                         4153700200092 
 550.       180.       1.74499    0.0292                          4153700200093 
