ENTRY            23469   20221219                             23122346900000001 
SUBENT        23469001   20221219                             23122346900100001 
BIB                 12         49                                 2346900100002 
TITLE      Fast-neutron-induced fission cross section of 242Pu    2346900100003 
            measured at the neutron time-of-flight facility nELBE 2346900100004 
AUTHOR     (T.Koegler, A.R.Junghans, R.Beyer, M.Dietz,            2346900100005 
            Ch.E.Duellmann, K.Eberhardt, Ch.Lorenz, S.E.Mueller,  2346900100006 
            R.Nolte, T.P.Reinhardt, K.Schmidt, J.Runke,           2346900100007 
            R.Schwengner, M.P.Takacs, A.Vascon, A.Wagner)         2346900100008 
INSTITUTE  (2GERZFK,2GERDRE,2GERMNZ,2GERGSI,2GERPTB)              2346900100009 
           (2GERGER) Helmholtz-Institut Mainz, Mainz, Germany     2346900100010 
REFERENCE  (J,PR/C,99,024604,2019)                                2346900100011 
           (J,EPJ/CS,146,11023,2017)                              2346900100012 
            242Pu(n,f)/235U(n,f) ratio in fig                     2346900100013 
           (J,PPRC,64,150,2015)                                   2346900100014 
            242Pu(n,f) cross section in fig                       2346900100015 
           (J,EPJ/CS,93,02015,2015)                               2346900100016 
            242Pu(n,f) cross section in fig                       2346900100017 
REL-REF    (I,,R.Beyer+,J,NIM/A,723,151,2013)                     2346900100018 
            Details on nELBE facility                             2346900100019 
           (I,,D.B.Gayther,J,MET,27,221,1990)                     2346900100020 
            Details on PTB H19                                    2346900100021 
FACILITY   (LINAC,2GERZFK) Repetition rate of 406.25 kHz and      2346900100022 
            average bunch charge of 73pC                          2346900100023 
INC-SOURCE (PHOTO) 30 MeV electrons on a Pb target                2346900100024 
SAMPLE     Eight single-sided samples of PuFC and five            2346900100025 
            double-sided fission samples of H19.                  2346900100026 
           The total areal density of the 242Pu sample was        2346900100027 
            determined by measuring the spontaneous fission       2346900100028 
            rate.                                                 2346900100029 
           The PuFC and H19 fission deposits characteristics:     2346900100030 
                                    PuFC (242Pu)   H19 (235U)     2346900100031 
             deposited area (cm2)   43.0(5)        45.4(5)        2346900100032 
             enrichment (%)         99.9670(3)     99.9183(3)     2346900100033 
             total mass (mg)        37.24(22)      201.4(5)       2346900100034 
             areal density (ug/cm2) 96(3)-126(4)   444(5)         2346900100035 
             total activity  (kBq)  8317.60        32.91          2346900100036 
             homogeneity (%)        96.7           >96            2346900100037 
DETECTOR   (FISCH) Pu fission ionization chamber (PuFC) and 235U  2346900100038 
            transfer device (PTB H19)                             2346900100039 
METHOD     (TOF) 4H19 and PuFC were placed at a distance of 5.95  2346900100040 
            to 6.35 m with respect to the photoneutron source and 2346900100041 
            a distance of 10 cm between each other.               2346900100042 
CORRECTION Corrected for                                          2346900100043 
            - neutron attenuation,                                2346900100044 
            - loss of neutron energy due to inelastic scattering, 2346900100045 
           which were simulated by MCNP 6.1.1 and Geant 4.10.1.   2346900100046 
            - fission fragment anisotropy                         2346900100047 
HISTORY    (20190301R) Data received T.Koegler by email           2346900100048 
           (20180102C) On+VS                                      2346900100049 
           (20191114U) SD: Ref. was added (EPJ/CS,93,02015).      2346900100050 
           (20221219A) On. Major revision in 002.                 2346900100051 
ENDBIB              49          0                                 2346900100052 
NOCOMMON             0          0                                 2346900100053 
ENDSUBENT           52          0                                 2346900199999 
SUBENT        23469002   20221219                             23122346900200001 
BIB                  6         15                                 2346900200002 
REACTION  1((94-PU-242(N,F),,SIG)/(92-U-235(N,F),,SIG))           2346900200003 
          2(94-PU-242(N,F),,SIG)                                  2346900200004 
MONITOR   2(92-U-235(N,F),,SIG)                                   2346900200005 
MONIT-REF 2(,S.A.Badikov+,R,STI/PUB-1291,2007)                    2346900200006 
ERR-ANALYS (ERR-T) Combined standard uncertainty                  2346900200007 
           (ERR-1) Uncertainty of the normalization factor  (2.3%)2346900200008 
           (ERR-2) Fission fragment angular anisotropy      (0.4%)2346900200009 
           (ERR-3) Counting statistics                            2346900200010 
           (ERR-4) 235U chamber scatt. correction (statistical)   2346900200011 
           (ERR-5) 235U chamber scatt. correction (systematic)    2346900200012 
           (ERR-6) 242Pu chamber scatt. correction (statistical)  2346900200013 
           (ERR-7) 242Pu chamber scatt. correction (systematic)   2346900200014 
          2(ERR-8) Reference cross section                        2346900200015 
STATUS     (TABLE) Data received from T.Koegler.                  2346900200016 
HISTORY    (20221219A) On. Error headings changed.                2346900200017 
ENDBIB              15          0                                 2346900200018 
COMMON               2          3                                 2346900200019 
ERR-1      ERR-2                                                  2346900200020 
PER-CENT   PER-CENT                                               2346900200021 
 2.3        0.4                                                   2346900200022 
ENDCOMMON            3          0                                 2346900200023 
DATA                12        238                                 2346900200024 
EN         EN-RSL-HW  DATA      1ERR-T     1DATA      2ERR-T     22346900200025 
ERR-3      ERR-4      ERR-5      ERR-6      ERR-7      ERR-8     22346900200026 
MEV        MEV        NO-DIM     NO-DIM     B          B          2346900200027 
PER-CENT   PER-CENT   PER-CENT   PER-CENT   PER-CENT   PER-CENT   2346900200028 
  0.5013    0.0016     0.23       0.06       0.26       0.06      2346900200029 
 24.        0.29       0.06       0.5        0.29       0.7       2346900200030 
  0.5046    0.0017     0.21       0.06       0.24       0.06      2346900200031 
 26.        0.29       0.06       0.4        0.3        0.7       2346900200032 
  0.5079    0.0017     0.28       0.06       0.32       0.07      2346900200033 
 20.        0.29       0.06       0.4        0.28       0.7       2346900200034 
  0.5113    0.0017     0.20       0.06       0.23       0.06      2346900200035 
 27.        0.29       0.06       0.5        0.3        0.7       2346900200036 
  0.5147    0.0017     0.24       0.05       0.28       0.06      2346900200037 
 22.        0.29       0.06       0.5        0.3        0.7       2346900200038 
  0.5181    0.0017     0.21       0.05       0.23       0.06      2346900200039 
 26.        0.29       0.06       0.4        0.26       0.8       2346900200040 
  0.5216    0.0017     0.11       0.05       0.13       0.06      2346900200041 
 47.        0.28       0.06       0.9        0.6        0.8       2346900200042 
  0.5251    0.0018     0.13       0.05       0.14       0.06      2346900200043 
 43.        0.28       0.06       0.7        0.4        0.7       2346900200044 
  0.5286    0.0018     0.15       0.05       0.17       0.06      2346900200045 
 33.        0.28       0.06       0.6        0.4        0.7       2346900200046 
  0.5322    0.0018     0.21       0.05       0.24       0.05      2346900200047 
 22.        0.27       0.06       0.4        0.29       0.7       2346900200048 
  0.5358    0.0018     0.20       0.04       0.23       0.05      2346900200049 
 22.        0.26       0.06       0.4        0.29       0.7       2346900200050 
  0.5394    0.0018     0.19       0.05       0.22       0.05      2346900200051 
 23.        0.26       0.06       0.5        0.3        0.7       2346900200052 
  0.5431    0.0018     0.25       0.05       0.28       0.05      2346900200053 
 19.        0.26       0.06       0.4        0.3        0.7       2346900200054 
  0.5469    0.0019     0.25       0.05       0.28       0.05      2346900200055 
 19.        0.26       0.06       0.4        0.3        0.7       2346900200056 
  0.5506    0.0019     0.28       0.05       0.32       0.05      2346900200057 
 17.        0.26       0.06       0.3        0.30       0.7       2346900200058 
  0.5544    0.0019     0.23       0.05       0.27       0.06      2346900200059 
 21.        0.26       0.06       0.3        0.3        0.7       2346900200060 
  0.5583    0.0019     0.18       0.05       0.21       0.05      2346900200061 
 26.        0.26       0.06       0.5        0.4        0.7       2346900200062 
  0.5621    0.0019     0.27       0.05       0.31       0.06      2346900200063 
 18.        0.26       0.06       0.4        0.3        0.7       2346900200064 
  0.5661    0.0020     0.30       0.05       0.34       0.05      2346900200065 
 16.        0.26       0.06       0.3        0.3        0.7       2346900200066 
  0.5700    0.0020     0.25       0.05       0.29       0.05      2346900200067 
 19.        0.26       0.06       0.3        0.3        0.8       2346900200068 
  0.5740    0.0020     0.30       0.05       0.34       0.05      2346900200069 
 16.        0.26       0.06       0.4        0.3        0.7       2346900200070 
  0.5781    0.0020     0.38       0.05       0.43       0.05      2346900200071 
 12.        0.26       0.06       0.3        0.25       0.7       2346900200072 
  0.5822    0.0020     0.36       0.05       0.41       0.05      2346900200073 
 12.        0.25       0.06       0.3        0.26       0.7       2346900200074 
  0.5863    0.0021     0.33       0.04       0.37       0.05      2346900200075 
 13.        0.25       0.06       0.3        0.26       0.7       2346900200076 
  0.5905    0.0021     0.30       0.04       0.34       0.05      2346900200077 
 14.        0.25       0.06       0.3        0.25       0.7       2346900200078 
  0.5947    0.0021     0.35       0.04       0.39       0.05      2346900200079 
 12.        0.24       0.06       0.3        0.23       0.7       2346900200080 
  0.5990    0.0021     0.36       0.04       0.41       0.04      2346900200081 
 10.        0.24       0.06       0.29       0.22       0.7       2346900200082 
  0.6033    0.0022     0.36       0.04       0.40       0.04      2346900200083 
 10.        0.23       0.06       0.28       0.20       0.7       2346900200084 
  0.6076    0.0022     0.39       0.04       0.43       0.04      2346900200085 
  9.        0.22       0.06       0.27       0.20       0.7       2346900200086 
  0.6120    0.0022     0.37       0.04       0.42       0.04      2346900200087 
 10.        0.22       0.06       0.28       0.21       0.6       2346900200088 
  0.6165    0.0022     0.40       0.04       0.45       0.05      2346900200089 
 10.        0.23       0.06       0.28       0.21       0.6       2346900200090 
  0.6210    0.0023     0.34       0.04       0.38       0.05      2346900200091 
 12.        0.23       0.06       0.3        0.19       0.6       2346900200092 
  0.6256    0.0023     0.39       0.04       0.44       0.04      2346900200093 
 10.        0.23       0.06       0.28       0.19       0.6       2346900200094 
  0.6302    0.0023     0.39       0.04       0.43       0.05      2346900200095 
 10.        0.23       0.06       0.29       0.18       0.6       2346900200096 
