ENTRY            23169   20200528                             22892316900000001 
SUBENT        23169001   20200528                             22892316900100001 
BIB                  9         22                                 2316900100002 
TITLE      Gamow-Teller transition strengths in the intermediate  2316900100003 
            nucleus of the 116Cd double-beta decay by the         2316900100004 
            116Cd(p,n)116In and 116Sn(n,p)116In reactions at      2316900100005 
            300 MeV                                               2316900100006 
AUTHOR     (M.Sasano, H.Sakai, K.Yako, T.Wakasa, M.Dozono,        2316900100007 
            V.Rodin, A.Faessler, K.Fujita, M.B.Greenfield,        2316900100008 
            K.Hatanaka, K.Itoh, T.Kawabata, H.Kuboki, Y.Maeda,    2316900100009 
            K.Miki, K.Muto, S.Noji, H.Okamura, Y.Sakemi,          2316900100010 
            K.Sekiguchi, Y.Shimizu, Y.Sasamoto, Y.Tameshige,      2316900100011 
            A.Tamii, T.Uesaka)                                    2316900100012 
INSTITUTE  (2JPNTOK,2JPNKYU,2GERTUE,2JPNICU,2JPNOSA,2JPNSUU,      2316900100013 
            2JPNTOK,2JPNMZK,2JPNTIT,2JPNTOH,2JPNIPC)              2316900100014 
REFERENCE  (J,PR/C,85,061301,2012)                                2316900100015 
REL-REF    (O,E2379001,M.Sasano+,J,PR/C,85,061301,2012)           2316900100016 
            116Cd(p,n) data compiled separately                   2316900100017 
FACILITY   (CYCLO,2JPNOSA)                                        2316900100018 
INC-SOURCE (P-LI7) 1E+6 neutrons/s at 293 MeV produced by         2316900100019 
            295-MeV proton beam (300 nA)                          2316900100020 
SAMPLE     (50-SN-116,ENR=0.996)                                  2316900100021 
            310+/-12, 338+/-13 and 419+/-16 mg/cm2 thick          2316900100022 
HISTORY    (20120818C) M.M.                                       2316900100023 
           (20200528A) On. Major revision in 002.                 2316900100024 
ENDBIB              22          0                                 2316900100025 
NOCOMMON             0          0                                 2316900100026 
ENDSUBENT           25          0                                 2316900199999 
SUBENT        23169002   20200528                             22892316900200001 
BIB                  5          6                                 2316900200002 
REACTION   (50-SN-116(N,P)49-IN-116,ICL,DA/DE,P/RSD)              2316900200003 
EN-SEC     (E-EXC,49-IN-116)                                      2316900200004 
ERR-ANALYS (ERR-S) Statistical uncertainty                        2316900200005 
STATUS     (TABLE) Data received from M.Sasano                    2316900200006 
HISTORY    (20200528R) On. Data received from M.Sasano via JCPRG. 2316900200007 
           (20200528A) On. Author's data inserted.                2316900200008 
ENDBIB               6          0                                 2316900200009 
COMMON               2          3                                 2316900200010 
EN         E-RSL                                                  2316900200011 
MEV        MEV                                                    2316900200012 
 293.       2.2                                                   2316900200013 
ENDCOMMON            3          0                                 2316900200014 
DATA                 4        240                                 2316900200015 
ANG        E-EXC      DATA       ERR-S                            2316900200016 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        2316900200017 
  0.0      -10.00000   0.01500    0.02017                         2316900200018 
  0.0       -9.00000   0.01202    0.02092                         2316900200019 
  0.0       -8.00000   0.01886    0.02129                         2316900200020 
  0.0       -7.00000   0.02124    0.02129                         2316900200021 
  0.0       -6.00000   0.01496    0.02078                         2316900200022 
  0.0       -5.00000   0.02256    0.02185                         2316900200023 
  0.0       -4.00000   0.12982    0.04303                         2316900200024 
  0.0       -3.00000   0.05062    0.06406                         2316900200025 
  0.0       -2.00000   0.06942    0.04722                         2316900200026 
  0.0       -1.00000   0.28317    0.04070                         2316900200027 
  0.0        0.00000   0.45661    0.04441                         2316900200028 
  0.0        1.00000   0.55454    0.04795                         2316900200029 
  0.0        2.00000   0.50286    0.04592                         2316900200030 
  0.0        3.00000   0.51419    0.04579                         2316900200031 
  0.0        4.00000   0.65057    0.05100                         2316900200032 
  0.0        5.00000   0.79229    0.05505                         2316900200033 
  0.0        6.00000   1.10619    0.06277                         2316900200034 
  0.0        7.00000   1.17384    0.06773                         2316900200035 
  0.0        8.00000   1.47623    0.07322                         2316900200036 
  0.0        9.00000   1.48083    0.08329                         2316900200037 
  0.0       10.00000   1.61955    0.09037                         2316900200038 
  0.0       11.00000   1.78634    0.08137                         2316900200039 
  0.0       12.00000   1.93818    0.08692                         2316900200040 
  0.0       13.00000   1.94715    0.09090                         2316900200041 
  0.0       14.00000   1.96137    0.08782                         2316900200042 
  0.0       15.00000   1.95172    0.08647                         2316900200043 
  0.0       16.00000   1.99050    0.08700                         2316900200044 
  0.0       17.00000   1.94876    0.08530                         2316900200045 
  0.0       18.00000   1.90182    0.08400                         2316900200046 
  0.0       19.00000   1.86705    0.08569                         2316900200047 
  0.0       20.00000   1.79537    0.08625                         2316900200048 
  0.0       21.00000   1.71653    0.08501                         2316900200049 
  0.0       22.00000   1.64842    0.08397                         2316900200050 
  0.0       23.00000   1.87084    0.08851                         2316900200051 
  0.0       24.00000   1.73240    0.08398                         2316900200052 
  0.0       25.00000   1.57295    0.08267                         2316900200053 
  0.0       26.00000   1.55401    0.08301                         2316900200054 
  0.0       27.00000   1.60536    0.08322                         2316900200055 
  0.0       28.00000   1.43069    0.08566                         2316900200056 
  0.0       29.00000   1.38678    0.08298                         2316900200057 
  0.0       30.00000   1.60213    0.08341                         2316900200058 
  0.0       31.00000   1.28559    0.07909                         2316900200059 
  0.0       32.00000   1.41430    0.08168                         2316900200060 
  0.0       33.00000   1.31892    0.08026                         2316900200061 
  0.0       34.00000   1.42059    0.08124                         2316900200062 
  0.0       35.00000   1.41334    0.08148                         2316900200063 
  0.0       36.00000   1.20310    0.08019                         2316900200064 
  0.0       37.00000   1.35288    0.08160                         2316900200065 
  0.0       38.00000   1.23087    0.07912                         2316900200066 
  0.0       39.00000   1.26243    0.08006                         2316900200067 
  0.0       40.00000   1.17479    0.07955                         2316900200068 
  0.0       41.00000   1.17452    0.07839                         2316900200069 
  0.0       42.00000   1.15004    0.07787                         2316900200070 
  0.0       43.00000   1.09683    0.07556                         2316900200071 
  0.0       44.00000   1.03115    0.07755                         2316900200072 
  0.0       45.00000   1.24782    0.07927                         2316900200073 
  0.0       46.00000   0.98858    0.07890                         2316900200074 
  0.0       47.00000   1.03481    0.07920                         2316900200075 
  0.0       48.00000   0.90049    0.07735                         2316900200076 
  0.0       49.00000   1.05443    0.07700                         2316900200077 
  0.0       50.00000   0.92265    0.07927                         2316900200078 
