ENTRY            21601   20211224                             230621601  0    1 
SUBENT        21601001   20211224                             230621601  1    1 
BIB                 14         55                                 21601  1    2 
TITLE      The d(n,n+p) n reaction at 130 MeV, differential       21601  1    3 
           cross sections from cinematically complete data over a 21601  1    4 
           wide range of phase space                              21601  1    5 
AUTHOR     (M.W.McNaughton,R.J.Griffiths,I.M.Blair,B.E.Bonner,    21601  1    6 
           J.A.Edgington,M.P.May,N.M.Stewart)                     21601  1    7 
INSTITUTE  (2UK HAR) Experimental Work, I.M.B.                    21601  1    8 
           (2UK QML) J.A.E., M.P.M.                               21601  1    9 
           (2UK LON) Kings College, M.W.N., R.J.G.                21601  1   10 
                     Bedford College, N.M.S.                      21601  1   11 
           (1USADAV) Crocker Nucl.Lab. Davis, CAL. B.E.D.         21601  1   12 
REFERENCE  (J,NP/A,239,29,1975)                                   21601  1   13 
           (C,75HARWELL,,50,1975) Abstract.                       21601  1   14 
           (R,AERE-R-7151,1972) Thesis Of McNaughton.             21601  1   15 
           (W,EDGINGTON,198007) Tables of numerical values.       21601  1   16 
FACILITY   (SYNCY,2UK HAR) Harwell Synchro Cyclotron.             21601  1   17 
INC-SOURCE (P-BE) Protons on Be-9 target producing neutrons       21601  1   18 
            with a spectrum peaked at 130 MeV with a low energy   21601  1   19 
            tail extending to 60 MeV.                             21601  1   20 
            Incident neutrons were collimated into a beam 5.9 cm  21601  1   21 
            high and 1.1 cm wide.                                 21601  1   22 
SAMPLE      Deuterium liquid in a cryogenic container, surrounded 21601  1   23 
            by deuterium gas, both inside a vacuum chamber.       21601  1   24 
METHOD     (TOF) Time of flight, 13.71 meter flight path.         21601  1   25 
           (COINC)                                                21601  1   26 
DETECTOR   (SCIN ) Plastic scintillators, NE102A, 15.2 cm deep    21601  1   27 
            by 12.7 cm diameter. Detectors were arranged in an    21601  1   28 
            array either side of the symmetry axis, The proton    21601  1   29 
            detector arms subtended an angle of 5.0 deg., 4.0msr  21601  1   30 
            and the neutron arms an angle of 3.6 deg, 3.2 msr.    21601  1   31 
            Valid events required coincidence between detectors.  21601  1   32 
            Mass discimination was made by correlating proton     21601  1   33 
            detector pulse height and proton time of flight.      21601  1   34 
MONITOR    (1-H-2(N,EL)1-H-2,,DA) Values given in the table.      21601  1   35 
               Deuteron angle      mb/sr                          21601  1   36 
                   20.             1.33+-0.08                     21601  1   37 
                   28.             1.10+-0.05                     21601  1   38 
                   36.             0.98+-0.05                     21601  1   39 
                   44.             1.04+-0.05                     21601  1   40 
            This normalization was also checked with a liquid     21601  1   41 
            hydrogen target and the n-p reaction cross section.   21601  1   42 
PART-DET   (P,N) Protons and neutrons in coincidence.             21601  1   43 
CORRECTION  Corrected for accidental coincidences, and for the    21601  1   44 
            different detection efficiencies of the charged       21601  1   45 
            particle arms for deuterons and protons at various    21601  1   46 
            energies.                                             21601  1   47 
ERR-ANALYS (ERR-S) Statistical Error.                             21601  1   48 
           (ERR-1) Additional 6% error from neutron               21601  1   49 
            detector efficiency and effective solid angle.        21601  1   50 
HISTORY    (19800620C)                                            21601  1   51 
           (19801106A) Reaction strings corrected.                21601  1   52 
           (20060331A) Corrections in according to Memo CP-E/089. 21601  1   53 
            Dates were corrected for 4-digit year.                21601  1   54 
            Upper case corrected. (M.M.)                          21601  1   55 
           (20211224A) SD: Corrections in all Subents.            21601  1   56 
           Subents 002-035 were merged. Subent 036 added.         21601  1   57 
ENDBIB              55          0                                 21601  1   58 
COMMON               2          3                                 21601  1   59 
EN-MEAN    ERR-1                                                  21601  1   60 
MEV        PER-CENT                                               21601  1   61 
       130.         6.                                            21601  1   62 
ENDCOMMON            3          0                                 21601  1   63 
ENDSUBENT           62          0                                 21601  199999 
SUBENT        21601002   20211224                             230621601  2    1 
BIB                  5          7                                 21601  2    2 
REACTION   (1-H-2(N,2N)1-H-1,,DA/DA/DE,N/P/N)                     21601  2    3 
EN-SEC     (E,N) Secondary neutron energy.                        21601  2    4 
ANG-SEC    (ANG1,P) - Proton angle.                               21601  2    5 
           (ANG2,N) - Secondary neutron angle.                    21601  2    6 
STATUS     (TABLE) Tables from Edgington.                         21601  2    7 
HISTORY    (20211224A) SD: SF7=P/N/N -> N/P/N in REACTION code.   21601  2    8 
           Data from 003-035 were added.                          21601  2    9 
ENDBIB               7          0                                 21601  2   10 
NOCOMMON             0          0                                 21601  2   11 
DATA                 5        790                                 21601  2   12 
ANG1       ANG2       E          DATA       ERR-S                 21601  2   13 
ADEG       ADEG       MEV        MB/SR2/MEV MB/SR2/MEV            21601  2   14 
        20.       44.5         2.      0.227      0.087           21601  2   15 
        20.       44.5         4.      0.196      0.086           21601  2   16 
        20.       44.5         6.      0.315      0.070           21601  2   17 
        20.       44.5         8.      0.342      0.079           21601  2   18 
        20.       44.5        10.      0.257      0.052           21601  2   19 
        20.       44.5        12.      0.324      0.026           21601  2   20 
        20.       44.5        14.      0.362      0.028           21601  2   21 
        20.       44.5        16.      0.389      0.029           21601  2   22 
        20.       44.5        18.      0.481      0.034           21601  2   23 
        20.       44.5        20.      0.486      0.034           21601  2   24 
        20.       44.5        22.      0.523      0.036           21601  2   25 
        20.       44.5        24.      0.487      0.035           21601  2   26 
        20.       44.5        26.      0.451      0.033           21601  2   27 
        20.       44.5        28.      0.402      0.031           21601  2   28 
        20.       44.5        31.      0.329      0.023           21601  2   29 
        20.       44.5        35.      0.270      0.020           21601  2   30 
        20.       44.5        39.      0.198      0.017           21601  2   31 
        20.       44.5        43.      0.160      0.016           21601  2   32 
        20.       44.5        47.      0.122      0.014           21601  2   33 
        20.       44.5        52.      0.092      0.011           21601  2   34 
        20.       44.5        60.      0.051      0.007           21601  2   35 
        20.       44.5        70.      0.031      0.007           21601  2   36 
        20.       44.5        80.      0.014      0.006           21601  2   37 
        20.       44.5        90.      0.009      0.006           21601  2   38 
        20.       50.2         2.      0.179      0.090           21601  2   39 
        20.       50.2         4.      0.336      0.040           21601  2   40 
        20.       50.2         6.      0.353      0.040           21601  2   41 
        20.       50.2         8.      0.545      0.045           21601  2   42 
        20.       50.2        10.      0.554      0.045           21601  2   43 
        20.       50.2        12.      0.581      0.039           21601  2   44 
        20.       50.2        14.      0.729      0.046           21601  2   45 
        20.       50.2        16.      0.788      0.050           21601  2   46 
        20.       50.2        18.      0.900      0.055           21601  2   47 
        20.       50.2        20.      0.918      0.056           21601  2   48 
        20.       50.2        22.      0.963      0.058           21601  2   49 
        20.       50.2        24.      0.760      0.048           21601  2   50 
        20.       50.2        26.      0.712      0.046           21601  2   51 
        20.       50.2        28.      0.625      0.042           21601  2   52 
        20.       50.2        31.      0.479      0.030           21601  2   53 
        20.       50.2        35.      0.359      0.025           21601  2   54 
        20.       50.2        39.      0.198      0.017           21601  2   55 
        20.       50.2        43.      0.136      0.015           21601  2   56 
        20.       50.2        47.      0.110      0.014           21601  2   57 
        20.       50.2        52.      0.054      0.009           21601  2   58 
        20.       50.2        60.      0.024      0.006           21601  2   59 
        20.       50.2        70.      0.022      0.006           21601  2   60 
        20.       50.2        80.      0.007      0.005           21601  2   61 
        20.       55.8         2.      0.258      0.179           21601  2   62 
        20.       55.8         4.      0.890      0.184           21601  2   63 
        20.       55.8         6.      0.625      0.181           21601  2   64 
        20.       55.8         8.      0.887      0.054           21601  2   65 
        20.       55.8        10.      0.992      0.059           21601  2   66 
        20.       55.8        12.      1.215      0.070           21601  2   67 
        20.       55.8        14.      1.522      0.085           21601  2   68 
        20.       55.8        16.      1.759      0.097           21601  2   69 
        20.       55.8        18.      1.947      0.106           21601  2   70 
        20.       55.8        20.      1.785      0.098           21601  2   71 
        20.       55.8        22.      1.639      0.091           21601  2   72 
        20.       55.8        24.      1.313      0.075           21601  2   73 
        20.       55.8        26.      1.026      0.062           21601  2   74 
        20.       55.8        28.      0.757      0.049           21601  2   75 
        20.       55.8        31.      0.541      0.033           21601  2   76 
        20.       55.8        35.      0.287      0.021           21601  2   77 
        20.       55.8        39.      0.172      0.016           21601  2   78 
        20.       55.8        43.      0.090      0.012           21601  2   79 
        20.       55.8        47.      0.060      0.011           21601  2   80 
        20.       55.8        52.      0.051      0.009           21601  2   81 
        20.       55.8        60.      0.021      0.006           21601  2   82 
        20.       55.8        70.      0.006      0.005           21601  2   83 
        20.       55.8        80.      0.003      0.005           21601  2   84 
        20.       61.5         1.      0.396      0.268           21601  2   85 
        20.       61.5         2.      0.346      0.268           21601  2   86 
        20.       61.5         3.      0.765      0.359           21601  2   87 
        20.       61.5         4.      1.787      0.109           21601  2   88 
        20.       61.5         5.      1.539      0.097           21601  2   89 
        20.       61.5         6.      1.332      0.087           21601  2   90 
        20.       61.5         7.      1.138      0.078           21601  2   91 
        20.       61.5         8.      1.206      0.081           21601  2   92 
        20.       61.5         9.      1.305      0.086           21601  2   93 
        20.       61.5        10.      1.421      0.091           21601  2   94 
        20.       61.5        11.      1.474      0.094           21601  2   95 
