ENTRY            20981   20170731                             226320981  0    1 
SUBENT        20981001   20170731                             226320981  1    1 
BIB                 15         34                                 20981  1    2 
INSTITUTE  (2SWTBAS)                                              20981  1    3 
REFERENCE  (J,HPA,35,351,1962) (in German)                        20981  1    4 
AUTHOR     (W.Hunzinger,P.Huber)                                  20981  1    5 
TITLE       Differential cross-section of oxygen-16 for neutrons  20981  1    6 
            in the MeV energy region                              20981  1    7 
FACILITY   (CCW,2SWTBAS) 1 MeV Cockroft-Walton accelerator.       20981  1    8 
INC-SOURCE (D-D) Deuterons incident on a heavy ice target.        20981  1    9 
INC-SPECT  (EN-RSL-HW) Energy spread                              20981  1   10 
SAMPLE     .Chamber filling gas also served as sample.            20981  1   11 
METHOD     (REC) Measurement of the energy distribution of        20981  1   12 
           recoil oxygen nuclei using an ionization chamber.      20981  1   13 
DETECTOR   (IOCH) Parallel plate ionization chamber filled with   20981  1   14 
                   99.98% pure oxygen to a pressure of 2 atm      20981  1   15 
                    Counting volume of height 20 mm, diam. 40 mm  20981  1   16 
                    field strength 4 kV/cm.                       20981  1   17 
           (HORBU) Hornyak detectors for neutron monitoring and   20981  1   18 
                   flux measurement.                              20981  1   19 
MONITOR    (1-H-2(D,N)2-HE-3,,DA) For incident neutron intensity. 20981  1   20 
           (8-O-16(N,TOT),,SIG)                                   20981  1   21 
MONIT-REF  (,J.E.Brolley+,B,FAST N.PH.,1,73,1960)  - D(d,n)       20981  1   22 
           (11256017,D.B.Fossan+,J,PR,123,209,1961) - O-16(n,tot) 20981  1   23 
CORRECTION .Corrections applied for variations of neutron yield   20981  1   24 
            from the target during a measurement, background due  20981  1   25 
            to inscattering of neutrons from the environment,     20981  1   26 
            edge-effect and saturation deficit of the recoil      20981  1   27 
            nuclei within the ionization chamber, variations of   20981  1   28 
            the channel width of the pulse height analyzer,       20981  1   29 
            contribution of the O-16(n,alpha)C-13 reaction.       20981  1   30 
ERR-ANALYS (ERR-S) Only statistical errors are given.             20981  1   31 
HISTORY    (19790626C)                                            20981  1   32 
           (20170731A) SD:Updated to new date formats,lower case. 20981  1   33 
           REACTION code corrected in Subents 002,003. Meaningless20981  1   34 
           zeros were deleted from the data. BIB update.          20981  1   35 
           INC-SPECT was added.                                   20981  1   36 
ENDBIB              34          0                                 20981  1   37 
NOCOMMON             0          0                                 20981  1   38 
ENDSUBENT           37          0                                 20981  199999 
SUBENT        20981002   20170731                             226320981  2    1 
BIB                  3          6                                 20981  2    2 
REACTION   (8-O-0(N,EL)8-O-0,,DA)                                 20981  2    3 
STATUS     (NDD) From NEUDADA, originally from graphs in the      20981  2    4 
                   publication.                                   20981  2    5 
HISTORY    (20170731A) SD: SF4=O-0 was added to REACTION code.    20981  2    6 
            COS-CM -> COS (in the article data are given in lab.s)20981  2    7 
            EN-RSL -> EN-RSL-HW.                                  20981  2    8 
ENDBIB               6          0                                 20981  2    9 
NOCOMMON             0          0                                 20981  2   10 
DATA                 5        429                                 20981  2   11 
EN         EN-RSL-HW  COS        DATA       ERR-S                 20981  2   12 
MEV        MEV        NO-DIM     MB/SR      MB/SR                 20981  2   13 
       2.00      0.010      -0.64       134.         6.           20981  2   14 
       2.00      0.010      -0.52       118.         6.           20981  2   15 
       2.00      0.010      -0.41       111.         6.           20981  2   16 
       2.00      0.010      -0.30       103.         6.           20981  2   17 
       2.00      0.010      -0.15        98.         6.           20981  2   18 
       2.00      0.010      -0.06       100.         6.           20981  2   19 
       2.00      0.010       0.05        99.         6.           20981  2   20 
       2.00      0.010       0.16        97.         7.           20981  2   21 
       2.00      0.010       0.27       105.         8.           20981  2   22 
       2.00      0.010       0.40       112.        10.           20981  2   23 
       2.20      0.012      -0.84       106.         7.           20981  2   24 
       2.20      0.012      -0.79       101.         7.           20981  2   25 
       2.20      0.012      -0.73        99.         7.           20981  2   26 
       2.20      0.012      -0.68       108.         7.           20981  2   27 
       2.20      0.012      -0.62        93.         7.           20981  2   28 
       2.20      0.012      -0.57        82.         7.           20981  2   29 
       2.20      0.012      -0.52        80.         7.           20981  2   30 
       2.20      0.012      -0.45        75.         8.           20981  2   31 
       2.20      0.012      -0.40        75.         8.           20981  2   32 
       2.20      0.012      -0.34        83.         8.           20981  2   33 
       2.20      0.012      -0.28        70.         8.           20981  2   34 
       2.20      0.012      -0.23        64.         9.           20981  2   35 
       2.20      0.012      -0.17        66.         9.           20981  2   36 
       2.20      0.012      -0.10        84.         9.           20981  2   37 
       2.20      0.012      -0.05        71.         9.           20981  2   38 
       2.20      0.012       0.00        80.         9.           20981  2   39 
       2.20      0.012       0.06        80.         9.           20981  2   40 
       2.20      0.012       0.11        69.         9.           20981  2   41 
       2.20      0.012       0.18        74.        10.           20981  2   42 
       2.20      0.012       0.24       111.        10.           20981  2   43 
       2.20      0.012       0.29       108.        11.           20981  2   44 
       2.20      0.012       0.34       100.        12.           20981  2   45 
       2.20      0.012       0.41       116.        15.           20981  2   46 
       2.34      0.025      -0.84        17.         1.           20981  2   47 
       2.34      0.025      -0.78        16.         2.           20981  2   48 
       2.34      0.025      -0.71        15.         2.           20981  2   49 
       2.34      0.025      -0.65        12.         2.           20981  2   50 
       2.34      0.025      -0.58        15.         2.           20981  2   51 
       2.34      0.025      -0.52        14.         2.           20981  2   52 
       2.34      0.025      -0.45        16.         2.           20981  2   53 
       2.34      0.025      -0.38        19.         2.           20981  2   54 
       2.34      0.025      -0.31        18.         2.           20981  2   55 
       2.34      0.025      -0.24        15.         2.           20981  2   56 
       2.34      0.025      -0.17        22.         3.           20981  2   57 
       2.34      0.025      -0.11        16.         3.           20981  2   58 
       2.34      0.025      -0.03        24.         3.           20981  2   59 
       2.34      0.025       0.03        22.         3.           20981  2   60 
       2.34      0.025       0.10        29.         4.           20981  2   61 
       2.34      0.025       0.17        31.         4.           20981  2   62 
       2.34      0.025       0.24        36.         4.           20981  2   63 
       2.34      0.025       0.31        34.         5.           20981  2   64 
       2.34      0.025       0.39        40.         5.           20981  2   65 
       2.34      0.025       0.46        43.         6.           20981  2   66 
       2.34      0.025       0.53        42.         7.           20981  2   67 
