ENTRY            21919   20220216                             230921919  0    1 
SUBENT        21919001   20220216                             230921919  1    1 
BIB                 16         47                                 21919  1    2 
TITLE       Measurement of charge distributions for               21919  1    3 
            229-Th(n-th,f) and 232-U(n-th,f)                      21919  1    4 
AUTHOR     (M.Djebara,M.Asghar,J.P.Bocquet,R.Brissot,             21919  1    5 
            M.Maurel,H.Nifenecker,Ch.Ristori)                     21919  1    6 
REFERENCE  (J,NP/A,425,120,1984)                                  21919  1    7 
           (J,RE,93,69,1986) - results are discussed in terms of  21919  1    8 
            the different ideas and movels.                       21919  1    9 
INSTITUTE  (2FR ILL) R.B., Experimental site                      21919  1   10 
           (3ALGUHB) M.D.,M.A.,                                   21919  1   11 
           (2FR GRE) J.P.B.,M.M.,H.N.,Ch.R.                       21919  1   12 
FACILITY   (REAC,2FR ILL) High flux reactor                       21919  1   13 
INC-SOURCE (REAC) Thermal neutrons from reactor                   21919  1   14 
INC-SPECT  Inclined cold-neutron beam hole (IH1). The equivalent  21919  1   15 
           thermal flux at the fission target positions was       21919  1   16 
             5. x 10**9 n/cm2/sec.                                21919  1   17 
SAMPLE      ThO2 2.2 ug                                           21919  1   18 
            U3O8 1.2 ug both evaporated on platinum disc 0.1 mm   21919  1   19 
            thick and 50 mm in diam.                              21919  1   20 
METHOD     (EDE)                                                  21919  1   21 
DETECTOR   (TELES,IOCH) The fission fragments were detected with  21919  1   22 
           a delta-E - E telescope, which consisted of a          21919  1   23 
           ionization chamber divided into two parts by a grid.   21919  1   24 
           The entire chamber was filled to ~200 Torr with a      21919  1   25 
           Ar + 10% CH4 mixture. The telescope has a              21919  1   26 
           mean Z (charge) resolving power Z/AZ of -40.           21919  1   27 
ANALYSIS    To get the dependence of delta E on Z and E           21919  1   28 
            the spectra were analyzed by putting a                21919  1   29 
            window on the fragment energy (2MeV wide).            21919  1   30 
PART-DET   (LF)                                                   21919  1   31 
ERR-ANALYS (DATA-ERR) No details given                            21919  1   32 
COMMENT    From the author: As regards the issue thermal-cold it  21919  1   33 
           is correctly said in the paper by Asghar that the IH1  21919  1   34 
           beam of the ILL is cold. However, the beam IH1 has a   21919  1   35 
           wavelength peak at 3.2 A corresponding to a neutron    21919  1   36 
           energy of 8 meV, while thermal neutrons have 1.8 A     21919  1   37 
           with the energy being 25 meV. The beam IH1 is hence    21919  1   38 
           only "slightly cold".                                  21919  1   39 
STATUS     (TABLE) Table 2a,b of Nucl.Phys.,A425(1984)120         21919  1   40 
HISTORY    (19850124C)HH.                                         21919  1   41 
           (19851002U)HH.                                         21919  1   42 
           (19860304U) N.Ch                                       21919  1   43 
           (20110304A) SD:Updated to new date formats,lower case. 21919  1   44 
           Corrections in all Subents. In COMMON section of       21919  1   45 
           Subent 001: EN-DUMMY -> kT according to author's comm. 21919  1   46 
           (20200807U) SD: Institute code changed.PART-DET deleted21919  1   47 
           (20220216A) SD: Ref. RE,93,69 added. REACTION code     21919  1   48 
           corrected in all Subents.                              21919  1   49 
ENDBIB              47          0                                 21919  1   50 
COMMON               1          3                                 21919  1   51 
KT                                                                21919  1   52 
MILLI-EV                                                          21919  1   53 
  8.0                                                             21919  1   54 
ENDCOMMON            3          0                                 21919  1   55 
ENDSUBENT           54          0                                 21919  199999 
SUBENT        21919002   20220216                             230921919  2    1 
BIB                  2          4                                 21919  2    2 
REACTION   (90-TH-229(N,F)ELEM,CHG,FY/DE,,MXW/REL)                21919  2    3 
            charge yields normalized to 100                       21919  2    4 
            over the energy range 90-108 MeV                      21919  2    5 
HISTORY    (20220216A) SD: SF5=IND -> CHG in REACTION code.       21919  2    6 
ENDBIB               4          0                                 21919  2    7 
NOCOMMON             0          0                                 21919  2    8 
DATA                 5         88                                 21919  2    9 
E-MIN      E-MAX      ELEMENT    DATA       DATA-ERR              21919  2   10 
MEV        MEV        NO-DIM     ARB-UNITS  ARB-UNITS             21919  2   11 
        90.        92.        32.       0.21       0.05           21919  2   12 
        90.        92.        33.       0.19       0.07           21919  2   13 
        90.        92.        34.       1.18       0.21           21919  2   14 
        90.        92.        35.       0.80       0.16           21919  2   15 
        90.        92.        36.       1.07       0.18           21919  2   16 
        90.        92.        37.       0.68       0.15           21919  2   17 
        90.        92.        38.       0.40       0.10           21919  2   18 
        90.        92.        39.       0.10       0.05           21919  2   19 
        90.        92.        40.       0.07       0.02           21919  2   20 
        90.        92.        41.      0.005      0.047           21919  2   21 
        92.        94.        32.       0.42       0.05           21919  2   22 
        92.        94.        33.       0.29       0.07           21919  2   23 
        92.        94.        34.       2.35       0.23           21919  2   24 
        92.        94.        35.       1.35       0.21           21919  2   25 
        92.        94.        36.       1.88       0.18           21919  2   26 
        92.        94.        37.       1.08       0.13           21919  2   27 
        92.        94.        38.       0.75       0.08           21919  2   28 
        92.        94.        39.       0.15       0.05           21919  2   29 
        92.        94.        40.       0.07       0.02           21919  2   30 
        92.        94.        41.       0.14       0.02           21919  2   31 
        94.        96.        32.       0.61       0.09           21919  2   32 
        94.        96.        33.       0.63       0.09           21919  2   33 
        94.        96.        34.       3.50       0.25           21919  2   34 
        94.        96.        35.       1.76       0.28           21919  2   35 
        94.        96.        36.       2.96       0.22           21919  2   36 
        94.        96.        37.       1.56        0.2           21919  2   37 
        94.        96.        38.       1.06       0.11           21919  2   38 
        94.        96.        39.       0.40       0.07           21919  2   39 
        94.        96.        40.       0.09       0.03           21919  2   40 
        94.        96.        41.       0.02       0.02           21919  2   41 
        96.        98.        32.       0.93       0.06           21919  2   42 
        96.        98.        33.       0.72       0.09           21919  2   43 
        96.        98.        34.       4.78       0.25           21919  2   44 
        96.        98.        35.       2.22       0.24           21919  2   45 
        96.        98.        36.       4.10       0.20           21919  2   46 
        96.        98.        37.       1.86       0.19           21919  2   47 
        96.        98.        38.       1.66       0.10           21919  2   48 
        96.        98.        39.       0.42       0.07           21919  2   49 
        96.        98.        40.       0.16       0.02           21919  2   50 
        96.        98.        41.       0.03       0.02           21919  2   51 
        98.       100.        32.       1.04       0.07           21919  2   52 
        98.       100.        33.       0.80       0.08           21919  2   53 
        98.       100.        34.       5.40       0.28           21919  2   54 
        98.       100.        35.       2.16       0.26           21919  2   55 
        98.       100.        36.       4.70       0.29           21919  2   56 
        98.       100.        37.       1.72       0.25           21919  2   57 
        98.       100.        38.       1.80       0.11           21919  2   58 
        98.       100.        39.       0.68       0.08           21919  2   59 
        98.       100.        40.       0.16       0.04           21919  2   60 
        98.       100.        41.       0.05       0.02           21919  2   61 
       100.       102.        32.       0.82       0.05           21919  2   62 
       100.       102.        33.       0.70       0.06           21919  2   63 
       100.       102.        34.       4.65       0.21           21919  2   64 
       100.       102.        35.       1.78       0.19           21919  2   65 
       100.       102.        36.       4.68       0.19           21919  2   66 
       100.       102.        37.       1.47       0.20           21919  2   67 
       100.       102.        38.       1.88       0.09           21919  2   68 
       100.       102.        39.       0.54       0.06           21919  2   69 
       100.       102.        40.       0.13       0.03           21919  2   70 
       100.       102.        41.       0.10       0.02           21919  2   71 
       102.       104.        32.       0.48       0.04           21919  2   72 
       102.       104.        33.       0.42       0.04           21919  2   73 
       102.       104.        34.       3.41       0.23           21919  2   74 
       102.       104.        35.        1.2       0.14           21919  2   75 
       102.       104.        36.       3.39       0.20           21919  2   76 
       102.       104.        37.       1.14       0.17           21919  2   77 
       102.       104.        38.       1.47       0.09           21919  2   78 
       102.       104.        39.       0.39       0.06           21919  2   79 
       102.       104.        40.       0.12       0.02           21919  2   80 
       102.       104.        41.       0.01       0.01           21919  2   81 
       104.       106.        32.       0.15       0.02           21919  2   82 
       104.       106.        33.       0.18       0.03           21919  2   83 
