ENTRY            22390   19980719                             00002239000000001 
SUBENT        22390001   19980719                             00002239000100001 
BIB                 12         19                                 2239000100002 
TITLE       ELASTIC AND NON-ELASTIC SCATTERING OF NEUTRONS ON     2239000100003 
            DEUTERIUM                                             2239000100004 
AUTHOR     (V.CORCALCIUC,S.BENCK,J.-P.MEULDERS,I.SLYPEN)          2239000100005 
INSTITUTE  (2BLGLVN)   BENCK, MEULDERS, SLYPEN                    2239000100006 
           (3RUMBUC)   Inst. of Atomic Physics, Magurele          2239000100007 
                       and Bucuresti -  CORCALCIUC                2239000100008 
REFERENCE  (C,97TRIEST,1,571,199705) MAIN REFERENCE DATA ARE GIVEN2239000100009 
FACILITY   (CYCLO,2BLGLVN) Louvain-la-Neuve Cyclotron fast        2239000100010 
                           neutron facility                       2239000100011 
MONITOR    (1-H-1(N,X)1-H-1,,DA)                                  2239000100012 
METHOD     (TOF)                                                  2239000100013 
           (EDE)                                                  2239000100014 
SAMPLE      POLYPROPYLENE SAMPLE                                  2239000100015 
INC-SOURCE (P-LI7)  65-MEV PROTONS IMPINGING LITHIUM TARGET       2239000100016 
DETECTOR   (TELES,SCIN,CSICR) .CHARGED PARTICLES DE-E DETECTOR    2239000100017 
             TELESCOPE, 0.1 MM THICK NE102 SCINTILLATOR AND       2239000100018 
             22 MM THICK CS-I(TL) CRYSTAL                         2239000100019 
ERR-ANALYS (DATA-ERR)  ERRORS ARE NOT SPECIFIED                   2239000100020 
HISTORY    (19980720C)  + + COMPILED BY S.MAEV  + +               2239000100021 
ENDBIB              19          0                                 2239000100022 
NOCOMMON             0          0                                 2239000100023 
ENDSUBENT           22          0                                 2239000199999 
SUBENT        22390002   19980719                             00002239000200001 
BIB                  1          2                                 2239000200002 
REACTION   (1-H-2(N,SCT)1-H-2,,DA)   ANGULAR DIFFERENTIAL         2239000200003 
                     SCATTERING WITH DEUTERON PRODUCTION          2239000200004 
ENDBIB               2          0                                 2239000200005 
NOCOMMON             0          0                                 2239000200006 
DATA                 5         40                                 2239000200007 
EN         EN-ERR     ANG-CM     DATA       DATA-ERR              2239000200008 
MEV        MEV        ADEG       MB/SR      MB/SR                 2239000200009 
 27.0        1.0       140.        4.32        0.40               2239000200010 
 29.0        1.0        80.       13.90        1.39               2239000200011 
 29.0        1.0       100.        6.92        0.65               2239000200012 
 29.0        1.0       120.        3.23        0.42               2239000200013 
 29.0        1.0       140.        3.59        0.33               2239000200014 
 34.5        1.5        60.       12.77        1.56               2239000200015 
 34.5        1.5        80.       10.55        0.85               2239000200016 
 34.5        1.5       100.        5.48        0.44               2239000200017 
 34.5        1.5       120.        2.45        0.28               2239000200018 
 34.5        1.5       140.        2.07        0.21               2239000200019 
 37.5        1.5        60.       11.10        1.59               2239000200020 
 37.5        1.5        80.        8.78        0.76               2239000200021 
 37.5        1.5       100.        5.38        0.51               2239000200022 
 37.5        1.5       120.        2.26        0.28               2239000200023 
 37.5        1.5       140.        2.33        0.24               2239000200024 
 41.0        2.0        60.       10.55        1.21               2239000200025 
 41.0        2.0        80.        6.51        0.56               2239000200026 
 41.0        2.0       100.        3.90        0.37               2239000200027 
 41.0        2.0       120.        1.88        0.22               2239000200028 
 41.0        2.0       140.        2.27        0.20               2239000200029 
 45.0        2.0        60.       10.81        1.25               2239000200030 
 45.0        2.0        80.        5.77        0.50               2239000200031 
 45.0        2.0       100.        3.72        0.34               2239000200032 
 45.0        2.0       120.        1.63        0.22               2239000200033 
 45.0        2.0       140.        2.36        0.23               2239000200034 
 49.0        2.0        60.       10.43        1.30               2239000200035 
 49.0        2.0        80.        5.92        0.56               2239000200036 
 49.0        2.0       100.        2.79        0.34               2239000200037 
 49.0        2.0       120.        1.50        0.22               2239000200038 
 49.0        2.0       140.        1.49        0.17               2239000200039 
 53.5        2.5        60.       10.24        1.64               2239000200040 
 53.5        2.5        80.        4.55        0.51               2239000200041 
 53.5        2.5       100.        2.50        0.38               2239000200042 
 53.5        2.5       120.        1.71        0.30               2239000200043 
 53.5        2.5       140.        1.07        0.13               2239000200044 
 62.7        2.0        60.        5.98        0.33               2239000200045 
 62.7        2.0        80.        2.66        0.10               2239000200046 
 62.7        2.0       100.        1.98        0.07               2239000200047 
 62.7        2.0       120.        1.68        0.08               2239000200048 
 62.7        2.0       140.        1.66        0.05               2239000200049 
ENDDATA             42          0                                 2239000200050 
ENDSUBENT           49          0                                 2239000299999 
ENDENTRY             2          0                                 2239099999999 
