 1.2661E+00 3.0000E-04 3.8000E-01 5.0000E-02                      2022200200057 
 1.2692E+00 2.0000E-04 3.6000E-01 1.0000E-01                      2022200200058 
 1.2831E+00 3.0000E-04 2.0000E-01 3.0000E-02                      2022200200059 
 1.3034E+00 2.0000E-04 3.5000E+00 1.0000E-01                      2022200200060 
 1.3209E+00 3.0000E-04 3.6000E-01 5.0000E-02                      2022200200061 
 1.3319E+00 3.0000E-04 2.9000E-01 4.0000E-02                      2022200200062 
 1.3543E+00 2.0000E-04 4.5000E-01 6.0000E-02                      2022200200063 
 1.3731E+00 2.0000E-04 1.7800E+00 7.0000E-02                      2022200200064 
 1.3988E+00 2.0000E-04 2.7000E-01 4.0000E-02                      2022200200065 
 1.4182E+00 2.0000E-04 2.1000E-01 1.0000E-01                      2022200200066 
 1.4243E+00 2.0000E-04 4.5000E-01 4.0000E-02                      2022200200067 
 1.4384E+00 3.0000E-04 3.5000E-01 4.0000E-02                      2022200200068 
 1.4661E+00 3.0000E-04 3.1000E-01 6.0000E-02                      2022200200069 
 1.4775E+00 3.0000E-04 2.8000E-01 5.0000E-02                      2022200200070 
 1.4799E+00 2.0000E-04 2.2800E+00 9.0000E-02                      2022200200071 
 1.4839E+00 4.0000E-04 1.4000E-01 2.0000E-02                      2022200200072 
 1.4896E+00 2.0000E-04 1.8100E+00 8.0000E-02                      2022200200073 
 1.5028E+00 4.0000E-04 5.1000E-01 1.8000E-01                      2022200200074 
 1.5170E+00 3.0000E-04 2.3000E-01 3.0000E-02                      2022200200075 
 1.5515E+00 3.0000E-04 2.3000E-01 3.0000E-02                      2022200200076 
 1.5656E+00 4.0000E-04 2.5000E-01 4.0000E-02                      2022200200077 
 1.5829E+00 6.0000E-04 9.0000E-02 2.0000E-02                      2022200200078 
 1.5978E+00 3.0000E-04 3.5000E-01 3.0000E-02                      2022200200079 
 1.6137E+00 2.0000E-04 7.6200E+00 1.9000E-01                      2022200200080 
 1.6189E+00 2.0000E-04 8.2000E+00 2.0000E-01                      2022200200081 
 1.6255E+00 3.0000E-04 3.2000E-01 4.0000E-02                      2022200200082 
 1.6676E+00 6.0000E-04 2.2000E-01 7.0000E-02                      2022200200083 
 1.6741E+00 4.0000E-04 1.8000E-01 4.0000E-02                      2022200200084 
 1.6940E+00 6.0000E-04 2.6000E-01 6.0000E-02                      2022200200085 
 1.7020E+00 4.0000E-04 5.3000E-01 8.0000E-02                      2022200200086 
 1.7046E+00 3.0000E-04 1.8500E+00 1.0000E-01                      2022200200087 
 1.7181E+00 6.0000E-04 2.7000E-01 8.0000E-02                      2022200200088 
 1.7520E+00 3.0000E-04 4.0000E-01 4.0000E-02                      2022200200089 
 1.7650E+00 3.0000E-04 3.0000E-01 3.0000E-02                      2022200200090 
 1.7953E+00 3.0000E-04 1.8400E+00 6.0000E-02                      2022200200091 
 1.8195E+00 5.0000E-04 3.4000E-01 1.0000E-01                      2022200200092 
 1.8257E+00 3.0000E-04 8.3000E-01 6.0000E-02                      2022200200093 
 1.8383E+00 3.0000E-04 5.1000E-01 4.0000E-02                      2022200200094 
 1.8545E+00 4.0000E-04 3.0000E-01 7.0000E-02                      2022200200095 
 1.8582E+00 3.0000E-04 7.6000E-01 5.0000E-02                      2022200200096 
 1.8811E+00 3.0000E-04 6.3000E-01 5.0000E-02                      2022200200097 
 1.9159E+00 3.0000E-04 4.2000E-01 4.0000E-02                      2022200200098 
 1.9292E+00 2.0000E-04 2.8500E+00 1.2000E-01                      2022200200099 
 1.9565E+00 2.0000E-04 2.5500E+00 1.0000E-01                      2022200200100 
 1.9612E+00 6.0000E-04 1.4000E-01 3.0000E-02                      2022200200101 
 1.9645E+00 6.0000E-04 1.4000E-01 3.0000E-02                      2022200200102 
 1.9729E+00 3.0000E-04 4.5000E-01 6.0000E-02                      2022200200103 
 2.0076E+00 3.0000E-04 3.1800E+00 1.0000E-01                      2022200200104 
 2.0176E+00 3.0000E-04 3.8000E+00 2.0000E-01                      2022200200105 
 2.0223E+00 6.0000E-04 2.2000E-01 4.0000E-02                      2022200200106 
 2.0321E+00 5.0000E-04 6.0000E-01 1.4000E-01                      2022200200107 
 2.0401E+00 3.0000E-04 3.5000E+00 2.0000E-01                      2022200200108 
 2.0475E+00 3.0000E-04 3.6000E+00 1.4000E-01                      2022200200109 
 2.0572E+00 6.0000E-04 2.3000E-01 5.0000E-02                      2022200200110 
 2.0697E+00 3.0000E-04 2.1600E+00 1.4000E-01                      2022200200111 
 2.0737E+00 3.0000E-04 8.7000E+00 5.0000E-01                      2022200200112 
 2.1021E+00 9.0000E-04 1.0000E-01 3.0000E-02                      2022200200113 
 2.1222E+00 5.0000E-04 2.7000E-01 3.0000E-02                      2022200200114 
 2.1433E+00 4.0000E-04 2.3000E-01 3.0000E-02                      2022200200115 
 2.1501E+00 4.0000E-04 6.5000E-01 5.0000E-02                      2022200200116 
 2.1538E+00 3.0000E-04 9.5000E-01 4.0000E-02                      2022200200117 
 2.1750E+00 5.0000E-04 1.9000E-01 2.0000E-02                      2022200200118 
 2.1845E+00 4.0000E-04 1.2000E+00 7.0000E-02                      2022200200119 
 2.1969E+00 4.0000E-04 6.0000E-01 5.0000E-02                      2022200200120 
 2.2051E+00 6.0000E-04 6.1000E-01 2.0000E-01                      2022200200121 
 2.2069E+00 6.0000E-04 9.0000E-01 2.0000E-01                      2022200200122 
 2.2307E+00 3.0000E-04 1.2900E+00 1.5000E-01                      2022200200123 
 2.2345E+00 9.0000E-04 1.6000E-01 5.0000E-02                      2022200200124 
 2.2604E+00 4.0000E-04 4.3000E-01 5.0000E-02                      2022200200125 
 2.2907E+00 3.0000E-04 3.6000E+00 1.4000E-01                      2022200200126 
 2.2949E+00 6.0000E-04 4.8000E-01 6.0000E-02                      2022200200127 
 2.3105E+00 5.0000E-04 6.6000E-01 8.0000E-02                      2022200200128 
 2.3243E+00 8.0000E-04 2.1000E-01 6.0000E-02                      2022200200129 
 2.3304E+00 5.0000E-04 4.3000E-01 6.0000E-02                      2022200200130 
 2.3460E+00 7.0000E-04 9.9000E-01 1.0000E-01                      2022200200131 
 2.3674E+00 4.0000E-04 1.9000E+00 3.0000E-01                      2022200200132 
 2.3748E+00 5.0000E-04 4.0000E-01 5.0000E-02                      2022200200133 
 2.3893E+00 3.0000E-04 1.8900E+00 1.9000E-01                      2022200200134 
 2.3971E+00 5.0000E-04 3.4000E-01 5.0000E-02                      2022200200135 
 2.4186E+00 5.0000E-04 8.3000E-01 8.0000E-02                      2022200200136 
 2.4305E+00 4.0000E-04 8.1000E-01 1.1000E-01                      2022200200137 
 2.4593E+00 1.6000E-03 2.3000E-01 1.2000E-01                      2022200200138 
 2.5462E+00 6.0000E-04 3.0000E+00 7.0000E-01                      2022200200139 
 2.5776E+00 6.0000E-04 4.8000E-01 7.0000E-02                      2022200200140 
 2.5934E+00 1.2000E-03 4.9000E-01 1.3000E-01                      2022200200141 
 2.6099E+00 4.0000E-04 1.1000E+00 2.0000E-01                      2022200200142 
 2.6140E+00 4.0000E-04 1.5500E+00 1.6000E-01                      2022200200143 
 2.6396E+00 7.0000E-04 1.0500E+00 1.7000E-01                      2022200200144 
 2.6868E+00 7.0000E-04 2.8000E-01 5.0000E-02                      2022200200145 
 2.7266E+00 4.0000E-04 1.2500E+00 1.3000E-01                      2022200200146 
 2.7366E+00 9.0000E-04 5.6000E-01 1.4000E-01                      2022200200147 
 2.7567E+00 4.0000E-04 1.7000E+00 2.0000E-01                      2022200200148 
 2.7861E+00 1.0000E-03 3.3000E-01 9.0000E-02                      2022200200149 
 2.7991E+00 4.0000E-04 1.2800E+00 1.9000E-01                      2022200200150 
 2.8061E+00 4.0000E-04 1.7000E+00 1.7000E-01                      2022200200151 
 2.8391E+00 4.0000E-04 1.7000E+00 3.0000E-01                      2022200200152 
 2.8921E+00 6.0000E-04 3.6000E-01 7.0000E-02                      2022200200153 
 2.9174E+00 4.0000E-04 6.7000E-01 1.1000E-01                      2022200200154 
 2.9268E+00 4.0000E-04 6.5000E-01 1.1000E-01                      2022200200155 
 2.9493E+00 8.0000E-04 5.4000E-01 6.0000E-02                      2022200200156 
 2.9925E+00 7.0000E-04 6.1000E-01 1.1000E-01                      2022200200157 
 3.0106E+00 6.0000E-04 7.7000E-01 1.8000E-01                      2022200200158 
 3.0556E+00 4.0000E-04 2.8000E+00 2.0000E-01                      2022200200159 
 3.0993E+00 6.0000E-04 1.1100E+00 1.6000E-01                      2022200200160 
 3.1205E+00 7.0000E-04 2.8000E-01 7.0000E-02                      2022200200161 
 3.1270E+00 5.0000E-04 6.1000E-01 1.0000E-01                      2022200200162 
 3.1330E+00 7.0000E-04 4.0000E-01 1.1000E-01                      2022200200163 
 3.2134E+00 9.0000E-04 2.6000E-01 6.0000E-02                      2022200200164 
 3.2622E+00 4.0000E-04 2.8000E+00 2.0000E-01                      2022200200165 
 3.2858E+00 1.2000E-03 2.5000E-01 7.0000E-02                      2022200200166 
 3.3040E+00 5.0000E-04 1.1100E+00 1.6000E-01                      2022200200167 
 3.3268E+00 5.0000E-04 9.3000E-01 1.9000E-01                      2022200200168 
 3.3360E+00 5.0000E-04 1.2700E+00 1.1000E-01                      2022200200169 
 3.3391E+00 6.0000E-04 6.0000E-01 1.1000E-01                      2022200200170 
