ENTRY            23422   20181103                             227223422  0    1 
SUBENT        23422001   20181103                             227223422  1    1 
BIB                 13         36                                 23422  1    2 
TITLE      Determination of constants D(E,T) and <Dv>(T) for      23422  1    3 
           diffusion of thermal neutrons in H2O, phenylen, ZrH1,9223422  1    4 
           and D2O by measurement of scattering angle distribution23422  1    5 
           Part I : H2O                                           23422  1    6 
AUTHOR     (H.-D.Lemmel)                                          23422  1    7 
INSTITUTE  (2GERMUN)                                              23422  1    8 
REFERENCE  (J,NUK,7,265,1965)  In German.                         23422  1    9 
           (C,64GENEVA,,763,1964) In English.                     23422  1   10 
            Authors: T.Springer,C.Hofmeyr,S.Kornbicher,H.D.Lemmel 23422  1   11 
            Figures for H2O, D2O, ZrH(1.92), polyphenyls          23422  1   12 
           (R,JUEL-160-NP,196405)                                 23422  1   13 
REL-REF    (N,23427001,S.Kornbicher,J,NUK,7,281,1965)             23422  1   14 
            D2O, ZrH(1.92) data (Part II)                         23422  1   15 
           (N,23426001,C.Hofmeyer,J,NUK,7,286,1965)               23422  1   16 
            Benzol, diphenyl, terphenyl data  (Part III)          23422  1   17 
FACILITY   (REAC,2GERMUN)                                         23422  1   18 
INC-SPECT   Monoenergetic neutrons. dE/E - 5-10% .                23422  1   19 
            Intensity at maximum of energy - 2.E+4 /cm2sec,       23422  1   20 
            total - 2.E+5 /sec.                                   23422  1   21 
SAMPLE      Water.  At 0 - 200 deg C temperature.                 23422  1   22 
DETECTOR   (SCIN) Scintillator with multiplier RCA 6655A.         23422  1   23 
            Li6(I) - crystal detector.                            23422  1   24 
METHOD     (TRN) Transmission and scattering .                    23422  1   25 
CORRECTION   For backgrounds.                                     23422  1   26 
             For multiple scattering.                             23422  1   27 
ADD-RES     Table 2  - average cos:                               23422  1   28 
           En, eV    Temperature, deg C     <COS>                 23422  1   29 
           0.0225      20.                 0.1206+-0.007          23422  1   30 
                      200.                 0.1208+-0.007          23422  1   31 
           0.044       20.                 0.211+-0.007           23422  1   32 
                      200.                 0.221+-0.007           23422  1   33 
           0.071       20.                 0.287+-0.007           23422  1   34 
                      200.                 0.285+-0.007           23422  1   35 
           0.105       20.                 0.283+-0.007           23422  1   36 
                      200.                 0.296+-0.007           23422  1   37 
HISTORY    (20181103C) M.M.                                       23422  1   38 
ENDBIB              36          0                                 23422  1   39 
NOCOMMON             0          0                                 23422  1   40 
ENDSUBENT           39          0                                 23422  199999 
SUBENT        23422002   20181103                             227223422  2    1 
BIB                  4          8                                 23422  2    2 
REACTION   (1-H-WTR(N,THS)1-H-WTR,,DA,,RS)                        23422  2    3 
            Data at 20 deg C temperature                          23422  2    4 
ANALYSIS    Differential cross section in form:                   23422  2    5 
            (4*PI/SIG)*dSIG/dOMEGA dependence from scattering     23422  2    6 
            angle, incident neutron energy, sample temperature .  23422  2    7 
ERR-ANALYS (ERR-S) Statistical error +-0.01 for 20 deg C,         23422  2    8 
                                     +-0.02 for 200 deg C.        23422  2    9 
STATUS     (TABLE) Table 1 of J.Nukleonik,7,265,1965              23422  2   10 
ENDBIB               8          0                                 23422  2   11 
NOCOMMON             0          0                                 23422  2   12 
DATA                 4        119                                 23422  2   13 
EN         ANG        DATA       ERR-S                            23422  2   14 
EV         ADEG       NO-DIM     NO-DIM                           23422  2   15 
 0.0225      10.       1.39       0.01                            23422  2   16 
 0.0225      15.       1.38       0.01                            23422  2   17 
 0.0225      20.       1.375      0.01                            23422  2   18 
 0.0225      25.       1.39       0.01                            23422  2   19 
 0.0225      30.       1.37       0.01                            23422  2   20 
 0.0225      35.       1.34       0.01                            23422  2   21 
 0.0225      40.       1.32       0.01                            23422  2   22 
 0.0225      45.       1.26       0.01                            23422  2   23 
 0.0225      50.       1.22       0.01                            23422  2   24 
 0.0225      55.       1.20       0.01                            23422  2   25 
 0.0225      60.       1.175      0.01                            23422  2   26 
 0.0225      65.       1.135      0.01                            23422  2   27 
 0.0225      70.       1.115      0.01                            23422  2   28 
 0.0225      75.       1.08       0.01                            23422  2   29 
 0.0225      80.       1.03       0.01                            23422  2   30 
 0.0225      85.       1.01       0.01                            23422  2   31 
 0.0225      90.       0.975      0.01                            23422  2   32 
 0.0225      95.       0.96       0.01                            23422  2   33 
 0.0225     100.       0.92       0.01                            23422  2   34 
 0.0225     105.       0.90       0.01                            23422  2   35 
 0.0225     110.       0.85       0.01                            23422  2   36 
 0.0225     115.       0.83       0.01                            23422  2   37 
 0.0225     120.       0.80       0.01                            23422  2   38 
 0.0225     125.       0.775      0.01                            23422  2   39 
 0.0225     130.       0.78       0.01                            23422  2   40 
 0.0225     135.       0.77       0.01                            23422  2   41 
 0.0225     140.       0.76       0.01                            23422  2   42 
 0.0225     145.       0.75       0.01                            23422  2   43 
 0.0225     150.       0.735      0.01                            23422  2   44 
 0.0225     155.       0.75       0.01                            23422  2   45 
 0.0225     160.       0.75       0.01                            23422  2   46 
 0.0225     165.       0.70       0.01                            23422  2   47 
 0.0225     170.       0.735      0.01                            23422  2   48 
 0.044       10.       1.765      0.01                            23422  2   49 
 0.044       20.       1.765      0.01                            23422  2   50 
 0.044       30.       1.745      0.01                            23422  2   51 
 0.044       40.       1.615      0.01                            23422  2   52 
 0.044       50.       1.445      0.01                            23422  2   53 
 0.044       60.       1.27       0.01                            23422  2   54 
 0.044       65.       1.22       0.01                            23422  2   55 
 0.044       70.       1.14       0.01                            23422  2   56 
 0.044       80.       1.01       0.01                            23422  2   57 
 0.044       90.       0.90       0.01                            23422  2   58 
 0.044      100.       0.795      0.01                            23422  2   59 
 0.044      110.       0.74       0.01                            23422  2   60 
 0.044      115.       0.72       0.01                            23422  2   61 
 0.044      120.       0.685      0.01                            23422  2   62 
 0.044      130.       0.65       0.01                            23422  2   63 
 0.044      135.       0.62       0.01                            23422  2   64 
 0.044      140.       0.60       0.01                            23422  2   65 
 0.044      145.       0.58       0.01                            23422  2   66 
 0.044      150.       0.56       0.01                            23422  2   67 
 0.044      160.       0.52       0.01                            23422  2   68 
 0.044      165.       0.525      0.01                            23422  2   69 
 0.044      170.       0.505      0.01                            23422  2   70 
 0.071       10.       2.19       0.01                            23422  2   71 
 0.071       15.       2.20       0.01                            23422  2   72 
 0.071       20.       2.14       0.01                            23422  2   73 
 0.071       25.       2.06       0.01                            23422  2   74 
 0.071       30.       1.965      0.01                            23422  2   75 
 0.071       35.       1.86       0.01                            23422  2   76 
 0.071       40.       1.755      0.01                            23422  2   77 
 0.071       45.       1.655      0.01                            23422  2   78 
 0.071       50.       1.55       0.01                            23422  2   79 
 0.071       55.       1.435      0.01                            23422  2   80 
 0.071       60.       1.31       0.01                            23422  2   81 
 0.071       65.       1.20       0.01                            23422  2   82 
 0.071       70.       1.095      0.01                            23422  2   83 
 0.071       75.       1.00       0.01                            23422  2   84 
 0.071       80.       0.90       0.01                            23422  2   85 
 0.071       85.       0.815      0.01                            23422  2   86 
 0.071       90.       0.75       0.01                            23422  2   87 
 0.071       95.       0.705      0.01                            23422  2   88 
 0.071      100.       0.665      0.01                            23422  2   89 
 0.071      105.       0.63       0.01                            23422  2   90 
 0.071      110.       0.60       0.01                            23422  2   91 
 0.071      115.       0.57       0.01                            23422  2   92 
 0.071      120.       0.54       0.01                            23422  2   93 
 0.071      125.       0.52       0.01                            23422  2   94 
 0.071      130.       0.525      0.01                            23422  2   95 
 0.071      135.       0.50       0.01                            23422  2   96 
 0.071      140.       0.48       0.01                            23422  2   97 
 0.071      145.       0.46       0.01                            23422  2   98 
 0.071      150.       0.45       0.01                            23422  2   99 
 0.071      155.       0.44       0.01                            23422  2  100 
 0.071      160.       0.45       0.01                            23422  2  101 
 0.071      165.       0.45       0.01                            23422  2  102 
 0.071      170.       0.44       0.01                            23422  2  103 
 0.105       10.       2.18       0.01                            23422  2  104 
 0.105       15.       2.19       0.01                            23422  2  105 
 0.105       20.       2.17       0.01                            23422  2  106 
 0.105       30.       2.02       0.01                            23422  2  107 
 0.105       35.       1.92       0.01                            23422  2  108 
 0.105       40.       1.78       0.01                            23422  2  109 
 0.105       45.       1.72       0.01                            23422  2  110 
 0.105       50.       1.63       0.01                            23422  2  111 
 0.105       55.       1.46       0.01                            23422  2  112 
 0.105       60.       1.33       0.01                            23422  2  113 
 0.105       65.       1.195      0.01                            23422  2  114 
 0.105       70.       1.11       0.01                            23422  2  115 
 0.105       75.       1.05       0.01                            23422  2  116 
 0.105       80.       0.97       0.01                            23422  2  117 
 0.105       85.       0.90       0.01                            23422  2  118 
 0.105       90.       0.83       0.01                            23422  2  119 
 0.105       95.       0.78       0.01                            23422  2  120 
 0.105      100.       0.73       0.01                            23422  2  121 
 0.105      105.       0.65       0.01                            23422  2  122 
 0.105      115.       0.62       0.01                            23422  2  123 
 0.105      120.       0.63       0.01                            23422  2  124 
 0.105      125.       0.57       0.01                            23422  2  125 
 0.105      130.       0.55       0.01                            23422  2  126 
 0.105      135.       0.52       0.01                            23422  2  127 
 0.105      140.       0.45       0.01                            23422  2  128 
 0.105      145.       0.43       0.01                            23422  2  129 
 0.105      150.       0.42       0.01                            23422  2  130 
 0.105      155.       0.40       0.01                            23422  2  131 
 0.105      160.       0.38       0.01                            23422  2  132 
 0.105      165.       0.38       0.01                            23422  2  133 
 0.105      170.       0.40       0.01                            23422  2  134 
ENDDATA            121          0                                 23422  2  135 
ENDSUBENT          134          0                                 23422  299999 
SUBENT        23422003   20181103                             227223422  3    1 
BIB                  4          7                                 23422  3    2 
REACTION   (1-H-WTR(N,THS)1-H-WTR,,DA,,RS/TMP)                    23422  3    3 
ANALYSIS    Differential cross section in form:                   23422  3    4 
            (4*PI/SIG)*dSIG/dOMEGA dependence from scattering     23422  3    5 
            angle, incident neutron energy, sample temperature .  23422  3    6 
ERR-ANALYS (ERR-S) Statistical error +-0.01 for 20 deg C,         23422  3    7 
                                     +-0.02 for 200 deg C.        23422  3    8 
STATUS     (TABLE) Table 1 of J.Nukleonik,7,265,1965              23422  3    9 
ENDBIB               7          0                                 23422  3   10 
COMMON               1          3                                 23422  3   11 
TEMP                                                              23422  3   12 
DEG-C                                                             23422  3   13 
 200.                                                             23422  3   14 
ENDCOMMON            3          0                                 23422  3   15 
DATA                 4        100                                 23422  3   16 
EN         ANG        DATA       ERR-S                            23422  3   17 
EV         ADEG       NO-DIM     NO-DIM                           23422  3   18 
 0.0225      10.       1.41       0.02                            23422  3   19 
 0.0225      15.       1.41       0.02                            23422  3   20 
 0.0225      20.       1.40       0.02                            23422  3   21 
 0.0225      25.       1.41       0.02                            23422  3   22 
 0.0225      30.       1.38       0.02                            23422  3   23 
 0.0225      40.       1.275      0.02                            23422  3   24 
 0.0225      50.       1.21       0.02                            23422  3   25 
 0.0225      60.       1.18       0.02                            23422  3   26 
 0.0225      70.       1.095      0.02                            23422  3   27 
 0.0225      80.       1.065      0.02                            23422  3   28 
 0.0225      90.       0.99       0.02                            23422  3   29 
 0.0225     100.       0.92       0.02                            23422  3   30 
 0.0225     110.       0.87       0.02                            23422  3   31 
 0.0225     120.       0.79       0.02                            23422  3   32 
 0.0225     130.       0.745      0.02                            23422  3   33 
 0.0225     140.       0.75       0.02                            23422  3   34 
 0.0225     150.       0.76       0.02                            23422  3   35 
 0.0225     160.       0.755      0.02                            23422  3   36 
 0.0225     170.       0.68       0.02                            23422  3   37 
 0.044       10.       1.85       0.02                            23422  3   38 
 0.044       20.       1.83       0.02                            23422  3   39 
 0.044       30.       1.77       0.02                            23422  3   40 
 0.044       40.       1.66       0.02                            23422  3   41 
 0.044       50.       1.445      0.02                            23422  3   42 
 0.044       60.       1.29       0.02                            23422  3   43 
 0.044       70.       1.11       0.02                            23422  3   44 
 0.044       80.       1.02       0.02                            23422  3   45 
 0.044       90.       0.905      0.02                            23422  3   46 
 0.044      100.       0.77       0.02                            23422  3   47 
 0.044      110.       0.78       0.02                            23422  3   48 
 0.044      120.       0.68       0.02                            23422  3   49 
 0.044      130.       0.625      0.02                            23422  3   50 
 0.044      140.       0.58       0.02                            23422  3   51 
 0.044      150.       0.51       0.02                            23422  3   52 
 0.044      160.       0.47       0.02                            23422  3   53 
 0.044      170.       0.44       0.02                            23422  3   54 
 0.071       10.       2.23       0.02                            23422  3   55 
 0.071       15.       2.28       0.02                            23422  3   56 
 0.071       20.       2.19       0.02                            23422  3   57 
 0.071       25.       2.075      0.02                            23422  3   58 
 0.071       30.       1.96       0.02                            23422  3   59 
 0.071       35.       1.82       0.02                            23422  3   60 
 0.071       40.       1.745      0.02                            23422  3   61 
 0.071       45.       1.565      0.02                            23422  3   62 
 0.071       50.       1.535      0.02                            23422  3   63 
 0.071       55.       1.405      0.02                            23422  3   64 
 0.071       60.       1.27       0.02                            23422  3   65 
 0.071       65.       1.155      0.02                            23422  3   66 
 0.071       70.       1.12       0.02                            23422  3   67 
 0.071       75.       1.045      0.02                            23422  3   68 
 0.071       80.       0.825      0.02                            23422  3   69 
 0.071       85.       0.81       0.02                            23422  3   70 
 0.071       90.       0.73       0.02                            23422  3   71 
 0.071       95.       0.735      0.02                            23422  3   72 
 0.071      100.       0.665      0.02                            23422  3   73 
 0.071      105.       0.64       0.02                            23422  3   74 
 0.071      110.       0.60       0.02                            23422  3   75 
 0.071      115.       0.58       0.02                            23422  3   76 
 0.071      120.       0.59       0.02                            23422  3   77 
 0.071      125.       0.555      0.02                            23422  3   78 
 0.071      130.       0.525      0.02                            23422  3   79 
 0.071      135.       0.50       0.02                            23422  3   80 
 0.071      140.       0.48       0.02                            23422  3   81 
 0.071      145.       0.49       0.02                            23422  3   82 
 0.071      150.       0.48       0.02                            23422  3   83 
 0.071      155.       0.49       0.02                            23422  3   84 
 0.071      160.       0.45       0.02                            23422  3   85 
 0.071      165.       0.45       0.02                            23422  3   86 
 0.071      170.       0.44       0.02                            23422  3   87 
 0.105       10.       2.215      0.02                            23422  3   88 
 0.105       15.       2.255      0.02                            23422  3   89 
 0.105       20.       2.24       0.02                            23422  3   90 
 0.105       30.       2.07       0.02                            23422  3   91 
 0.105       35.       1.97       0.02                            23422  3   92 
 0.105       40.       1.78       0.02                            23422  3   93 
 0.105       45.       1.67       0.02                            23422  3   94 
 0.105       50.       1.63       0.02                            23422  3   95 
 0.105       55.       1.46       0.02                            23422  3   96 
 0.105       60.       1.275      0.02                            23422  3   97 
 0.105       65.       1.145      0.02                            23422  3   98 
 0.105       70.       1.095      0.02                            23422  3   99 
 0.105       75.       1.02       0.02                            23422  3  100 
 0.105       80.       0.99       0.02                            23422  3  101 
 0.105       85.       0.93       0.02                            23422  3  102 
 0.105       90.       0.82       0.02                            23422  3  103 
 0.105       95.       0.79       0.02                            23422  3  104 
 0.105      100.       0.72       0.02                            23422  3  105 
 0.105      105.       0.63       0.02                            23422  3  106 
 0.105      115.       0.62       0.02                            23422  3  107 
 0.105      120.       0.60       0.02                            23422  3  108 
 0.105      125.       0.53       0.02                            23422  3  109 
 0.105      130.       0.48       0.02                            23422  3  110 
 0.105      135.       0.45       0.02                            23422  3  111 
 0.105      140.       0.41       0.02                            23422  3  112 
 0.105      145.       0.38       0.02                            23422  3  113 
 0.105      150.       0.39       0.02                            23422  3  114 
 0.105      155.       0.38       0.02                            23422  3  115 
 0.105      160.       0.37       0.02                            23422  3  116 
 0.105      165.       0.37       0.02                            23422  3  117 
 0.105      170.       0.35       0.02                            23422  3  118 
ENDDATA            102          0                                 23422  3  119 
ENDSUBENT          118          0                                 23422  399999 
ENDENTRY             3          0                                 2342299999999 
