 0.577       45.        3.304E-02   2.04E-03                      2275600200087 
 0.577       60.        2.434E-02   1.60E-03                      2275600200088 
 0.577       75.        2.222E-02   1.37E-03                      2275600200089 
 0.577       90.        2.087E-02   1.26E-03                      2275600200090 
 0.607        0.        4.971E-02   2.67E-03                      2275600200091 
 0.607       15.        5.165E-02   2.92E-03                      2275600200092 
 0.607       30.        4.638E-02   2.30E-03                      2275600200093 
 0.607       45.        3.332E-02   1.94E-03                      2275600200094 
 0.607       60.        2.634E-02   1.57E-03                      2275600200095 
 0.607       75.        2.136E-02   1.28E-03                      2275600200096 
 0.607       90.        1.943E-02   1.16E-03                      2275600200097 
 0.640        0.        5.010E-02   2.55E-03                      2275600200098 
 0.640       15.        4.907E-02   2.71E-03                      2275600200099 
 0.640       30.        4.806E-02   2.23E-03                      2275600200100 
 0.640       45.        3.351E-02   1.85E-03                      2275600200101 
 0.640       60.        2.486E-02   1.45E-03                      2275600200102 
 0.640       75.        2.227E-02   1.24E-03                      2275600200103 
 0.640       90.        2.028E-02   1.12E-03                      2275600200104 
 0.676        0.        4.830E-02   2.42E-03                      2275600200105 
 0.676       15.        5.221E-02   2.71E-03                      2275600200106 
 0.676       30.        4.906E-02   2.18E-03                      2275600200107 
 0.676       45.        3.576E-02   1.84E-03                      2275600200108 
 0.676       60.        2.631E-02   1.43E-03                      2275600200109 
 0.676       75.        2.084E-02   1.16E-03                      2275600200110 
 0.676       90.        2.039E-02   1.08E-03                      2275600200111 
 0.715        0.        5.397E-02   2.52E-03                      2275600200112 
 0.715       15.        5.074E-02   2.61E-03                      2275600200113 
 0.715       30.        5.369E-02   2.24E-03                      2275600200114 
 0.715       45.        3.587E-02   1.80E-03                      2275600200115 
 0.715       60.        2.547E-02   1.38E-03                      2275600200116 
 0.715       75.        2.184E-02   1.15E-03                      2275600200117 
 0.715       90.        1.998E-02   1.05E-03                      2275600200118 
 0.757        0.        5.049E-02   2.36E-03                      2275600200119 
 0.757       15.        5.164E-02   2.56E-03                      2275600200120 
 0.757       30.        4.978E-02   2.08E-03                      2275600200121 
 0.757       45.        3.509E-02   1.72E-03                      2275600200122 
 0.757       60.        2.604E-02   1.34E-03                      2275600200123 
 0.757       75.        2.195E-02   1.10E-03                      2275600200124 
 0.757       90.        2.079E-02   1.02E-03                      2275600200125 
 0.803        0.        5.221E-02   2.32E-03                      2275600200126 
 0.803       15.        5.560E-02   2.58E-03                      2275600200127 
 0.803       30.        5.141E-02   2.05E-03                      2275600200128 
 0.803       45.        3.704E-02   1.71E-03                      2275600200129 
 0.803       60.        2.463E-02   1.26E-03                      2275600200130 
 0.803       75.        2.217E-02   1.07E-03                      2275600200131 
 0.803       90.        1.778E-02   0.90E-03                      2275600200132 
 0.853        0.        5.813E-02   2.40E-03                      2275600200133 
 0.853       15.        5.624E-02   2.82E-03                      2275600200134 
 0.853       30.        5.299E-02   2.03E-03                      2275600200135 
 0.853       45.        3.333E-02   1.57E-03                      2275600200136 
 0.853       60.        2.658E-02   1.26E-03                      2275600200137 
 0.853       75.        2.183E-02   1.03E-03                      2275600200138 
 0.853       90.        1.883E-02   0.90E-03                      2275600200139 
 0.909        0.        5.760E-02   2.31E-03                      2275600200140 
 0.909       15.        5.383E-02   2.38E-03                      2275600200141 
 0.909       30.        5.233E-02   1.95E-03                      2275600200142 
 0.909       45.        3.443E-02   1.54E-03                      2275600200143 
 0.909       60.        2.712E-02   1.23E-03                      2275600200144 
 0.909       75.        1.932E-02   0.93E-03                      2275600200145 
 0.909       90.        1.719E-02   0.83E-03                      2275600200146 
 0.970        0.        5.614E-02   2.18E-03                      2275600200147 
 0.970       15.        5.911E-02   2.39E-03                      2275600200148 
 0.970       30.        5.117E-02   1.83E-03                      2275600200149 
 0.970       45.        3.521E-02   1.49E-03                      2275600200150 
 0.970       60.        2.527E-02   1.13E-03                      2275600200151 
 0.970       75.        1.936E-02   0.89E-03                      2275600200152 
 0.970       90.        1.748E-02   0.80E-03                      2275600200153 
 1.037        0.        5.649E-02   2.11E-03                      2275600200154 
 1.037       15.        5.576E-02   2.26E-03                      2275600200155 
 1.037       30.        5.096E-02   1.79E-03                      2275600200156 
 1.037       45.        3.459E-02   1.41E-03                      2275600200157 
 1.037       60.        2.548E-02   1.07E-03                      2275600200158 
 1.037       75.        1.898E-02   0.85E-03                      2275600200159 
 1.037       90.        1.636E-02   0.75E-03                      2275600200160 
 1.111        0.        6.094E-02   2.18E-03                      2275600200161 
 1.111       15.        5.883E-02   2.29E-03                      2275600200162 
 1.111       30.        5.139E-02   1.77E-03                      2275600200163 
 1.111       45.        3.595E-02   1.42E-03                      2275600200164 
 1.111       60.        2.402E-02   1.02E-03                      2275600200165 
 1.111       75.        1.839E-02   0.82E-03                      2275600200166 
 1.111       90.        1.526E-02   0.71E-03                      2275600200167 
 1.194        0.        6.134E-02   2.14E-03                      2275600200168 
 1.194       15.        5.734E-02   2.20E-03                      2275600200169 
 1.194       30.        5.162E-02   1.73E-03                      2275600200170 
 1.194       45.        3.251E-02   1.31E-03                      2275600200171 
 1.194       60.        2.220E-02   0.96E-03                      2275600200172 
 1.194       75.        1.839E-02   0.80E-03                      2275600200173 
 1.194       90.        1.587E-02   0.70E-03                      2275600200174 
 1.286        0.        6.339E-02   2.12E-03                      2275600200175 
 1.286       15.        6.293E-02   2.25E-03                      2275600200176 
 1.286       30.        5.031E-02   1.66E-03                      2275600200177 
 1.286       45.        30.74E-02   1.23E-03                      2275600200178 
 1.286       60.        2.193E-02   0.92E-03                      2275600200179 
 1.286       75.        1.660E-02   0.74E-03                      2275600200180 
 1.286       90.        1.407E-02   0.64E-03                      2275600200181 
 1.389        0.        6.853E-02   2.14E-03                      2275600200182 
 1.389       15.        6.079E-02   2.12E-03                      2275600200183 
 1.389       30.        5.155E-02   1.61E-03                      2275600200184 
 1.389       45.        3.352E-02   1.24E-03                      2275600200185 
 1.389       60.        2.177E-02   0.88E-03                      2275600200186 
 1.389       75.        1.592E-02   0.69E-03                      2275600200187 
 1.389       90.        1.223E-02   0.57E-03                      2275600200188 
 1.506        0.        6.642E-02   2.01E-03                      2275600200189 
 1.506       15.        6.304E-02   2.08E-03                      2275600200190 
 1.506       30.        5.213E-02   1.56E-03                      2275600200191 
 1.506       45.        3.087E-02   1.12E-03                      2275600200192 
 1.506       60.        2.035E-02   0.81E-03                      2275600200193 
 1.506       75.        1.505E-02   0.64E-03                      2275600200194 
 1.506       90.        1.177E-02   0.52E-03                      2275600200195 
 1.637        0.        7.370E-02   2.10E-03                      2275600200196 
 1.637       15.        6.357E-02   1.98E-03                      2275600200197 
 1.637       30.        5.205E-02   1.52E-03                      2275600200198 
 1.637       45.        3.045E-02   1.09E-03                      2275600200199 
 1.637       60.        1.821E-02   0.74E-03                      2275600200200 
 1.637       75.        1.245E-02   0.57E-03                      2275600200201 
 1.637       90.        1.055E-02   0.48E-03                      2275600200202 
 1.787        0.        7.388E-02   2.04E-03                      2275600200203 
 1.787       15.        6.441E-02   1.99E-03                      2275600200204 
 1.787       30.        4.637E-02   1.37E-03                      2275600200205 
 1.787       45.        2.870E-02   1.02E-03                      2275600200206 
 1.787       60.        1.665E-02   0.68E-03                      2275600200207 
 1.787       75.        1.126E-02   0.52E-03                      2275600200208 
 1.787       90.        9.52 E-03   0.44E-03                      2275600200209 
 1.957        0.        7.122E-02   1.94E-03                      2275600200210 
 1.957       15.        6.370E-02   1.92E-03                      2275600200211 
 1.957       30.        4.372E-02   1.28E-03                      2275600200212 
 1.957       45.        2.662E-02   0.94E-03                      2275600200213 
 1.957       60.        1.508E-02   0.62E-03                      2275600200214 
 1.957       75.        9.30 E-03   0.45E-03                      2275600200215 
 1.957       90.        7.73 E-03   0.38E-03                      2275600200216 
 2.155        0.        7.159E-02   1.89E-03                      2275600200217 
 2.155       15.        6.046E-02   1.80E-03                      2275600200218 
 2.155       30.        4.258E-02   1.23E-03                      2275600200219 
 2.155       45.        2.349E-02   0.85E-03                      2275600200220 
 2.155       60.        1.295E-02   0.55E-03                      2275600200221 
 2.155       75.        8.57 E-03   0.42E-03                      2275600200222 
 2.155       90.        7.58 E-03   0.36E-03                      2275600200223 
 2.382        0.        6.745E-02   1.78E-03                      2275600200224 
 2.382       15.        5.832E-02   1.70E-03                      2275600200225 
 2.382       30.        3.935E-02   1.12E-03                      2275600200226 
 2.382       45.        1.998E-02   0.74E-03                      2275600200227 
 2.382       60.        1.186E-02   0.50E-03                      2275600200228 
 2.382       75.        7.24 E-03   0.37E-03                      2275600200229 
 2.382       90.        6.24 E-03   0.31E-03                      2275600200230 
 2.649        0.        6.126E-02   1.62E-03                      2275600200231 
 2.649       15.        5.411E-02   1.57E-03                      2275600200232 
 2.649       30.        3.405E-02   0.99E-03                      2275600200233 
 2.649       45.        1.831E-02   0.68E-03                      2275600200234 
 2.649       60.        9.28 E-03   0.42E-03                      2275600200235 
 2.649       75.        5.74 E-03   0.31E-03                      2275600200236 
 2.649       90.        4.52 E-03   0.25E-03                      2275600200237 
 2.962        0.        5.626E-02   1.52E-03                      2275600200238 
 2.962       15.        4.683E-02   1.41E-03                      2275600200239 
 2.962       30.        3.005E-02   0.90E-03                      2275600200240 
 2.962       45.        1.566E-02   0.60E-03                      2275600200241 
 2.962       60.        8.16 E-03   0.38E-03                      2275600200242 
 2.962       75.        4.63 E-03   0.27E-03                      2275600200243 
 2.962       90.        3.39 E-03   0.21E-03                      2275600200244 
 3.355        0.        4.863E-02   1.36E-03                      2275600200245 
 3.355       15.        4.350E-02   1.32E-03                      2275600200246 
 3.355       30.        2.531E-02   0.79E-03                      2275600200247 
 3.355       45.        1.361E-02   0.54E-03                      2275600200248 
 3.355       60.        6.02 E-03   0.28E-03                      2275600200249 
 3.355       75.        3.19 E-03   0.22E-03                      2275600200250 
 3.355       90.        2.58 E-03   0.17E-03                      2275600200251 
 3.784        0.        3.740E-02   1.10E-03                      2275600200252 
 3.784       15.        3.118E-02   1.02E-03                      2275600200253 
 3.784       30.        1.911E-02   0.63E-03                      2275600200254 
 3.784       45.        9.41 E-03   0.41E-03                      2275600200255 
 3.784       60.        4.79 E-03   0.26E-03                      2275600200256 
 3.784       75.        2.28 E-03   0.17E-03                      2275600200257 
 3.784       90.        1.75 E-03   0.13E-03                      2275600200258 
 4.327        0.        2.569E-02   0.82E-03                      2275600200259 
