ENTRY            22473   20060804                             21782247300000001 
SUBENT        22473001   20060804                             21782247300100001 
BIB                 13         32                                 2247300100002 
INSTITUTE  (2FR ILL,1USABNL,1USAANL)                              2247300100003 
REFERENCE  (J,NP/A,376,149,1982)   Main reference                 2247300100004 
AUTHOR     (K.SCHRECKENBACH,A.I.NAMENSON,W.F.DAVIDSON,T.VON EGIDY,2247300100005 
            H.G.BORNER,J.A.PINSTON,R.K.SMITHER.D.D.WARNER,        2247300100006 
            R.F.CASTEN,M.L.STELTS,D.H.WHITE.W.STOFFL)             2247300100007 
TITLE       Rotational-vibrational band structure in 155Sm.       2247300100008 
FACILITY   (REAC,2FR ILL)   In-pile facility at the High Flux     2247300100009 
            Reactor in Grenoble                                   2247300100010 
           (SPECC,2FR ILL) Curved crystal spectrometers GAMS.     2247300100011 
INC-SOURCE (REAC) Reactor core.                                   2247300100012 
INC-SPECT  .Neutron flux at the target position 5.E14 N/cm2/sec   2247300100013 
SAMPLE     Targets consisted of about 100 mg 154Sm oxide, enriched2247300100014 
            to 99.996 % and embedded in Al foils.                 2247300100015 
METHOD     (GSPEC)    Measured energies and intensities of gamma- 2247300100016 
            transitions originating from de-excitation of low-    2247300100017 
            lying states in 155Sm populated by thermal neutron    2247300100018 
            capture.                                              2247300100019 
ANALYSIS   The absolute energy scale linked to the Sm X-ray energy2247300100020 
            of 40.118 keV.                                        2247300100021 
           The absolute intensity scale calibrated to the 104 keV 2247300100022 
            El transition in the beta-decay of 155Sm.             2247300100023 
           Contamination lines of 156Eu arising from capture in   2247300100024 
            155Eu (after 155Sm decay) identified by their time    2247300100025 
            behavior.                                             2247300100026 
ERR-ANALYS (E-ERR) Uncertainty in gamma-ray energies; do not      2247300100027 
            include errors for absolute calibration to Sm X-rays. 2247300100028 
           (DATA-ERR) Uncertainties of the line intensities;      2247300100029 
            do not include errors of absolute calibration to the  2247300100030 
            104 keV line in 155Sm beta-decay.                     2247300100031 
STATUS     (COREL,13839001) Data taken at BNL.                    2247300100032 
HISTORY    (20020528C) IS + VM                                    2247300100033 
           (20060804U)   Reference year corrected - SM/NO         2247300100034 
ENDBIB              32          0                                 2247300100035 
NOCOMMON             0          0                                 2247300100036 
ENDSUBENT           35          0                                 2247300199999 
SUBENT        22473002   20030106                             00002247300200001 
BIB                  2          2                                 2247300200002 
REACTION   (62-SM-154(N,G)62-SM-155,,SPC,,SPA)                    2247300200003 
STATUS     Data taken from Table 3 in reference.                  2247300200004 
ENDBIB               2          0                                 2247300200005 
COMMON               1          3                                 2247300200006 
EN-DUMMY                                                          2247300200007 
EV                                                                2247300200008 
0.0253                                                            2247300200009 
ENDCOMMON            3          0                                 2247300200010 
DATA                 4        176                                 2247300200011 
E          E-ERR      DATA       DATA-ERR                         2247300200012 
KEV        KEV        PC/REAC    PER-CENT                         2247300200013 
  16.547     0.010      3.80       35.                            2247300200014 
  40.324     0.005      0.41       12.                            2247300200015 
  53.033     0.002      3.13        6.                            2247300200016 
  59.753     0.001      1.18        8.                            2247300200017 
  74.664     0.001      1.30        5.                            2247300200018 
  76.118     0.001      0.31       12.                            2247300200019 
  79.047     0.002      0.47       10.                            2247300200020 
  80.238     0.002      0.47       10.                            2247300200021 
  92.986     0.001      0.170      16.                            2247300200022 
  93.594     0.003      0.060      20.                            2247300200023 
  97.981     0.002      0.090      20.                            2247300200024 
 111.154     0.002      0.118      10.                            2247300200025 
 117.223     0.003      0.097      20.                            2247300200026 
 119.758     0.002      0.086      10.                            2247300200027 
 127.698     0.001      0.208       6.                            2247300200028 
 132.698     0.006      0.031      25.                            2247300200029 
 135.873     0.005      0.046      15.                            2247300200030 
 136.162     0.002      0.116      12.                            2247300200031 
 136.521     0.003      0.079      12.                            2247300200032 
 137.947     0.003      0.071      12.                            2247300200033 
 144.382     0.015      0.043      20.                            2247300200034 
 146.568     0.007      0.032      20.                            2247300200035 
 160.603     0.001      0.280       6.                            2247300200036 
 167.650     0.005      0.096      15.                            2247300200037 
 191.156     0.010      0.068      20.                            2247300200038 
 193.382     0.007      0.088      15.                            2247300200039 
 196.426     0.008      0.099      18.                            2247300200040 
 240.816     0.030      0.090      15.                            2247300200041 
 243.652     0.010      0.076      25.                            2247300200042 
 272.250     0.015      0.084      20.                            2247300200043 
 285.923     0.004      1.60        6.                            2247300200044 
 297.990     0.008      0.125      15.                            2247300200045 
 298.792     0.034      0.040      30.                            2247300200046 
 302.888     0.014      0.080      25.                            2247300200047 
 315.176     0.012      0.110      15.                            2247300200048 
 347.580     0.004      0.190      15.                            2247300200049 
 350.114     0.003      0.66        8.                            2247300200050 
 351.226     0.013      0.108      15.                            2247300200051 
 351.795     0.007      0.29       10.                            2247300200052 
 366.909     0.004      0.29       10.                            2247300200053 
 375.093     0.027      0.04       30.                            2247300200054 
 375.827     0.004      0.19       15.                            2247300200055 
 400.439     0.031      0.12       15.                            2247300200056 
 400.738     0.008      0.15       18.                            2247300200057 
 409.873     0.002      2.66        6.                            2247300200058 
 423.704     0.004      0.37        7.                            2247300200059 
 438.324     0.005      0.26        8.                            2247300200060 
 460.922     0.021      0.11       15.                            2247300200061 
 467.738     0.044      0.051      13.                            2247300200062 
 475.022     0.007      0.32       10.                            2247300200063 
 481.543     0.013      0.19       15.                            2247300200064 
 483.411     0.005      0.49        7.                            2247300200065 
 492.772     0.007      0.34        8.                            2247300200066 
 496.459     0.023      0.23       15.                            2247300200067 
 522.638     0.015      0.22       12.                            2247300200068 
 530.685     0.015      0.48        8.                            2247300200069 
 533.273     0.036      0.06       20.                            2247300200070 
 541.318     0.020      0.13       12.                            2247300200071 
 551.189     0.012      0.24       10.                            2247300200072 
 564.507     0.004      1.21        6.                            2247300200073 
 574.699     0.030      0.12       15.                            2247300200074 
 577.080     0.044      0.10       18.                            2247300200075 
 579.905     0.030      0.10       15.                            2247300200076 
 582.072     0.005      1.66        6.                            2247300200077 
 584.511     0.011      0.31       10.                            2247300200078 
 600.993     0.004      6.30        6.                            2247300200079 
 605.381     0.014      0.35       10.                            2247300200080 
 617.549     0.007      2.27        6.                            2247300200081 
 621.545     0.032      0.11       15.                            2247300200082 
 633.979     0.041      0.18       12.                            2247300200083 
 641.885     0.031      0.69        8.                            2247300200084 
 658.396     0.009      0.65        8.                            2247300200085 
 660.640     0.021      0.18       15.                            2247300200086 
 664.868     0.015      0.54        8.                            2247300200087 
 668.49      0.10       0.09       20.                            2247300200088 
 668.987     0.024      0.27       10.                            2247300200089 
 669.29      0.10       0.09       20.                            2247300200090 
 677.40      0.10       0.19       20.                            2247300200091 
 677.996     0.028      0.35       10.                            2247300200092 
 683.883     0.050      0.23       16.                            2247300200093 
 684.82      0.10       0.13       20.                            2247300200094 
 692.142     0.020      0.15       14.                            2247300200095 
 702.854     0.016      0.38        8.                            2247300200096 
 714.671     0.016      0.36        8.                            2247300200097 
 721.064     0.009      0.82        6.                            2247300200098 
 725.123     0.007      1.72        6.                            2247300200099 
 729.637     0.027      0.18        9.                            2247300200100 
 731.455     0.028      0.18       10.                            2247300200101 
 736.217     0.080      0.16       13.                            2247300200102 
 741.790     0.030      0.30       12.                            2247300200103 
 745.004     0.012      0.66        8.                            2247300200104 
 750.496     0.009      0.99        6.                            2247300200105 
 754.459     0.024      0.65        7.                            2247300200106 
 761.631     0.020      0.69        6.                            2247300200107 
 767.670     0.060      0.11       15.                            2247300200108 
 769.050     0.060      0.16       16.                            2247300200109 
 778.156     0.008      2.39        6.                            2247300200110 
 779.131     0.024      0.62        9.                            2247300200111 
 791.083     0.007      2.38        6.                            2247300200112 
 798.15      0.10       0.19       20.                            2247300200113 
 802.56      0.10       0.07       30.                            2247300200114 
 804.758     0.019      1.32        6.                            2247300200115 
 807.555     0.040      0.37       20.                            2247300200116 
 812.819     0.017      1.00       10.                            2247300200117 
 815.145     0.023      0.83       10.                            2247300200118 
 819.880     0.005      7.90        6.                            2247300200119 
 823.630     0.050      0.39       14.                            2247300200120 
 827.61      0.10       0.17       20.                            2247300200121 
 829.150     0.040      0.45       12.                            2247300200122 
 830.990     0.050      0.54       12.                            2247300200123 
 831.947     0.038      0.55       12.                            2247300200124 
 844.108     0.012      2.11        6.                            2247300200125 
 852.33      0.10       0.29       15.                            2247300200126 
 853.805     0.023      0.58        9.                            2247300200127 
