ENTRY            C1340   20060105                             C077C134000000001 
SUBENT        C1340001   20060105                             C077C134000100001 
BIB                 11         22                                 C134000100002 
INSTITUTE  (1USANCA,1USATNL,2BLGLVN)                              C134000100003 
REFERENCE  (J,PRL,94,082503,2005)                                 C134000100004 
AUTHOR     (R.C.Runkle,A.E.Champagne,C.Angulo,C.Fox,C.Iliadis,    C134000100005 
            R.Longland,J.Pollanen)                                C134000100006 
TITLE      Direct Measurement of the 14N(p,gamma)15O S Factor     C134000100007 
FACILITY   (VDGT,1USATNL) Laboratory for Experimental Nuclear     C134000100008 
            Astrophysics (LENA), located at the Triangle          C134000100009 
            Universities Nuclear Laboratory                       C134000100010 
INC-SOURCE A 1 MV Van de Graaff accelerator provided proton       C134000100011 
            beams at laboratory energies between 155 and 524 keV  C134000100012 
DETECTOR   (GE-IN) a 135% HPGe detector placed at theta-lab = 0   C134000100013 
            degree and at a distance of 9 mm from the target.     C134000100014 
           (NAICR)                                                C134000100015 
METHOD     (COINC)                                                C134000100016 
SAMPLE     Targets were fabricated by implanting nitrogen ions    C134000100017 
            into 0.5 mm-thick tantalum backings.                  C134000100018 
CORRECTION The energy calibration and absolute photopeak          C134000100019 
            efficiency were established using radioactive sources C134000100020 
            and the decays from well-known resonances in the      C134000100021 
            14N(p;g)15O, 26Mg(p;g)27Al, and 27Al(p;g)28Si         C134000100022 
            reactions                                             C134000100023 
HISTORY    (20060105C) DR                                         C134000100024 
ENDBIB              22          0                                 C134000100025 
NOCOMMON             0          0                                 C134000100026 
ENDSUBENT           25          0                                 C134000199999 
SUBENT        C1340002   20060105                             C077C134000200001 
BIB                  4          4                                 C134000200002 
REACTION   (7-N-14(P,G)8-O-15,PAR,SIG,,SFC)                       C134000200003 
EN-SEC     (E-EXC,8-O-15)                                         C134000200004 
ERR-ANALYS (ERR-S) Statistical uncertainty                        C134000200005 
STATUS     Data received from A. E. Champagne on 12/15/2005       C134000200006 
ENDBIB               4          0                                 C134000200007 
NOCOMMON             0          0                                 C134000200008 
DATA                 4         69                                 C134000200009 
E-EXC      EN-CM      DATA       ERR-S                            C134000200010 
MEV        KEV        B*KEV      B*KEV                            C134000200011 
0.0        187.2      0.072      0.043                            C134000200012 
0.0        202.3      0.053      0.038                            C134000200013 
0.0        213.5      0.0507     0.021                            C134000200014 
0.0        223.4      0.084      0.053                            C134000200015 
0.0        231.5      0.087      0.054                            C134000200016 
0.0        307.4      0.076      0.023                            C134000200017 
0.0        316.8      0.039      0.024                            C134000200018 
0.0        329.6      0.047      0.013                            C134000200019 
0.0        339.9      0.0358     0.008                            C134000200020 
0.0        346.8      0.037      0.013                            C134000200021 
0.0        351.7      0.021      0.012                            C134000200022 
0.0        359.9      0.042      0.009                            C134000200023 
0.0        376.1      0.049      0.012                            C134000200024 
0.0        387.8      0.0457     0.008                            C134000200025 
0.0        406.3      0.057      0.011                            C134000200026 
0.0        422.6      0.057      0.011                            C134000200027 
0.0        433.2      0.064      0.012                            C134000200028 
0.0        443.5      0.067      0.022                            C134000200029 
0.0        457.1      0.1        0.016                            C134000200030 
0.0        472.6      0.098      0.036                            C134000200031 
0.0        481.9      0.217      0.059                            C134000200032 
6.176      164.8      0.323      0.187                            C134000200033 
6.176      175.       0.637      0.15                             C134000200034 
6.176      187.9      0.65       0.037                            C134000200035 
6.176      195.9      0.745      0.079                            C134000200036 
6.176      200.6      0.986      0.06                             C134000200037 
6.176      205.5      1.06       0.057                            C134000200038 
6.176      213.8      1.409      0.046                            C134000200039 
6.176      223.4      2.316      0.147                            C134000200040 
6.176      231.5      4.54       0.199                            C134000200041 
6.176      307.4      1.27       0.091                            C134000200042 
6.176      316.8      0.837      0.068                            C134000200043 
6.176      329.6      0.439      0.04                             C134000200044 
6.176      351.7      0.231      0.032                            C134000200045 
6.176      359.9      0.238      0.023                            C134000200046 
6.176      376.1      0.176      0.027                            C134000200047 
6.176      387.8      0.127      0.03                             C134000200048 
6.176      406.3      0.075      0.025                            C134000200049 
6.176      457.1      0.083      0.024                            C134000200050 
6.176      481.9      0.081      0.031                            C134000200051 
6.793      133.7      1.017      0.387                            C134000200052 
6.793      143.4      1.07       0.24                             C134000200053 
6.793      153.1      1.243      0.371                            C134000200054 
6.793      163.8      1.299      0.183                            C134000200055 
6.793      173.9      1.358      0.165                            C134000200056 
6.793      186.9      1.114      0.054                            C134000200057 
6.793      195.6      1.063      0.107                            C134000200058 
6.793      199.4      1.189      0.068                            C134000200059 
6.793      205.1      1.266      0.055                            C134000200060 
6.793      213.8      1.387      0.048                            C134000200061 
6.793      223.4      1.749      0.102                            C134000200062 
6.793      231.5      2.92       0.188                            C134000200063 
6.793      307.4      1.481      0.103                            C134000200064 
6.793      316.8      1.328      0.085                            C134000200065 
6.793      329.6      1.278      0.089                            C134000200066 
6.793      339.9      1.055      0.04                             C134000200067 
6.793      346.8      1.153      0.077                            C134000200068 
6.793      351.7      1.114      0.079                            C134000200069 
6.793      359.9      1.179      0.047                            C134000200070 
6.793      376.1      1.029      0.077                            C134000200071 
6.793      386.3      1.104      0.046                            C134000200072 
6.793      389.2      0.987      0.069                            C134000200073 
6.793      406.3      0.995      0.077                            C134000200074 
6.793      422.6      0.987      0.074                            C134000200075 
6.793      433.2      0.994      0.072                            C134000200076 
6.793      443.5      1.065      0.081                            C134000200077 
6.793      457.1      1.001      0.074                            C134000200078 
6.793      472.6      0.932      0.079                            C134000200079 
6.793      481.9      1.174      0.099                            C134000200080 
ENDDATA             71          0                                 C134000200081 
ENDSUBENT           80          0                                 C134000299999 
ENDENTRY             2          0                                 C134099999999 
