ENTRY            C1339   20050825                             C075C133900000001 
SUBENT        C1339001   20050825                             C075C133900100001 
BIB                  9         12                                 C133900100002 
INSTITUTE  (2SWTFRS,1CANMCM)                                      C133900100003 
REFERENCE  (C,93FRIBOU,,236,1993)                                 C133900100004 
AUTHOR     (P.E.Garrett,D.G.Burke)                                C133900100005 
TITLE      Tests of the IBFFM with single-nucleon transfer        C133900100006 
            reactions to 192,194Ir                                C133900100007 
FACILITY   (VDGT,1CANMCM) FN tandem Van de Graaff at McMaster     C133900100008 
            University                                            C133900100009 
INC-SOURCE 16 and 18 MeV deuterons beam                           C133900100010 
DETECTOR   (MAGSP) Enge split-pole magnetic spectrometer          C133900100011 
           (PLATE) Nuclear plate                                  C133900100012 
SAMPLE     193Ir target (no information)                          C133900100013 
HISTORY    (20050825C) DR                                         C133900100014 
ENDBIB              12          0                                 C133900100015 
NOCOMMON             0          0                                 C133900100016 
ENDSUBENT           15          0                                 C133900199999 
SUBENT        C1339002   20050825                             C075C133900200001 
BIB                  4          4                                 C133900200002 
REACTION   (77-IR-193(D,T)77-IR-192,PAR,DA)                       C133900200003 
EN-SEC     (E-EXC,77-IR-192)                                      C133900200004 
ERR-ANALYS (DATA-ERR) No information                              C133900200005 
STATUS     (CURVE) Data taken from Fig. 2                         C133900200006 
ENDBIB               4          0                                 C133900200007 
COMMON               1          3                                 C133900200008 
EN                                                                C133900200009 
MEV                                                               C133900200010 
18.                                                               C133900200011 
ENDCOMMON            3          0                                 C133900200012 
DATA                 4         94                                 C133900200013 
E-EXC      ANG        DATA       DATA-ERR                         C133900200014 
KEV        ADEG       MU-B/SR    MU-B/SR                          C133900200015 
 56.7         6.26E+00   1.85E+02   2.35E+01                      C133900200016 
 56.7         8.12E+00   2.12E+02   2.33E+01                      C133900200017 
 56.7         9.98E+00   2.68E+02   2.47E+01                      C133900200018 
 56.7         1.26E+01   2.29E+02   1.71E+01                      C133900200019 
 56.7         1.50E+01   1.85E+02   2.35E+01                      C133900200020 
 56.7         1.74E+01   1.50E+02   2.15E+01                      C133900200021 
 56.7         2.01E+01   1.53E+02   1.67E+01                      C133900200022 
 56.7         2.25E+01   1.89E+02   1.41E+01                      C133900200023 
 56.7         2.49E+01   2.58E+02   2.37E+01                      C133900200024 
 56.7         2.75E+01   2.84E+02   2.62E+01                      C133900200025 
 56.7         3.02E+01   2.95E+02   2.20E+01                      C133900200026 
 56.7         3.53E+01   2.04E+02   2.24E+01                      C133900200027 
 56.7         4.01E+01   2.16E+02   2.37E+01                      C133900200028 
 56.7         4.49E+01   2.43E+02   2.24E+01                      C133900200029 
 56.7         5.00E+01   1.78E+02   1.64E+01                      C133900200030 
 56.7         6.01E+01   1.12E+02   1.03E+01                      C133900200031 
 56.7         7.03E+01   7.19E+01   2.76E+01                      C133900200032 
 66.3         6.11E+00   2.41E+01   5.69E+00                      C133900200033 
 66.3         8.24E+00   2.81E+01   9.70E+00                      C133900200034 
 66.3         1.01E+01   2.66E+01   5.87E+00                      C133900200035 
 66.3         1.25E+01   4.05E+01   5.77E+00                      C133900200036 
 66.3         1.51E+01   5.73E+01   8.15E+00                      C133900200037 
 66.3         1.78E+01   9.62E+01   1.04E+01                      C133900200038 
 66.3         1.99E+01   9.80E+01   1.39E+01                      C133900200039 
 66.3         2.26E+01   1.14E+02   1.24E+01                      C133900200040 
 66.3         2.52E+01   1.25E+02   1.58E+01                      C133900200041 
 66.3         2.77E+01   1.14E+02   1.99E+01                      C133900200042 
 66.3         3.03E+01   9.26E+01   1.76E+01                      C133900200043 
 66.3         3.52E+01   1.21E+02   1.52E+01                      C133900200044 
 66.3         4.08E+01   1.30E+02   1.64E+01                      C133900200045 
 66.3         4.53E+01   1.30E+02   1.42E+01                      C133900200046 
 66.3         5.04E+01   1.03E+02   1.30E+01                      C133900200047 
 66.3         6.03E+01   8.91E+01   1.26E+01                      C133900200048 
 66.3         7.02E+01   5.95E+01   6.47E+00                      C133900200049 
 83.8         1.74E+01   4.63E+00   1.95E+00                      C133900200050 
 83.8         1.99E+01   9.36E+00   3.68E+00                      C133900200051 
 83.8         2.23E+01   1.38E+01   3.31E+00                      C133900200052 
 83.8         2.47E+01   1.28E+01   4.02E+00                      C133900200053 
 83.8         2.73E+01   2.59E+01   1.02E+01                      C133900200054 
 83.8         2.99E+01   3.22E+01   6.92E+00                      C133900200055 
 83.8         3.47E+01   3.36E+01   8.04E+00                      C133900200056 
 83.8         3.98E+01   3.78E+01   6.39E+00                      C133900200057 
 83.8         4.45E+01   3.44E+01   1.17E+01                      C133900200058 
 83.8         4.93E+01   3.13E+01   4.59E+00                      C133900200059 
 83.8         5.94E+01   2.97E+01   6.41E+00                      C133900200060 
 83.8         6.96E+01   2.06E+01   4.45E+00                      C133900200061 
104.5         6.13E+00   9.14E+01   1.45E+01                      C133900200062 
104.5         8.00E+00   1.15E+02   1.46E+01                      C133900200063 
104.5         9.86E+00   1.37E+02   2.19E+01                      C133900200064 
104.5         1.25E+01   1.52E+02   1.92E+01                      C133900200065 
104.5         1.49E+01   1.12E+02   1.60E+01                      C133900200066 
104.5         1.76E+01   9.45E+01   1.03E+01                      C133900200067 
104.5         2.00E+01   8.94E+01   1.13E+01                      C133900200068 
104.5         2.26E+01   1.29E+02   1.42E+01                      C133900200069 
104.5         2.53E+01   1.43E+02   1.81E+01                      C133900200070 
104.5         2.74E+01   1.43E+02   1.57E+01                      C133900200071 
104.5         2.98E+01   1.74E+02   1.30E+01                      C133900200072 
104.5         3.52E+01   1.04E+02   1.14E+01                      C133900200073 
104.5         4.05E+01   1.27E+02   1.40E+01                      C133900200074 
104.5         4.50E+01   1.11E+02   2.14E+01                      C133900200075 
104.5         5.01E+01   9.83E+01   1.41E+01                      C133900200076 
104.5         6.02E+01   6.89E+01   9.90E+00                      C133900200077 
104.5         7.04E+01   3.90E+01   5.60E+00                      C133900200078 
116.5         6.25E+00   7.09E+02   5.25E+01                      C133900200079 
116.5         8.37E+00   7.97E+02   7.30E+01                      C133900200080 
116.5         1.02E+01   1.00E+03   1.09E+02                      C133900200081 
116.5         1.28E+01   9.49E+02   8.69E+01                      C133900200082 
116.5         1.52E+01   8.31E+02   7.61E+01                      C133900200083 
116.5         1.74E+01   6.99E+02   7.61E+01                      C133900200084 
116.5         2.03E+01   7.28E+02   7.93E+01                      C133900200085 
116.5         2.24E+01   9.35E+02   1.01E+02                      C133900200086 
116.5         2.53E+01   1.15E+03   8.55E+01                      C133900200087 
116.5         2.77E+01   1.05E+03   9.63E+01                      C133900200088 
116.5         3.01E+01   9.94E+02   7.35E+01                      C133900200089 
116.5         3.54E+01   8.07E+02   8.79E+01                      C133900200090 
116.5         4.02E+01   9.80E+02   8.96E+01                      C133900200091 
116.5         4.53E+01   9.82E+02                                 C133900200092 
116.5         5.01E+01   7.52E+02   1.19E+02                      C133900200093 
116.5         6.02E+01   4.59E+02   2.56E+01                      C133900200094 
116.5         7.00E+01   2.85E+02   2.60E+01                      C133900200095 
128.6         6.02E+00   6.38E+01   1.22E+01                      C133900200096 
128.6         8.14E+00   8.04E+01   1.90E+01                      C133900200097 
128.6         1.02E+01   1.01E+02   2.25E+01                      C133900200098 
128.6         1.26E+01   9.18E+01   1.16E+01                      C133900200099 
128.6         1.77E+01   5.32E+01   2.72E+01                      C133900200100 
128.6         2.27E+01   6.44E+01   1.03E+01                      C133900200101 
128.6         2.75E+01   7.64E+01   1.22E+01                      C133900200102 
128.6         3.01E+01   1.00E+02   1.26E+01                      C133900200103 
128.6         3.49E+01   7.04E+01   1.12E+01                      C133900200104 
128.6         4.03E+01   5.78E+01   1.10E+01                      C133900200105 
128.6         4.56E+01   6.73E+01   8.51E+00                      C133900200106 
128.6         5.01E+01   6.71E+01   8.51E+00                      C133900200107 
128.6         5.99E+01   5.60E+01   1.16E+01                      C133900200108 
128.6         7.01E+01   3.05E+01   4.89E+00                      C133900200109 
ENDDATA             96          0                                 C133900200110 
ENDSUBENT          109          0                                 C133900299999 
ENDENTRY             2          0                                 C133999999999 
