ENTRY            C1226   20050525                             C074C122600000001 
SUBENT        C1226001   20050525                             C074C122600100001 
BIB                 10         12                                 C122600100002 
INSTITUTE  (1USAWIS)                                              C122600100003 
REFERENCE  (J,PR/C,24,1773,1981) Brief report                     C122600100004 
AUTHOR     (C.A.Davis)                                            C122600100005 
TITLE      Scattering of alpha particles by 22Ne                  C122600100006 
FACILITY   (VDGT,1USAWIS)                                         C122600100007 
INC-SOURCE He++ ion beam. Energy resolution is at worst 4 keV     C122600100008 
            and arises mainly from straggling of the beam in the  C122600100009 
            gas target.                                           C122600100010 
SAMPLE     Differentially pumped natural neon gas.                C122600100011 
METHOD     (BCINT)                                                C122600100012 
DETECTOR   (SOLST) Thin depleted surface barrier detectors.       C122600100013 
HISTORY    (20050525C) DR                                         C122600100014 
ENDBIB              12          0                                 C122600100015 
NOCOMMON             0          0                                 C122600100016 
ENDSUBENT           15          0                                 C122600199999 
SUBENT        C1226002   20050525                             C074C122600200001 
BIB                  3          3                                 C122600200002 
REACTION   (10-NE-22(A,EL)10-NE-22,,DA)                           C122600200003 
ERR-ANALYS (DATA-ERR) No information                              C122600200004 
STATUS     Data received from author                              C122600200005 
ENDBIB               3          0                                 C122600200006 
NOCOMMON             0          0                                 C122600200007 
DATA                 4        892                                 C122600200008 
ANG        EN         DATA       DATA-ERR                         C122600200009 
ADEG       MEV        MB/SR      MB/SR                            C122600200010 
 70.       13.415      6117.2     450.4                           C122600200011 
 70.       13.425      5610.0     432.0                           C122600200012 
 70.       13.435      6435.4     452.8                           C122600200013 
 70.       13.445      6560.9     457.2                           C122600200014 
 70.       13.455      6242.7     445.8                           C122600200015 
 70.       13.465      6237.2     445.5                           C122600200016 
 70.       13.475      6133.9     441.4                           C122600200017 
 70.       13.485      5411.7     414.7                           C122600200018 
 70.       13.495      3990.4     356.0                           C122600200019 
 70.       13.505      3258.1     321.4                           C122600200020 
 70.       13.515      2564.2     285.2                           C122600200021 
 70.       13.525      1678.2     230.7                           C122600200022 
 70.       13.535      1108.2     187.4                           C122600200023 
 70.       13.545       949.9     173.5                           C122600200024 
 70.       13.555      1203.3     195.3                           C122600200025 
 70.       13.565      2057.7     255.4                           C122600200026 
 70.       13.575      2343.3     272.7                           C122600200027 
 70.       13.585      4243.5     367.2                           C122600200028 
 70.       13.595      4655.6     384.7                           C122600200029 
 70.       13.605      6462.3     453.6                           C122600200030 
 70.       13.615      6176.8     443.4                           C122600200031 
 70.       13.625      7285.9     481.8                           C122600200032 
 70.       13.635      8479.3     519.7                           C122600200033 
 70.       13.645      6898.1     468.4                           C122600200034 
 70.       13.655      9461.2     549.2                           C122600200035 
 70.       13.665      8670.8     525.6                           C122600200036 
 70.       13.675      9808.7     559.2                           C122600200037 
 70.       13.685      9143.9     539.8                           C122600200038 
 70.       13.695      8418.0     517.8                           C122600200039 
 70.       13.705      8227.2     511.9                           C122600200040 
 70.       13.715      8511.6     520.7                           C122600200041 
 70.       13.725      6235.2     445.3                           C122600200042 
 70.       13.735      6836.0     466.4                           C122600200043 
 70.       13.745      4240.9     367.0                           C122600200044 
 70.       13.755      4493.4     377.7                           C122600200045 
 70.       13.765      4177.7     364.2                           C122600200046 
 70.       13.775      3417.5     329.3                           C122600200047 
 70.       13.785      2563.5     285.1                           C122600200048 
 70.       13.795      2626.6     288.6                           C122600200049 
 70.       13.805      2278.2     268.7                           C122600200050 
 70.       13.815      1835.3     241.2                           C122600200051 
 70.       13.825      2310.0     270.6                           C122600200052 
 70.       13.835      2151.8     261.2                           C122600200053 
 70.       13.845      2307.8     270.3                           C122600200054 
 70.       13.855      2311.6     270.8                           C122600200055 
 70.       13.865      2163.3     255.1                           C122600200056 
 70.       13.865      2881.9     302.4                           C122600200057 
 70.       13.875      1713.1     238.7                           C122600200058 
 70.       13.875      1931.4     247.5                           C122600200059 
 70.       13.885      1863.7     248.0                           C122600200060 
 70.       13.895      2434.3     280.6                           C122600200061 
 70.       13.895      1963.1     249.5                           C122600200062 
 70.       13.905      1862.8     251.5                           C122600200063 
 70.       13.915      1503.1     229.0                           C122600200064 
 70.       13.925      1350.9     218.6                           C122600200065 
 70.       13.935       750.7     167.2                           C122600200066 
 70.       13.945       900.8     180.2                           C122600200067 
 70.       13.955       330.2     116.3                           C122600200068 
