ENTRY            C1104   20050111                             0000C110400000001 
SUBENT        C1104001   20050111                             0000C110400100001 
BIB                  9         12                                 C110400100002 
INSTITUTE  (1USATAM)                                              C110400100003 
REFERENCE  (J,PR/C,69,034315,200403)                              C110400100004 
AUTHOR     (D.H.Youngblood,Y.W.Lui H.L.Clark,B.John,Y.Tokimoto,   C110400100005 
            X.Chen)                                               C110400100006 
TITLE      Isoscalar E0-E3 strength in 116Sn, 144Sm, 154Sm,       C110400100007 
            and 208Pb                                             C110400100008 
FACILITY   (CYCLO,1USATAM)                                        C110400100009 
INC-SPECT  240 MeV alpha particle beam                            C110400100010 
DETECTOR   Multipole-dipole-multipole spectrometer                C110400100011 
SAMPLE     Self supporting foils, enriched at more than 96% of    C110400100012 
            the desired isotope.                                  C110400100013 
HISTORY    (20050111C) DR                                         C110400100014 
ENDBIB              12          0                                 C110400100015 
COMMON               1          3                                 C110400100016 
EN                                                                C110400100017 
MEV                                                               C110400100018 
240.                                                              C110400100019 
ENDCOMMON            3          0                                 C110400100020 
ENDSUBENT           19          0                                 C110400199999 
SUBENT        C1104002   20050111                             0000C110400200001 
BIB                  3          5                                 C110400200002 
REACTION   (50-SN-116(A,INL)50-SN-116,PAR,DA)                     C110400200003 
ERR-ANALYS Cumulative uncertainties in target thickness, solid    C110400200004 
            angle, etc, result in about 10 % uncertainty in       C110400200005 
            absolute cross section                                C110400200006 
STATUS     Data taken from Fig. 4 of the journal article          C110400200007 
ENDBIB               5          0                                 C110400200008 
NOCOMMON             0          0                                 C110400200009 
DATA                 4         82                                 C110400200010 
E-EXC      E-EXC-ERR  ANG-CM     DATA-CM                          C110400200011 
MEV        MEV        ADEG       MB/SR                            C110400200012 
12.9       0.8          1.000E+00  4.877E+01                      C110400200013 
12.9       0.8          1.150E+00  4.487E+01                      C110400200014 
12.9       0.8          1.358E+00  3.960E+01                      C110400200015 
12.9       0.8          1.660E+00  3.914E+01                      C110400200016 
12.9       0.8          1.981E+00  3.488E+01                      C110400200017 
12.9       0.8          2.830E+00  3.333E+01                      C110400200018 
12.9       0.8          3.075E+00  3.261E+01                      C110400200019 
12.9       0.8          3.415E+00  3.428E+01                      C110400200020 
12.9       0.8          3.773E+00  3.458E+01                      C110400200021 
12.9       0.8          4.169E+00  3.346E+01                      C110400200022 
12.9       0.8          4.584E+00  2.772E+01                      C110400200023 
12.9       0.8          4.905E+00  2.275E+01                      C110400200024 
12.9       0.8          5.264E+00  1.828E+01                      C110400200025 
12.9       0.8          5.698E+00  1.409E+01                      C110400200026 
12.9       0.8          6.094E+00  1.406E+01                      C110400200027 
12.9       0.8          6.528E+00  1.478E+01                      C110400200028 
12.9       0.8          6.924E+00  1.521E+01                      C110400200029 
12.9       0.8          7.339E+00  1.314E+01                      C110400200030 
12.9       0.8          7.754E+00  1.066E+01                      C110400200031 
12.9       0.8          8.113E+00  8.486E+00                      C110400200032 
12.9       0.8          8.509E+00  6.409E+00                      C110400200033 
16.1       0.8          1.074E+00  5.187E+01                      C110400200034 
16.1       0.8          1.240E+00  4.483E+01                      C110400200035 
16.1       0.8          1.481E+00  3.915E+01                      C110400200036 
