ENTRY            C0672   20001116                             0000C067200000001 
SUBENT        C0672001   20001116                             0000C067200100001 
BIB                 10         18                                 C067200100002 
INSTITUTE  (1USAMSU,1USAPTN) + Northern Michigan University.      C067200100003 
REFERENCE  (J,NP/A,407,163,1983)                                  C067200100004 
           (J,PL/B,107,182,198112)                                C067200100005 
AUTHOR     (J.E.FINCK,G.M.CRAWLEY,J.A.NOLEN JR,R.T.KOUZES)        C067200100006 
TITLE      A study of 206Pb by inelastic scattering of 35 MeV     C067200100007 
            protons                                               C067200100008 
FACILITY   (CYCLO,1USAMSU)                                        C067200100009 
           (CYCLO,1USAPTN)                                        C067200100010 
SAMPLE     Targets enriched to 97.22% 206Pb, areal density 0.1    C067200100011 
            mg/cm2, evaporated onto carbon foils.                 C067200100012 
DETECTOR   (TRD) Nuclear emulsions at MSU.                        C067200100013 
           (PROPC) Proportional counter at Princeton.             C067200100014 
           (NAICR) Beam monitored using NaI(Tl) detector at 90    C067200100015 
            degrees.                                              C067200100016 
ERR-ANALYS (ERR-S) Statistical uncertainty given.                 C067200100017 
STATUS     Tabulated data received from J.E.Finck, 16 June 2000.  C067200100018 
           (APRVD) Approved by J. Finck, 23 October 2000.         C067200100019 
HISTORY    (20000707C) VM                                         C067200100020 
ENDBIB              18          0                                 C067200100021 
COMMON               1          3                                 C067200100022 
EN                                                                C067200100023 
MEV                                                               C067200100024 
 35.                                                              C067200100025 
ENDCOMMON            3          0                                 C067200100026 
ENDSUBENT           25          0                                 C067200199999 
SUBENT        C0672002   20000828                             0000C067200200001 
BIB                  1          1                                 C067200200002 
REACTION   (82-PB-206(P,EL)82-PB-206,,DA)                         C067200200003 
ENDBIB               1          0                                 C067200200004 
NOCOMMON             0          0                                 C067200200005 
DATA                 3         27                                 C067200200006 
ANG        DATA       ERR-S                                       C067200200007 
ADEG       MB/SR      MB/SR                                       C067200200008 
 10.1        0.192E+06  0.137E+03                                 C067200200009 
 12.1        0.596E+05  0.672E+02                                 C067200200010 
 16.1        0.170E+05  0.194E+03                                 C067200200011 
 20.1        0.597E+04  0.548E+01                                 C067200200012 
 24.1        0.191E+04  0.472E+01                                 C067200200013 
 28.1        0.790E+03  0.751E+00                                 C067200200014 
 32.2        0.340E+03  0.469E+00                                 C067200200015 
 34.2        0.225E+03  0.304E+00                                 C067200200016 
 38.2        0.149E+03  0.249E+00                                 C067200200017 
 40.2        0.140E+03  0.256E+00                                 C067200200018 
 44.2        0.122E+03  0.161E+00                                 C067200200019 
 48.2        0.789E+02  0.133E+00                                 C067200200020 
 52.2        0.317E+02  0.813E-01                                 C067200200021 
 56.3        0.104E+02  0.475E-01                                 C067200200022 
 60.3        0.138E+02  0.430E-01                                 C067200200023 
 64.3        0.211E+02  0.435E-01                                 C067200200024 
 68.3        0.180E+02  0.242E-01                                 C067200200025 
 72.3        0.992E+01  0.382E-01                                 C067200200026 
 76.3        0.312E+01  0.173E-01                                 C067200200027 
 80.3        0.206E+01  0.137E-01                                 C067200200028 
 84.3        0.388E+01  0.182E-01                                 C067200200029 
 88.3        0.466E+01  0.170E-01                                 C067200200030 
 92.3        0.366E+01  0.148E-01                                 C067200200031 
 96.3        0.186E+01  0.115E-01                                 C067200200032 
100.3        0.744E+00  0.667E-02                                 C067200200033 
104.3        0.642E+00  0.102E-01                                 C067200200034 
108.3        0.994E+00  0.118E-01                                 C067200200035 
ENDDATA             29          0                                 C067200200036 
ENDSUBENT           35          0                                 C067200299999 
SUBENT        C0672003   20000828                             0000C067200300001 
BIB                  1          1                                 C067200300002 
REACTION   (82-PB-206(P,INL)82-PB-206,PAR,DA)                     C067200300003 
ENDBIB               1          0                                 C067200300004 
NOCOMMON             0          0                                 C067200300005 
DATA                 4       1388                                 C067200300006 
E-EXC      ANG        DATA       ERR-S                            C067200300007 
MEV        ADEG       MB/SR      MB/SR                            C067200300008 
 0.803      16.1        0.263E+01  0.211E+00                      C067200300009 
 0.803      20.1        0.341E+01  0.131E+00                      C067200300010 
 0.803      24.1        0.235E+01  0.760E+00                      C067200300011 
 0.803      28.1        0.749E+00  0.235E+00                      C067200300012 
 0.803      34.2        0.370E+00  0.126E+00                      C067200300013 
 0.803      38.2        0.556E+00  0.159E+00                      C067200300014 
 0.803      40.2        0.519E+00  0.156E+00                      C067200300015 
 0.803      44.2        0.431E+00  0.151E+00                      C067200300016 
 0.803      48.2        0.257E+00  0.761E+00                      C067200300017 
 0.803      52.2        0.230E+00  0.694E+00                      C067200300018 
 0.803      56.2        0.210E+00  0.817E+00                      C067200300019 
 0.803      60.3        0.107E+00  0.646E+00                      C067200300020 
 0.803      64.3        0.132E+00  0.344E+00                      C067200300021 
 0.803      68.3        0.953E+00  0.102E+02                      C067200300022 
 0.803      72.3        0.991E+00  0.104E+02                      C067200300023 
 0.803      76.3        0.961E+00  0.103E+02                      C067200300024 
 0.803      80.3        0.775E+00  0.103E+02                      C067200300025 
 0.803      84.3        0.542E+00  0.102E+02                      C067200300026 
 0.803      88.3        0.438E+00  0.102E+02                      C067200300027 
 0.803      92.3        0.414E+00  0.102E+02                      C067200300028 
 0.803      96.3        0.420E+00  0.102E+02                      C067200300029 
 0.803     100.3        0.427E+00  0.102E+02                      C067200300030 
 0.803     104.3        0.317E+00  0.102E+02                      C067200300031 
 0.803     108.3        0.272E+00  0.102E+02                      C067200300032 
 1.170      20.1        0.261E+00  0.103E+02                      C067200300033 
 1.170      24.1        0.267E+00  0.103E+02                      C067200300034 
 1.170      25.1        0.319E+00  0.105E+02                      C067200300035 
 1.170      28.1        0.135E+00  0.103E+02                      C067200300036 
 1.170      32.2        0.104E+00  0.102E+02                      C067200300037 
 1.170      35.2        0.887E+00  0.202E+02                      C067200300038 
 1.170      50.2        0.893E+00  0.201E+02                      C067200300039 
 1.170      52.2        0.824E+00  0.201E+02                      C067200300040 
 1.170      57.3        0.347E+00  0.208E+02                      C067200300041 
 1.170      65.3        0.420E+00  0.210E+02                      C067200300042 
 1.344      20.1        0.276E+00  0.103E+02                      C067200300043 
 1.344      24.1        0.234E+00  0.102E+02                      C067200300044 
 1.344      25.1        0.253E+00  0.104E+02                      C067200300045 
 1.344      28.1        0.188E+00  0.103E+02                      C067200300046 
 1.344      32.2        0.223E+00  0.102E+02                      C067200300047 
 1.344      32.7        0.349E+00  0.110E+02                      C067200300048 
 1.344      34.2        0.305E+00  0.104E+02                      C067200300049 
 1.344      35.2        0.287E+00  0.102E+02                      C067200300050 
 1.344      38.2        0.200E+00  0.102E+02                      C067200300051 
 1.344      50.2        0.193E+00  0.102E+02                      C067200300052 
 1.344      52.2        0.211E+00  0.102E+02                      C067200300053 
 1.344      57.3        0.161E+00  0.101E+02                      C067200300054 
 1.344      61.3        0.141E+00  0.102E+02                      C067200300055 
 1.344      65.3        0.137E+00  0.101E+02                      C067200300056 
 1.344      68.3        0.122E+00  0.109E+02                      C067200300057 
 1.344      70.3        0.113E+00  0.101E+02                      C067200300058 
 1.344      75.3        0.104E+00  0.101E+02                      C067200300059 
 1.344      85.3        0.617E+00  0.207E+02                      C067200300060 
 1.469      16.1        0.179E+00  0.187E+00                      C067200300061 
 1.469      20.1        0.131E+00  0.128E+00                      C067200300062 
 1.469      22.1        0.120E+00  0.947E+00                      C067200300063 
 1.469      24.1        0.859E+00  0.108E+02                      C067200300064 
 1.469      26.1        0.646E+00  0.106E+02                      C067200300065 
 1.469      30.1        0.488E+00  0.104E+02                      C067200300066 
 1.469      32.2        0.352E+00  0.105E+02                      C067200300067 
