ENTRY            C2461   20200324                             C198C2461  0    1 
SUBENT        C2461001   20200324                             C198C2461  1    1 
BIB                  9         34                                 C2461  1    2 
TITLE      Experimental study of 35Cl excited states via          C2461  1    3 
           32S(alpha,p)                                           C2461  1    4 
AUTHOR     (K.Setoodehnia,J.H.Kelley,C.Marshall,                  C2461  1    5 
           F.Portillo Chaves,R.Longland)                          C2461  1    6 
INSTITUTE  (1USANCS,1USATNL)                                      C2461  1    7 
REFERENCE  (J,PR/C,99,055812,2019)                                C2461  1    8 
FACILITY   (VDGT,1USATNL) Experiment performed using 10-MV FN     C2461  1    9 
           tandem Van de Graaff accelerator at the Triangle       C2461  1   10 
           Universities Nuclear Laboratory                        C2461  1   11 
SAMPLE     Targets prepared by thermal vacuum evaporation of      C2461  1   12 
           Sb2S3 and CdS powders onto carbon foil substrates      C2461  1   13 
           with various thicknesses of natural elements           C2461  1   14 
           CdS target:                                            C2461  1   15 
                 S     15.9mu-g/cm2,                              C2461  1   16 
                 Cd    43.6mu-g/cm2,                              C2461  1   17 
                 C     31.9mu-g/cm2                               C2461  1   18 
           SiO2 target :                                          C2461  1   19 
                 Si    14.7mu-g/cm2,                              C2461  1   20 
                 O     30.2mu-g/cm2,                              C2461  1   21 
                 C     12mu-g/cm2                                 C2461  1   22 
           C target    30.2mu-g/cm2                               C2461  1   23 
DETECTOR   (MAGSP) Light reaction products were momentum          C2461  1   24 
           analysed using Enge split-pole magnetic spectrograph.  C2461  1   25 
           The reaction products were measured at laboratory      C2461  1   26 
           angles of 10, 15, 19, 30, 35, 40, 45, and 50deg.       C2461  1   27 
           (TELES,PGAC,PROPC,SCIN) The spectrograph focal plane   C2461  1   28 
           detector consisted of pair of position sensitive gas   C2461  1   29 
           avalanche counters for position determination, gas     C2461  1   30 
           proportional cunter for energy loss measurement and    C2461  1   31 
           scintillation detector for residual energy measurement.C2461  1   32 
           This detector setup allowed particle identification    C2461  1   33 
           and focal plane reconstruction                         C2461  1   34 
METHOD     (EDE)                                                  C2461  1   35 
HISTORY    (20200324C) Compiled by S.H.                           C2461  1   36 
ENDBIB              34          0                                 C2461  1   37 
NOCOMMON             0          0                                 C2461  1   38 
ENDSUBENT           37          0                                 C2461  199999 
SUBENT        C2461002   20200325                             C198C2461  2    1 
BIB                  3          4                                 C2461  2    2 
REACTION   (16-S-32(A,EL)16-S-32,,DA,,RTH)                        C2461  2    3 
ERR-ANALYS (ERR-S)  Statistical uncertainties                     C2461  2    4 
STATUS     (TABLE) Data presented in fig.4 of the reference sent  C2461  2    5 
           by author (K.S.)                                       C2461  2    6 
ENDBIB               4          0                                 C2461  2    7 
COMMON               1          3                                 C2461  2    8 
EN                                                                C2461  2    9 
MEV                                                               C2461  2   10 
21.                                                               C2461  2   11 
ENDCOMMON            3          0                                 C2461  2   12 
DATA                 3          7                                 C2461  2   13 
ANG-CM     DATA       ERR-S                                       C2461  2   14 
ADEG       NO-DIM     NO-DIM                                      C2461  2   15 
      22.47      0.163      0.001                                 C2461  2   16 
       24.7      0.187      0.001                                 C2461  2   17 
      33.61      0.149      0.001                                 C2461  2   18 
      39.14     0.0516      0.001                                 C2461  2   19 
      44.64      0.124      0.002                                 C2461  2   20 
       50.1      0.082     0.0009                                 C2461  2   21 
      55.53     0.0136     0.0004                                 C2461  2   22 
ENDDATA              9          0                                 C2461  2   23 
ENDSUBENT           22          0                                 C2461  299999 
SUBENT        C2461003   20200324                             C198C2461  3    1 
BIB                  3          4                                 C2461  3    2 
REACTION   (16-S-32(A,P)17-CL-35,PAR,DA)                          C2461  3    3 
ERR-ANALYS (ERR-S) Statistical uncertainties                      C2461  3    4 
STATUS     (TABLE) Data presented in figs.5-7. of the reference   C2461  3    5 
           sent by author (K.S.)                                  C2461  3    6 
ENDBIB               4          0                                 C2461  3    7 
COMMON               1          3                                 C2461  3    8 
EN                                                                C2461  3    9 
MEV                                                               C2461  3   10 
21.                                                               C2461  3   11 
ENDCOMMON            3          0                                 C2461  3   12 
DATA                 4        155                                 C2461  3   13 
E-EXC      ANG-CM     DATA-CM    ERR-S                            C2461  3   14 
KEV        ADEG       MU-B/SR    MU-B/SR                          C2461  3   15 
      4059.        11.      168.8       43.4                      C2461  3   16 
      4059.        16.      163.6        4.1                      C2461  3   17 
      4059.        20.      172.6        3.9                      C2461  3   18 
      4059.        32.       157.        3.3                      C2461  3   19 
      4059.        37.      152.6        2.7                      C2461  3   20 
      4059.        43.      138.8        2.1                      C2461  3   21 
      4059.        48.       120.        2.8                      C2461  3   22 
      4112.        16.       45.8        4.1                      C2461  3   23 
      4112.        20.       40.1        4.7                      C2461  3   24 
      4112.        32.       30.3        2.7                      C2461  3   25 
      4112.        37.       34.5        2.7                      C2461  3   26 
      4112.        43.       34.4        3.9                      C2461  3   27 
      4112.        48.       35.8        2.8                      C2461  3   28 
      4179.        11.      219.3       43.4                      C2461  3   29 
      4179.        16.      170.3        4.5                      C2461  3   30 
      4179.        20.      204.4         5.                      C2461  3   31 
      4179.        32.      156.3        3.5                      C2461  3   32 
      4179.        37.       120.        2.4                      C2461  3   33 
      4179.        43.       67.5        9.5                      C2461  3   34 
      4179.        48.        93.        2.7                      C2461  3   35 
      5157.        16.       30.1        1.7                      C2461  3   36 
      5157.        20.       29.8        1.9                      C2461  3   37 
      5157.        32.       16.4        1.7                      C2461  3   38 
      5157.        37.       12.1        0.9                      C2461  3   39 
      5157.        42.       14.8        0.9                      C2461  3   40 
      5157.        48.       13.7        1.3                      C2461  3   41 
      5211.        11.       83.9       13.3                      C2461  3   42 
      5211.        16.       64.7        2.1                      C2461  3   43 
      5211.        20.       49.7        2.2                      C2461  3   44 
      5211.        32.       19.7        1.9                      C2461  3   45 
      5211.        37.       15.8        0.7                      C2461  3   46 
      5211.        42.       22.1        0.9                      C2461  3   47 
      5211.        48.       15.6        1.4                      C2461  3   48 
      5407.        20.       76.8        2.5                      C2461  3   49 
      5407.        32.      111.5        2.2                      C2461  3   50 
      5407.        38.      101.1        2.8                      C2461  3   51 
      5407.        43.      116.1        1.6                      C2461  3   52 
      5407.        48.      113.2        2.6                      C2461  3   53 
      5829.        11.      250.6       16.5                      C2461  3   54 
      5829.        16.      158.2        6.1                      C2461  3   55 
      5829.        20.      135.7       19.9                      C2461  3   56 
      5829.        32.       96.2        2.5                      C2461  3   57 
      5829.        38.       93.1        2.6                      C2461  3   58 
      5829.        43.       44.8        3.3                      C2461  3   59 
      5829.        48.       30.7        2.2                      C2461  3   60 
      6087.        11.      483.8       16.5                      C2461  3   61 
      6087.        16.      416.8       13.1                      C2461  3   62 
      6087.        32.      248.4        3.7                      C2461  3   63 
      6087.        38.      229.3        4.1                      C2461  3   64 
      6087.        43.       182.        6.9                      C2461  3   65 
      6087.        48.      140.4        3.4                      C2461  3   66 
      6283.        16.       13.9        3.2                      C2461  3   67 
      6283.        21.       15.5        1.9                      C2461  3   68 
      6283.        32.        9.4        1.3                      C2461  3   69 
      6283.        38.        8.7        1.4                      C2461  3   70 
      6283.        48.        7.7        1.6                      C2461  3   71 
      6379.        16.       13.1        2.3                      C2461  3   72 
      6379.        32.       29.2        5.7                      C2461  3   73 
      6379.        38.       36.7        1.9                      C2461  3   74 
      6379.        43.       52.9        2.5                      C2461  3   75 
      6379.        48.       43.4        2.1                      C2461  3   76 
      6401.        11.       53.3        9.9                      C2461  3   77 
      6401.        16.       93.4         4.                      C2461  3   78 
      6401.        21.      112.2        4.7                      C2461  3   79 
      6401.        32.       64.2         3.                      C2461  3   80 
      6401.        38.       38.1        1.9                      C2461  3   81 
      6401.        43.       46.5        2.5                      C2461  3   82 
      6401.        48.       28.2        2.1                      C2461  3   83 
      6429.        16.       28.5        3.6                      C2461  3   84 
      6429.        21.       27.3        4.1                      C2461  3   85 
      6429.        32.       28.9        2.4                      C2461  3   86 
      6429.        38.       21.5        1.9                      C2461  3   87 
      6429.        43.       18.3        2.1                      C2461  3   88 
      6492.        16.       30.7        2.3                      C2461  3   89 
      6492.        21.       27.5        6.9                      C2461  3   90 
