ENTRY            C0814   20140418                             C141C081400000001 
SUBENT        C0814001   20140418                             C141C081400100001 
BIB                 10         20                                 C081400100002 
INSTITUTE  (1USAORL,1USAROC)                                      C081400100003 
REFERENCE  (J,PR/C,10,1028,197409)                                C081400100004 
           (R,ORNL-4694,197107)                                   C081400100005 
AUTHOR     (F.E.Bertrand,R.W.Peelle,C.Kalbach-Cline)              C081400100006 
TITLE      Differential cross sections for charged-particle       C081400100007 
            emission in reactions of 58-MeV alpha particles       C081400100008 
            with 12C, 16O, and 54Fe: Comparison with the exciton  C081400100009 
            model of pre-equilibrium particle emission            C081400100010 
FACILITY   (ISOCY,1USAORL)                                        C081400100011 
METHOD     (EDE,TOF) Secondary particle type determined by a      C081400100012 
            combination of DE-E and time-of-flight methods.       C081400100013 
DETECTOR   (TELES,SOLST,GELI) 3-element semiconductor             C081400100014 
           spectrometer telescope using a Ge(Li) detector as the  C081400100015 
           total absorption detector.                             C081400100016 
CORRECTION Corrected for 1st order effects of energy loss in      C081400100017 
            target and in nickel window over detector.            C081400100018 
STATUS     No reply from F.E. Bertrand to author proof.           C081400100019 
HISTORY    (20010608C) VM                                         C081400100020 
           (20140418A) SD: REACTION code corrected, E-MIN added   C081400100021 
            in Subents 6-15, 20-24.                               C081400100022 
ENDBIB              20          0                                 C081400100023 
COMMON               2          3                                 C081400100024 
EN         EN-ERR                                                 C081400100025 
MEV        MEV                                                    C081400100026 
 58.8        0.1                                                  C081400100027 
ENDCOMMON            3          0                                 C081400100028 
ENDSUBENT           27          0                                 C081400199999 
SUBENT        C0814002   20010622                             0000C081400200001 
BIB                  3          3                                 C081400200002 
REACTION   (6-C-12(A,X)1-H-1,,DA/DE)                              C081400200003 
SAMPLE     Polystyrene foil, thickness 2.48 mg/cm2.               C081400200004 
STATUS     Data taken from tables in ORNL-4694.                   C081400200005 
ENDBIB               3          0                                 C081400200006 
NOCOMMON             0          0                                 C081400200007 
DATA                 4        230                                 C081400200008 
ANG        E-MEAN     DATA       DATA-ERR                         C081400200009 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        C081400200010 
 20.         2.35       7.59       0.18                           C081400200011 
 20.         2.75       9.50       0.20                           C081400200012 
 20.         3.15       8.71       0.19                           C081400200013 
 20.         3.55       7.80       0.18                           C081400200014 
 20.         3.95       7.48       0.18                           C081400200015 
 20.         4.35       6.79       0.17                           C081400200016 
 20.         4.75       6.34       0.16                           C081400200017 
 20.         5.16       6.47       0.16                           C081400200018 
 20.         5.56       6.42       0.16                           C081400200019 
 20.         6.26       5.68       0.10                           C081400200020 
 20.         7.26       5.255      0.093                          C081400200021 
 20.         8.26       5.054      0.091                          C081400200022 
 20.         9.26       4.518      0.086                          C081400200023 
 20.        10.26       3.966      0.080                          C081400200024 
 20.        11.26       3.455      0.076                          C081400200025 
 20.        12.26       3.277      0.074                          C081400200026 
 20.        13.26       3.192      0.073                          C081400200027 
 20.        14.26       3.002      0.070                          C081400200028 
 20.        15.27       2.965      0.070                          C081400200029 
 20.        16.27       2.712      0.067                          C081400200030 
 20.        17.27       2.592      0.065                          C081400200031 
 20.        18.27       2.467      0.064                          C081400200032 
 20.        19.27       2.457      0.064                          C081400200033 
 20.        20.27       2.261      0.061                          C081400200034 
 20.        21.27       1.762      0.054                          C081400200035 
 20.        22.27       1.801      0.055                          C081400200036 
 20.        23.27       1.446      0.049                          C081400200037 
 20.        24.27       1.888      0.056                          C081400200038 
 20.        25.28       1.671      0.052                          C081400200039 
 20.        26.28       1.926      0.056                          C081400200040 
 20.        27.28       1.305      0.046                          C081400200041 
 20.        28.28       1.433      0.049                          C081400200042 
 20.        29.28       0.890      0.038                          C081400200043 
 20.        30.28       1.494      0.050                          C081400200044 
 20.        31.28       4.077      0.082                          C081400200045 
 20.        32.28       0.721      0.035                          C081400200046 
 20.        33.28       0.579      0.031                          C081400200047 
 20.        34.28       0.533      0.030                          C081400200048 
