ENTRY            C2969   20241212                             C247C296900000001 
SUBENT        C2969001   20241212                             C247C296900100001 
BIB                  7         12                                 C296900100002 
TITLE      Spin cutoff factor and level density for 59Ni from an  C296900100003 
           analysis of compound nuclear reactions                 C296900100004 
AUTHOR     (A.V.Voinov,N.Alanazi,S.Akhtar,S.Dhakal,C.R.Brune,     C296900100005 
           S.M.Grimes,T.N.Massey,Z.Meisel,C.E.Parker,A.L.Richard) C296900100006 
REFERENCE  (J,PR/C,108,034302,2023)                               C296900100007 
           #doi:10.1103/PhysRevC.108.034302                       C296900100008 
INSTITUTE  (1USAOHO)                                              C296900100009 
FACILITY   (VDGT,1USAOHO) The swinger facility of the tandem      C296900100010 
           accelerator at the Edwards Accelerator Laboratory,     C296900100011 
           Ohio University.                                       C296900100012 
STATUS     (APRVD) Approved by A.V.Voinov on January 23, 2025.    C296900100013 
HISTORY    (20241212C) BP                                         C296900100014 
ENDBIB              12          0                                 C296900100015 
NOCOMMON             0          0                                 C296900100016 
ENDSUBENT           15          0                                 C296900199999 
SUBENT        C2969002   20241212                             C247C296900200001 
BIB                  8         24                                 C296900200002 
REACTION   (26-FE-56(A,N)28-NI-59,,DA/DE)                         C296900200003 
DETECTOR   (SCIN) The liquid scintillator NE213 detector of 5x2   C296900200004 
           in. was used for neutron detection.                    C296900200005 
SAMPLE     (26-FE-56,ENR=0.95) About 0.5 mg/cm2 thick enriched    C296900200006 
           to 95% (56Fe) was used.                                C296900200007 
METHOD     (TOF) Neutron energies were determined by time of      C296900200008 
           flight technique with a pulsed beam of about 3 ns      C296900200009 
           timing width. For the 56Fe target, neutron spectra     C296900200010 
           were measured at 20, 34, 45, 62, 76, 118, 135, and     C296900200011 
           146 degree angles in the laboratory frame.             C296900200012 
CORRECTION Spectra were corrected on detector efficiency, and     C296900200013 
           converted to the center of mass frame.                 C296900200014 
ANALYSIS   Because it is difficult to estimate systematic         C296900200015 
           uncertainties, the following procedure to estimate     C296900200016 
           combined statistical and systematical uncertainties    C296900200017 
           was adopted: the experimental angular distribution     C296900200018 
           was fitted with a second order polynomial P(cos        C296900200019 
           theta) function and the value of dW exp was            C296900200020 
           calculated as dW exp = (1/N) *                         C296900200021 
           *sqrt(Sigma N ((Pexp(cos theta) - P(cos theta))**2)).  C296900200022 
ERR-ANALYS (DATA-ERR) Combined statistical and systematical       C296900200023 
           uncertainties.                                         C296900200024 
STATUS     (TABLE,,A.V.Voinov+,J,PR/C,108,034302,2023) Author's   C296900200025 
           data. Also shown in Fig. 1a.                           C296900200026 
ENDBIB              24          0                                 C296900200027 
COMMON               1          3                                 C296900200028 
EN                                                                C296900200029 
MEV                                                               C296900200030 
       13.0                                                       C296900200031 
ENDCOMMON            3          0                                 C296900200032 
DATA                 4       1023                                 C296900200033 
ANG        E-CM       DATA       DATA-ERR                         C296900200034 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        C296900200035 
       20.0   1.824998   0.555578   0.107190                      C296900200036 
       20.0   1.874998   1.167770   0.236038                      C296900200037 
       20.0   1.924998   1.185830   0.241989                      C296900200038 
       20.0   1.974998   1.143070   0.236759                      C296900200039 
       20.0   2.024998   1.103620   0.237763                      C296900200040 
       20.0   2.074998   1.066880   0.226555                      C296900200041 
       20.0   2.124998   0.951289   0.220922                      C296900200042 
       20.0   2.174998   1.011900   0.232698                      C296900200043 
       20.0   2.224998   0.982512   0.223287                      C296900200044 
       20.0   2.274998   0.981408   0.227004                      C296900200045 
       20.0   2.324998   0.992265   0.221634                      C296900200046 
       20.0   2.374998   1.029740   0.231915                      C296900200047 
       20.0   2.424998   0.996179   0.222600                      C296900200048 
       20.0   2.474998   0.881600   0.214032                      C296900200049 
       20.0   2.524998   0.882536   0.214759                      C296900200050 
       20.0   2.574997   0.906085   0.213887                      C296900200051 
       20.0   2.624998   0.791547   0.202100                      C296900200052 
       20.0   2.674997   0.801751   0.206613                      C296900200053 
       20.0   2.724998   0.830330   0.210471                      C296900200054 
       20.0   2.774997   0.832420   0.205314                      C296900200055 
       20.0   2.824997   0.769780   0.205291                      C296900200056 
       20.0   2.874997   0.723152   0.205104                      C296900200057 
       20.0   2.924997   0.643231   0.189385                      C296900200058 
       20.0   2.974997   0.676970   0.193658                      C296900200059 
       20.0   3.024997   0.631364   0.185071                      C296900200060 
       20.0   3.074997   0.701452   0.189775                      C296900200061 
       20.0   3.124997   0.838029   0.209967                      C296900200062 
       20.0   3.174997   0.864568   0.213006                      C296900200063 
       20.0   3.224997   0.866756   0.216497                      C296900200064 
       20.0   3.274997   0.715092   0.197778                      C296900200065 
       20.0   3.324997   0.568738   0.179751                      C296900200066 
       20.0   3.374997   0.414139   0.156689                      C296900200067 
       20.0   3.424997   0.366343   0.166085                      C296900200068 
       20.0   3.474997   0.478090   0.171559                      C296900200069 
       20.0   3.524997   0.427919   0.162527                      C296900200070 
       20.0   3.574996   0.602632   0.175672                      C296900200071 
       20.0   3.624997   0.610324   0.181002                      C296900200072 
       20.0   3.674996   0.614644   0.181332                      C296900200073 
       20.0   3.724997   0.589039   0.178618                      C296900200074 
       20.0   3.774996   0.616274   0.185916                      C296900200075 
       20.0   3.824996   0.610527   0.180733                      C296900200076 
       20.0   3.874996   0.657116   0.192270                      C296900200077 
       20.0   3.924996   0.593336   0.185639                      C296900200078 
       20.0   3.974996   0.546242   0.172262                      C296900200079 
       20.0   4.024996   0.520300   0.170084                      C296900200080 
       20.0   4.074996   0.439065   0.159236                      C296900200081 
       20.0   4.124996   0.493673   0.171567                      C296900200082 
       20.0   4.174996   0.379560   0.158839                      C296900200083 
       20.0   4.224996   0.366536   0.152035                      C296900200084 
       20.0   4.274996   0.391753   0.155609                      C296900200085 
       20.0   4.324996   0.301437   0.144347                      C296900200086 
       20.0   4.374996   0.177210   0.119357                      C296900200087 
       20.0   4.424996   0.211659   0.125816                      C296900200088 
       20.0   4.474996   0.282090   0.123973                      C296900200089 
       20.0   4.524995   0.304273   0.129280                      C296900200090 
       20.0   4.574996   0.147971   0.114522                      C296900200091 
       20.0   4.624996   0.262354   0.132929                      C296900200092 
       20.0   4.674995   0.241089   0.127380                      C296900200093 
       20.0   4.724995   0.283206   0.144444                      C296900200094 
       20.0   4.774995   0.134153   0.104315                      C296900200095 
       20.0   4.824996   0.117217   0.100115                      C296900200096 
       20.0   4.874995   0.096815   0.094055                      C296900200097 
       20.0   4.924995   0.092954   0.090927                      C296900200098 
       20.0   4.974995   0.070501   0.076342                      C296900200099 
       20.0   5.024995   0.073101   0.075278                      C296900200100 
       20.0   5.074995   0.066608   0.069964                      C296900200101 
       20.0   5.124995   0.047569   0.064014                      C296900200102 
       20.0   5.174995   0.086447   0.083442                      C296900200103 
       20.0   5.224995   0.085988   0.084571                      C296900200104 
       20.0   5.274995   0.090543   0.082334                      C296900200105 
       20.0   5.324995   0.085846   0.080367                      C296900200106 
       20.0   5.374995   0.165193   0.106590                      C296900200107 
       20.0   5.424995   0.126026   0.090687                      C296900200108 
       20.0   5.474995   0.186094   0.105032                      C296900200109 
       20.0   5.524994   0.150906   0.094426                      C296900200110 
       20.0   5.574995   0.199718   0.116682                      C296900200111 
       20.0   5.624995   0.097615   0.085384                      C296900200112 
       20.0   5.674994   0.165436   0.102446                      C296900200113 
       20.0   5.724994   0.098857   0.086046                      C296900200114 
       20.0   5.774994   0.159850   0.102305                      C296900200115 
       20.0   5.824995   0.151752   0.098085                      C296900200116 
       20.0   5.874994   0.133916   0.099168                      C296900200117 
       20.0   5.924994   0.149702   0.107648                      C296900200118 
       20.0   5.974994   0.116575   0.100895                      C296900200119 
       20.0   6.024994   0.095144   0.095752                      C296900200120 
       20.0   6.074994   0.100367   0.097847                      C296900200121 
       20.0   6.124994   0.079384   0.086355                      C296900200122 
       20.0   6.174994   0.103797   0.100743                      C296900200123 
       20.0   6.224994   0.124878   0.099136                      C296900200124 
       20.0   6.274994   0.072011   0.080361                      C296900200125 
       20.0   6.324994   0.056994   0.082527                      C296900200126 
       20.0   6.374994   0.076521   0.079184                      C296900200127 
       20.0   6.424994   0.078647   0.088114                      C296900200128 
       20.0   6.474994   0.081534   0.084405                      C296900200129 
       20.0   6.524993   0.034776   0.065511                      C296900200130 
       20.0   6.574994   0.011975   0.064080                      C296900200131 
       20.0   6.624994   0.155054   0.116381                      C296900200132 
       20.0   6.674994   0.079646   0.085177                      C296900200133 
       20.0   6.724993   0.099470   0.100102                      C296900200134 
       20.0   6.774993   0.063258   0.095942                      C296900200135 
       20.0   6.824994   0.103239   0.081914                      C296900200136 
       20.0   6.874993   0.104751   0.084057                      C296900200137 
       20.0   6.924993   0.091442   0.082273                      C296900200138 
       20.0   6.974993   0.097985   0.082688                      C296900200139 
       20.0   7.024993   0.105301   0.088442                      C296900200140 
       20.0   7.074993   0.138435   0.100375                      C296900200141 
       20.0   7.124993   0.106627   0.086446                      C296900200142 
       20.0   7.174993   0.098663   0.085940                      C296900200143 
       20.0   7.224993   0.094923   0.082036                      C296900200144 
       20.0   7.274993   0.067525   0.078462                      C296900200145 
       20.0   7.324993   0.065054   0.072541                      C296900200146 
       20.0   7.374993   0.040570   0.059650                      C296900200147 
       20.0   7.424993   0.060942   0.072679                      C296900200148 
       20.0   7.474993   0.033358   0.048156                      C296900200149 
       20.0   7.524992   0.032047   0.046535                      C296900200150 
       20.0   7.574993   0.037290   0.051142                      C296900200151 
       20.0   7.624993   0.040935   0.053342                      C296900200152 
       20.0   7.674993   0.001941   0.002518                      C296900200153 
       20.0   7.724992   0.000231   0.001026                      C296900200154 
       20.0   7.774992   0.005724   0.025432                      C296900200155 
       20.0   7.824993   0.000000   0.020000                      C296900200156 
       20.0   7.874992   0.001306   0.003671                      C296900200157 
       34.0   1.874998   0.835050   0.154936                      C296900200158 
       34.0   1.924998   1.115320   0.226597                      C296900200159 
       34.0   1.974998   1.051980   0.222722                      C296900200160 
       34.0   2.024998   1.200040   0.239025                      C296900200161 
       34.0   2.074998   1.273800   0.223366                      C296900200162 
       34.0   2.124998   1.007340   0.220258                      C296900200163 
       34.0   2.174998   1.098570   0.209712                      C296900200164 
       34.0   2.224998   1.096400   0.220369                      C296900200165 
       34.0   2.274998   0.954166   0.207256                      C296900200166 
       34.0   2.324998   0.865823   0.208419                      C296900200167 
       34.0   2.374998   0.816757   0.191551                      C296900200168 
       34.0   2.424998   0.913686   0.201289                      C296900200169 
       34.0   2.474998   0.880892   0.199485                      C296900200170 
       34.0   2.524998   0.865596   0.195346                      C296900200171 
       34.0   2.574997   0.753820   0.184651                      C296900200172 
       34.0   2.624998   0.731310   0.184826                      C296900200173 
       34.0   2.674997   0.828597   0.191739                      C296900200174 
       34.0   2.724998   0.849046   0.192150                      C296900200175 
       34.0   2.774997   0.644720   0.178952                      C296900200176 
       34.0   2.824997   0.734611   0.185654                      C296900200177 
       34.0   2.874997   0.775541   0.178181                      C296900200178 
       34.0   2.924997   0.671533   0.177186                      C296900200179 
       34.0   2.974997   0.827417   0.192247                      C296900200180 
       34.0   3.024997   0.691454   0.179655                      C296900200181 
       34.0   3.074997   0.713775   0.177875                      C296900200182 
       34.0   3.124997   0.840675   0.194506                      C296900200183 
       34.0   3.174997   0.783776   0.192339                      C296900200184 
       34.0   3.224997   0.678543   0.182718                      C296900200185 
       34.0   3.274997   0.679542   0.186228                      C296900200186 
       34.0   3.324997   0.594677   0.169197                      C296900200187 
       34.0   3.374997   0.452464   0.157573                      C296900200188 
       34.0   3.424997   0.449279   0.156434                      C296900200189 
       34.0   3.474997   0.500498   0.156125                      C296900200190 
       34.0   3.524997   0.516194   0.161595                      C296900200191 
       34.0   3.574996   0.540853   0.166666                      C296900200192 
       34.0   3.624997   0.558469   0.164860                      C296900200193 
       34.0   3.674996   0.586810   0.165936                      C296900200194 
       34.0   3.724997   0.608340   0.175577                      C296900200195 
       34.0   3.774996   0.496965   0.158367                      C296900200196 
       34.0   3.824996   0.645127   0.176562                      C296900200197 
       34.0   3.874996   0.579935   0.162889                      C296900200198 
       34.0   3.924996   0.545190   0.169505                      C296900200199 
       34.0   3.974996   0.447923   0.152457                      C296900200200 
       34.0   4.024996   0.374986   0.138684                      C296900200201 
       34.0   4.074996   0.375949   0.138488                      C296900200202 
       34.0   4.124996   0.415235   0.146627                      C296900200203 
