ENTRY            C0477   20040804                             0000C047700000001 
SUBENT        C0477001   20040804                             0000C047700100001 
BIB                 15         28                                 C047700100002 
INSTITUTE  (1CANLUQ)                                              C047700100003 
REFERENCE  (J,PR/C,22,1815,198011)                                C047700100004 
AUTHOR     (S.S.Dasgupta,R.J.Slobodrian,R.Roy,C.Rioux,F.Lahlou)   C047700100005 
TITLE      2H(a,pa)n reaction between 9.735 and 11.30 MeV.        C047700100006 
FACILITY   (VDG,1CANLUQ) The University Laval 7.5 MV Van de Graaf C047700100007 
            accelerator.                                          C047700100008 
SAMPLE     Deuterium contained in 53 cm diameter scattering       C047700100009 
            chamber.                                              C047700100010 
METHOD     (COINC,TOF) Fast-slow coincidence technique with       C047700100011 
            time-of-flight measurement.                           C047700100012 
DETECTOR   (SILI) Two surface barrier detectors for alpha and     C047700100013 
            proton detection placed coplanar and on opposite      C047700100014 
            sides of beam.                                        C047700100015 
ANALYSIS   Correlation cross section transformed from the numbers C047700100016 
            of events along the central arc in the E-p versus E-a C047700100017 
            bidimensional spectra with the proper G-factors.      C047700100018 
MONITOR    (1-H-2(A,EL)1-H-2,,SIG)                                C047700100019 
            To normalize the breakup data at the end of each run, C047700100020 
            the detectors were set at elastic a-d correlation     C047700100021 
            angles.                                               C047700100022 
MONIT-REF  (,G.G.OLSEN+,J,NP,52,134,1964)                         C047700100023 
CORRECTION Corrected for the large difference between proton and  C047700100024 
            alpha times of flight along the kinematic locus.      C047700100025 
ERR-ANALYS (DATA-ERR) Errors are due mainly to counting           C047700100026 
            statistics.                                           C047700100027 
STATUS     Data from the Tables 1 and 2 of reference.             C047700100028 
HISTORY    (19990419C) VV/VM                                      C047700100029 
           (20040804A) COMMON moved to subentry 1.                C047700100030 
ENDBIB              28          0                                 C047700100031 
COMMON               2          3                                 C047700100032 
ANG1       ANG2                                                   C047700100033 
ADEG       ADEG                                                   C047700100034 
   30.         15.                                                C047700100035 
ENDCOMMON            3          0                                 C047700100036 
ENDSUBENT           35          0                                 C047700199999 
SUBENT        C0477002   20040921                             0000C047700200001 
BIB                  2          2                                 C047700200002 
REACTION   (1-H-2(A,N+P)2-HE-4,,DA/DA/DE,P/A/P+A)                 C047700200003 
HISTORY    (20040921A) Updated REACTION, data heading.            C047700200004 
ENDBIB               2          0                                 C047700200005 
NOCOMMON             0          0                                 C047700200006 
DATA                 4        127                                 C047700200007 
EN         S          DATA       DATA-ERR                         C047700200008 
MEV        MEV        MB/SR2/MEV MB/SR2/MEV                       C047700200009 
   9.735     0.25          4.54       0.51                        C047700200010 
   9.735     0.50          2.36       0.37                        C047700200011 
   9.735     0.75          5.18       0.55                        C047700200012 
   9.735     1.00          2.13       0.35                        C047700200013 
   9.735     1.25          2.36       0.36                        C047700200014 
   9.735     1.50          1.73       0.32                        C047700200015 
   9.735     1.75          2.30       0.36                        C047700200016 
   9.735     2.00          4.20       0.49                        C047700200017 
   9.735     2.25          1.78       0.32                        C047700200018 
   9.735     2.50          1.90       0.33                        C047700200019 
   9.735     2.75          1.55       0.30                        C047700200020 
   9.735     3.00          2.18       0.35                        C047700200021 
   9.735     3.25          2.87       0.41                        C047700200022 
   9.735     3.50          4.83       0.53                        C047700200023 
   9.735     3.75          5.52       0.56                        C047700200024 
   9.735     4.00          8.22       0.69                        C047700200025 
   9.735     4.25          4.92       0.58                        C047700200026 
   9.735     4.50          4.14       0.49                        C047700200027 
   9.735     4.75          3.82       0.46                        C047700200028 
   9.735     5.00          3.80       0.47                        C047700200029 
   9.735     5.25          2.13       0.35                        C047700200030 
  10.        0.25          2.92       0.51                        C047700200031 
  10.        0.50          4.10       0.61                        C047700200032 
  10.        0.75          2.73       0.50                        C047700200033 
  10.        1.00          4.28       0.63                        C047700200034 
  10.        1.25          2.92       0.52                        C047700200035 
  10.        1.50          3.00       0.52                        C047700200036 
  10.        1.75          2.00       0.43                        C047700200037 
  10.        2.00          0.91       0.29                        C047700200038 
  10.        2.25          2.46       0.47                        C047700200039 
  10.        2.50          1.37       0.35                        C047700200040 
  10.        2.75          1.55       0.38                        C047700200041 
  10.        3.00          0.27       0.16                        C047700200042 
  10.        3.25          1.73       0.40                        C047700200043 
  10.        3.50          1.31       0.35                        C047700200044 
  10.        3.75          2.82       0.51                        C047700200045 
  10.        4.00          3.46       0.56                        C047700200046 
  10.        4.25          5.37       0.70                        C047700200047 
  10.        4.50          7.93       0.85                        C047700200048 
  10.        4.75          5.83       0.73                        C047700200049 
  10.        5.00          5.83       0.73                        C047700200050 
  10.        5.25          4.28       0.62                        C047700200051 
  10.27      0.25          5.27       0.75                        C047700200052 
  10.27      0.50          4.10       0.61                        C047700200053 
  10.27      0.75          6.56       0.84                        C047700200054 
  10.27      1.00          9.68       1.02                        C047700200055 
  10.27      1.25          4.19       0.67                        C047700200056 
  10.27      1.50          3.77       0.64                        C047700200057 
  10.27      1.75          2.47       0.52                        C047700200058 
  10.27      2.00          5.38       0.76                        C047700200059 
  10.27      2.25          1.51       0.40                        C047700200060 
  10.27      2.50          2.69       0.54                        C047700200061 
  10.27      2.75          2.47       0.52                        C047700200062 
  10.27      3.00          1.18       0.36                        C047700200063 
  10.27      3.25          2.15       0.48                        C047700200064 
  10.27      3.50          1.29       0.37                        C047700200065 
  10.27      3.75          0.75       0.29                        C047700200066 
  10.27      4.00          1.94       0.46                        C047700200067 
  10.27      4.25          0.75       0.29                        C047700200068 
  10.27      4.50          4.84       0.72                        C047700200069 
  10.27      4.75          3.77       0.64                        C047700200070 
  10.27      5.00          5.92       0.80                        C047700200071 
  10.27      5.25          6.28       0.94                        C047700200072 
  10.27      5.50          6.99       0.87                        C047700200073 
  10.27      5.75          6.46       0.83                        C047700200074 
  10.27      6.00          6.03       0.81                        C047700200075 
  10.27      6.25          4.73       0.71                        C047700200076 
  10.79      0.25          2.99       0.55                        C047700200077 
  10.79      0.50          3.30       0.58                        C047700200078 
  10.79      0.75          3.71       0.62                        C047700200079 
  10.79      1.00          3.29       0.58                        C047700200080 
  10.79      1.25          5.66       0.76                        C047700200081 
  10.79      1.50          5.87       0.78                        C047700200082 
  10.79      1.75          6.08       0.79                        C047700200083 
  10.79      2.00          6.18       0.80                        C047700200084 
  10.79      2.25          4.02       0.64                        C047700200085 
  10.79      2.50          3.40       0.59                        C047700200086 
  10.79      2.75          4.22       0.66                        C047700200087 
  10.79      3.00          3.91       0.63                        C047700200088 
  10.79      3.25          2.78       0.53                        C047700200089 
  10.79      3.50          2.58       0.51                        C047700200090 
  10.79      3.75          1.24       0.36                        C047700200091 
  10.79      4.00          1.24       0.36                        C047700200092 
  10.79      4.25          1.96       0.45                        C047700200093 
  10.79      4.50          2.37       0.49                        C047700200094 
  10.79      4.75          3.91       0.63                        C047700200095 
  10.79      5.00          5.87       0.78                        C047700200096 
  10.79      5.25          7.20       0.86                        C047700200097 
  10.79      5.50          6.28       0.80                        C047700200098 
  10.79      5.75          7.00       0.85                        C047700200099 
  10.79      6.00          6.69       0.83                        C047700200100 
  10.79      6.25          3.71       0.62                        C047700200101 
  10.79      6.50          6.39       0.81                        C047700200102 
  10.79      6.75          5.36       0.74                        C047700200103 
  10.79      7.00          3.91       0.63                        C047700200104 
  11.3       0.25          1.02       0.29                        C047700200105 
  11.3       0.50          1.02       0.29                        C047700200106 
  11.3       0.75          1.02       0.29                        C047700200107 
  11.3       1.00          0.71       0.26                        C047700200108 
  11.3       1.25          0.42       0.19                        C047700200109 
  11.3       1.50          3.40       0.54                        C047700200110 
  11.3       1.75          2.55       0.47                        C047700200111 
  11.3       2.00          6.73       0.76                        C047700200112 
  11.3       2.25         11.41       0.98                        C047700200113 
  11.3       2.50         10.73       0.96                        C047700200114 
  11.3       2.75          9.97       0.92                        C047700200115 
  11.3       3.00          8.70       0.86                        C047700200116 
  11.3       3.25          7.32       0.79                        C047700200117 
  11.3       3.50          5.02       0.65                        C047700200118 
  11.3       3.75          6.47       0.74                        C047700200119 
  11.3       4.00          5.28       0.67                        C047700200120 
  11.3       4.25          4.17       0.60                        C047700200121 
  11.3       4.50          5.20       0.67                        C047700200122 
  11.3       4.75          3.83       0.37                        C047700200123 
  11.3       5.00          3.15       0.52                        C047700200124 
  11.3       5.25          3.00       0.50                        C047700200125 
  11.3       5.50          4.85       0.64                        C047700200126 
  11.3       5.75          7.60       0.80                        C047700200127 
  11.3       6.00         10.65       0.95                        C047700200128 
  11.3       6.25         12.20       1.02                        C047700200129 
  11.3       6.50         10.05       0.93                        C047700200130 
  11.3       6.75          9.11       0.88                        C047700200131 
  11.3       7.00          6.13       0.72                        C047700200132 
  11.3       7.25          4.26       0.60                        C047700200133 
  11.3       7.50          4.70       0.63                        C047700200134 
  11.3       7.75          3.66       0.56                        C047700200135 
  11.3       8.00          4.09       0.59                        C047700200136 
ENDDATA            129          0                                 C047700200137 
ENDSUBENT          136          0                                 C047700299999 
SUBENT        C0477003   20040804                             0000C047700300001 
BIB                  3          3                                 C047700300002 
REACTION   (1-H-2(A,N+P)2-HE-4,,DA/DA,P/A)                        C047700300003 
ANALYSIS   (INTED)                                                C047700300004 
STATUS     (DEP,C0477002)                                         C047700300005 
ENDBIB               3          0                                 C047700300006 
NOCOMMON             0          0                                 C047700300007 
DATA                 3          5                                 C047700300008 
EN         DATA       DATA-ERR                                    C047700300009 
MEV        MB/SR2     MB/SR2                                      C047700300010 
 9.735        73.2        2.0                                     C047700300011 
10.000        67.1        2.4                                     C047700300012 
10.270       103.2        3.3                                     C047700300013 
10.790       121.0        3.5                                     C047700300014 
11.300       178.5        3.9                                     C047700300015 
ENDDATA              7          0                                 C047700300016 
ENDSUBENT           15          0                                 C047700399999 
ENDENTRY             3          0                                 C047799999999 
