ENTRY            C0512   20111002                             C110C051200000001 
SUBENT        C0512001   20111002                             C110C051200100001 
BIB                 11         25                                 C051200100002 
INSTITUTE  (1USAUAZ)                                              C051200100003 
           (1USAUSA) Materials Research & Strategic Technologies, C051200100004 
            Mesa, AZ, and Austin, TX.                             C051200100005 
REFERENCE  (J,NIM/B,136-138,528,1998)                             C051200100006 
AUTHOR     (J.Borgardt,M.D.Ashbaugh,L.C.McIntyre jr,J.O.Stoner jr,C051200100007 
           R.B.Gregory,M.Azrak,J.Wetzel)                          C051200100008 
TITLE      Detection and depth profiling of 19F using a resonance C051200100009 
            at 2313 keV in the 19F(alpha,p)22Ne nuclear reaction  C051200100010 
FACILITY   (VDG,1USAUAZ)                                          C051200100011 
INC-SPECT  Energies calculated for center of target.              C051200100012 
SAMPLE     Thin YF3 film on C backing,  F areal density of        C051200100013 
            6.5x10**15 atoms/cm2.                                 C051200100014 
           Sample 40 keV thick at 3 MeV.                          C051200100015 
DETECTOR   (SOLST) Silicon surface-barrier detector covered with  C051200100016 
            Mylar foil to stop elastically scattered alpha        C051200100017 
            particles.                                            C051200100018 
ERR-ANALYS (DATA-ERR) Absolute uncertainty due mainly to          C051200100019 
            uncertainty in reference areal density and solid      C051200100020 
            angle.                                                C051200100021 
           (ERR-S,2.,5.) Statistical uncertainty 2-5%.            C051200100022 
STATUS     (TABLE) Data received by email, L. McIntyre,           C051200100023 
            25 September 1998                                     C051200100024 
           (APRVD) Approved by L. McIntyre, 3 Nov 1998.           C051200100025 
HISTORY    (19981013C)                                            C051200100026 
           (20110831A) OS. BIB corrections                        C051200100027 
ENDBIB              25          0                                 C051200100028 
COMMON               2          3                                 C051200100029 
ANG        ANG-RSL                                                C051200100030 
ADEG       ADEG                                                   C051200100031 
135.        15.                                                   C051200100032 
ENDCOMMON            3          0                                 C051200100033 
ENDSUBENT           32          0                                 C051200199999 
SUBENT        C0512002   19981105                             0000C051200200001 
BIB                  1          1                                 C051200200002 
REACTION   (9-F-19(A,P)10-NE-22,PAR,DA)                           C051200200003 
ENDBIB               1          0                                 C051200200004 
NOCOMMON             0          0                                 C051200200005 
DATA                 4        222                                 C051200200006 
LVL-NUMB   EN         DATA       DATA-ERR                         C051200200007 
NO-DIM     KEV        MB/SR      MB/SR                            C051200200008 
 0.        2160.       0.17       0.03                            C051200200009 
 0.        2165.       0.46       0.07                            C051200200010 
 0.        2170.       0.93       0.14                            C051200200011 
 0.        2175.       0.54       0.08                            C051200200012 
 0.        2180.       0.32       0.05                            C051200200013 
 0.        2185.       0.31       0.05                            C051200200014 
 0.        2190.       0.20       0.03                            C051200200015 
 0.        2195.       0.10       0.02                            C051200200016 
 0.        2200.       0.14       0.03                            C051200200017 
 0.        2205.       0.08       0.02                            C051200200018 
 0.        2210.       0.05       0.02                            C051200200019 
 0.        2215.       0.04       0.01                            C051200200020 
 0.        2220.       0.05       0.02                            C051200200021 
 0.        2225.       0.04       0.01                            C051200200022 
 0.        2230.       0.08       0.02                            C051200200023 
 0.        2235.       0.09       0.02                            C051200200024 
 0.        2240.       0.13       0.02                            C051200200025 
 0.        2245.       0.08       0.02                            C051200200026 
 0.        2250.       0.05       0.02                            C051200200027 
 0.        2255.       0.05       0.01                            C051200200028 
 0.        2260.       0.03       0.01                            C051200200029 
 0.        2265.       0.02       0.01                            C051200200030 
 0.        2270.       0.01       0.01                            C051200200031 
 0.        2275.       0.03       0.01                            C051200200032 
 0.        2280.       0.06       0.02                            C051200200033 
 0.        2285.       0.04       0.01                            C051200200034 
 0.        2290.       0.03       0.01                            C051200200035 
 0.        2295.       0.02       0.01                            C051200200036 
 0.        2300.       0.02       0.01                            C051200200037 
 0.        2302.       0.03       0.01                            C051200200038 
 0.        2304.       0.06       0.02                            C051200200039 
 0.        2306.       0.08       0.02                            C051200200040 
 0.        2308.       0.15       0.03                            C051200200041 
 0.        2310.       0.35       0.05                            C051200200042 
 0.        2311.       0.75       0.11                            C051200200043 
 0.        2312.       1.06       0.16                            C051200200044 
 0.        2313.       1.23       0.18                            C051200200045 
 0.        2314.       1.04       0.16                            C051200200046 
 0.        2316.       0.47       0.07                            C051200200047 
 0.        2318.       0.25       0.04                            C051200200048 
 0.        2320.       0.13       0.02                            C051200200049 
 0.        2325.       0.07       0.02                            C051200200050 
 0.        2330.       0.02       0.01                            C051200200051 
 0.        2335.       0.01       0.01                            C051200200052 
 0.        2340.       0.00       0.00                            C051200200053 
 0.        2345.       0.03       0.01                            C051200200054 
 0.        2346.       0.01       0.01                            C051200200055 
 0.        2348.       0.03       0.01                            C051200200056 
 0.        2349.       0.06       0.02                            C051200200057 
 0.        2350.       0.10       0.02                            C051200200058 
 0.        2351.       0.06       0.02                            C051200200059 
 0.        2352.       0.04       0.01                            C051200200060 
 0.        2354.       0.03       0.01                            C051200200061 
 0.        2355.       0.03       0.01                            C051200200062 
 0.        2360.       0.02       0.01                            C051200200063 
 0.        2365.       0.02       0.01                            C051200200064 
 0.        2370.       0.01       0.01                            C051200200065 
 0.        2373.       0.02       0.01                            C051200200066 
 0.        2375.       0.03       0.01                            C051200200067 
 0.        2377.       0.00       0.00                            C051200200068 
 0.        2380.       0.02       0.01                            C051200200069 
 0.        2385.       0.00       0.00                            C051200200070 
 0.        2388.       0.00       0.00                            C051200200071 
 0.        2390.       0.02       0.01                            C051200200072 
 0.        2392.       0.01       0.01                            C051200200073 
 0.        2394.       0.03       0.01                            C051200200074 
 0.        2395.       0.06       0.02                            C051200200075 
 0.        2396.       0.12       0.02                            C051200200076 
 0.        2397.       0.12       0.02                            C051200200077 
 0.        2398.       0.05       0.02                            C051200200078 
