ENTRY            C0909   20120124                             C119C090900000001 
SUBENT        C0909001   20120124                             C119C090900100001 
BIB                 12         31                                 C090900100002 
INSTITUTE  (1USALRL,1USATNL,1USAMIT)                              C090900100003 
REFERENCE  (J,PR/C,52,252,199507)                                 C090900100004 
           (C,93FRIBOU,,620,1993) prelim. results                 C090900100005 
AUTHOR     (W.E.Parker,M.B.Chadwick,F.S.Dietrich,J.E.Kammeraad,   C090900100006 
           S.J.Luke,K.E.Sale,R.M.Chasteler,M.A.Godwin,L.H.Kramer, C090900100007 
           G.J.Schmid,H.R.Weller,A.K.Kerman)                      C090900100008 
TITLE      Fluctuation effects in radiative capture to unstable   C090900100009 
            final states: A test via the 89Y(p,gamma) reaction at C090900100010 
            E(p) = 19.6 MeV                                       C090900100011 
FACILITY   (VDGT,1USATNL)                                         C090900100012 
SAMPLE     Self-supporting 89Y target, 6.23 mg/cm2 thick.         C090900100013 
DETECTOR   (NAICR) Gammas detected using 2 shielded NaI(Tl)       C090900100014 
            detectors with plastic anticoincidence shields.       C090900100015 
           Beam stability monitored using solid-state silicon     C090900100016 
            detector.                                             C090900100017 
MONITOR    Beam polarization measured using 12C(p(pol),p)12C      C090900100018 
            reaction at 6 MeV.                                    C090900100019 
           Spectra energy calibrated at 4.44 and 15.11 MeV using  C090900100020 
            carbon target, and 25.3 MeV gamma peak from 89Y       C090900100021 
            target.                                               C090900100022 
CORRECTION Corrected for deadtime (5%).                           C090900100023 
ERR-ANALYS (ERR-S) Statistical uncertainty given.                 C090900100024 
           Systematic uncertainty estimated to be 20%, and        C090900100025 
            includes contributions from:                          C090900100026 
            . target thickness measurement,                       C090900100027 
            . efficiency determination,                           C090900100028 
            . setting of timing gates.                            C090900100029 
STATUS     Data received by email, F. Dietrich, 18 April 2003.    C090900100030 
           No reply to author proof from F. Dietrich.             C090900100031 
HISTORY    (20030418C) VM                                         C090900100032 
           (20120124U) SD: ref.added.                             C090900100033 
ENDBIB              31          0                                 C090900100034 
COMMON               1          3                                 C090900100035 
EN                                                                C090900100036 
MEV                                                               C090900100037 
 19.6                                                             C090900100038 
ENDCOMMON            3          0                                 C090900100039 
ENDSUBENT           38          0                                 C090900199999 
SUBENT        C0909002   20030418                             0000C090900200001 
BIB                  2          2                                 C090900200002 
REACTION   (39-Y-89(P,G)40-ZR-90,,POL/DA/DE,,ANA)                 C090900200003 
INC-SOURCE (ATOMI) Average beam polarization 0.63.                C090900200004 
ENDBIB               2          0                                 C090900200005 
NOCOMMON             0          0                                 C090900200006 
DATA                 4        250                                 C090900200007 
ANG        E          DATA       ERR-S                            C090900200008 
ADEG       MEV        NO-DIM     NO-DIM                           C090900200009 
 30.        10.09       0.020      0.006                          C090900200010 
 30.        10.45       0.009      0.006                          C090900200011 
 30.        10.82       0.025      0.007                          C090900200012 
 30.        11.18       0.021      0.008                          C090900200013 
 30.        11.54       0.020      0.010                          C090900200014 
 30.        11.90       0.027      0.011                          C090900200015 
 30.        12.26       0.022      0.012                          C090900200016 
 30.        12.62       0.014      0.013                          C090900200017 
 30.        12.99       0.008      0.013                          C090900200018 
 30.        13.35       0.026      0.014                          C090900200019 
 30.        13.71       0.001      0.015                          C090900200020 
 30.        14.07       0.016      0.015                          C090900200021 
 30.        14.43       0.041      0.015                          C090900200022 
 30.        14.79       0.066      0.015                          C090900200023 
 30.        15.16       0.046      0.015                          C090900200024 
 30.        15.52       0.088      0.015                          C090900200025 
 30.        15.88       0.071      0.017                          C090900200026 
 30.        16.24       0.079      0.018                          C090900200027 
 30.        16.60       0.080      0.018                          C090900200028 
 30.        16.96       0.105      0.019                          C090900200029 
 30.        17.33       0.065      0.020                          C090900200030 
 30.        17.69       0.126      0.021                          C090900200031 
 30.        18.05       0.118      0.021                          C090900200032 
 30.        18.41       0.103      0.022                          C090900200033 
 30.        18.77       0.155      0.023                          C090900200034 
 30.        19.13       0.166      0.023                          C090900200035 
 30.        19.50       0.115      0.024                          C090900200036 
 30.        19.86       0.086      0.025                          C090900200037 
 30.        20.22       0.164      0.027                          C090900200038 
 30.        20.58       0.125      0.030                          C090900200039 
 30.        20.94       0.141      0.034                          C090900200040 
 30.        21.30       0.086      0.038                          C090900200041 
 30.        21.67       0.028      0.041                          C090900200042 
 30.        22.03      -0.026      0.044                          C090900200043 
 30.        22.39       0.027      0.049                          C090900200044 
 30.        22.75      -0.039      0.053                          C090900200045 
 30.        23.11       0.071      0.053                          C090900200046 
 30.        23.47      -0.012      0.054                          C090900200047 
 30.        23.84      -0.013      0.054                          C090900200048 
 30.        24.20      -0.090      0.050                          C090900200049 
 30.        24.56      -0.081      0.047                          C090900200050 
 30.        24.92      -0.009      0.045                          C090900200051 
 30.        25.28      -0.002      0.048                          C090900200052 
 30.        25.64      -0.005      0.054                          C090900200053 
 30.        26.00       0.054      0.071                          C090900200054 
 30.        26.37       0.123      0.087                          C090900200055 
 30.        26.73       0.226      0.098                          C090900200056 
 30.        27.09       0.131      0.114                          C090900200057 
 30.        27.45       0.225      0.114                          C090900200058 
 30.        27.81       0.354      0.120                          C090900200059 
 55.         9.97       0.010      0.007                          C090900200060 
