ENTRY            C0806   20220805                             C216C0806  0    1 
SUBENT        C0806001   20220805                             C216C0806  1    1 
BIB                 13         29                                 C0806  1    2 
INSTITUTE  (2NEDKVI,1USAMHG,1USAINU)                              C0806  1    3 
REFERENCE  (J,PR/C,61,054602,2000)                                C0806  1    4 
AUTHOR     (R.G.T.Zegers,S.Brandenburg,M.N.Harakeh,               C0806  1    5 
           S.Y.van der Werf,J.Janecke,T.O'Donnell,D.A.Roberts,    C0806  1    6 
ANG        E-EXC      DATA                                        C080600200009 
ADEG       MEV        MB/SR/MEV                                   C080600200010 
  0.0         0.064      1.0418                                   C080600200011 
  0.0         0.164      1.6911                                   C080600200012 
  0.0         0.264      1.4922                                   C080600200013 
  0.0         0.364      0.9897                                   C080600200014 
  0.0         0.464      0.8257                                   C080600200015 
  0.0         0.564      0.5868                                   C080600200016 
  0.0         0.664      0.3229                                   C080600200017 
  0.0         0.764      0.3106                                   C080600200018 
  0.0         0.864      0.4158                                   C080600200019 
  0.0         0.964      0.3657                                   C080600200020 
  0.0         1.064      0.5386                                   C080600200021 
  0.0         1.164      0.8764                                   C080600200022 
  0.0         1.264      1.2722                                   C080600200023 
  0.0         1.364      1.6735                                   C080600200024 
  0.0         1.464      2.2402                                   C080600200025 
  0.0         1.564      2.0037                                   C080600200026 
  0.0         1.664      1.5770                                   C080600200027 
  0.0         1.764      1.3995                                   C080600200028 
  0.0         1.864      1.3565                                   C080600200029 
  0.0         1.964      1.5798                                   C080600200030 
  0.0         2.064      1.7335                                   C080600200031 
  0.0         2.164      1.7133                                   C080600200032 
  0.0         2.264      1.1723                                   C080600200033 
  0.0         2.364      0.9550                                   C080600200034 
  0.0         2.464      1.2456                                   C080600200035 
  0.0         2.564      0.9942                                   C080600200036 
  0.0         2.664      1.0891                                   C080600200037 
  0.0         2.764      1.1071                                   C080600200038 
  0.0         2.864      1.4853                                   C080600200039 
  0.0         2.964      1.9411                                   C080600200040 
  0.0         3.064      1.6176                                   C080600200041 
  0.0         3.164      1.5091                                   C080600200042 
  0.0         3.264      1.8514                                   C080600200043 
  0.0         3.364      1.3540                                   C080600200044 
  0.0         3.464      1.4611                                   C080600200045 
  0.0         3.564      1.8294                                   C080600200046 
  0.0         3.664      2.2672                                   C080600200047 
  0.0         3.764      1.7991                                   C080600200048 
  0.0         3.864      1.9245                                   C080600200049 
  0.0         3.964      1.7387                                   C080600200050 
  0.0         4.064      2.1453                                   C080600200051 
  0.0         4.164      2.3898                                   C080600200052 
  0.0         4.264      2.1129                                   C080600200053 
  0.0         4.364      2.2101                                   C080600200054 
  0.0         4.464      1.8910                                   C080600200055 
  0.0         4.564      1.7646                                   C080600200056 
  0.0         4.664      2.0243                                   C080600200057 
  0.0         4.764      1.7622                                   C080600200058 
  0.0         4.864      2.0657                                   C080600200059 
  0.0         4.964      2.0202                                   C080600200060 
  0.0         5.064      2.0629                                   C080600200061 
  0.0         5.164      1.9686                                   C080600200062 
  0.0         5.264      1.7161                                   C080600200063 
  0.0         5.364      2.1238                                   C080600200064 
  0.0         5.464      2.0150                                   C080600200065 
  0.0         5.564      2.2458                                   C080600200066 
  0.0         5.664      2.0633                                   C080600200067 
  0.0         5.764      1.8409                                   C080600200068 
  0.0         5.864      1.8187                                   C080600200069 
  0.0         5.964      2.0956                                   C080600200070 
  0.0         6.064      2.1604                                   C080600200071 
  0.0         6.164      2.4774                                   C080600200072 
  0.0         6.264      2.3922                                   C080600200073 
  0.0         6.364      2.3920                                   C080600200074 
  0.0         6.464      2.3999                                   C080600200075 
  0.0         6.564      2.2030                                   C080600200076 
  0.0         6.664      2.6202                                   C080600200077 
  0.0         6.764      2.1598                                   C080600200078 
  0.0         6.864      2.1961                                   C080600200079 
  0.0         6.964      2.3082                                   C080600200080 
  0.0         7.064      2.1083                                   C080600200081 
  0.0         7.164      1.9671                                   C080600200082 
  0.0         7.264      2.3405                                   C080600200083 
  0.0         7.364      1.9631                                   C080600200084 
  0.0         7.464      1.9861                                   C080600200085 
  0.0         7.564      1.7862                                   C080600200086 
  0.0         7.664      2.1430                                   C080600200087 
  0.0         7.764      2.2087                                   C080600200088 
  0.0         7.864      2.3090                                   C080600200089 
  0.0         7.964      2.2577                                   C080600200090 
  0.0         8.064      2.3668                                   C080600200091 
  0.0         8.164      2.0770                                   C080600200092 
  0.0         8.264      2.2008                                   C080600200093 
  0.0         8.364      2.1654                                   C080600200094 
  0.0         8.464      2.5415                                   C080600200095 
  0.0         8.564      2.4995                                   C080600200096 
  0.0         8.664      2.1553                                   C080600200097 
  0.0         8.764      2.0608                                   C080600200098 
  0.0         8.864      2.4665                                   C080600200099 
  0.0         8.964      2.4015                                   C080600200100 
  0.0         9.064      2.4187                                   C080600200101 
  0.0         9.164      2.7085                                   C080600200102 
  0.0         9.264      2.6061                                   C080600200103 
  0.0         9.364      2.4516                                   C080600200104 
  0.0         9.464      2.4308                                   C080600200105 
  0.0         9.564      2.9336                                   C080600200106 
  0.0         9.664      2.6132                                   C080600200107 
  0.0         9.764      2.9607                                   C080600200108 
  0.0         9.864      2.8325                                   C080600200109 
  0.0         9.964      2.9250                                   C080600200110 
  0.0        10.064      3.2289                                   C080600200111 
  0.0        10.164      3.1473                                   C080600200112 
  0.0        10.264      3.4708                                   C080600200113 
  0.0        10.364      2.9185                                   C080600200114 
  0.0        10.464      3.5766                                   C080600200115 
  0.0        10.564      3.4678                                   C080600200116 
  0.0        10.664      3.4839                                   C080600200117 
  0.0        10.764      3.6168                                   C080600200118 
  0.0        10.864      3.9979                                   C080600200119 
  0.0        10.964      4.0960                                   C080600200120 
  0.0        11.064      4.0189                                   C080600200121 
  0.0        11.164      4.2802                                   C080600200122 
  0.0        11.264      4.1701                                   C080600200123 
  0.0        11.364      3.9254                                   C080600200124 
  0.0        11.464      4.4137                                   C080600200125 
  0.0        11.564      4.7933                                   C080600200126 
  0.0        11.664      5.0365                                   C080600200127 
  0.0        11.764      5.1090                                   C080600200128 
  0.0        11.864      5.1696                                   C080600200129 
  0.0        11.964      5.7441                                   C080600200130 
  0.0        12.064     10.1784                                   C080600200131 
  0.0        12.164     26.0467                                   C080600200132 
  0.0        12.264     37.5145                                   C080600200133 
  0.0        12.364     23.0836                                   C080600200134 
  0.0        12.464     11.2107                                   C080600200135 
  0.0        12.564      8.0400                                   C080600200136 
  0.0        12.664      7.2112                                   C080600200137 
  0.0        12.764      6.6161                                   C080600200138 
  0.0        12.864      6.3469                                   C080600200139 
  0.0        12.964      5.8907                                   C080600200140 
  0.0        13.064      6.5874                                   C080600200141 
  0.0        13.164      6.4903                                   C080600200142 
  0.0        13.264      7.1706                                   C080600200143 
  0.0        13.364      7.0759                                   C080600200144 
  0.0        13.464      6.8102                                   C080600200145 
  0.0        13.564      7.3481                                   C080600200146 
  0.0        13.664      7.7524                                   C080600200147 
  0.0        13.764      7.2803                                   C080600200148 
  0.0        13.864      7.4861                                   C080600200149 
  0.0        13.964      7.2227                                   C080600200150 
  0.0        14.064      7.1424                                   C080600200151 
  0.0        14.164      7.6779                                   C080600200152 
  0.0        14.264      8.0721                                   C080600200153 
  0.0        14.364      7.7236                                   C080600200154 
  0.0        14.464      7.0739                                   C080600200155 
  0.0        14.564      7.9116                                   C080600200156 
  0.0        14.664      7.3296                                   C080600200157 
  0.0        14.764      7.7013                                   C080600200158 
  0.0        14.864      7.4441                                   C080600200159 
  0.0        14.964      7.3037                                   C080600200160 
  0.0        15.064      7.3449                                   C080600200161 
  0.0        15.164      7.1432                                   C080600200162 
  0.0        15.264      7.0957                                   C080600200163 
  0.0        15.364      7.5990                                   C080600200164 
  0.0        15.464      7.2377                                   C080600200165 
  0.0        15.564      7.6004                                   C080600200166 
  0.0        15.664      7.2769                                   C080600200167 
  0.0        15.764      7.4332                                   C080600200168 
  0.0        15.864      6.5149                                   C080600200169 
  0.0        15.964      7.1995                                   C080600200170 
  0.0        16.064      7.2552                                   C080600200171 
  0.0        16.164      6.7352                                   C080600200172 
  0.0        16.264      6.7031                                   C080600200173 
  0.0        16.364      6.4545                                   C080600200174 
  0.0        16.464      7.6327                                   C080600200175 
  0.0        16.564      6.6751                                   C080600200176 
  0.0        16.664      6.7833                                   C080600200177 
  0.0        16.764      6.6747                                   C080600200178 
  0.0        16.864      6.8413                                   C080600200179 
  0.0        16.964      6.3855                                   C080600200180 
  0.0        17.064      6.7498                                   C080600200181 
  0.0        17.164      6.6357                                   C080600200182 
  0.0        17.264      6.4992                                   C080600200183 
  0.0        17.364      6.4537                                   C080600200184 
  0.0        17.464      7.1939                                   C080600200185 
  0.0        17.564      7.0581                                   C080600200186 
  0.0        17.664      7.6341                                   C080600200187 
  0.0        17.764      7.0511                                   C080600200188 
  0.0        17.864      6.8915                                   C080600200189 
  0.0        17.964      6.9790                                   C080600200190 
  0.0        18.064      7.1391                                   C080600200191 
  0.0        18.164      7.2995                                   C080600200192 
  0.0        18.264      6.2522                                   C080600200193 
  0.0        18.364      7.0894                                   C080600200194 
  0.0        18.464      6.7843                                   C080600200195 
  0.0        18.564      6.8443                                   C080600200196 
  0.0        18.664      7.3061                                   C080600200197 
  0.0        18.764      7.1581                                   C080600200198 
  0.0        18.864      7.2375                                   C080600200199 
  0.0        18.964      7.2005                                   C080600200200 
  0.0        19.064      7.4895                                   C080600200201 
  0.0        19.164      7.6620                                   C080600200202 
  0.0        19.264      7.5166                                   C080600200203 
  0.0        19.364      7.7217                                   C080600200204 
  0.0        19.464      7.8181                                   C080600200205 
  0.0        19.564      7.4760                                   C080600200206 
  0.0        19.664      7.9245                                   C080600200207 
  0.0        19.764      7.5372                                   C080600200208 
  0.0        19.864      7.8243                                   C080600200209 
  0.0        19.964      7.8152                                   C080600200210 
  0.0        20.064      8.1224                                   C080600200211 
  0.0        20.164      8.1385                                   C080600200212 
  0.0        20.264      8.3140                                   C080600200213 
  0.0        20.364      7.7631                                   C080600200214 
  0.0        20.464      8.1254                                   C080600200215 
  0.0        20.564      8.3047                                   C080600200216 
  0.0        20.664      7.8102                                   C080600200217 
  0.0        20.764      8.4657                                   C080600200218 
  0.0        20.864      7.9540                                   C080600200219 
  0.0        20.964      8.4043                                   C080600200220 
  0.0        21.064      8.9090                                   C080600200221 
  0.0        21.164      9.0241                                   C080600200222 
  0.0        21.264      8.6374                                   C080600200223 
  0.0        21.364      8.5634                                   C080600200224 
  0.0        21.464      8.2833                                   C080600200225 
  0.0        21.564      7.9831                                   C080600200226 
  0.0        21.664      7.9590                                   C080600200227 
  0.0        21.764      8.5455                                   C080600200228 
  0.0        21.864      8.1521                                   C080600200229 
  0.0        21.964      8.9290                                   C080600200230 
  0.0        22.064      8.4602                                   C080600200231 
  0.0        22.164      8.6941                                   C080600200232 
  0.0        22.264      9.2454                                   C080600200233 
  0.0        22.364      9.1893                                   C080600200234 
  0.0        22.464      8.2383                                   C080600200235 
  0.0        22.564      8.7169                                   C080600200236 
  0.0        22.664      8.6967                                   C080600200237 
  0.0        22.764      8.9334                                   C080600200238 
  0.0        22.864      8.6333                                   C080600200239 
  0.0        22.964      8.5408                                   C080600200240 
  0.0        23.064      7.7587                                   C080600200241 
  0.0        23.164      8.7117                                   C080600200242 
  0.0        23.264      8.3237                                   C080600200243 
  0.0        23.364      8.7846                                   C080600200244 
  0.0        23.464      8.8710                                   C080600200245 
  0.0        23.564      8.2684                                   C080600200246 
  0.0        23.664      8.8771                                   C080600200247 
  0.0        23.764      8.5580                                   C080600200248 
  0.0        23.864      8.9324                                   C080600200249 
  0.0        23.964      8.1258                                   C080600200250 
  0.0        24.064      7.9526                                   C080600200251 
  0.0        24.164      7.8540                                   C080600200252 
  0.0        24.264      7.6801                                   C080600200253 
  0.0        24.364      7.5739                                   C080600200254 
  0.0        24.464      8.5586                                   C080600200255 
  0.0        24.564      8.5998                                   C080600200256 
  0.0        24.664      7.9701                                   C080600200257 
  0.0        24.764      7.6803                                   C080600200258 
  0.0        24.864      7.7944                                   C080600200259 
  0.0        24.964      7.6220                                   C080600200260 
  0.0        25.064      8.2068                                   C080600200261 
  0.0        25.164      7.6523                                   C080600200262 
  0.0        25.264      7.6315                                   C080600200263 
  0.0        25.364      7.9192                                   C080600200264 
  0.0        25.464      7.6404                                   C080600200265 
  0.0        25.564      7.7339                                   C080600200266 
  0.0        25.664      7.6690                                   C080600200267 
  0.0        25.764      8.1999                                   C080600200268 
  0.0        25.864      7.9796                                   C080600200269 
  0.0        25.964      8.0687                                   C080600200270 
  0.0        26.064      8.0244                                   C080600200271 
  0.0        26.164      7.9784                                   C080600200272 
  0.0        26.264      7.4762                                   C080600200273 
  0.0        26.364      7.2003                                   C080600200274 
  0.0        26.464      7.7858                                   C080600200275 
  0.0        26.564      7.6278                                   C080600200276 
  0.0        26.664      7.9249                                   C080600200277 
  0.0        26.764      7.5050                                   C080600200278 
  0.0        26.864      7.6224                                   C080600200279 
  0.0        26.964      7.4840                                   C080600200280 
  0.0        27.064      7.4649                                   C080600200281 
  0.0        27.164      7.8623                                   C080600200282 
  0.0        27.264      7.5969                                   C080600200283 
  0.0        27.364      7.7714                                   C080600200284 
  0.0        27.464      7.0460                                   C080600200285 
  0.0        27.564      7.2294                                   C080600200286 
  0.0        27.664      7.7139                                   C080600200287 
  0.0        27.764      7.7490                                   C080600200288 
  0.0        27.864      7.5592                                   C080600200289 
  0.0        27.964      7.1090                                   C080600200290 
  0.0        28.064      7.0894                                   C080600200291 
  0.0        28.164      7.4101                                   C080600200292 
  0.0        28.264      7.5271                                   C080600200293 
  0.0        28.364      7.3726                                   C080600200294 
  0.0        28.464      7.3378                                   C080600200295 
  0.0        28.564      7.5986                                   C080600200296 
  0.0        28.664      7.0341                                   C080600200297 
  0.0        28.764      7.6807                                   C080600200298 
  0.0        28.864      7.5759                                   C080600200299 
  0.0        28.964      7.3683                                   C080600200300 
  0.0        29.064      7.5307                                   C080600200301 
  0.0        29.164      7.5848                                   C080600200302 
  0.0        29.264      7.6000                                   C080600200303 
  0.0        29.364      7.5735                                   C080600200304 
  0.0        29.464      7.4903                                   C080600200305 
  0.0        29.564      7.2859                                   C080600200306 
  0.0        29.664      7.6248                                   C080600200307 
  0.0        29.764      7.3399                                   C080600200308 
  0.0        29.864      7.3942                                   C080600200309 
  0.0        29.964      7.7314                                   C080600200310 
  0.0        30.064      7.9267                                   C080600200311 
  0.0        30.164      7.5024                                   C080600200312 
  0.0        30.264      7.5299                                   C080600200313 
  0.0        30.364      7.5937                                   C080600200314 
  0.0        30.464      6.6547                                   C080600200315 
  0.0        30.564      6.9271                                   C080600200316 
  0.0        30.664      5.0516                                   C080600200317 
  0.0        30.764      0.8857                                   C080600200318 
  2.0         0.064     1.3319                                    C080600200319 
  2.0         0.164     1.4176                                    C080600200320 
  2.0         0.264     1.2379                                    C080600200321 
  2.0         0.364     1.0844                                    C080600200322 
  2.0         0.464     0.7220                                    C080600200323 
  2.0         0.564     0.4655                                    C080600200324 
  2.0         0.664     0.2153                                    C080600200325 
  2.0         0.764     0.1870                                    C080600200326 
  2.0         0.864     0.2796                                    C080600200327 
  2.0         0.964     0.2904                                    C080600200328 
  2.0         1.064     0.5006                                    C080600200329 
  2.0         1.164     0.9373                                    C080600200330 
  2.0         1.264     0.7885                                    C080600200331 
  2.0         1.364     0.7500                                    C080600200332 
  2.0         1.464     1.2684                                    C080600200333 
  2.0         1.564     1.0606                                    C080600200334 
  2.0         1.664     1.1105                                    C080600200335 
  2.0         1.764     1.1447                                    C080600200336 
  2.0         1.864     0.8704                                    C080600200337 
  2.0         1.964     0.9206                                    C080600200338 
  2.0         2.064     0.8815                                    C080600200339 
  2.0         2.164     1.1598                                    C080600200340 
  2.0         2.264     1.1043                                    C080600200341 
  2.0         2.364     0.8400                                    C080600200342 
  2.0         2.464     0.6840                                    C080600200343 
  2.0         2.564     0.7737                                    C080600200344 
  2.0         2.664     0.8020                                    C080600200345 
  2.0         2.764     0.8241                                    C080600200346 
  2.0         2.864     0.9952                                    C080600200347 
  2.0         2.964     0.9906                                    C080600200348 
  2.0         3.064     1.1377                                    C080600200349 
  2.0         3.164     1.0852                                    C080600200350 
  2.0         3.264     0.8255                                    C080600200351 
  2.0         3.364     0.9715                                    C080600200352 
  2.0         3.464     0.9289                                    C080600200353 
  2.0         3.564     1.1302                                    C080600200354 
  2.0         3.664     1.6501                                    C080600200355 
  2.0         3.764     1.2808                                    C080600200356 
  2.0         3.864     1.1584                                    C080600200357 
  2.0         3.964     0.9068                                    C080600200358 
  2.0         4.064     1.3697                                    C080600200359 
  2.0         4.164     1.0342                                    C080600200360 
  2.0         4.264     1.3441                                    C080600200361 
  2.0         4.364     1.5027                                    C080600200362 
  2.0         4.464     1.2538                                    C080600200363 
  2.0         4.564     1.2336                                    C080600200364 
  2.0         4.664     1.3893                                    C080600200365 
  2.0         4.764     1.3678                                    C080600200366 
  2.0         4.864     1.2347                                    C080600200367 
  2.0         4.964     1.0887                                    C080600200368 
  2.0         5.064     1.3513                                    C080600200369 
  2.0         5.164     1.2147                                    C080600200370 
  2.0         5.264     1.4181                                    C080600200371 
  2.0         5.364     1.4532                                    C080600200372 
  2.0         5.464     1.2231                                    C080600200373 
  2.0         5.564     1.4815                                    C080600200374 
  2.0         5.664     1.4041                                    C080600200375 
  2.0         5.764     1.3451                                    C080600200376 
  2.0         5.864     1.3433                                    C080600200377 
  2.0         5.964     1.5079                                    C080600200378 
  2.0         6.064     1.5052                                    C080600200379 
  2.0         6.164     1.3058                                    C080600200380 
  2.0         6.264     1.3411                                    C080600200381 
  2.0         6.364     1.2196                                    C080600200382 
  2.0         6.464     1.4842                                    C080600200383 
  2.0         6.564     1.5507                                    C080600200384 
  2.0         6.664     1.3177                                    C080600200385 
  2.0         6.764     1.2398                                    C080600200386 
  2.0         6.864     1.3858                                    C080600200387 
  2.0         6.964     1.1905                                    C080600200388 
  2.0         7.064     1.1751                                    C080600200389 
  2.0         7.164     0.9936                                    C080600200390 
  2.0         7.264     1.0792                                    C080600200391 
  2.0         7.364     1.4270                                    C080600200392 
  2.0         7.464     1.4642                                    C080600200393 
  2.0         7.564     1.4524                                    C080600200394 
  2.0         7.664     1.4780                                    C080600200395 
  2.0         7.764     1.2314                                    C080600200396 
  2.0         7.864     1.6057                                    C080600200397 
  2.0         7.964     1.3352                                    C080600200398 
  2.0         8.064     1.5062                                    C080600200399 
  2.0         8.164     1.5014                                    C080600200400 
  2.0         8.264     1.5380                                    C080600200401 
  2.0         8.364     1.6321                                    C080600200402 
  2.0         8.464     1.7433                                    C080600200403 
  2.0         8.564     1.7317                                    C080600200404 
  2.0         8.664     1.3468                                    C080600200405 
  2.0         8.764     1.5749                                    C080600200406 
  2.0         8.864     1.6210                                    C080600200407 
  2.0         8.964     1.9077                                    C080600200408 
  2.0         9.064     1.6175                                    C080600200409 
  2.0         9.164     1.8020                                    C080600200410 
  2.0         9.264     1.6905                                    C080600200411 
  2.0         9.364     1.9408                                    C080600200412 
  2.0         9.464     1.8702                                    C080600200413 
  2.0         9.564     2.1547                                    C080600200414 
  2.0         9.664     2.2493                                    C080600200415 
  2.0         9.764     2.2328                                    C080600200416 
  2.0         9.864     2.0728                                    C080600200417 
  2.0         9.964     2.2107                                    C080600200418 
  2.0        10.064     2.0906                                    C080600200419 
  2.0        10.164     1.8947                                    C080600200420 
  2.0        10.264     2.3201                                    C080600200421 
  2.0        10.364     2.3468                                    C080600200422 
  2.0        10.464     2.5949                                    C080600200423 
  2.0        10.564     2.5241                                    C080600200424 
  2.0        10.664     2.0860                                    C080600200425 
  2.0        10.764     2.6348                                    C080600200426 
  2.0        10.864     2.5750                                    C080600200427 
  2.0        10.964     2.6499                                    C080600200428 
  2.0        11.064     3.0149                                    C080600200429 
  2.0        11.164     2.7574                                    C080600200430 
  2.0        11.264     3.5435                                    C080600200431 
  2.0        11.364     2.7598                                    C080600200432 
  2.0        11.464     3.1790                                    C080600200433 
  2.0        11.564     3.5446                                    C080600200434 
  2.0        11.664     3.3921                                    C080600200435 
  2.0        11.764     3.7148                                    C080600200436 
  2.0        11.864     3.4268                                    C080600200437 
  2.0        11.964     4.6160                                    C080600200438 
  2.0        12.064     6.6691                                    C080600200439 
  2.0        12.164    11.2361                                    C080600200440 
  2.0        12.264     9.8451                                    C080600200441 
  2.0        12.364     7.0355                                    C080600200442 
  2.0        12.464     4.8415                                    C080600200443 
  2.0        12.564     4.8778                                    C080600200444 
  2.0        12.664     4.8959                                    C080600200445 
  2.0        12.764     4.7935                                    C080600200446 
  2.0        12.864     4.8215                                    C080600200447 
  2.0        12.964     4.8043                                    C080600200448 
  2.0        13.064     5.0282                                    C080600200449 
  2.0        13.164     4.5998                                    C080600200450 
  2.0        13.264     5.6419                                    C080600200451 
  2.0        13.364     5.4972                                    C080600200452 
  2.0        13.464     5.6028                                    C080600200453 
  2.0        13.564     5.6626                                    C080600200454 
  2.0        13.664     6.4673                                    C080600200455 
  2.0        13.764     5.5745                                    C080600200456 
  2.0        13.864     5.4172                                    C080600200457 
  2.0        13.964     5.7119                                    C080600200458 
  2.0        14.064     6.4927                                    C080600200459 
  2.0        14.164     6.0740                                    C080600200460 
  2.0        14.264     5.6645                                    C080600200461 
  2.0        14.364     6.4129                                    C080600200462 
  2.0        14.464     6.2537                                    C080600200463 
  2.0        14.564     6.2408                                    C080600200464 
  2.0        14.664     6.3776                                    C080600200465 
  2.0        14.764     6.1066                                    C080600200466 
  2.0        14.864     6.1559                                    C080600200467 
  2.0        14.964     6.1015                                    C080600200468 
  2.0        15.064     6.9383                                    C080600200469 
  2.0        15.164     6.4002                                    C080600200470 
  2.0        15.264     6.3911                                    C080600200471 
  2.0        15.364     7.1667                                    C080600200472 
  2.0        15.464     6.8669                                    C080600200473 
  2.0        15.564     6.2884                                    C080600200474 
  2.0        15.664     6.7952                                    C080600200475 
  2.0        15.764     6.4420                                    C080600200476 
  2.0        15.864     6.7626                                    C080600200477 
  2.0        15.964     6.9832                                    C080600200478 
  2.0        16.064     6.3291                                    C080600200479 
  2.0        16.164     7.4348                                    C080600200480 
  2.0        16.264     6.7553                                    C080600200481 
  2.0        16.364     6.8052                                    C080600200482 
  2.0        16.464     7.1600                                    C080600200483 
  2.0        16.564     7.1511                                    C080600200484 
  2.0        16.664     7.0573                                    C080600200485 
  2.0        16.764     7.0094                                    C080600200486 
  2.0        16.864     7.3429                                    C080600200487 
  2.0        16.964     7.2712                                    C080600200488 
  2.0        17.064     6.9180                                    C080600200489 
  2.0        17.164     7.2031                                    C080600200490 
  2.0        17.264     6.7408                                    C080600200491 
  2.0        17.364     7.1532                                    C080600200492 
  2.0        17.464     8.0215                                    C080600200493 
  2.0        17.564     7.9488                                    C080600200494 
  2.0        17.664     7.9954                                    C080600200495 
  2.0        17.764     8.1471                                    C080600200496 
  2.0        17.864     8.3542                                    C080600200497 
  2.0        17.964     8.8367                                    C080600200498 
  2.0        18.064     8.2608                                    C080600200499 
  2.0        18.164     7.2446                                    C080600200500 
  2.0        18.264     8.1662                                    C080600200501 
  2.0        18.364     8.1411                                    C080600200502 
  2.0        18.464     8.1428                                    C080600200503 
  2.0        18.564     7.6786                                    C080600200504 
  2.0        18.664     8.5358                                    C080600200505 
  2.0        18.764     8.5482                                    C080600200506 
  2.0        18.864     8.1080                                    C080600200507 
  2.0        18.964     8.1236                                    C080600200508 
  2.0        19.064     9.2479                                    C080600200509 
  2.0        19.164     9.1328                                    C080600200510 
  2.0        19.264     8.5237                                    C080600200511 
  2.0        19.364     8.6355                                    C080600200512 
  2.0        19.464     8.5927                                    C080600200513 
  2.0        19.564     8.5789                                    C080600200514 
  2.0        19.664     8.3815                                    C080600200515 
  2.0        19.764     8.5579                                    C080600200516 
  2.0        19.864     8.9337                                    C080600200517 
  2.0        19.964     9.4480                                    C080600200518 
  2.0        20.064     9.1813                                    C080600200519 
  2.0        20.164     9.1167                                    C080600200520 
  2.0        20.264     9.3578                                    C080600200521 
  2.0        20.364     8.9116                                    C080600200522 
  2.0        20.464     8.7818                                    C080600200523 
  2.0        20.564     9.1288                                    C080600200524 
  2.0        20.664     9.3478                                    C080600200525 
  2.0        20.764     8.9846                                    C080600200526 
  2.0        20.864     9.1748                                    C080600200527 
  2.0        20.964     8.8661                                    C080600200528 
  2.0        21.064     9.2058                                    C080600200529 
  2.0        21.164     9.2729                                    C080600200530 
  2.0        21.264    10.2371                                    C080600200531 
  2.0        21.364     9.4655                                    C080600200532 
  2.0        21.464     9.7697                                    C080600200533 
  2.0        21.564     9.6417                                    C080600200534 
  2.0        21.664     9.3481                                    C080600200535 
  2.0        21.764     9.8521                                    C080600200536 
  2.0        21.864     9.8982                                    C080600200537 
  2.0        21.964     9.3190                                    C080600200538 
  2.0        22.064     9.6320                                    C080600200539 
  2.0        22.164     9.0787                                    C080600200540 
  2.0        22.264     9.8069                                    C080600200541 
  2.0        22.364     9.3335                                    C080600200542 
  2.0        22.464     9.3176                                    C080600200543 
  2.0        22.564     9.6027                                    C080600200544 
  2.0        22.664     8.9655                                    C080600200545 
  2.0        22.764     9.2546                                    C080600200546 
  2.0        22.864     9.3869                                    C080600200547 
