ENTRY            C1281   20050727                             C075C128100000001 
SUBENT        C1281001   20050727                             C075C128100100001 
BIB                  9         11                                 C128100100002 
INSTITUTE  (1USAIBM)                                              C128100100003 
REFERENCE  (J,NIM/B,64,469,1992)                                  C128100100004 
AUTHOR     (J.E.E.Baglin,A.J.Kellock,M.A.Crockett,A.H.Shih)       C128100100005 
TITLE      Absolute cross section for hydrogen forward scattering C128100100006 
FACILITY   (ACCEL,1USAIBM) No information                         C128100100007 
INC-SOURCE Beam of 4He+.                                          C128100100008 
SAMPLE     Polystyrene (C8H8)n thin films (approximately 600      C128100100009 
            Angstrom thick) were spun on to 3 in. diameter siliconC128100100010 
            substrates.                                           C128100100011 
DETECTOR   (SIBAR) Surface barrier detectors                      C128100100012 
HISTORY    (20050727C) DR                                         C128100100013 
ENDBIB              11          0                                 C128100100014 
NOCOMMON             0          0                                 C128100100015 
ENDSUBENT           14          0                                 C128100199999 
SUBENT        C1281002   20050727                             C075C128100200001 
BIB                  4          5                                 C128100200002 
REACTION   (1-H-1(A,EL)1-H-1,,DA)                                 C128100200003 
EN-SEC      ANG is the proton detection angle                     C128100200004 
            ANG1 is the alpha recoil = 10 degree                  C128100200005 
ERR-ANALYS (DATA-ERR) No information                              C128100200006 
STATUS     (CURVE) Data taken from Fig. 5                         C128100200007 
ENDBIB               5          0                                 C128100200008 
COMMON               1          3                                 C128100200009 
ANG1                                                              C128100200010 
ADEG                                                              C128100200011 
10.                                                               C128100200012 
ENDCOMMON            3          0                                 C128100200013 
DATA                 4         75                                 C128100200014 
ANG        EN         DATA       DATA-ERR                         C128100200015 
ADEG       MEV        MB/SR      MB/SR                            C128100200016 
20.           9.75E-01   6.96E+02   1.57E+01                      C128100200017 
20.           1.17E+00   4.71E+02   1.57E+01                      C128100200018 
20.           1.27E+00   4.68E+02   1.00E+01                      C128100200019 
20.           1.37E+00   4.19E+02   1.14E+01                      C128100200020 
20.           1.47E+00   3.33E+02   7.16E+00                      C128100200021 
20.           1.57E+00   3.02E+02   1.00E+01                      C128100200022 
20.           1.68E+00   3.18E+02   1.14E+01                      C128100200023 
20.           1.77E+00   3.35E+02   8.59E+00                      C128100200024 
20.           1.87E+00   3.13E+02   1.28E+01                      C128100200025 
20.           1.97E+00   2.66E+02   1.00E+01                      C128100200026 
20.           2.07E+00   3.05E+02   8.59E+00                      C128100200027 
20.           2.17E+00   2.76E+02   1.00E+01                      C128100200028 
20.           2.27E+00   2.79E+02   7.16E+00                      C128100200029 
20.           2.38E+00   2.83E+02   8.59E+00                      C128100200030 
20.           2.48E+00   2.47E+02   1.00E+01                      C128100200031 
20.           2.58E+00   2.56E+02   1.28E+01                      C128100200032 
20.           2.68E+00   2.49E+02   4.87E+01                      C128100200033 
20.           2.78E+00   2.55E+02   6.59E+01                      C128100200034 
20.           2.88E+00   2.24E+02   2.29E+01                      C128100200035 
25.           9.68E-01   7.12E+02   1.29E+01                      C128100200036 
25.           1.16E+00   5.42E+02   1.43E+01                      C128100200037 
25.           1.26E+00   5.27E+02   1.15E+01                      C128100200038 
25.           1.36E+00   4.48E+02   1.15E+01                      C128100200039 
25.           1.47E+00   4.29E+02   1.43E+01                      C128100200040 
25.           1.57E+00   3.63E+02   1.00E+01                      C128100200041 
25.           1.68E+00   3.47E+02   1.43E+01                      C128100200042 
25.           1.76E+00   3.21E+02   1.00E+01                      C128100200043 
25.           1.87E+00   3.05E+02   1.00E+01                      C128100200044 
25.           1.96E+00   2.96E+02   2.15E+01                      C128100200045 
25.           2.06E+00   3.42E+02   1.87E+01                      C128100200046 
25.           2.17E+00   2.95E+02   2.59E+01                      C128100200047 
25.           2.27E+00   3.08E+02   1.43E+01                      C128100200048 
25.           2.37E+00   2.76E+02   1.15E+01                      C128100200049 
25.           2.48E+00   2.76E+02   1.00E+01                      C128100200050 
25.           2.58E+00   2.61E+02   1.15E+01                      C128100200051 
25.           2.67E+00   2.81E+02   2.58E+01                      C128100200052 
25.           2.77E+00   3.10E+02   4.46E+01                      C128100200053 
25.           2.87E+00   2.24E+02   2.30E+01                      C128100200054 
30.           9.76E-01   8.44E+02   1.14E+01                      C128100200055 
30.           1.27E+00   5.71E+02   1.28E+01                      C128100200056 
30.           1.37E+00   4.62E+02   1.57E+01                      C128100200057 
30.           1.47E+00   4.00E+02   1.00E+01                      C128100200058 
30.           1.57E+00   4.02E+02   8.57E+00                      C128100200059 
30.           1.68E+00   3.48E+02   2.14E+01                      C128100200060 
30.           1.77E+00   3.57E+02   1.57E+01                      C128100200061 
30.           1.87E+00   3.51E+02   2.28E+01                      C128100200062 
30.           1.97E+00   3.01E+02   1.00E+01                      C128100200063 
30.           2.07E+00   3.12E+02   1.14E+01                      C128100200064 
30.           2.17E+00   2.91E+02   8.57E+00                      C128100200065 
30.           2.27E+00   3.04E+02   1.00E+01                      C128100200066 
30.           2.38E+00   2.54E+02   1.14E+01                      C128100200067 
30.           2.48E+00   2.42E+02   5.71E+00                      C128100200068 
30.           2.58E+00   2.64E+02   1.42E+01                      C128100200069 
30.           2.68E+00   2.41E+02   3.28E+01                      C128100200070 
30.           2.78E+00   2.57E+02   4.00E+01                      C128100200071 
30.           2.88E+00   2.78E+02   7.57E+01                      C128100200072 
35.           9.75E-01   1.06E+03   2.06E+01                      C128100200073 
35.           1.17E+00   7.60E+02   2.75E+01                      C128100200074 
35.           1.27E+00   6.99E+02   2.06E+01                      C128100200075 
35.           1.37E+00   6.06E+02   2.06E+01                      C128100200076 
35.           1.47E+00   5.23E+02   1.20E+01                      C128100200077 
35.           1.57E+00   4.66E+02   3.44E+01                      C128100200078 
35.           1.68E+00   3.47E+02   1.20E+01                      C128100200079 
35.           1.77E+00   4.42E+02   1.20E+01                      C128100200080 
35.           1.86E+00   4.45E+02   1.03E+01                      C128100200081 
35.           1.97E+00   4.02E+02   1.72E+01                      C128100200082 
35.           2.07E+00   3.88E+02   2.58E+01                      C128100200083 
