ENTRY            C0962   20091001                             C097C096200000001 
SUBENT        C0962001   20091001                             C097C096200100001 
BIB                  9         13                                 C096200100002 
INSTITUTE  (1USALRL)                                              C096200100003 
REFERENCE  (J,PR,123,1818,1961)                                   C096200100004 
AUTHOR     (J.Benveniste,R.Booth,A.Mitchell)                      C096200100005 
TITLE      Proton Interactions with Cu63 and Cu65                 C096200100006 
FACILITY   (CYCLO,1USALRL)                                        C096200100007 
METHOD     (EDE)                                                  C096200100008 
DETECTOR   (NAICR,PROPC) NaI(Tl) crystal and photomultiplier tube,C096200100009 
            proceded by a gas proportional counter.               C096200100010 
CORRECTION Corrected for H, C, and O impurities in target.        C096200100011 
           Not corrected for finite angular resolution            C096200100012 
            (insignificant) or multiple scattering (<0.75%).      C096200100013 
HISTORY    (20040816C) VM                                         C096200100014 
           (20091001A) Corrections to subentry 3,6.               C096200100015 
ENDBIB              13          0                                 C096200100016 
NOCOMMON             0          0                                 C096200100017 
ENDSUBENT           16          0                                 C096200199999 
SUBENT        C0962002   20040817                             0000C096200200001 
BIB                  5          7                                 C096200200002 
REACTION   (29-CU-63(P,EL)29-CU-63,,DA)                           C096200200003 
SAMPLE     Self-supporting copper foil, 99.55% 63Cu               C096200200004 
CORRECTION Corrected for slit-scattering effects.                 C096200200005 
ERR-ANALYS (DATA-ERR) Uncertainties given include contributions   C096200200006 
            from: statistics, beam current integrator             C096200200007 
            measurements, and geometrical factors.                C096200200008 
STATUS     Data taken from Table II in reference.                 C096200200009 
ENDBIB               7          0                                 C096200200010 
NOCOMMON             0          0                                 C096200200011 
DATA                 4        109                                 C096200200012 
EN         ANG-CM     DATA-CM    DATA-ERR                         C096200200013 
MEV        ADEG       MB/SR      PER-CENT                         C096200200014 
 12.29       19.2      6147.        1.7                           C096200200015 
 12.29       29.6      1502.        1.4                           C096200200016 
 12.29       40.0       255.7       1.4                           C096200200017 
 12.29       50.8       137.0       1.7                           C096200200018 
 12.29       61.4        32.3       1.7                           C096200200019 
 12.29       65.3        22.5       1.7                           C096200200020 
 12.29       71.0        18.7       2.4                           C096200200021 
 12.29       75.4        21.0       2.4                           C096200200022 
 12.29       80.4        24.1       2.4                           C096200200023 
 12.29       86.5        27.4       2.5                           C096200200024 
 12.29       90.0        25.8       2.0                           C096200200025 
 12.29       95.4        23.4       2.5                           C096200200026 
 12.29      101.1        18.4       2.4                           C096200200027 
 12.29      105.7        14.4       2.4                           C096200200028 
 12.29      110.8         9.73      2.4                           C096200200029 
 12.29      115.6         5.52      3.2                           C096200200030 
 12.29      120.3         3.04      3.2                           C096200200031 
 12.29      125.8         1.57      3.2                           C096200200032 
 12.29      130.8         1.34      4.2                           C096200200033 
 12.29      135.9         2.29      3.2                           C096200200034 
 12.29      140.5         3.67      3.2                           C096200200035 
 12.29      145.6         6.32      3.2                           C096200200036 
 12.29      152.7         8.41      2.4                           C096200200037 
 12.29      160.5        11.4       2.4                           C096200200038 
 12.29      165.1        13.1       2.4                           C096200200039 
 11.03       20.8      7113.        1.7                           C096200200040 
 11.03       30.3      1823.        1.7                           C096200200041 
 11.03       40.7       629.3       1.7                           C096200200042 
 11.03       51.3       181.0       1.7                           C096200200043 
 11.03       56.3        86.9       1.7                           C096200200044 
