ENTRY            C0729   20040901                             0000C072900000001 
SUBENT        C0729001   20040901                             0000C072900100001 
BIB                 13         37                                 C072900100002 
INSTITUTE  (1USAMIN,1USAINU,2GERKFK,1USAKNT,1USABRK)              C072900100003 
REFERENCE  (J,PR/C,69,024616,2004)                                C072900100004 
           (J,PL/B,368,39,199601)                                 C072900100005 
           (J,PL/B,380,493,1996) Erratum.                         C072900100006 
AUTHOR     (C.M.Riedel,D.Dehnhard,M.Palarczyk,M.A.Espy,M.A.Franey,C072900100007 
           J.L.Langenbrunner,L.C.Bland,D.S.Carman,B.Brinkmoeller, C072900100008 
           R.Madey,Y.Wang,J.W.Watson)                             C072900100009 
TITLE      Measurement of the 4He(p(pol),n) at 100 and 200 MeV:   C072900100010 
            Analysis with recoil-corrected continuum shell model  C072900100011 
            astrophysics                                          C072900100012 
FACILITY   (CYCLO,1USAINU)                                        C072900100013 
SAMPLE     Gas target at about 90 K and 5.5 ktorr.  Areal density C072900100014 
            typically about 18 mg/cm2.                            C072900100015 
METHOD     (TOF)                                                  C072900100016 
DETECTOR   (SCIN) NE102 plastic scintillators.                    C072900100017 
MONITOR    (6-C-12(P,N)7-N-12,,DA)                                C072900100018 
           (6-C-13(P,N)7-N-13,,DA)                                C072900100019 
           Relative detector efficiency determined by by          C072900100020 
            normalized measured yields at 100, 147, and 200 MeV   C072900100021 
            to published cross sections at similar energies.      C072900100022 
           Neutron energy calibrated using well-known states in   C072900100023 
            12N and 13N.                                          C072900100024 
CORRECTION Corrected for background due to reactions in Havar     C072900100025 
            windows of target cells.                              C072900100026 
ERR-ANALYS (ERR-S) Statistical uncertainty given.                 C072900100027 
           Systematic uncertainty about 8%, primarily due to      C072900100028 
            uncertainties in neutron detector efficiency and arealC072900100029 
            density.                                              C072900100030 
           At 0 degrees there is an additional estimated          C072900100031 
            systematic uncertainty of 5-10% due to background     C072900100032 
            subtraction difficulties.                             C072900100033 
STATUS     Data received by email from C. Riedel, 13 October 2000.C072900100034 
           (COREL,C0728001) 200 MeV data.                         C072900100035 
           (APRVD) Approved by C. Riedel, 18 June 2001.           C072900100036 
HISTORY    (20001016C) VM                                         C072900100037 
           (20010619A) Updated as per C. Riedel comments.         C072900100038 
           (20040901A) Reference update.                          C072900100039 
ENDBIB              37          0                                 C072900100040 
COMMON               1          3                                 C072900100041 
EN                                                                C072900100042 
MEV                                                               C072900100043 
100.                                                              C072900100044 
ENDCOMMON            3          0                                 C072900100045 
ENDSUBENT           44          0                                 C072900199999 
SUBENT        C0729002   20001016                             0000C072900200001 
BIB                  1          1                                 C072900200002 
REACTION   (2-HE-4(P,N)3-LI-4,,DA/DE)                             C072900200003 
ENDBIB               1          0                                 C072900200004 
NOCOMMON             0          0                                 C072900200005 
DATA                 4        341                                 C072900200006 
ANG        E-EXC      DATA       ERR-S                            C072900200007 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        C072900200008 
  0.       -10.0        1.112E-02    7.0E-03                      C072900200009 
  0.        -9.0        6.247E-03    7.9E-03                      C072900200010 
  0.        -8.0        4.497E-03    8.6E-03                      C072900200011 
  0.        -7.0       -1.508E-02    8.8E-03                      C072900200012 
  0.        -6.0       -1.418E-03    9.1E-03                      C072900200013 
  0.        -5.0       -1.113E-02    9.1E-03                      C072900200014 
  0.        -4.0        2.460E-02    9.0E-03                      C072900200015 
  0.        -3.0        1.301E-02    9.4E-03                      C072900200016 
  0.        -2.0        2.126E-02    8.8E-03                      C072900200017 
  0.        -1.0        2.168E-02    8.3E-03                      C072900200018 
  0.         0.0        3.747E-02    8.3E-03                      C072900200019 
  0.         1.0        1.340E-01    9.1E-03                      C072900200020 
  0.         2.0        4.299E-01    1.1E-02                      C072900200021 
  0.         3.0        6.653E-01    1.3E-02                      C072900200022 
  0.         4.0        7.804E-01    1.4E-02                      C072900200023 
  0.         5.0        8.005E-01    1.4E-02                      C072900200024 
  0.         6.0        7.956E-01    1.4E-02                      C072900200025 
  0.         7.0        7.829E-01    1.4E-02                      C072900200026 
  0.         8.0        7.437E-01    1.4E-02                      C072900200027 
  0.         9.0        7.403E-01    1.4E-02                      C072900200028 
  0.        10.0        7.322E-01    1.4E-02                      C072900200029 
  0.        11.0        7.138E-01    1.4E-02                      C072900200030 
  0.        12.0        6.812E-01    1.4E-02                      C072900200031 
  0.        13.0        6.675E-01    1.4E-02                      C072900200032 
  0.        14.0        6.539E-01    1.4E-02                      C072900200033 
  0.        15.0        6.485E-01    1.5E-02                      C072900200034 
  0.        16.0        6.171E-01    1.5E-02                      C072900200035 
  0.        17.0        6.091E-01    1.5E-02                      C072900200036 
  0.        18.0        5.661E-01    1.5E-02                      C072900200037 
  0.        19.0        5.684E-01    1.5E-02                      C072900200038 
  0.        20.0        5.566E-01    1.5E-02                      C072900200039 
  0.        21.0        5.683E-01    1.6E-02                      C072900200040 
  0.        22.0        5.303E-01    1.6E-02                      C072900200041 
  0.        23.0        5.346E-01    1.7E-02                      C072900200042 
  0.        24.0        5.637E-01    1.7E-02                      C072900200043 
  0.        25.0        5.574E-01    1.8E-02                      C072900200044 
  0.        26.0        5.035E-01    1.8E-02                      C072900200045 
  0.        27.0        5.369E-01    1.9E-02                      C072900200046 
  0.        28.0        5.515E-01    2.0E-02                      C072900200047 
  0.        29.0        5.956E-01    2.1E-02                      C072900200048 
  0.        30.0        5.570E-01    2.2E-02                      C072900200049 
  0.        31.0        5.551E-01    2.4E-02                      C072900200050 
  0.        32.0        5.715E-01    2.5E-02                      C072900200051 
  5.       -10.0        7.453E-03    9.8E-03                      C072900200052 
