ENTRY            C1901   20120331                             C121C190100000001 
SUBENT        C1901001   20120331                             C121C190100100001 
BIB                  9         30                                 C190100100002 
TITLE      Approaching neutron-rich nuclei toward the r-process   C190100100003 
           path in peripheral heavy-ion collisions at 15          C190100100004 
           MeV/nucleon                                            C190100100005 
AUTHOR     (G.A.Souliotis,M.Veselsky,S.Galanopoulos,M.Jandel,     C190100100006 
           Z.Kohley,L.W.May,D.V.Shetty,B.C.Stein,S.J.Yennello)    C190100100007 
INSTITUTE  (1USATAM,3SLKSLO)                                      C190100100008 
           (2GRCGRC) National and Kapodistrian University of      C190100100009 
           Athens,Athens,Greece                                   C190100100010 
REFERENCE  (J,PR/C,84,064607,2011)                                C190100100011 
FACILITY   (CYCLO,1USATAM) Experiment performed at the Cyclotron  C190100100012 
           Institute of Texas AM University using K500            C190100100013 
           superconducting cyclotron                              C190100100014 
DETECTOR   (MAGSP) Reaction products were analyzed with momentum  C190100100015 
           achromat recoil separator (MARS). MARS consisted of    C190100100016 
           QQDQDDQQ sequence of quadrupoles (Q) and dipoles (D).  C190100100017 
           Magnetic optics formed dispersive image after first    C190100100018 
           dipole and an achromatic image at the end of MARS.     C190100100019 
           (PPAC) At the position of dispersive image a parallel  C190100100020 
           plate avalanche counter was placed to provide          C190100100021 
           reaction product position and start of time of flight  C190100100022 
           measurement                                            C190100100023 
           (TELES,PPAC,SI,SI) At the achromatic focal point a     C190100100024 
           second parallel plate counter with a silicon dE-E      C190100100025 
           telescope was placed. PPAC provided stop time signal   C190100100026 
           for time of flight and position of reaction product.   C190100100027 
           E-dE telescope provided information for particle       C190100100028 
           identification                                         C190100100029 
ERR-ANALYS (ERR-S) Statistical uncertainty                        C190100100030 
METHOD     (TOF,EDE)                                              C190100100031 
HISTORY    (20120331C) Compiled by S.H.                           C190100100032 
ENDBIB              30          0                                 C190100100033 
COMMON               1          3                                 C190100100034 
EN                                                                C190100100035 
MEV/A                                                             C190100100036 
15.0                                                              C190100100037 
ENDCOMMON            3          0                                 C190100100038 
ENDSUBENT           37          0                                 C190100199999 
SUBENT        C1901002   20120331                             C121C190100200001 
BIB                  3          5                                 C190100200002 
REACTION   (28-NI-58(36-KR-86,X)ELEM/MASS,,SIG)                   C190100200003 
STATUS     (TABLE) Data presented in figs. 4,6 of the             C190100200004 
                   reference sent by author (G.A.S.).             C190100200005 
                   Data for Z=26-29 are not shown in figures.     C190100200006 
SAMPLE     Isotopically enriched target with thickness of 4 mg/cm2C190100200007 
ENDBIB               5          0                                 C190100200008 
NOCOMMON             0          0                                 C190100200009 
DATA                 4        259                                 C190100200010 
       29.0       57.0   7.32E-02   2.14E-02                      C190100200053 
       29.0       58.0   4.49E-01   5.25E-02                      C190100200054 
       29.0       59.0   1.16E+00   7.78E-02                      C190100200055 
       29.0       60.0   2.33E+00   9.32E-02                      C190100200056 
       29.0       61.0   4.73E+00   1.34E-01                      C190100200057 
       29.0       62.0   3.99E+00   1.09E-01                      C190100200058 
       29.0       63.0   2.50E+00   7.72E-02                      C190100200059 
       29.0       64.0   1.18E+00   4.64E-02                      C190100200060 
       29.0       65.0   6.57E-01   3.10E-02                      C190100200061 
       29.0       66.0   3.52E-01   2.19E-02                      C190100200062 
       29.0       67.0   1.47E-01   1.24E-02                      C190100200063 
       29.0       68.0   5.79E-02   7.92E-03                      C190100200064 
       29.0       69.0   8.32E-02   1.90E-02                      C190100200065 
       29.0       72.0   1.51E-03   7.10E-04                      C190100200066 
       30.0       59.0   4.08E-02   1.56E-02                      C190100200067 
       30.0       60.0   2.64E-01   3.63E-02                      C190100200068 
       30.0       61.0   8.32E-01   6.01E-02                      C190100200069 
       30.0       62.0   2.06E+00   8.14E-02                      C190100200070 
       30.0       63.0   3.83E+00   9.91E-02                      C190100200071 
       30.0       64.0   4.21E+00   9.77E-02                      C190100200072 
       30.0       65.0   3.46E+00   8.63E-02                      C190100200073 
       30.0       66.0   1.76E+00   5.23E-02                      C190100200074 
       30.0       67.0   1.08E+00   3.87E-02                      C190100200075 
       30.0       68.0   6.53E-01   4.39E-02                      C190100200076 
       30.0       69.0   2.56E-01   1.49E-02                      C190100200077 
       30.0       70.0   1.66E-01   1.90E-02                      C190100200078 
       30.0       71.0   8.25E-02   1.42E-02                      C190100200079 
       30.0       72.0   1.60E-02   5.37E-03                      C190100200080 
       30.0       73.0   3.22E-03   1.57E-03                      C190100200081 
       30.0       75.0   1.10E-04   4.00E-05                      C190100200082 
       30.0       76.0   1.10E-04   4.00E-05                      C190100200083 
       31.0       61.0   2.53E-02   9.28E-03                      C190100200084 
       31.0       62.0   9.61E-02   1.82E-02                      C190100200085 
       31.0       63.0   4.57E-01   3.65E-02                      C190100200086 
       31.0       64.0   6.95E-01   4.33E-02                      C190100200087 
       31.0       65.0   2.99E+00   8.30E-02                      C190100200088 
       31.0       66.0   3.35E+00   7.74E-02                      C190100200089 
       31.0       67.0   3.25E+00   7.03E-02                      C190100200090 
       31.0       68.0   2.37E+00   5.64E-02                      C190100200091 
       31.0       69.0   1.50E+00   4.21E-02                      C190100200092 
       31.0       70.0   1.13E+00   3.54E-02                      C190100200093 
       31.0       71.0   6.31E-01   2.39E-02                      C190100200094 
       31.0       72.0   5.16E-01   4.41E-02                      C190100200095 
       31.0       73.0   1.32E-01   1.88E-02                      C190100200096 
       31.0       74.0   9.79E-02   1.54E-02                      C190100200097 
       31.0       75.0   4.98E-02   1.29E-02                      C190100200098 
       31.0       76.0   2.20E-04   6.00E-05                      C190100200099 
       31.0       77.0   2.92E-03   1.04E-03                      C190100200100 
       31.0       78.0   1.67E-03   7.50E-04                      C190100200101 
       31.0       79.0   8.00E-05   3.00E-05                      C190100200102 
       31.0       80.0   8.00E-05   3.00E-05                      C190100200103 
       31.0       81.0   8.00E-05   3.00E-05                      C190100200104 
       32.0       64.0   5.93E-02   1.26E-02                      C190100200105 
       32.0       65.0   3.88E-01   3.22E-02                      C190100200106 
       32.0       66.0   7.81E-01   4.18E-02                      C190100200107 
       32.0       67.0   2.29E+00   6.66E-02                      C190100200108 
       32.0       68.0   4.20E+00   8.24E-02                      C190100200109 
       32.0       69.0   4.16E+00   7.71E-02                      C190100200110 
       32.0       70.0   3.34E+00   6.71E-02                      C190100200111 
       32.0       71.0   2.68E+00   5.51E-02                      C190100200112 
       32.0       72.0   1.87E+00   4.52E-02                      C190100200113 
       32.0       73.0   1.54E+00   5.08E-02                      C190100200114 
       32.0       74.0   1.09E+00   4.68E-02                      C190100200115 
       32.0       75.0   8.08E-01   4.57E-02                      C190100200116 
       32.0       76.0   4.26E-01   3.94E-02                      C190100200117 
       32.0       77.0   2.18E-01   2.71E-02                      C190100200118 
       32.0       78.0   1.65E-01   2.30E-02                      C190100200119 
       32.0       79.0   3.30E-02   4.07E-03                      C190100200120 
       32.0       80.0   2.68E-02   1.03E-02                      C190100200121 
       32.0       81.0   2.80E-03   8.00E-04                      C190100200122 
       32.0       82.0   4.40E-04   7.00E-05                      C190100200123 
       32.0       83.0   4.00E-04   7.00E-05                      C190100200124 
       32.0       84.0   9.00E-05   3.00E-05                      C190100200125 
       33.0       66.0   1.66E-02   5.90E-03                      C190100200126 
       33.0       67.0   1.33E-01   1.71E-02                      C190100200127 
       33.0       68.0   4.10E-01   2.67E-02                      C190100200128 
       33.0       69.0   1.39E+00   4.79E-02                      C190100200129 
       33.0       70.0   2.81E+00   6.40E-02                      C190100200130 
       33.0       71.0   4.02E+00   7.34E-02                      C190100200131 
       33.0       72.0   4.11E+00   6.95E-02                      C190100200132 
       33.0       73.0   3.42E+00   6.17E-02                      C190100200133 
       33.0       74.0   3.61E+00   7.36E-02                      C190100200134 
       33.0       75.0   3.21E+00   7.02E-02                      C190100200135 
       33.0       76.0   2.81E+00   7.83E-02                      C190100200136 
       33.0       77.0   2.08E+00   6.63E-02                      C190100200137 
       33.0       78.0   1.33E+00   5.73E-02                      C190100200138 
       33.0       79.0   9.24E-01   5.40E-02                      C190100200139 
       33.0       80.0   5.90E-01   3.63E-02                      C190100200140 
       33.0       81.0   2.87E-01   2.28E-02                      C190100200141 
       33.0       82.0   1.54E-01   1.48E-02                      C190100200142 
       33.0       83.0   6.30E-02   4.07E-03                      C190100200143 
       33.0       84.0   1.75E-02   2.27E-03                      C190100200144 
       33.0       85.0   4.44E-03   7.40E-04                      C190100200145 
       33.0       86.0   8.00E-04   1.00E-04                      C190100200146 
       33.0       87.0   1.00E-04   3.00E-05                      C190100200147 
       34.0       67.0   8.91E-02   2.15E-02                      C190100200148 
       34.0       68.0   4.65E-01   4.79E-02                      C190100200149 
       34.0       69.0   1.54E+00   8.45E-02                      C190100200150 
       34.0       70.0   2.26E+00   9.47E-02                      C190100200151 
       34.0       71.0   4.12E+00   1.19E-01                      C190100200152 
       34.0       72.0   6.04E+00   1.28E-01                      C190100200153 
       34.0       73.0   6.66E+00   1.15E-01                      C190100200154 
       34.0       74.0   6.84E+00   1.07E-01                      C190100200155 
       34.0       75.0   7.00E+00   1.01E-01                      C190100200156 
       34.0       76.0   7.03E+00   1.18E-01                      C190100200157 
       34.0       77.0   7.43E+00   1.43E-01                      C190100200158 
       34.0       78.0   7.22E+00   1.22E-01                      C190100200159 
       34.0       79.0   8.47E+00   1.48E-01                      C190100200160 
       34.0       80.0   7.15E+00   1.40E-01                      C190100200161 
       34.0       81.0   6.58E+00   1.52E-01                      C190100200162 
       34.0       82.0   4.81E+00   1.18E-01                      C190100200163 
       34.0       83.0   4.72E+00   9.08E-02                      C190100200164 
       34.0       84.0   1.58E+00   4.87E-02                      C190100200165 
       34.0       85.0   9.11E-01   2.84E-02                      C190100200166 
       34.0       86.0   1.80E-01   7.34E-03                      C190100200167 
       34.0       87.0   4.47E-02   3.80E-03                      C190100200168 
       35.0       69.0   2.83E-02   1.00E-02                      C190100200169 
       35.0       70.0   2.54E-01   2.87E-02                      C190100200170 
       35.0       71.0   1.04E+00   5.95E-02                      C190100200171 
       35.0       72.0   1.99E+00   8.27E-02                      C190100200172 
       35.0       73.0   3.09E+00   1.01E-01                      C190100200173 
       35.0       74.0   5.12E+00   1.13E-01                      C190100200174 
       35.0       75.0   6.66E+00   1.15E-01                      C190100200175 
       35.0       76.0   7.35E+00   1.08E-01                      C190100200176 
       35.0       77.0   9.41E+00   1.43E-01                      C190100200177 
       35.0       78.0   1.20E+01   1.42E-01                      C190100200178 
       35.0       79.0   1.20E+01   1.40E-01                      C190100200179 
       35.0       80.0   1.78E+01   1.86E-01                      C190100200180 
       35.0       81.0   2.01E+01   2.11E-01                      C190100200181 
       35.0       82.0   2.51E+01   2.60E-01                      C190100200182 
       35.0       83.0   3.05E+01   3.14E-01                      C190100200183 
       35.0       84.0   2.71E+01   3.10E-01                      C190100200184 
       35.0       85.0   2.27E+01   2.28E-01                      C190100200185 
       35.0       86.0   3.36E+01   2.22E-01                      C190100200186 
       35.0       87.0   1.66E+01   2.36E-01                      C190100200187 
       35.0       88.0   4.31E-01   2.58E-02                      C190100200188 
       35.0       89.0   1.12E-01   9.03E-03                      C190100200189 
       35.0       90.0   1.25E-02   1.50E-03                      C190100200190 
       35.0       91.0   4.70E-04   7.00E-05                      C190100200191 
       36.0       72.0   9.14E-02   1.48E-02                      C190100200192 
       36.0       73.0   3.80E-01   3.05E-02                      C190100200193 
       36.0       74.0   1.44E+00   6.11E-02                      C190100200194 
       36.0       75.0   2.53E+00   7.70E-02                      C190100200195 
       36.0       76.0   3.94E+00   8.87E-02                      C190100200196 
       36.0       77.0   6.90E+00   1.09E-01                      C190100200197 
       36.0       78.0   9.53E+00   1.19E-01                      C190100200198 
       36.0       79.0   1.24E+01   1.39E-01                      C190100200199 
       36.0       80.0   1.71E+01   1.63E-01                      C190100200200 
       36.0       81.0   2.45E+01   1.98E-01                      C190100200201 
       36.0       82.0   4.42E+01   2.93E-01                      C190100200202 
       36.0       83.0   5.60E+01   3.48E-01                      C190100200203 
       36.0       84.0   1.92E+02   6.81E-01                      C190100200204 
       36.0       85.0   1.64E+02   7.73E-01                      C190100200205 
       36.0       86.0   3.40E+02   1.13E+00                      C190100200206 
       36.0       87.0   3.00E+02   3.19E+00                      C190100200207 
       36.0       88.0   2.49E+01   2.62E-01                      C190100200208 
       36.0       89.0   1.26E+01   1.14E-01                      C190100200209 
       36.0       90.0   1.70E+01   1.71E-01                      C190100200210 
       36.0       91.0   1.33E-01   9.82E-03                      C190100200211 
       36.0       92.0   2.56E-02   4.57E-03                      C190100200212 
       36.0       93.0   8.68E-03   2.44E-03                      C190100200213 
       37.0       75.0   3.50E-01   2.76E-02                      C190100200214 
       37.0       76.0   8.90E-01   4.11E-02                      C190100200215 
       37.0       77.0   2.37E+00   6.61E-02                      C190100200216 
       37.0       78.0   3.83E+00   8.22E-02                      C190100200217 
       37.0       79.0   7.22E+00   1.08E-01                      C190100200218 
       37.0       80.0   1.06E+01   1.25E-01                      C190100200219 
       37.0       81.0   1.67E+01   1.53E-01                      C190100200220 
       37.0       82.0   2.94E+01   2.20E-01                      C190100200221 
       37.0       83.0   3.70E+01   2.31E-01                      C190100200222 
       37.0       84.0   6.28E+01   3.51E-01                      C190100200223 
       37.0       85.0   7.05E+01   3.74E-01                      C190100200224 
       37.0       86.0   1.03E+02   4.95E-01                      C190100200225 
       37.0       87.0   1.27E+02   6.13E-01                      C190100200226 
       37.0       88.0   5.51E+01   4.66E-01                      C190100200227 
       37.0       89.0   1.03E+01   2.01E-01                      C190100200228 
       37.0       90.0   3.39E+00   1.07E-01                      C190100200229 
       37.0       91.0   9.41E-01   5.11E-02                      C190100200230 
       37.0       92.0   4.19E-01   3.72E-02                      C190100200231 
       37.0       93.0   3.17E-01   2.98E-02                      C190100200232 
       37.0       94.0   4.59E-02   1.08E-02                      C190100200233 
       37.0       95.0   8.99E-03   2.44E-03                      C190100200234 
       38.0       76.0   1.05E-02   3.02E-03                      C190100200235 
       38.0       77.0   3.43E-02   5.90E-03                      C190100200236 
       38.0       78.0   4.68E-01   2.78E-02                      C190100200237 
       38.0       79.0   1.06E+00   4.01E-02                      C190100200238 
       38.0       80.0   2.05E+00   5.50E-02                      C190100200239 
       38.0       81.0   4.04E+00   7.55E-02                      C190100200240 
       38.0       82.0   5.63E+00   8.54E-02                      C190100200241 
       38.0       83.0   9.95E+00   1.12E-01                      C190100200242 
       38.0       84.0   1.75E+01   1.57E-01                      C190100200243 
       38.0       85.0   2.52E+01   1.86E-01                      C190100200244 
       38.0       86.0   3.35E+01   2.28E-01                      C190100200245 
       38.0       87.0   3.76E+01   2.56E-01                      C190100200246 
       38.0       88.0   2.93E+01   2.38E-01                      C190100200247 
       38.0       89.0   1.37E+01   1.77E-01                      C190100200248 
       38.0       90.0   5.28E+00   1.14E-01                      C190100200249 
       38.0       91.0   2.47E+00   8.21E-02                      C190100200250 
       38.0       92.0   8.56E-01   5.77E-02                      C190100200251 
       38.0       93.0   1.58E-01   1.98E-02                      C190100200252 
       38.0       94.0   9.49E-02   2.78E-02                      C190100200253 
       38.0       95.0   6.44E-02   1.32E-02                      C190100200254 
       38.0       96.0   2.16E-02   8.90E-03                      C190100200255 
       39.0       80.0   9.20E-02   1.15E-02                      C190100200256 
       39.0       81.0   3.52E-01   2.13E-02                      C190100200257 
       39.0       82.0   7.96E-01   3.20E-02                      C190100200258 
       39.0       83.0   1.40E+00   4.11E-02                      C190100200259 
       39.0       84.0   2.58E+00   5.66E-02                      C190100200260 
       39.0       85.0   4.02E+00   7.12E-02                      C190100200261 
       39.0       86.0   6.72E+00   9.53E-02                      C190100200262 
       39.0       87.0   9.21E+00   1.21E-01                      C190100200263 
       39.0       88.0   9.75E+00   1.34E-01                      C190100200264 
       39.0       89.0   6.99E+00   1.23E-01                      C190100200265 
       39.0       90.0   4.09E+00   9.84E-02                      C190100200266 
       39.0       91.0   2.24E+00   7.53E-02                      C190100200267 
       39.0       92.0   1.28E+00   6.19E-02                      C190100200268 
       39.0       93.0   3.88E-01   3.52E-02                      C190100200269 
       39.0       94.0   2.15E-01   3.88E-02                      C190100200270 
       39.0       95.0   1.35E-01   3.12E-02                      C190100200271 
ENDDATA            261          0                                 C190100200272 
ENDSUBENT          271          0                                 C190100299999 
SUBENT        C1901003   20120331                             C121C190100300001 
BIB                  3          5                                 C190100300002 
REACTION   (28-NI-64(36-KR-86,X)ELEM/MASS,,SIG)                   C190100300003 
STATUS     (TABLE) Data presented in figs. 4,6 of the             C190100300004 
                   reference sent by author (G.A.S.)              C190100300005 
                   Data for Z=26-29 are not shown in figures.     C190100300006 
SAMPLE     Isotopically enriched target with thickness of 4 mg/cm2C190100300007 
ENDBIB               5          0                                 C190100300008 
NOCOMMON             0          0                                 C190100300009 
DATA                 4        262                                 C190100300010 
ELEMENT    MASS       DATA       ERR-S                            C190100300011 
NO-DIM     NO-DIM     MB         MB                               C190100300012 
       26.0       51.0   2.68E-01   9.48E-02                      C190100300013 
       26.0       52.0   5.36E-01   1.12E-01                      C190100300014 
       26.0       53.0   1.30E+00   1.64E-01                      C190100300015 
       26.0       54.0   1.65E+00   1.48E-01                      C190100300016 
       26.0       55.0   2.17E+00   1.44E-01                      C190100300017 
       26.0       56.0   2.61E+00   1.32E-01                      C190100300018 
       26.0       57.0   1.53E+00   7.44E-02                      C190100300019 
       26.0       58.0   6.93E-01   4.58E-02                      C190100300020 
       26.0       59.0   4.32E-01   3.49E-02                      C190100300021 
       26.0       60.0   1.22E-01   1.24E-02                      C190100300022 
       26.0       61.0   9.11E-02   8.93E-03                      C190100300023 
       26.0       62.0   4.23E-02   5.05E-03                      C190100300024 
       26.0       63.0   2.55E-02   3.90E-03                      C190100300025 
       26.0       64.0   2.98E-03   1.14E-03                      C190100300026 
       27.0       55.0   7.18E-01   1.12E-01                      C190100300027 
       27.0       56.0   1.39E+00   1.14E-01                      C190100300028 
       27.0       57.0   4.42E+00   2.09E-01                      C190100300029 
       27.0       58.0   3.63E+00   1.48E-01                      C190100300030 
       27.0       59.0   2.61E+00   1.14E-01                      C190100300031 
       27.0       60.0   1.35E+00   7.14E-02                      C190100300032 
       27.0       61.0   5.49E-01   3.12E-02                      C190100300033 
       27.0       62.0   4.20E-01   2.85E-02                      C190100300034 
       27.0       63.0   1.80E-01   1.53E-02                      C190100300035 
       27.0       64.0   1.58E-01   2.20E-02                      C190100300036 
       27.0       65.0   2.53E-02   4.31E-03                      C190100300037 
       27.0       66.0   5.65E-03   1.65E-03                      C190100300038 
       27.0       67.0   6.29E-03   2.16E-03                      C190100300039 
       27.0       68.0   3.36E-03   1.66E-03                      C190100300040 
       27.0       69.0   2.00E-05   1.00E-05                      C190100300041 
       28.0       57.0   8.72E-01   1.31E-01                      C190100300042 
       28.0       58.0   2.58E+00   1.72E-01                      C190100300043 
       28.0       59.0   3.70E+00   1.66E-01                      C190100300044 
       28.0       60.0   4.71E+00   1.67E-01                      C190100300045 
       28.0       61.0   3.66E+00   1.35E-01                      C190100300046 
       28.0       62.0   2.26E+00   9.45E-02                      C190100300047 
       28.0       63.0   1.12E+00   5.75E-02                      C190100300048 
       28.0       64.0   5.12E-01   2.71E-02                      C190100300049 
       28.0       65.0   3.14E-01   1.77E-02                      C190100300050 
       28.0       66.0   1.44E-01   9.94E-03                      C190100300051 
       28.0       67.0   6.46E-02   6.70E-03                      C190100300052 
       28.0       68.0   1.85E-02   3.19E-03                      C190100300053 
       28.0       69.0   4.67E-03   1.35E-03                      C190100300054 
       28.0       70.0   3.20E-04   1.00E-04                      C190100300055 
       28.0       71.0   3.73E-03   1.57E-03                      C190100300056 
       28.0       72.0   3.00E-05   1.00E-05                      C190100300057 
       28.0       74.0   2.80E-04   1.30E-04                      C190100300058 
       29.0       58.0   4.52E-01   9.06E-02                      C190100300059 
       29.0       59.0   5.50E-01   8.73E-02                      C190100300060 
       29.0       60.0   1.84E+00   1.35E-01                      C190100300061 
       29.0       61.0   4.17E+00   1.66E-01                      C190100300062 
       29.0       62.0   5.75E+00   1.78E-01                      C190100300063 
       29.0       63.0   4.59E+00   1.29E-01                      C190100300064 
       29.0       64.0   3.05E+00   8.78E-02                      C190100300065 
       29.0       65.0   1.73E+00   6.23E-02                      C190100300066 
       29.0       66.0   1.06E+00   4.11E-02                      C190100300067 
       29.0       67.0   4.92E-01   2.30E-02                      C190100300068 
       29.0       68.0   3.81E-01   1.98E-02                      C190100300069 
       29.0       69.0   2.01E-01   2.75E-02                      C190100300070 
       29.0       70.0   5.81E-02   6.33E-03                      C190100300071 
       29.0       71.0   1.57E-02   3.10E-03                      C190100300072 
       29.0       72.0   1.00E-02   2.29E-03                      C190100300073 
       29.0       73.0   5.35E-03   1.78E-03                      C190100300074 
       29.0       74.0   2.01E-03   9.60E-04                      C190100300075 
       29.0       75.0   4.00E-05   1.00E-05                      C190100300076 
       29.0       76.0   4.00E-05   1.00E-05                      C190100300077 
       29.0       77.0   2.00E-05   1.00E-05                      C190100300078 
       30.0       61.0   3.80E-01   6.42E-02                      C190100300079 
       30.0       62.0   1.09E+00   8.50E-02                      C190100300080 
       30.0       63.0   3.42E+00   1.36E-01                      C190100300081 
       30.0       64.0   5.16E+00   1.42E-01                      C190100300082 
       30.0       65.0   5.21E+00   1.22E-01                      C190100300083 
       30.0       66.0   3.90E+00   9.98E-02                      C190100300084 
       30.0       67.0   2.28E+00   7.36E-02                      C190100300085 
       30.0       68.0   1.44E+00   4.68E-02                      C190100300086 
       30.0       69.0   8.21E-01   2.99E-02                      C190100300087 
       30.0       70.0   5.61E-01   2.11E-02                      C190100300088 
       30.0       71.0   2.61E-01   1.35E-02                      C190100300089 
       30.0       72.0   1.27E-01   8.11E-03                      C190100300090 
       30.0       73.0   6.42E-02   5.35E-03                      C190100300091 
       30.0       74.0   3.03E-02   3.36E-03                      C190100300092 
       30.0       75.0   4.38E-03   4.10E-04                      C190100300093 
       30.0       76.0   1.48E-03   2.10E-04                      C190100300094 
       30.0       77.0   2.90E-04   2.00E-05                      C190100300095 
       30.0       78.0   1.30E-04   1.00E-05                      C190100300096 
       31.0       63.0   5.37E-02   1.56E-02                      C190100300097 
       31.0       64.0   5.70E-01   5.59E-02                      C190100300098 
       31.0       65.0   1.66E+00   7.98E-02                      C190100300099 
       31.0       66.0   3.42E+00   1.02E-01                      C190100300100 
       31.0       67.0   5.23E+00   1.15E-01                      C190100300101 
       31.0       68.0   4.35E+00   9.18E-02                      C190100300102 
       31.0       69.0   3.08E+00   7.15E-02                      C190100300103 
       31.0       70.0   2.16E+00   5.58E-02                      C190100300104 
       31.0       71.0   1.70E+00   4.62E-02                      C190100300105 
       31.0       72.0   1.16E+00   3.42E-02                      C190100300106 
