ENTRY            C0622   20000627                             0000C062200000001 
SUBENT        C0622001   20000627                             0000C062200100001 
BIB                 11         15                                 C062200100002 
INSTITUTE  (1USAOHO,1USAMSU)                                      C062200100003 
REFERENCE  (J,NP/A,352,221,1981)                                  C062200100004 
AUTHOR     (R.A.MOYER,R.W.FINLAY,G.M.CRAWLEY)                     C062200100005 
TITLE      Energy dependence in proton inelastic scattering       C062200100006 
FACILITY   (ISOCY,1USAMSU)                                        C062200100007 
SAMPLE     Self-supporting foil, enriched to 97.6% in 92Mo.       C062200100008 
            Areal density 480.9 microg/cm2.                       C062200100009 
DETECTOR   (MAGSP,PROPC) Enge split-pole magnetic spectrometer    C062200100010 
            with positron-sensitive proporation counter in focal  C062200100011 
            plane.                                                C062200100012 
CORRECTION Corrected for effect of impurities in target.          C062200100013 
ERR-ANALYS (ERR-S) Statistical uncertainty given.                 C062200100014 
STATUS     No reply from R. Finlay to author proof.               C062200100015 
           Tabulated data received from R. Finlay, 4 April 2000.  C062200100016 
HISTORY    (20000417C) VM                                         C062200100017 
ENDBIB              15          0                                 C062200100018 
NOCOMMON             0          0                                 C062200100019 
ENDSUBENT           18          0                                 C062200199999 
SUBENT        C0622002   20000515                             0000C062200200001 
BIB                  1          1                                 C062200200002 
REACTION   (42-MO-92(P,EL)42-MO-92,,DA)                           C062200200003 
ENDBIB               1          0                                 C062200200004 
NOCOMMON             0          0                                 C062200200005 
DATA                 4        111                                 C062200200006 
EN         ANG-CM     DATA-CM    ERR-S                            C062200200007 
MEV        ADEG       MB/SR      MB/SR                            C062200200008 
 24.886     12.6      18962.00     189.62                         C062200200009 
 24.886     17.7       4120.30      12.36                         C062200200010 
 24.886     20.2       2435.90       2.44                         C062200200011 
 24.886     25.3        968.85       9.69                         C062200200012 
 24.886     30.3        468.29       1.12                         C062200200013 
 24.886     35.4        281.57       0.70                         C062200200014 
 24.886     40.4        157.43       0.49                         C062200200015 
 24.886     45.5         67.92       0.55                         C062200200016 
 24.886     50.5         16.80       0.18                         C062200200017 
 24.886     58.0         13.37       0.15                         C062200200018 
 24.886     63.1         28.25       0.11                         C062200200019 
 24.886     69.6         21.45       0.09                         C062200200020 
 24.886     73.1         16.22       0.08                         C062200200021 
 24.886     76.6         10.88       0.05                         C062200200022 
 24.886     83.1          2.46       0.02                         C062200200023 
 24.886     88.1          1.42       0.02                         C062200200024 
 24.886     93.6          2.91       0.02                         C062200200025 
 24.886     95.6          4.42       0.03                         C062200200026 
 24.886    105.6          3.96       0.03                         C062200200027 
 29.841     10.1      27554.0       63.4                          C062200200028 
 29.841     12.6      11213.0       42.6                          C062200200029 
 29.841     15.2       4222.6       11.8                          C062200200030 
 29.841     17.7       1965.2       16.9                          C062200200031 
 29.841     20.2        939.15       8.17                         C062200200032 
 29.841     22.7        480.76       3.32                         C062200200033 
 29.841     25.3        357.58       4.22                         C062200200034 
 29.841     30.3        213.62       2.33                         C062200200035 
 29.841     32.8        185.15       1.46                         C062200200036 
 29.841     35.4        158.24       0.22                         C062200200037 
 29.841     40.4         95.68       0.17                         C062200200038 
 29.841     42.9         51.70       0.40                         C062200200039 
 29.841     45.5         25.75       0.22                         C062200200040 
 29.841     48.0         15.49       0.17                         C062200200041 
 29.841     51.5          4.55       0.04                         C062200200042 
 29.841     53.0          6.14       0.04                         C062200200043 
 29.841     58.0         19.90       0.06                         C062200200044 
 29.841     61.6         27.52       0.06                         C062200200045 
 29.841     63.1         29.91       0.06                         C062200200046 
 29.841     65.6         24.21       0.04                         C062200200047 
 29.841     70.6         13.91       0.03                         C062200200048 
 29.841     73.1         10.30       0.03                         C062200200049 
 29.841     75.6          4.51       0.02                         C062200200050 
 29.841     78.1          2.29       0.01                         C062200200051 
 29.841     80.6          2.11       0.01                         C062200200052 
 29.841     83.1          1.90       0.01                         C062200200053 
 29.841     85.6          2.51       0.01                         C062200200054 
 29.841     90.6          3.27       0.01                         C062200200055 
 29.841     95.6          3.42       0.01                         C062200200056 
 29.841    100.6          2.88       0.01                         C062200200057 
 29.841    105.6          1.49       0.01                         C062200200058 
 29.841    110.6          0.463      0.006                        C062200200059 
 29.841    115.6          0.647      0.006                        C062200200060 
 29.841    120.6          0.647      0.001                        C062200200061 
 34.901     10.1      20741.0      263.5                          C062200200062 
 34.901     12.6       9253.3      142.0                          C062200200063 
 34.901     15.2       4247.0       48.9                          C062200200064 
 34.901     17.7       1953.5       30.5                          C062200200065 
 34.901     20.2        787.67      11.25                         C062200200066 
 34.901     25.3        137.57       2.22                         C062200200067 
 34.901     30.3        225.10       2.50                         C062200200068 
 34.901     35.4        240.17       2.65                         C062200200069 
 34.901     40.4        116.11       1.70                         C062200200070 
 34.901     42.9         62.62       0.92                         C062200200071 
 34.901     45.5         22.75       0.31                         C062200200072 
 34.901     48.0          9.00       0.12                         C062200200073 
 34.901     50.5         10.00       0.24                         C062200200074 
 34.901     51.5         12.12       0.15                         C062200200075 
 34.901     53.0         18.90       0.86                         C062200200076 
 34.901     55.5         30.35       1.26                         C062200200077 
 34.901     56.5         30.35       0.36                         C062200200078 
 34.901     58.0         33.56       1.47                         C062200200079 
 34.901     60.6         33.90       1.60                         C062200200080 
 34.901     65.6         20.85       0.98                         C062200200081 
 34.901     70.6          7.67       0.06                         C062200200082 
 34.901     75.6          3.70       0.04                         C062200200083 
 34.901     80.6          5.30       0.07                         C062200200084 
 34.901     83.1          5.76       0.07                         C062200200085 
 34.901     85.6          6.31       0.08                         C062200200086 
 34.901     90.7          4.99       0.04                         C062200200087 
 34.901     95.6          2.68       0.02                         C062200200088 
 34.901    100.6          1.41       0.05                         C062200200089 
 34.901    105.6          1.16       0.05                         C062200200090 
 34.901    110.6          1.30       0.02                         C062200200091 
 34.901    115.6          1.23       0.02                         C062200200092 
 45.296     10.1      14452.        88.2                          C062200200093 
 45.296     12.6       6954.3       18.1                          C062200200094 
 45.296     15.2       3001.3       27.0                          C062200200095 
 45.296     16.2       2056.4       14.2                          C062200200096 
 45.296     17.7       1067.5        6.2                          C062200200097 
 45.296     20.2        205.80       1.50                         C062200200098 
 45.296     22.8         26.75       0.20                         C062200200099 
 45.296     27.8         79.13       0.40                         C062200200100 
 45.296     32.9        163.28       0.26                         C062200200101 
 45.296     36.4         98.89       0.21                         C062200200102 
 45.296     42.4          7.82       0.07                         C062200200103 
 45.296     45.5          5.06       0.05                         C062200200104 
 45.296     48.5          8.80       0.07                         C062200200105 
 45.296     51.5         12.53       0.05                         C062200200106 
 45.296     53.5         13.16       0.05                         C062200200107 
 45.296     57.6          9.83       0.04                         C062200200108 
 45.296     60.6          6.08       0.02                         C062200200109 
 45.296     64.6          2.78       0.02                         C062200200110 
 45.296     66.6          1.33       0.01                         C062200200111 
 45.296     70.6          2.03       0.01                         C062200200112 
 45.296     75.6          2.66       0.01                         C062200200113 
 45.296     80.6          1.89       0.01                         C062200200114 
