ENTRY            C0246   20111118                             C113C024600000001 
SUBENT        C0246001   20111118                             C113C024600100001 
BIB                  9         17                                 C024600100002 
INSTITUTE  (1USAPTN)                                              C024600100003 
REFERENCE  (J,PR,123,1304,1961)                                   C024600100004 
AUTHOR     (D.R.Maxson)                                           C024600100005 
TITLE      O-16(p,alpha)N-13 angular distributions                C024600100006 
                                          at 13.5-18.1 MeV        C024600100007 
FACILITY   (CYCLO,1USAPTN)                                        C024600100008 
REL-REF    (I,,J.L.Yntema+,J,PR,95,1226,1954) -                   C024600100009 
           Description of Princeton FM cyclotron, and             C024600100010 
                                       the scattering chamber     C024600100011 
INC-SOURCE Bombarding energies were measured to an accuracy of    C024600100012 
           +-0.1 MeV                                              C024600100013 
METHOD     (BCINT)                                                C024600100014 
HISTORY    (19870520C)                                            C024600100015 
           (20111118A) SD:Updated to new date formats,lower case. C024600100016 
             corrected according to last EXFOR rules and Dict.    C024600100017 
             E-LVL=0 added to Subent 2. DETECTOR moved to Subents.C024600100018 
             Subents 5,6 added.                                   C024600100019 
ENDBIB              17          0                                 C024600100020 
COMMON               1          3                                 C024600100021 
EN-ERR                                                            C024600100022 
MEV                                                               C024600100023 
  0.1                                                             C024600100024 
ENDCOMMON            3          0                                 C024600100025 
ENDSUBENT           24          0                                 C024600199999 
SUBENT        C0246002   20111118                             C113C024600200001 
BIB                  6         10                                 C024600200002 
REACTION   (8-O-16(P,A)7-N-13,PAR,DA)                             C024600200003 
SAMPLE     A 1/4 - mil Mylar (C10O4H8) target was used            C024600200004 
ERR-ANALYS (DATA-ERR) The absolute cross sections of angular      C024600200005 
           distributions were believed to be reliable to within   C024600200006 
           +-10% for the seven curves from 15.4 to 18.1 MeV,and   C024600200007 
           to within +-20% for the three curves at lower energies.C024600200008 
DETECTOR   (IOCH) Alpha particles were detected with a cylindricalC024600200009 
                  ionization chamber employing a Frisch grid.     C024600200010 
STATUS     (CURVE) Data taken from PR,123,1304,1961-fig. 3        C024600200011 
HISTORY    (20111118A) SD: E-LVL=0 added.                         C024600200012 
ENDBIB              10          0                                 C024600200013 
COMMON               1          3                                 C024600200014 
E-LVL                                                             C024600200015 
MEV                                                               C024600200016 
  0.0                                                             C024600200017 
ENDCOMMON            3          0                                 C024600200018 
DATA                 4        303                                 C024600200019 
EN         ANG        DATA       DATA-ERR                         C024600200020 
MEV        ADEG       MB/SR      PER-CENT                         C024600200021 
 13.5        23.       4.0        20.                             C024600200022 
 13.5        29.       1.9        20.                             C024600200023 
 13.5        34.       1.1        20.                             C024600200024 
 13.5        41.       1.0        20.                             C024600200025 
 13.5        46.       0.8        20.                             C024600200026 
 13.5        52.       1.0        20.                             C024600200027 
 13.5        58.       1.1        20.                             C024600200028 
 13.5        64.       1.1        20.                             C024600200029 
 13.5        69.       0.7        20.                             C024600200030 
 13.5        75.       0.6        20.                             C024600200031 
 13.5        79.       0.3        20.                             C024600200032 
 13.5        85.       0.3        20.                             C024600200033 
 13.5        90.       0.6        20.                             C024600200034 
 13.5        96.       0.7        20.                             C024600200035 
 13.5       102.       1.2        20.                             C024600200036 
 13.5       106.       1.8        20.                             C024600200037 
 13.5       110.       2.2        20.                             C024600200038 
 13.5       114.       2.3        20.                             C024600200039 
 13.5       120.       2.2        20.                             C024600200040 
 13.5       124.       2.0        20.                             C024600200041 
 13.5       130.       1.7        20.                             C024600200042 
 13.5       133.       1.6        20.                             C024600200043 
 13.5       137.       1.5        20.                             C024600200044 
 13.5       142.       1.9        20.                             C024600200045 
 13.5       147.       2.9        20.                             C024600200046 
 13.5       151.       4.1        20.                             C024600200047 
 13.5       156.       6.2        20.                             C024600200048 
 14.1        23.       4.2        20.                             C024600200049 
 14.1        26.       3.4        20.                             C024600200050 
 14.1        29.       2.8        20.                             C024600200051 
 14.1        34.       2.1        20.                             C024600200052 
 14.1        41.       2.6        20.                             C024600200053 
 14.1        46.       2.8        20.                             C024600200054 
 14.1        52.       3.3        20.                             C024600200055 
 14.1        58.       3.5        20.                             C024600200056 
 14.1        64.       3.1        20.                             C024600200057 
 14.1        69.       2.6        20.                             C024600200058 
 14.1        75.       1.8        20.                             C024600200059 
 14.1        85.       1.0        20.                             C024600200060 
 14.1        96.       1.6        20.                             C024600200061 
 14.1       106.       2.9        20.                             C024600200062 
 14.1       110.       3.1        20.                             C024600200063 
 14.1       114.       3.6        20.                             C024600200064 
 14.1       120.       2.9        20.                             C024600200065 
 14.1       124.       2.8        20.                             C024600200066 
 14.1       133.       2.2        20.                             C024600200067 
 14.1       142.       2.4        20.                             C024600200068 
 14.1       147.       3.2        20.                             C024600200069 
