ENTRY            C1114   20050111                             0000C111400000001 
SUBENT        C1114001   20050111                             0000C111400100001 
BIB                  9         11                                 C111400100002 
INSTITUTE  (1USATAM)                                              C111400100003 
REFERENCE  (J,PR/C,69,054312,2004)                                C111400100004 
AUTHOR     (D.H.Youngblood,Y.W.Lui,B.John,Y.Tokimoto,H.L.Clark,   C111400100005 
            X.Chen)                                               C111400100006 
TITLE      Compression mode resonances in 90Zr                    C111400100007 
FACILITY   (CYCLO,1USATAM)                                        C111400100008 
INC-SPECT  240 MeV alpha particle beam                            C111400100009 
DETECTOR   Multipole-dipole-multipole spectrometer                C111400100010 
SAMPLE     Self supporting Zr foil, enriched to 98% in 90Zr,      C111400100011 
            3.9 mg/cm2 thick                                      C111400100012 
HISTORY    (20050111C) DR                                         C111400100013 
ENDBIB              11          0                                 C111400100014 
COMMON               1          3                                 C111400100015 
EN                                                                C111400100016 
MEV                                                               C111400100017 
240.                                                              C111400100018 
ENDCOMMON            3          0                                 C111400100019 
ENDSUBENT           18          0                                 C111400199999 
SUBENT        C1114002   20050111                             0000C111400200001 
BIB                  3          5                                 C111400200002 
REACTION   (40-ZR-90(A,INL)40-ZR-90,PAR,DA)                       C111400200003 
ERR-ANALYS Cumulative uncertainties in target thickness, solid    C111400200004 
            angle, etc, result in about 10 % uncertainty in       C111400200005 
            absolute cross section                                C111400200006 
STATUS     Data taken from Fig. 2 of the journal article          C111400200007 
ENDBIB               5          0                                 C111400200008 
NOCOMMON             0          0                                 C111400200009 
DATA                 4         48                                 C111400200010 
E-EXC      E-EXC-ERR  ANG-CM     DATA-CM                          C111400200011 
MEV        MEV        ADEG       MB/SR                            C111400200012 
14.3       0.8          3.612E-01  4.049E+01                      C111400200013 
14.3       0.8          9.111E-01  4.029E+01                      C111400200014 
14.3       0.8          1.514E+00  2.916E+01                      C111400200015 
14.3       0.8          2.100E+00  2.286E+01                      C111400200016 
14.3       0.8          2.683E+00  2.185E+01                      C111400200017 
14.3       0.8          3.265E+00  2.582E+01                      C111400200018 
14.3       0.8          3.748E+00  2.746E+01                      C111400200019 
14.3       0.8          4.098E+00  2.529E+01                      C111400200020 
14.3       0.8          4.449E+00  2.267E+01                      C111400200021 
14.3       0.8          4.801E+00  1.878E+01                      C111400200022 
14.3       0.8          5.205E+00  1.380E+01                      C111400200023 
14.3       0.8          5.624E+00  1.069E+01                      C111400200024 
17.4       0.8          4.446E-01  4.067E+01                      C111400200025 
17.4       0.8          9.794E-01  4.057E+01                      C111400200026 
17.4       0.8          1.595E+00  2.961E+01                      C111400200027 
17.4       0.8          2.243E+00  1.824E+01                      C111400200028 
17.4       0.8          2.759E+00  1.248E+01                      C111400200029 
17.4       0.8          3.360E+00  1.107E+01                      C111400200030 
17.4       0.8          3.796E+00  1.510E+01                      C111400200031 
17.4       0.8          4.181E+00  1.588E+01                      C111400200032 
17.4       0.8          4.498E+00  1.486E+01                      C111400200033 
17.4       0.8          4.882E+00  1.337E+01                      C111400200034 
17.4       0.8          5.298E+00  1.015E+01                      C111400200035 
17.4       0.8          5.681E+00  8.235E+00                      C111400200036 
26.2       0.8          4.294E-01  9.206E+00                      C111400200037 
26.2       0.8          9.502E-01  9.728E+00                      C111400200038 
26.2       0.8          1.588E+00  1.000E+01                      C111400200039 
26.2       0.8          2.143E+00  8.832E+00                      C111400200040 
26.2       0.8          2.731E+00  1.000E+01                      C111400200041 
26.2       0.8          3.287E+00  6.797E+00                      C111400200042 
26.2       0.8          3.741E+00  6.171E+00                      C111400200043 
26.2       0.8          4.178E+00  5.921E+00                      C111400200044 
26.2       0.8          4.464E+00  5.840E+00                      C111400200045 
26.2       0.8          4.851E+00  5.921E+00                      C111400200046 
26.2       0.8          5.238E+00  5.088E+00                      C111400200047 
26.2       0.8          5.624E+00  4.749E+00                      C111400200048 
50.0       0.8          4.215E-01  1.864E+01                      C111400200049 
50.0       0.8          9.436E-01  1.768E+01                      C111400200050 
50.0       0.8          1.563E+00  1.726E+01                      C111400200051 
50.0       0.8          2.183E+00  1.684E+01                      C111400200052 
50.0       0.8          2.769E+00  1.835E+01                      C111400200053 
50.0       0.8          3.291E+00  1.765E+01                      C111400200054 
50.0       0.8          3.767E+00  1.033E+01                      C111400200055 
50.0       0.8          4.094E+00  8.897E+00                      C111400200056 
50.0       0.8          4.470E+00  8.320E+00                      C111400200057 
50.0       0.8          4.845E+00  7.781E+00                      C111400200058 
50.0       0.8          5.236E+00  8.014E+00                      C111400200059 
50.0       0.8          5.628E+00  7.191E+00                      C111400200060 
ENDDATA             50          0                                 C111400200061 
ENDSUBENT           60          0                                 C111400299999 
ENDENTRY             2          0                                 C111499999999 
