ENTRY            C3127   20260422                             C258C3127000    1 
SUBENT        C3127001   20260422                             C258C3127001    1 
BIB                 10         17                                 C3127001    2 
TITLE      Peripheral heavy-ion collisions below the Fermi        C3127001    3 
           energy: The case of 86Kr +64Ni and 86Kr+124Sn at 15    C3127001    4 
           MeV/nucleon                                            C3127001    5 
AUTHOR     (O.Fasoula,G.A.Souliotis,S.Koulouris,A.Pakou,          C3127001    6 
           M.Veselsky,S.J.Yennello,A.Bonasera)                    C3127001    7 
REFERENCE  (J,PR/C,113,034621,2026)                               C3127001    8 
           #doi:10.1103/9swx-tph4                                 C3127001    9 
INSTITUTE  (2GRCTUA,2GRCIOA,3CZRCTI,1USATAM,2ITYLNS)              C3127001   10 
FACILITY   (CYCLO,1USATAM) The K500 superconducting               C3127001   11 
           cyclotron of the Cyclotron Institute of Texas A&M.     C3127001   12 
DETECTOR   (SPEC,PPAC,SI,TELES) Momentum Achromat Recoil          C3127001   13 
           Spectrometer (MARS), a parallel-plate avalanche counterC3127001   14 
            (PPAC), a dE-E Si detector telescope.                 C3127001   15 
METHOD     (EDE)                                                  C3127001   16 
ERR-ANALYS (ERR-S) Statistical uncertainties.                     C3127001   17 
STATUS     (APRVD) Approved by O.Fasoula on June 17, 2026.        C3127001   18 
HISTORY    (20260422C) BP                                         C3127001   19 
ENDBIB              17          0                                 C3127001   20 
COMMON               1          3                                 C3127001   21 
EN                                                                C3127001   22 
MEV/A                                                             C3127001   23 
       15.0                                                       C3127001   24 
ENDCOMMON            3          0                                 C3127001   25 
ENDSUBENT           24          0                                 C312700199999 
SUBENT        C3127002   20260422                             C258C3127002    1 
BIB                  4         14                                 C3127002    2 
REACTION   (28-NI-64(36-KR-86,X)ELEM/MASS,,SIG)                   C3127002    3 
SAMPLE     Isotopically enriched targets of 64Ni with             C3127002    4 
           thickness 2.2 mg/cm2.                                  C3127002    5 
ANALYSIS   The yield distributions (cross sections) of the        C3127002    6 
           observed isotopes of the elements Z = 30-37 from the   C3127002    7 
           reactions 86Kr+64Ni at 4 degrees.                      C3127002    8 
STATUS     (DEP,C3127008)                                         C3127002    9 
           (DEP,C3127010)                                         C3127002   10 
           (DEP,C3127012)                                         C3127002   11 
           (DEP,C3127014)                                         C3127002   12 
           (DEP,C3127016)                                         C3127002   13 
           (DEP,C3127018)                                         C3127002   14 
           (TABLE,,O.Fasoula+,J,PR/C,113,034621,2026) Fig. - 1    C3127002   15 
           Data were provided by O.Fasoula on May 29, 2026.       C3127002   16 
ENDBIB              14          0                                 C3127002   17 
NOCOMMON             0          0                                 C3127002   18 
DATA                 4        161                                 C3127002   19 
ELEMENT    MASS       DATA       ERR-S                            C3127002   20 
NO-DIM     NO-DIM     MB         MB                               C3127002   21 
        30.        61.    0.09281    0.03106                      C3127002   22 
        30.        62.    0.30624    0.05007                      C3127002   23 
        30.        63.    1.13272    0.08485                      C3127002   24 
        30.        64.    1.91029    0.10117                      C3127002   25 
        30.        65.    2.06192    0.09404                      C3127002   26 
        30.        66.    1.54589    0.07339                      C3127002   27 
        30.        67.    0.94280    0.05188                      C3127002   28 
        30.        68.    0.60833    0.03773                      C3127002   29 
        30.        69.    0.37172    0.02554                      C3127002   30 
        30.        70.    0.26051    0.01900                      C3127002   31 
        30.        71.    0.13045    0.01345                      C3127002   32 
        30.        72.    0.06357    0.00811                      C3127002   33 
        30.        73.    0.03207    0.00535                      C3127002   34 
        30.        74.    0.01513    0.00336                      C3127002   35 
        30.        75.    0.00219    0.00041                      C3127002   36 
        30.        76.    0.00074    0.00021                      C3127002   37 
        30.        77.    0.00015    0.00002                      C3127002   38 
        30.        78.    0.00006    0.00001                      C3127002   39 
        31.        63.    0.02685    0.01563                      C3127002   40 
        31.        64.    0.16772    0.03342                      C3127002   41 
        31.        65.    0.62339    0.05578                      C3127002   42 
        31.        66.    1.26455    0.07272                      C3127002   43 
        31.        67.    2.05642    0.08312                      C3127002   44 
        31.        68.    1.85146    0.07318                      C3127002   45 
        31.        69.    1.28297    0.05507                      C3127002   46 
        31.        70.    0.93205    0.04438                      C3127002   47 
        31.        71.    0.77596    0.03935                      C3127002   48 
        31.        72.    0.54528    0.03012                      C3127002   49 
        31.        73.    0.35235    0.02217                      C3127002   50 
        31.        74.    0.21348    0.01589                      C3127002   51 
        31.        75.    0.08941    0.00923                      C3127002   52 
        31.        76.    0.03902    0.00480                      C3127002   53 
        31.        77.    0.01743    0.00256                      C3127002   54 
        31.        78.    0.01098    0.00213                      C3127002   55 
        31.        79.    0.00204    0.00035                      C3127002   56 
        31.        80.    0.00056    0.00011                      C3127002   57 
        31.        81.    0.00009    0.00002                      C3127002   58 
        31.        82.    0.00001    0.00001                      C3127002   59 
        32.        65.    0.05413    0.01820                      C3127002   60 
        32.        66.    0.09809    0.02252                      C3127002   61 
        32.        67.    0.51893    0.04772                      C3127002   62 
        32.        68.    1.33884    0.06890                      C3127002   63 
        32.        69.    1.84059    0.07263                      C3127002   64 
        32.        70.    2.19097    0.07540                      C3127002   65 
        32.        71.    1.79963    0.06440                      C3127002   66 
        32.        72.    1.49354    0.05576                      C3127002   67 
        32.        73.    1.26940    0.04852                      C3127002   68 
        32.        74.    1.08494    0.04164                      C3127002   69 
