ENTRY            C1736   20090908                             C098C173600000001 
SUBENT        C1736001   20090908                             C098C173600100001 
BIB                  9         30                                 C173600100002 
TITLE      Dynamical dipole mode in fusion reactions at 16        C173600100003 
           MeV/nucleon and beam energy dependence                 C173600100004 
AUTHOR     (D.Pierroutsakou,B.Martin,C.Agodi,R.Alba,V.Baran,      C173600100005 
           A.Boiano,G.Cardella,M.Colonna,R.Coniglione,            C173600100006 
           E.De Filippo,A.Del Zoppo,M.Di Toro,G.Inglima,          C173600100007 
           T.Glodariu,M.La Commara, C.Maiolino,M.Mazzocco,        C173600100008 
           A.Pagano,C.Parascandolo,P.Piattelli,S.Pirrone,C.Rizzo, C173600100009 
           M.Romoli,M.Sandoli,D.Santonocito,P.Sapienza,           C173600100010 
           C.Signorini)                                           C173600100011 
INSTITUTE  (2ITYNAP,2ITYLNS,3RUMBUU,3RUMBUC,2ITYCAT,2ITYNAP,      C173600100012 
           2ITYLNS,2ITYPAD)                                       C173600100013 
REFERENCE  (J,PR/C,80,024612,2009)                                C173600100014 
FACILITY   (CYCLO,2ITYLNS)Experiment performed at the             C173600100015 
           Superconducting Cyclotron of the Laboratori            C173600100016 
           Nazionali del Sud using MEDEA spectrometer             C173600100017 
DETECTOR   (BAF2,PPAC) The gamma rays and the light charged       C173600100018 
           particles were detected using the 180 barium           C173600100019 
           fluoride (BaF2) modules of the MEDEA experimental      C173600100020 
           apparatus. MEDEA covers the polar angular range        C173600100021 
           between 30deg and 170deg and has an inner radius of    C173600100022 
           22 cm. Detectors are located in evacuated scattering   C173600100023 
           chamber.                                               C173600100024 
METHOD     (PSD,TOF,COINC) Discrimination between gamma rays and  C173600100025 
           light charged particles was performed by combining a   C173600100026 
           pulse shape analysis of the BaF2 signal with a time    C173600100027 
           of flight measurement, achieved with a resolution of   C173600100028 
           1 ns, between each BaF2 detector and the               C173600100029 
           radiofrequency signal of the cyclotron.                C173600100030 
ERR-ANALYS (ERR-S) Statistical uncertainty                        C173600100031 
HISTORY    (20090908C) Compiled by S.H.                           C173600100032 
ENDBIB              30          0                                 C173600100033 
NOCOMMON             0          0                                 C173600100034 
ENDSUBENT           33          0                                 C173600199999 
SUBENT        C1736002   20090908                             C098C173600200001 
BIB                  3          7                                 C173600200002 
REACTION   (40-ZR-92(18-AR-40,FUS)1-H-1,,PY/DA/DE)                C173600200003 
SAMPLE     (40-ZR-92,ENR=0.9536)                                  C173600200004 
           92ZrO2 target with thickness of 600 mu-g/cm2           C173600200005 
           enriched to 95.36% in 92Zr, evaporated on carbon       C173600200006 
           layer 60 mu-g/cm2 thick.                               C173600200007 
STATUS     (TABLE) Data presented in fig. 3 of the reference      C173600200008 
                   sent by author (D.P.)                          C173600200009 
ENDBIB               7          0                                 C173600200010 
COMMON               2          3                                 C173600200011 
EN         THICKNESS                                              C173600200012 
MEV/A      G/CM-SQ                                                C173600200013 
15.1            6.0E-4                                            C173600200014 
ENDCOMMON            3          0                                 C173600200015 
DATA                 4        445                                 C173600200016 
ANG        E          DATA       ERR-S                            C173600200017 
ADEG       MEV        P/IN/MEVSR P/IN/MEVSR                       C173600200018 
   51.5      11.5        2.00E-02   7.25E-05                      C173600200019 
   51.5      12.5        2.18E-02   7.57E-05                      C173600200020 
   51.5      13.5        2.20E-02   7.62E-05                      C173600200021 
   51.5      14.5        2.09E-02   7.41E-05                      C173600200022 
   51.5      15.5        1.98E-02   7.22E-05                      C173600200023 
   51.5      16.5        1.90E-02   7.08E-05                      C173600200024 
   51.5      17.5        1.69E-02   6.66E-05                      C173600200025 
   51.5      18.5        1.58E-02   6.46E-05                      C173600200026 
   51.5      19.5        1.46E-02   6.19E-05                      C173600200027 
   51.5      20.5        1.32E-02   5.90E-05                      C173600200028 
   51.5      21.5        1.19E-02   5.59E-05                      C173600200029 
   51.5      22.5        1.09E-02   5.35E-05                      C173600200030 
   51.5      23.5        9.70E-03   5.06E-05                      C173600200031 
   51.5      24.5        8.73E-03   4.80E-05                      C173600200032 
   51.5      25.5        7.84E-03   4.55E-05                      C173600200033 
   51.5      26.5        7.27E-03   4.38E-05                      C173600200034 
   51.5      27.5        6.46E-03   4.13E-05                      C173600200035 
   51.5      28.5        5.83E-03   3.92E-05                      C173600200036 
   51.5      29.5        5.23E-03   3.71E-05                      C173600200037 
   51.5      30.5        4.97E-03   3.62E-05                      C173600200038 
   51.5      31.5        4.37E-03   3.39E-05                      C173600200039 
   51.5      32.5        4.07E-03   3.27E-05                      C173600200040 
   51.5      33.5        3.64E-03   3.10E-05                      C173600200041 
   51.5      34.5        3.38E-03   2.98E-05                      C173600200042 
   51.5      35.5        2.95E-03   2.79E-05                      C173600200043 
   51.5      36.5        2.80E-03   2.71E-05                      C173600200044 
   51.5      37.5        2.54E-03   2.59E-05                      C173600200045 
   51.5      38.5        2.27E-03   2.45E-05                      C173600200046 
   51.5      39.5        2.12E-03   2.36E-05                      C173600200047 
   51.5      40.5        1.92E-03   2.25E-05                      C173600200048 
   51.5      41.5        1.76E-03   2.15E-05                      C173600200049 
   51.5      42.5        1.60E-03   2.06E-05                      C173600200050 
   51.5      43.5        1.49E-03   1.98E-05                      C173600200051 
   51.5      44.5        1.28E-03   1.84E-05                      C173600200052 
   51.5      45.5        1.20E-03   1.78E-05                      C173600200053 
   51.5      46.5        1.04E-03   1.66E-05                      C173600200054 
   51.5      47.5        9.73E-04   1.60E-05                      C173600200055 
   51.5      48.5        9.21E-04   1.56E-05                      C173600200056 
   51.5      49.5        8.22E-04   1.47E-05                      C173600200057 
   51.5      50.5        7.54E-04   1.41E-05                      C173600200058 
   51.5      51.5        7.08E-04   1.37E-05                      C173600200059 
   51.5      52.5        6.05E-04   1.26E-05                      C173600200060 
   51.5      53.5        5.77E-04   1.23E-05                      C173600200061 
   51.5      54.5        5.23E-04   1.17E-05                      C173600200062 
   51.5      55.5        4.73E-04   1.12E-05                      C173600200063 
   51.5      56.5        4.22E-04   1.05E-05                      C173600200064 
