ENTRY            C0009   20110203                             C105C000900000001 
SUBENT        C0009001   20110203                             C105C000900100001 
BIB                  8         17                                 C000900100002 
TITLE      Angular distributions and absolute cross sections for  C000900100003 
            the T(d,n)4He neutron-source reaction                 C000900100004 
AUTHOR     (D.K.McDaniels, M.Drosg, J.C.Hopkins, J.D.Seagrave)    C000900100005 
INSTITUTE  (1USALAS)                                              C000900100006 
REFERENCE  (J,PR/C,7,882,197303)                                  C000900100007 
FACILITY   (VDGT,1USALAS)                                         C000900100008 
SAMPLE     Tritium gas target                                     C000900100009 
            800 Torr for E less than 8 MeV.                       C000900100010 
            1300 Torr for higher energies.                        C000900100011 
REL-REF    (N,C0013001,D.K.McDaniels+,J,PR/C,6,1593,1970)         C000900100012 
            Experimental details.                                 C000900100013 
HISTORY    (19780530C) TWB                                        C000900100014 
           (19800303A) TWB                                        C000900100015 
           (19930222A) Status added, converted to lower case      C000900100016 
           (20020213A) Converted to new date formats              C000900100017 
           (20110203A) On. SAN 010 (6th col. of TABLE IV) deleted,C000900100018 
            sub.2-9 STATUS updated and other BIB changes          C000900100019 
ENDBIB              17          0                                 C000900100020 
NOCOMMON             0          0                                 C000900100021 
ENDSUBENT           20          0                                 C000900199999 
SUBENT        C0009002   20110203                             C105C000900200001 
BIB                  6          9                                 C000900200002 
REACTION   (1-H-3(D,N)2-HE-4,,DA,,RSD)                            C000900200003 
METHOD     (TOF)                                                  C000900200004 
DETECTOR   (SCIN)                                                 C000900200005 
ERR-ANALYS (DATA-ERR) Quadratic combination of uncertainties      C000900200006 
            caused by statistics, bias stability, corrections,    C000900200007 
            efficiency and normalization.                         C000900200008 
STATUS     (TABLE) Table II of Phys.Rev.C7(1973)882               C000900200009 
HISTORY    (19960222A) Reaction and units corrected               C000900200010 
           (20110203A) On. STATUS added                           C000900200011 
ENDBIB               9          0                                 C000900200012 
NOCOMMON             0          0                                 C000900200013 
DATA                 4        150                                 C000900200014 
EN         ANG        DATA       DATA-ERR                         C000900200015 
MEV        ADEG       NO-DIM     PER-CENT                         C000900200016 
  5.00        0.       1.000      3.8                             C000900200017 
  5.00       10.       0.897      3.8                             C000900200018 
  5.00       20.       0.710      3.8                             C000900200019 
  5.00       30.       0.532      3.8                             C000900200020 
  5.00       40.       0.421      3.8                             C000900200021 
  5.00       50.       0.354      3.8                             C000900200022 
  5.00       60.       0.294      3.8                             C000900200023 
  5.00       70.       0.236      3.8                             C000900200024 
  5.00       80.       0.190      3.8                             C000900200025 
  5.00       90.       0.165      3.8                             C000900200026 
  5.00      100.       0.174      3.8                             C000900200027 
  5.00      110.       0.193      3.8                             C000900200028 
  5.00      120.       0.235      8.0                             C000900200029 
  5.00      130.       0.283      8.0                             C000900200030 
  5.00      140.       0.288      8.0                             C000900200031 
  6.00        0.       1.000      3.8                             C000900200032 
  6.00       10.       0.876      3.8                             C000900200033 
  6.00       20.       0.645      3.8                             C000900200034 
  6.00       30.       0.436      3.8                             C000900200035 
  6.00       40.       0.351      3.8                             C000900200036 
  6.00       50.       0.316      3.8                             C000900200037 
  6.00       60.       0.281      3.8                             C000900200038 
  6.00       70.       0.237      3.8                             C000900200039 
  6.00       80.       0.178      3.8                             C000900200040 
  6.00       90.       0.147      3.8                             C000900200041 
  6.00      100.       0.149      3.8                             C000900200042 
  6.00      110.       0.165      3.8                             C000900200043 
  6.00      120.       0.215      8.0                             C000900200044 
  6.00      130.       0.218      8.0                             C000900200045 
  6.00      140.       0.224      8.0                             C000900200046 
  7.00        0.       1.000      3.8                             C000900200047 
  7.00       10.       0.861      3.8                             C000900200048 
  7.00       20.       0.574      3.8                             C000900200049 
  7.00       30.       0.344      3.8                             C000900200050 
  7.00       40.       0.278      3.8                             C000900200051 
  7.00       50.       0.287      3.8                             C000900200052 
  7.00       60.       0.284      3.8                             C000900200053 
  7.00       70.       0.225      3.8                             C000900200054 
  7.00       80.       0.166      3.8                             C000900200055 
  7.00       90.       0.135      3.8                             C000900200056 
