ENTRY            C1187   20050314                             C073C118700000001 
SUBENT        C1187001   20050314                             C073C118700100001 
BIB                  6          9                                 C118700100002 
INSTITUTE  (1USABRK)                                              C118700100003 
REFERENCE  (T,REED,69-14,1968) Technical report                   C118700100004 
           (P,UCRL-18414,,1968)                                   C118700100005 
AUTHOR     (M.Reed)                                               C118700100006 
TITLE      The excitation of unnatural-parity states in 24Mg,     C118700100007 
            20Ne, and 16O by inelastic alpha scattering           C118700100008 
COMMENT    Technical Report, tables received by mail, no details  C118700100009 
            on experiments                                        C118700100010 
HISTORY    (20050311C) DR                                         C118700100011 
ENDBIB               9          0                                 C118700100012 
NOCOMMON             0          0                                 C118700100013 
ENDSUBENT           12          0                                 C118700199999 
SUBENT        C1187002   20050314                             C073C118700200001 
BIB                  3          3                                 C118700200002 
REACTION   (12-MG-24(A,EL)12-MG-24,,DA)                           C118700200003 
ERR-ANALYS (DATA-ERR) No information given                        C118700200004 
STATUS     Data read from tab1es                                  C118700200005 
ENDBIB               3          0                                 C118700200006 
NOCOMMON             0          0                                 C118700200007 
DATA                 4        255                                 C118700200008 
EN         ANG-CM     DATA-CM    DATA-ERR                         C118700200009 
MEV        ADEG       MB/SR      MB/SR                            C118700200010 
 50.0       12.6      1127.      3.                               C118700200011 
 50.0       14.9       106.5     0.8                              C118700200012 
 50.0       17.3       337.9     1.4                              C118700200013 
 50.0       20.6       338.6     1.4                              C118700200014 
 50.0       32.2        50.32    0.32                             C118700200015 
 50.0       33.3        34.96    0.08                             C118700200016 
 50.0       34.5        25.69    0.23                             C118700200017 
 50.0       35.6        12.33    0.05                             C118700200018 
 50.0       36.8         6.95    0.12                             C118700200019 
 50.0       37.7         4.73    0.03                             C118700200020 
 50.0       40.1         9.31    0.04                             C118700200021 
 50.0       64.6         0.667   0.011                            C118700200022 
 50.0       66.8         0.606   0.010                            C118700200023 
 50.0       69.0         0.686   0.005                            C118700200024 
 50.0       73.3         0.681   0.005                            C118700200025 
 50.0       75.3         0.526   0.004                            C118700200026 
 50.0       77.5         0.440   0.011                            C118700200027 
 50.0       79.6         0.381   0.010                            C118700200028 
 50.0       81.7         0.405   0.011                            C118700200029 
 50.0       83.8         0.400   0.011                            C118700200030 
 50.0       85.9         0.452   0.009                            C118700200031 
 50.0       87.8         0.447   0.008                            C118700200032 
 50.0       89.9         0.392   0.008                            C118700200033 
 50.0       92.0         0.303   0.007                            C118700200034 
 50.0       94.0         0.260   0.006                            C118700200035 
 50.0       96.0         0.230   0.005                            C118700200036 
 50.0       97.9         0.223   0.005                            C118700200037 
 50.0      100.0         0.201   0.005                            C118700200038 
