ENTRY            C1496   20070122                             C079C149600000001 
SUBENT        C1496001   20070122                             C079C149600100001 
BIB                 10         29                                 C149600100002 
INSTITUTE  (2UK EDG,1CANTMF,1CANSFU,1USAMSU) + University of York,C149600100003 
            York, United Kingdom                                  C149600100004 
REFERENCE  (J,PR/C,73,034320,2006)                                C149600100005 
AUTHOR     (A.St.J.Murphy,M.Aliotta,T.Davinson,C.Ruiz,P.J.Woods,  C149600100006 
            J.M.D'Auria,L.Buchmann,A.A.Chen,A.M.Laird,F.Sarazin,  C149600100007 
            P.Walden,B.R.Fulton,J.E.Pearson,B.A.Brown)            C149600100008 
TITLE      Level structure of 21Mg: Nuclear and astrophysical     C149600100009 
            implications                                          C149600100010 
FACILITY   (ACCEL,1CANTMF) TRIUMF-UK detector array (TUDA) at     C149600100011 
            TRIUMF                                                C149600100012 
INC-SPECT  20Na5+ ions were extracted and accelerated to 1.250    C149600100013 
            and 1.600 MeV/u. The beam was bunched and delivered   C149600100014 
            in pulses separated by 86 ns.                         C149600100015 
SAMPLE     Experimental target of (CH2)n, provided by the Centre  C149600100016 
            de Recherches du Cyclotron, Louvain-la-Neuve. This    C149600100017 
            had a thickness of about 795 microg/cm2 (+/-10%)      C149600100018 
            determined by weighing the targets and was consistent C149600100019 
            with energy loss incurred by ions detected after      C149600100020 
            traversing the target                                 C149600100021 
DETECTOR   (SIBAR) Two LEDAs were placed 19.5 and 60.5 cm         C149600100022 
            downstream of the target. A complete LEDA consisting  C149600100023 
            of eight identical sectors, segmented into 16 annular C149600100024 
            elements, was used for the most downstream detector;  C149600100025 
            while four sectors in a cross configuration were used C149600100026 
            for the detector that was nearer the target.          C149600100027 
MONITOR    Each LEDA was calibrated through use of a standard     C149600100028 
            triple-alpha source containing the isotopes 239Pu,    C149600100029 
            241Am, and 244Cm.                                     C149600100030 
HISTORY    (20070102C) DR                                         C149600100031 
ENDBIB              29          0                                 C149600100032 
NOCOMMON             0          0                                 C149600100033 
ENDSUBENT           32          0                                 C149600199999 
SUBENT        C1496002   20070122                             C079C149600200001 
BIB                  3          5                                 C149600200002 
REACTION   (11-NA-20(P,EL)11-NA-20,,DA)                           C149600200003 
ERR-ANALYS (ERR-S) Error bars assume Poissonian statistical       C149600200004 
            effects only                                          C149600200005 
STATUS     (CURVE) Data taken from Fig. 6. No reply from the      C149600200006 
            main author.                                          C149600200007 
ENDBIB               5          0                                 C149600200008 
NOCOMMON             0          0                                 C149600200009 
DATA                 4        907                                 C149600200010 
ANG        EN         DATA       ERR-S                            C149600200011 
ADEG       KEV        MB/SR      MB/SR                            C149600200012 
5.1          7.013E+02  2.885E+02  1.355E+01                      C149600200013 
5.1          7.043E+02  2.558E+02  1.411E+01                      C149600200014 
5.1          7.104E+02  2.631E+02  1.129E+01                      C149600200015 
5.1          7.164E+02  2.073E+02  1.467E+01                      C149600200016 
5.1          7.214E+02  2.343E+02  1.524E+01                      C149600200017 
5.1          7.244E+02  2.400E+02  1.580E+01                      C149600200018 
5.1          7.325E+02  2.157E+02  1.411E+01                      C149600200019 
5.1          7.365E+02  2.485E+02  1.580E+01                      C149600200020 
5.1          7.416E+02  2.191E+02  1.750E+01                      C149600200021 
5.1          7.446E+02  2.242E+02  1.524E+01                      C149600200022 
5.1          7.506E+02  2.152E+02  1.863E+01                      C149600200023 
5.1          7.586E+02  2.389E+02  1.693E+01                      C149600200024 
5.1          7.657E+02  2.411E+02  1.806E+01                      C149600200025 
5.1          7.707E+02  3.100E+02  1.524E+01                      C149600200026 
5.1          7.767E+02  2.710E+02  1.750E+01                      C149600200027 
5.1          7.808E+02  2.524E+02  2.032E+01                      C149600200028 
5.1          7.848E+02  2.485E+02  2.032E+01                      C149600200029 
5.1          7.898E+02  2.535E+02  1.863E+01                      C149600200030 
5.1          7.948E+02  2.648E+02  1.919E+01                      C149600200031 
5.1          8.008E+02  2.829E+02  1.580E+01                      C149600200032 
5.1          8.049E+02  2.343E+02  2.145E+01                      C149600200033 
5.1          8.129E+02  2.191E+02  1.919E+01                      C149600200034 
5.1          8.159E+02  2.027E+02  2.032E+01                      C149600200035 
5.1          8.209E+02  2.022E+02  2.032E+01                      C149600200036 
5.1          8.250E+02  2.231E+02  1.975E+01                      C149600200037 
5.1          8.310E+02  2.056E+02  1.919E+01                      C149600200038 
5.1          8.350E+02  2.135E+02  2.201E+01                      C149600200039 
5.1          8.401E+02  2.152E+02  2.258E+01                      C149600200040 
5.1          8.471E+02  1.773E+02  2.258E+01                      C149600200041 
5.1          8.521E+02  1.931E+02  2.427E+01                      C149600200042 
5.1          8.551E+02  1.864E+02  2.427E+01                      C149600200043 
5.1          8.622E+02  2.022E+02  2.596E+01                      C149600200044 
5.1          8.652E+02  2.129E+02  2.540E+01                      C149600200045 
5.1          8.712E+02  1.677E+02  2.709E+01                      C149600200046 
5.1          8.763E+02  1.418E+02  2.766E+01                      C149600200047 
5.1          8.813E+02  1.649E+02  2.991E+01                      C149600200048 
5.1          8.863E+02  1.649E+02  2.878E+01                      C149600200049 
5.1          8.913E+02  1.988E+02  2.822E+01                      C149600200050 
5.1          8.953E+02  1.864E+02  2.935E+01                      C149600200051 
5.1          9.014E+02  1.835E+02  2.935E+01                      C149600200052 
5.1          9.034E+02  1.615E+02  3.161E+01                      C149600200053 
5.1          9.114E+02  1.074E+02  2.991E+01                      C149600200054 
5.1          9.164E+02  1.632E+02  3.274E+01                      C149600200055 
5.1          9.204E+02  1.553E+02  3.386E+01                      C149600200056 
5.1          9.255E+02  1.367E+02  3.443E+01                      C149600200057 
5.1          9.305E+02  1.576E+02  3.386E+01                      C149600200058 
5.1          9.366E+02  1.282E+02  3.330E+01                      C149600200059 
5.1          9.406E+02  1.175E+02  3.161E+01                      C149600200060 
5.1          9.466E+02  1.440E+02  3.217E+01                      C149600200061 
5.1          9.506E+02  8.986E+01  3.443E+01                      C149600200062 
5.1          9.567E+02  1.508E+02  3.612E+01                      C149600200063 
5.1          9.627E+02  1.124E+02  3.499E+01                      C149600200064 
5.1          9.667E+02  1.220E+02  3.669E+01                      C149600200065 
5.1          9.718E+02  8.704E+01  3.951E+01                      C149600200066 
5.1          9.748E+02  1.209E+02  3.894E+01                      C149600200067 
5.1          9.808E+02  8.026E+01  3.725E+01                      C149600200068 
5.1          9.848E+02  8.534E+01  3.782E+01                      C149600200069 
5.1          9.929E+02  1.632E+02  3.951E+01                      C149600200070 
5.1          9.979E+02  9.607E+01  3.725E+01                      C149600200071 
5.1          1.001E+03  1.040E+02  3.669E+01                      C149600200072 
5.1          1.007E+03  2.056E+02  4.007E+01                      C149600200073 
5.1          1.011E+03  1.700E+02  3.782E+01                      C149600200074 
5.1          1.019E+03  1.412E+02  3.782E+01                      C149600200075 
5.1          1.021E+03  1.723E+02  3.838E+01                      C149600200076 
5.1          1.026E+03  1.576E+02  3.669E+01                      C149600200077 
5.1          1.030E+03  1.768E+02  3.782E+01                      C149600200078 
5.1          1.036E+03  1.322E+02  3.556E+01                      C149600200079 
5.1          1.040E+03  1.536E+02  3.725E+01                      C149600200080 
5.1          1.046E+03  1.728E+02  3.499E+01                      C149600200081 
5.1          1.050E+03  1.288E+02  2.088E+01                      C149600200082 
5.1          1.055E+03  1.491E+02  2.032E+01                      C149600200083 
5.1          1.061E+03  1.666E+02  1.806E+01                      C149600200084 
5.1          1.066E+03  1.790E+02  1.806E+01                      C149600200085 
5.1          1.070E+03  1.497E+02  1.919E+01                      C149600200086 
5.1          1.076E+03  1.203E+02  1.975E+01                      C149600200087 
5.1          1.081E+03  1.249E+02  1.750E+01                      C149600200088 
5.1          1.086E+03  1.486E+02  1.863E+01                      C149600200089 
5.1          1.091E+03  9.945E+01  1.863E+01                      C149600200090 
5.1          1.096E+03  1.469E+02  1.637E+01                      C149600200091 
5.1          1.099E+03  1.243E+02  1.863E+01                      C149600200092 
5.1          1.106E+03  1.322E+02  1.806E+01                      C149600200093 
5.1          1.111E+03  1.192E+02  1.806E+01                      C149600200094 
5.1          1.116E+03  8.365E+01  1.637E+01                      C149600200095 
5.1          1.120E+03  1.277E+02  1.637E+01                      C149600200096 
5.1          1.125E+03  1.282E+02  1.580E+01                      C149600200097 
5.1          1.130E+03  1.328E+02  1.467E+01                      C149600200098 
5.1          1.135E+03  1.271E+02  1.524E+01                      C149600200099 
5.1          1.141E+03  1.282E+02  1.298E+01                      C149600200100 
5.1          1.145E+03  1.333E+02  1.185E+01                      C149600200101 
5.1          1.151E+03  1.384E+02  1.355E+01                      C149600200102 
5.1          1.156E+03  1.435E+02  1.355E+01                      C149600200103 
5.1          1.161E+03  1.294E+02  1.185E+01                      C149600200104 
5.1          1.168E+03  1.254E+02  1.242E+01                      C149600200105 
5.1          1.171E+03  1.000E+02  1.129E+01                      C149600200106 
5.1          1.176E+03  1.226E+02  9.595E+00                      C149600200107 
5.1          1.180E+03  1.277E+02  7.902E+00                      C149600200108 
5.1          1.187E+03  9.945E+01  1.072E+01                      C149600200109 
5.1          1.191E+03  1.074E+02  7.902E+00                      C149600200110 
5.1          1.195E+03  1.164E+02  9.031E+00                      C149600200111 
5.1          1.202E+03  1.011E+02  1.016E+01                      C149600200112 
5.1          1.206E+03  1.130E+02  9.031E+00                      C149600200113 
5.1          1.212E+03  1.181E+02  9.031E+00                      C149600200114 
5.1          1.217E+03  1.124E+02  7.337E+00                      C149600200115 
5.1          1.221E+03  1.203E+02  6.773E+00                      C149600200116 
5.1          1.226E+03  1.107E+02  7.902E+00                      C149600200117 
5.1          1.230E+03  1.062E+02  7.902E+00                      C149600200118 
5.1          1.236E+03  1.034E+02  5.644E+00                      C149600200119 
5.1          1.240E+03  9.663E+01  7.337E+00                      C149600200120 
5.1          1.247E+03  9.494E+01  7.902E+00                      C149600200121 
5.1          1.254E+03  1.034E+02  5.644E+00                      C149600200122 
5.1          1.260E+03  9.324E+01  7.902E+00                      C149600200123 
5.1          1.265E+03  8.760E+01  6.773E+00                      C149600200124 
5.1          1.273E+03  7.462E+01  5.080E+00                      C149600200125 
5.1          1.278E+03  6.954E+01  6.208E+00                      C149600200126 
5.1          1.281E+03  7.123E+01  7.337E+00                      C149600200127 
5.1          1.286E+03  6.446E+01  7.337E+00                      C149600200128 
5.1          1.291E+03  8.591E+01  7.902E+00                      C149600200129 
5.1          1.299E+03  8.591E+01  6.208E+00                      C149600200130 
5.1          1.301E+03  1.068E+02  5.644E+00                      C149600200131 
5.1          1.306E+03  1.226E+02  6.208E+00                      C149600200132 
5.1          1.311E+03  1.553E+02  7.902E+00                      C149600200133 
5.1          1.314E+03  1.779E+02  8.466E+00                      C149600200134 
5.1          1.319E+03  1.790E+02  7.902E+00                      C149600200135 
5.1          1.326E+03  1.728E+02  7.337E+00                      C149600200136 
5.1          1.331E+03  1.559E+02  6.208E+00                      C149600200137 
5.1          1.336E+03  1.486E+02  5.080E+00                      C149600200138 
5.1          1.342E+03  1.508E+02  9.031E+00                      C149600200139 
5.1          1.347E+03  1.474E+02  5.644E+00                      C149600200140 
5.1          1.352E+03  1.328E+02  6.208E+00                      C149600200141 
5.1          1.357E+03  1.446E+02  5.080E+00                      C149600200142 
5.1          1.361E+03  1.282E+02  5.644E+00                      C149600200143 
5.1          1.367E+03  1.249E+02  5.644E+00                      C149600200144 
5.1          1.372E+03  1.367E+02  3.951E+00                      C149600200145 
5.1          1.374E+03  1.260E+02  5.080E+00                      C149600200146 
5.1          1.381E+03  1.186E+02  6.773E+00                      C149600200147 
5.1          1.386E+03  1.265E+02  4.515E+00                      C149600200148 
5.1          1.391E+03  1.169E+02  6.773E+00                      C149600200149 
5.1          1.396E+03  1.215E+02  6.773E+00                      C149600200150 
5.1          1.403E+03  1.124E+02  4.515E+00                      C149600200151 
5.1          1.413E+03  1.051E+02  6.208E+00                      C149600200152 
5.1          1.416E+03  1.153E+02  5.644E+00                      C149600200153 
5.1          1.421E+03  1.260E+02  6.208E+00                      C149600200154 
5.1          1.427E+03  1.141E+02  5.644E+00                      C149600200155 
5.1          1.431E+03  1.220E+02  5.080E+00                      C149600200156 
5.1          1.437E+03  1.153E+02  5.080E+00                      C149600200157 
5.1          1.444E+03  1.090E+02  7.337E+00                      C149600200158 
5.1          1.451E+03  1.051E+02  4.515E+00                      C149600200159 
5.1          1.455E+03  1.147E+02  5.080E+00                      C149600200160 
5.1          1.461E+03  1.017E+02  6.773E+00                      C149600200161 
5.1          1.466E+03  1.079E+02  4.515E+00                      C149600200162 
5.1          1.476E+03  1.000E+02  5.080E+00                      C149600200163 
5.1          1.481E+03  1.057E+02  6.208E+00                      C149600200164 
5.1          1.486E+03  1.096E+02  6.773E+00                      C149600200165 
5.1          1.491E+03  1.000E+02  6.208E+00                      C149600200166 
5.1          1.496E+03  1.102E+02  3.951E+00                      C149600200167 
6.0          6.993E+02  2.510E+02  1.241E+01                      C149600200168 
6.0          7.063E+02  2.273E+02  9.026E+00                      C149600200169 
6.0          7.104E+02  2.442E+02  1.185E+01                      C149600200170 
6.0          7.144E+02  2.504E+02  1.241E+01                      C149600200171 
6.0          7.214E+02  2.510E+02  1.185E+01                      C149600200172 
6.0          7.265E+02  2.256E+02  1.185E+01                      C149600200173 
6.0          7.305E+02  2.369E+02  1.128E+01                      C149600200174 
6.0          7.375E+02  2.132E+02  1.015E+01                      C149600200175 
6.0          7.415E+02  1.929E+02  1.298E+01                      C149600200176 
6.0          7.466E+02  2.160E+02  1.410E+01                      C149600200177 
6.0          7.496E+02  2.070E+02  1.241E+01                      C149600200178 
6.0          7.566E+02  2.211E+02  1.072E+01                      C149600200179 
6.0          7.596E+02  2.662E+02  1.072E+01                      C149600200180 
6.0          7.626E+02  2.792E+02  1.185E+01                      C149600200181 
6.0          7.707E+02  2.589E+02  1.467E+01                      C149600200182 
6.0          7.777E+02  2.583E+02  1.185E+01                      C149600200183 
6.0          7.817E+02  2.775E+02  1.072E+01                      C149600200184 
6.0          7.868E+02  2.594E+02  1.128E+01                      C149600200185 
6.0          7.898E+02  2.470E+02  1.467E+01                      C149600200186 
6.0          7.958E+02  2.278E+02  1.410E+01                      C149600200187 
6.0          7.998E+02  2.205E+02  1.636E+01                      C149600200188 
6.0          8.059E+02  2.464E+02  1.523E+01                      C149600200189 
6.0          8.119E+02  2.312E+02  1.298E+01                      C149600200190 
6.0          8.149E+02  2.436E+02  1.523E+01                      C149600200191 
6.0          8.220E+02  2.002E+02  1.580E+01                      C149600200192 
6.0          8.280E+02  2.030E+02  1.523E+01                      C149600200193 
6.0          8.310E+02  2.081E+02  1.410E+01                      C149600200194 
6.0          8.360E+02  1.957E+02  1.862E+01                      C149600200195 
6.0          8.400E+02  2.053E+02  1.580E+01                      C149600200196 
6.0          8.461E+02  1.838E+02  1.749E+01                      C149600200197 
6.0          8.491E+02  1.962E+02  1.580E+01                      C149600200198 
6.0          8.531E+02  1.652E+02  1.918E+01                      C149600200199 
6.0          8.602E+02  1.720E+02  1.975E+01                      C149600200200 
6.0          8.672E+02  1.488E+02  1.636E+01                      C149600200201 
6.0          8.722E+02  1.725E+02  1.805E+01                      C149600200202 
6.0          8.752E+02  1.951E+02  1.805E+01                      C149600200203 
6.0          8.803E+02  1.714E+02  2.087E+01                      C149600200204 
6.0          8.873E+02  1.810E+02  1.918E+01                      C149600200205 
6.0          8.923E+02  1.714E+02  1.975E+01                      C149600200206 
6.0          8.963E+02  1.652E+02  2.031E+01                      C149600200207 
6.0          9.004E+02  1.714E+02  2.200E+01                      C149600200208 
6.0          9.044E+02  1.754E+02  2.144E+01                      C149600200209 
6.0          9.114E+02  1.866E+02  2.031E+01                      C149600200210 
