ENTRY            C0648   20000606                             0000C064800000001 
SUBENT        C0648001   20000606                             0000C064800100001 
BIB                 13         40                                 C064800100002 
INSTITUTE  (2GERHAM,1USAINU,1USAWMU,3POLUJK,2GERBOC)              C064800100003 
            + Mankato State Univ., Mankato, MN.                   C064800100004 
REFERENCE  (J,PR/C,57,2111,199805)                                C064800100005 
           (T,ROHDJESS,1998)                                      C064800100006 
AUTHOR     (H.ROHDJESS,W.SCOBEL,H.O.MEYER,P.V.PANCELLA,S.F.PATE,  C064800100007 
           M.A.PICKAR,R.E.POLLOCK,B.VON PRZEWOSKI,T.RINCKEL,      C064800100008 
           F.SPERISEN,H.WITALA,J.GOLAK,D.HUEBER,H.KAMADA,         C064800100009 
           W.GLOECKLE)                                            C064800100010 
TITLE      Elastic pd scattering with 200-300 MeV protons.        C064800100011 
FACILITY   (CYCLO,1USAINU). Cooler Ring                           C064800100012 
SAMPLE     Prependicular jet of internal HD gas cooled to 40 K.   C064800100013 
            Areal density typically 10**15 nuclei/cm2.            C064800100014 
DETECTOR   (SCIN,TRD) Fourfold segmented plastic scintillator to  C064800100015 
            generate start signals for TOF measurements, followed C064800100016 
            by 2 pairs of wire chambers for position information. C064800100017 
           (SCIN) 8-segment plastic scintillator to stop protons  C064800100018 
            and deuterons with energies up to 120 and 160 MeV,    C064800100019 
            followed by 2nd scintillator to stop elastically      C064800100020 
            scattered protons and deuterons.                      C064800100021 
           (PSSSD) 2 position-sensitive silicon detectors mounted C064800100022 
            on each side of target in same section of reaction    C064800100023 
            chamber as target.                                    C064800100024 
MONITOR    (1-H-1(P,EL)1-H-1,,DA)                                 C064800100025 
            Normalized to integral from 6-11 degrees.             C064800100026 
MONIT-REF  (,STOKS+,J,PR/C,48,792,1993) Cross section from        C064800100027 
            Nijmegen phase shift analysis based on pp and pn data C064800100028 
            below 350 MeV.                                        C064800100029 
CORRECTION Corrected for backgrounds.                             C064800100030 
ERR-ANALYS (DATA-ERR) Uncertainties given include contributions   C064800100031 
            of comparable size (typically 3% or less) from:       C064800100032 
            . statistics,                                         C064800100033 
            . variations of the gates on protons and deuterons,   C064800100034 
            . event distribution along the beam,                  C064800100035 
            . gain and position calibration factors of position-  C064800100036 
              sensitive silicon detectors.                        C064800100037 
           Normalization uncertainty increases from 3% at 200     C064800100038 
            MeV to 5% at 300 MeV.                                 C064800100039 
STATUS     No reply from H. Rohdjess to author proof.             C064800100040 
           Data received by email from H.Rohdjess, 25 April 2000. C064800100041 
HISTORY    (20000425C) VM                                         C064800100042 
ENDBIB              40          0                                 C064800100043 
NOCOMMON             0          0                                 C064800100044 
ENDSUBENT           43          0                                 C064800199999 
SUBENT        C0648002   20000425                             0000C064800200001 
BIB                  1          1                                 C064800200002 
REACTION   (1-H-2(P,EL)1-H-2,,DA)                                 C064800200003 
ENDBIB               1          0                                 C064800200004 
NOCOMMON             0          0                                 C064800200005 
DATA                 4        156                                 C064800200006 
EN         ANG        DATA       DATA-ERR                         C064800200007 
MEV        ADEG       MB/SR      MB/SR                            C064800200008 
 200.        7.0       31.020      0.763                          C064800200009 
 200.        7.4       30.942      0.738                          C064800200010 
 200.        7.8       31.007      0.715                          C064800200011 
 200.        8.2       30.556      0.693                          C064800200012 
 200.        8.6       30.005      0.666                          C064800200013 
 200.        9.0       29.991      0.651                          C064800200014 
 200.        9.4       28.931      0.620                          C064800200015 
 200.        9.8       28.390      0.603                          C064800200016 
 200.       10.2       26.874      0.570                          C064800200017 
 200.       10.6       26.535      0.559                          C064800200018 
 200.       11.0       25.101      0.531                          C064800200019 
 200.       11.4       24.559      0.517                          C064800200020 
 200.       11.8       23.925      0.512                          C064800200021 
 200.       12.2       23.008      0.522                          C064800200022 
 200.       12.6       22.800      0.536                          C064800200023 
 200.       13.0       20.864      0.503                          C064800200024 
 200.       13.4       20.367      0.521                          C064800200025 
 200.       13.8       19.440      0.478                          C064800200026 
 200.       14.2       18.708      0.430                          C064800200027 
 200.       14.6       18.662      0.425                          C064800200028 
 200.       15.0       17.167      0.409                          C064800200029 
 200.       15.4       16.731      0.415                          C064800200030 
 200.       15.8       15.829      0.389                          C064800200031 
 200.       16.2       14.917      0.367                          C064800200032 
 200.       16.6       14.544      0.356                          C064800200033 
 200.       17.0       13.668      0.317                          C064800200034 
 200.       17.4       13.453      0.304                          C064800200035 
 200.       17.8       12.231      0.281                          C064800200036 
 200.       18.2       12.093      0.277                          C064800200037 
 210.        5.8       30.294      1.556                          C064800200038 
 210.        6.2       29.072      1.473                          C064800200039 
 210.        6.6       30.810      1.466                          C064800200040 
 210.        7.0       28.442      1.364                          C064800200041 
 210.        7.4       28.633      1.335                          C064800200042 
 210.        7.8       27.550      1.272                          C064800200043 
 210.        8.2       28.501      1.273                          C064800200044 
 210.        8.6       28.631      1.251                          C064800200045 
 210.        9.0       30.782      1.281                          C064800200046 
 210.        9.4       26.528      1.151                          C064800200047 
 210.        9.8       27.705      1.163                          C064800200048 
 221.        7.0       31.087      0.965                          C064800200049 
 221.        7.4       30.160      0.916                          C064800200050 
 221.        7.8       30.301      0.886                          C064800200051 
 221.        8.2       30.383      0.866                          C064800200052 
 221.        8.6       28.652      0.815                          C064800200053 
 221.        9.0       26.788      0.773                          C064800200054 
 221.        9.4       26.979      0.757                          C064800200055 
 221.        9.8       25.741      0.724                          C064800200056 
 221.       10.2       25.691      0.707                          C064800200057 
 221.       10.6       24.447      0.677                          C064800200058 
 221.       11.0       22.373      0.640                          C064800200059 
 221.       11.4       23.771      0.675                          C064800200060 
 221.       11.8       21.931      0.667                          C064800200061 
 221.       12.2       20.837      0.644                          C064800200062 
 221.       12.6       20.541      0.643                          C064800200063 
 221.       13.0       18.861      0.592                          C064800200064 
 221.       13.4       18.918      0.559                          C064800200065 
 221.       13.8       18.401      0.535                          C064800200066 
 221.       14.2       16.518      0.512                          C064800200067 
