ENTRY            C1359   20051102                             C076C135900000001 
SUBENT        C1359001   20051102                             C076C135900100001 
BIB                 12         16                                 C135900100002 
INSTITUTE  (1USAWIS)                                              C135900100003 
REFERENCE  (J,PR,96,374,1954)                                     C135900100004 
AUTHOR     (J.W.Bittner,R.D.Moffat)                               C135900100005 
TITLE      Elastic Scattering of Alpha Particles by Carbon        C135900100006 
FACILITY   (ACCEL,1USAWIS) Electrostatic generator                C135900100007 
INC-SOURCE Doubly charged alpha particles,                        C135900100008 
METHOD     (ASEP)                                                 C135900100009 
CORRECTION No correction has been made for 13C                    C135900100010 
DETECTOR   (MAGSP) Analyzer magnet and a 90 degree electrostatic  C135900100011 
            analyzer.                                             C135900100012 
           (PROPC) Two proportional counters, separated from the  C135900100013 
            target gasby side windows of 0.01 mil. Ni foil.       C135900100014 
SAMPLE     Scattering chamber containing propane gas target. The  C135900100015 
            propane gas was varied between  0.25 and 1.1 cm Hg    C135900100016 
PART-DET   (A)                                                    C135900100017 
HISTORY    (20051102C) DR                                         C135900100018 
ENDBIB              16          0                                 C135900100019 
NOCOMMON             0          0                                 C135900100020 
ENDSUBENT           19          0                                 C135900199999 
SUBENT        C1359002   20051102                             C076C135900200001 
BIB                  3          3                                 C135900200002 
REACTION   (6-C-12(A,EL)6-C-12,,DA)                               C135900200003 
ERR-ANALYS (ERR-S) Statistical uncertainty between 2 to 5 %       C135900200004 
STATUS     (CURVE) Data taken from Fig. 1                         C135900200005 
ENDBIB               3          0                                 C135900200006 
NOCOMMON             0          0                                 C135900200007 
DATA                 4       1059                                 C135900200008 
ANG-CM     EN         DATA-CM    ERR-S                            C135900200009 
ADEG       MEV        B/SR       PER-CENT                         C135900200010 
 90.0        3.838E+00   8.58E-02   5.                            C135900200011 
 90.0        3.850E+00   9.03E-02   5.                            C135900200012 
 90.0        3.858E+00   8.86E-02   5.                            C135900200013 
 90.0        3.867E+00   8.46E-02   5.                            C135900200014 
 90.0        3.869E+00   8.63E-02   5.                            C135900200015 
 90.0        3.884E+00   8.69E-02   5.                            C135900200016 
 90.0        3.884E+00   8.97E-02   5.                            C135900200017 
 90.0        3.895E+00   8.57E-02   5.                            C135900200018 
 90.0        3.901E+00   8.91E-02   5.                            C135900200019 
 90.0        3.929E+00   8.79E-02   5.                            C135900200020 
 90.0        3.943E+00   8.34E-02   5.                            C135900200021 
 90.0        3.946E+00   8.00E-02   5.                            C135900200022 
 90.0        3.955E+00   8.45E-02   5.                            C135900200023 
 90.0        3.966E+00   8.39E-02   5.                            C135900200024 
 90.0        3.980E+00   8.67E-02   5.                            C135900200025 
 90.0        3.995E+00   8.45E-02   5.                            C135900200026 
 90.0        3.995E+00   8.11E-02   5.                            C135900200027 
 90.0        4.006E+00   7.99E-02   5.                            C135900200028 
 90.0        4.023E+00   8.10E-02   5.                            C135900200029 
 90.0        4.040E+00   7.93E-02   5.                            C135900200030 
 90.0        4.054E+00   7.76E-02   5.                            C135900200031 
 90.0        4.071E+00   8.27E-02   5.                            C135900200032 
 90.0        4.077E+00   8.04E-02   5.                            C135900200033 
 90.0        4.086E+00   8.21E-02   5.                            C135900200034 
 90.0        4.094E+00   8.38E-02   5.                            C135900200035 
 90.0        4.100E+00   7.87E-02   5.                            C135900200036 
 90.0        4.111E+00   7.93E-02   5.                            C135900200037 
 90.0        4.114E+00   7.70E-02   5.                            C135900200038 
 90.0        4.134E+00   7.92E-02   5.                            C135900200039 
 90.0        4.145E+00   8.60E-02   5.                            C135900200040 
 90.0        4.157E+00   8.32E-02   5.                            C135900200041 
 90.0        4.182E+00   8.31E-02   5.                            C135900200042 
 90.0        4.191E+00   8.09E-02   5.                            C135900200043 
 90.0        4.202E+00   8.71E-02   5.                            C135900200044 
 90.0        4.205E+00   8.99E-02   5.                            C135900200045 
 90.0        4.217E+00   8.59E-02   5.                            C135900200046 
 90.0        4.222E+00   9.55E-02   5.                            C135900200047 
 90.0        4.231E+00   8.93E-02   5.                            C135900200048 
 90.0        4.239E+00   9.21E-02   5.                            C135900200049 
 90.0        4.248E+00   8.98E-02   5.                            C135900200050 
 90.0        4.262E+00   8.53E-02   5.                            C135900200051 
 90.0        4.273E+00   5.76E-02   5.                            C135900200052 
 90.0        4.279E+00   3.22E-02   5.                            C135900200053 
 90.0        4.290E+00   3.39E-02   5.                            C135900200054 
 90.0        4.296E+00   3.72E-02   5.                            C135900200055 
 90.0        4.313E+00   4.40E-02   5.                            C135900200056 
 90.0        4.322E+00   4.57E-02   5.                            C135900200057 
 90.0        4.327E+00   5.25E-02   5.                            C135900200058 
 90.0        4.336E+00   5.08E-02   5.                            C135900200059 
 90.0        4.347E+00   5.70E-02   5.                            C135900200060 
 90.0        4.367E+00   5.07E-02   5.                            C135900200061 
 90.0        4.376E+00   5.92E-02   5.                            C135900200062 
 90.0        4.379E+00   5.47E-02   5.                            C135900200063 
 90.0        4.390E+00   5.58E-02   5.                            C135900200064 
 90.0        4.401E+00   6.31E-02   5.                            C135900200065 
 90.0        4.404E+00   6.08E-02   5.                            C135900200066 
 90.0        4.419E+00   6.42E-02   5.                            C135900200067 
 90.0        4.421E+00   6.31E-02   5.                            C135900200068 
 90.0        4.444E+00   5.74E-02   5.                            C135900200069 
 90.0        4.447E+00   6.02E-02   5.                            C135900200070 
 90.0        4.455E+00   5.63E-02   5.                            C135900200071 
 90.0        4.467E+00   5.63E-02   5.                            C135900200072 
 90.0        4.475E+00   6.13E-02   5.                            C135900200073 
 90.0        4.484E+00   5.51E-02   5.                            C135900200074 
 90.0        4.492E+00   5.74E-02   5.                            C135900200075 
 90.0        4.510E+00   5.73E-02   5.                            C135900200076 
 90.0        4.518E+00   6.47E-02   5.                            C135900200077 
 90.0        4.529E+00   6.13E-02   5.                            C135900200078 
 90.0        4.538E+00   5.39E-02   5.                            C135900200079 
 90.0        4.541E+00   6.18E-02   5.                            C135900200080 
 90.0        4.549E+00   5.79E-02   5.                            C135900200081 
 90.0        4.564E+00   6.12E-02   5.                            C135900200082 
 90.0        4.581E+00   6.06E-02   5.                            C135900200083 
 90.0        4.595E+00   5.67E-02   5.                            C135900200084 
 90.0        4.615E+00   5.95E-02   5.                            C135900200085 
 90.0        4.621E+00   5.44E-02   5.                            C135900200086 
 90.0        4.632E+00   6.00E-02   5.                            C135900200087 
 90.0        4.638E+00   5.66E-02   5.                            C135900200088 
 90.0        4.649E+00   5.83E-02   5.                            C135900200089 
 90.0        4.655E+00   5.44E-02   5.                            C135900200090 
 90.0        4.675E+00   5.32E-02   5.                            C135900200091 
 90.0        4.683E+00   5.60E-02   5.                            C135900200092 
 90.0        4.692E+00   5.83E-02   5.                            C135900200093 
 90.0        4.700E+00   5.09E-02   5.                            C135900200094 
 90.0        4.706E+00   6.05E-02   5.                            C135900200095 
 90.0        4.717E+00   5.77E-02   5.                            C135900200096 
 90.0        4.726E+00   5.26E-02   5.                            C135900200097 
 90.0        4.737E+00   5.60E-02   5.                            C135900200098 
 90.0        4.749E+00   5.76E-02   5.                            C135900200099 
 90.0        4.754E+00   5.20E-02   5.                            C135900200100 
 90.0        4.763E+00   5.76E-02   5.                            C135900200101 
 90.0        4.774E+00   5.48E-02   5.                            C135900200102 
 90.0        4.786E+00   5.19E-02   5.                            C135900200103 
 90.0        4.800E+00   5.08E-02   5.                            C135900200104 
 90.0        4.800E+00   5.53E-02   5.                            C135900200105 
 90.0        4.814E+00   5.53E-02   5.                            C135900200106 
 90.0        4.825E+00   5.53E-02   5.                            C135900200107 
 90.0        4.831E+00   5.13E-02   5.                            C135900200108 
 90.0        4.837E+00   5.98E-02   5.                            C135900200109 
 90.0        4.851E+00   5.19E-02   5.                            C135900200110 
 90.0        4.857E+00   5.86E-02   5.                            C135900200111 
 90.0        4.868E+00   5.52E-02   5.                            C135900200112 
 90.0        4.877E+00   5.24E-02   5.                            C135900200113 
 90.0        4.894E+00   5.13E-02   5.                            C135900200114 
 90.0        4.905E+00   4.96E-02   5.                            C135900200115 
 90.0        4.911E+00   5.29E-02   5.                            C135900200116 
 90.0        4.917E+00   5.52E-02   5.                            C135900200117 
 90.0        4.928E+00   5.29E-02   5.                            C135900200118 
 90.0        4.939E+00   5.12E-02   5.                            C135900200119 
 90.0        4.953E+00   4.95E-02   5.                            C135900200120 
 90.0        4.968E+00   5.12E-02   5.                            C135900200121 
 90.0        4.973E+00   4.61E-02   5.                            C135900200122 
 90.0        4.988E+00   5.00E-02   5.                            C135900200123 
 90.0        4.996E+00   5.45E-02   5.                            C135900200124 
 90.0        5.005E+00   4.83E-02   5.                            C135900200125 
 90.0        5.016E+00   5.39E-02   5.                            C135900200126 
 90.0        5.025E+00   4.60E-02   5.                            C135900200127 
