ENTRY            C0544   19990723                             0000C054400000001 
SUBENT        C0544001   19990723                             0000C054400100001 
BIB                 12         22                                 C054400100002 
INSTITUTE  (1USAGEO,1USARUT,2FR PAR,1USASCA,2GERMUN,1USALAS,      C054400100003 
           1USACBF,1USAMIN,2GERJUL,1USAINU)                       C054400100004 
REFERENCE  (J,PR/C,48,1106,199309)                                C054400100005 
           (J,PL/B,237,337,199003)                                C054400100006 
AUTHOR     (F.T.BAKER,D.BEATTY,L.BIMBOT,V.CUPPS,C.DJALALI,        C054400100007 
           R.W.FERGUSON,C.GLASHAUSSER,G.GRAW,A.GREEN,K.JONES,     C054400100008 
           M.MORLET,S.K.NANDA,A.SETHI,B.H.STORM,W.UNKELBACK,      C054400100009 
           A.WILLIS)                                              C054400100010 
TITLE      Separation of DELTA S=0 and DELTA S=1 in the response  C054400100011 
            of 12C to 318 MeV protons                             C054400100012 
FACILITY   (MESON,1USALAS) LAMPF.                                 C054400100013 
INC-SOURCE (POLIS)                                                C054400100014 
            Typical beam polarization 80%.                        C054400100015 
SAMPLE     Natural carbon samples with areal density of 140 and   C054400100016 
            362 mg/cm2.                                           C054400100017 
DETECTOR   (MAGSP)                                                C054400100018 
MONITOR    Normalized to previous measurements of discrete states C054400100019 
            done at other energies.                               C054400100020 
ERR-ANALYS (ERR-S) Statistical uncertainty                        C054400100021 
STATUS     (APRVD) Approved by F.T. Baker, 4 August 1999.         C054400100022 
           Data received by email from T. Baker, October 1999.    C054400100023 
HISTORY    (19990723C) VM                                         C054400100024 
ENDBIB              22          0                                 C054400100025 
COMMON               1          3                                 C054400100026 
EN                                                                C054400100027 
MEV                                                               C054400100028 
318.                                                              C054400100029 
ENDCOMMON            3          0                                 C054400100030 
ENDSUBENT           29          0                                 C054400199999 
SUBENT        C0544002   19990723                             0000C054400200001 
BIB                  2          2                                 C054400200002 
REACTION   (6-C-12(P,INL)6-C-12,,DA/DE)                           C054400200003 
EN-SEC     Excitation energy given is center of 1.0 MeV energy binC054400200004 
ENDBIB               2          0                                 C054400200005 
NOCOMMON             0          0                                 C054400200006 
DATA                 4        231                                 C054400200007 
ANG        E-EXC      DATA       ERR-S                            C054400200008 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        C054400200009 
 3.0         9.50       0.239      0.010                          C054400200010 
 3.0        10.50       0.244      0.010                          C054400200011 
 3.0        11.50       0.206      0.009                          C054400200012 
 3.0        12.50       0.400      0.013                          C054400200013 
 3.0        13.50       0.210      0.009                          C054400200014 
 3.0        14.50       0.870      0.022                          C054400200015 
 3.0        15.50       1.600      0.030                          C054400200016 
 3.0        16.50       0.278      0.011                          C054400200017 
 3.0        17.50       0.320      0.008                          C054400200018 
 3.0        18.50       0.547      0.016                          C054400200019 
 3.0        19.50       1.030      0.024                          C054400200020 
 3.0        20.50       0.630      0.018                          C054400200021 
 3.0        21.50       0.760      0.020                          C054400200022 
 3.0        22.50       0.890      0.022                          C054400200023 
 3.0        23.50       0.708      0.019                          C054400200024 
 3.0        24.50       0.541      0.016                          C054400200025 
 3.0        25.50       0.290      0.007                          C054400200026 
 3.0        26.50       0.285      0.008                          C054400200027 
 3.0        27.50       0.258      0.008                          C054400200028 
 3.0        28.50       0.245      0.008                          C054400200029 
 3.0        29.50       0.239      0.008                          C054400200030 
 3.0        30.50       0.223      0.007                          C054400200031 
 3.0        31.50       0.213      0.007                          C054400200032 
 3.0        32.50       0.202      0.007                          C054400200033 
 3.0        33.50       0.190      0.006                          C054400200034 
 3.0        34.50       0.198      0.006                          C054400200035 
 3.0        35.50       0.200      0.006                          C054400200036 
 3.0        36.50       0.193      0.006                          C054400200037 
 3.0        37.50       0.195      0.006                          C054400200038 
 3.0        38.50       0.194      0.006                          C054400200039 
 3.0        39.50       0.189      0.006                          C054400200040 
 3.0        40.50       0.186      0.006                          C054400200041 
 3.0        41.50       0.179      0.006                          C054400200042 
 5.0         9.50       0.143      0.005                          C054400200043 
 5.0        10.50       0.137      0.004                          C054400200044 
 5.0        11.50       0.102      0.004                          C054400200045 
 5.0        12.50       0.310      0.007                          C054400200046 
 5.0        13.50       0.117      0.004                          C054400200047 
 5.0        14.50       0.270      0.007                          C054400200048 
 5.0        15.50       1.200      0.020                          C054400200049 
