ENTRY            C3128   20260512                             C258C3128000    1 
SUBENT        C3128001   20260512                             C258C3128001    1 
BIB                 13         58                                 C3128001    2 
TITLE      A Study of the Higher Excitation Levels in 14C via the C3128001    3 
           10Be(alpha,n) 13C Reaction in the 2.5 MeV < Ealpha <   C3128001    4 
           8.5 MeV Energy Range                                   C3128001    5 
AUTHOR     (J.F.Guillemette,T.N.Massey,J.E.O'Donnell,E.F.Saito,   C3128001    6 
           R.O.Lane,S.M.Grimes)                                   C3128001    7 
REFERENCE  (T,GUILLEMETTE,1994) Main reference.                   C3128001    8 
           (J,BAP,37,1264,1992) Preliminary results.              C3128001    9 
           (C,2004SANTA,1,450,2004) Conference presentation.      C3128001   10 
           #doi:10.1063/1.1945045                                 C3128001   11 
INSTITUTE  (1USAOHO)                                              C3128001   12 
           (1USAUSA) Winthrop High School, Winthrop, Maine 0436   C3128001   13 
FACILITY   (VDGT,1USAOHO) The tandem Van de Graaff, beam swinger  C3128001   14 
           and TOF tunnel of the Ohio University Accelerator      C3128001   15 
           Laboratory.                                            C3128001   16 
INC-SOURCE The alpha beam was produced in a duoplasmatron,        C3128001   17 
           charge exchange, 4He- source. Beam current was from    C3128001   18 
           12 to 50 nA.                                           C3128001   19 
DETECTOR   (SCIN) The separate detectors: Each detector           C3128001   20 
           consisted of a 11.25 cm diameter by 5 cm thick         C3128001   21 
           cylinder filled with NE213 liquid scintillator.        C3128001   22 
SAMPLE     (4-BE-10,ENR=0.94) A 92+-20 microg/cm2 BeO target,     C3128001   23 
           enriched to 94% 10Be, was used for all cross section   C3128001   24 
           measurements.                                          C3128001   25 
METHOD     (TOF) The 10BeO target was attached to a target wheel  C3128001   26 
           in the center of a scattering chamber. The chamber was C3128001   27 
           mounted in line with the rotation axis of the Swinger  C3128001   28 
           Facility so the the alpha particle beam always hit the C3128001   29 
           target at normal incidence. The neutrons produced in   C3128001   30 
           10Be(alpha,n)13C reaction were observed with the       C3128001   31 
           detector array located in the time-of-flight tunnel.   C3128001   32 
ANALYSIS   Once the neutron peaks in the TOF spectra were         C3128001   33 
           identified, the 'total counts' or area of each peak    C3128001   34 
           was determined with a data analysis program.           C3128001   35 
           Differential cross sections were calculated as         C3128001   36 
           dsigma(theta,E) = counts/(Ia*nBe*epsilon(En)*dOmega),  C3128001   37 
           where Ia is the number of incident alpha particles, nBeC3128001   38 
            is the thickness of 10Be target (atoms/cm2),          C3128001   39 
           epsilon(En) is the absolute detector efficiency and    C3128001   40 
           neutron energy En, dOmega is the solid angle.          C3128001   41 
CORRECTION Alpha beam was corrected to mid-target position.       C3128001   42 
           The data from Jim Guilmette have been renormalized     C3128001   43 
           for the new values for the half-life. The half-life    C3128001   44 
           used by D.R. Goosman and R.W. Kavanagh, Phys. Rev.     C3128001   45 
           C 7 1771 (1973) was 1.6 +/- 0.2 My. There have been    C3128001   46 
           two new measurements of the half-life that closely     C3128001   47 
           agree. Jerome Chmeleff, Friedhelm von Blanckenburg,    C3128001   48 
           Karsten Kossert, Dieter Jakob, Nuclear Instrument and  C3128001   49 
           Methods B 268 192-199 (2010). G. Korschinek, A.        C3128001   50 
           Bergmaier, T. Faestermann, U.C. Gerstmann, K. Knie,    C3128001   51 
           G. Rugel, A. Wallner, I. Dillmann, G. Dollinger, Ch.   C3128001   52 
           Lierse von Gostomski, K. Kossert, M. Maiti, M.         C3128001   53 
           Poutivtsev, A. Remmert, Nuclear Instruments and        C3128001   54 
           Methods in Physics Research B 268 (2010) 187-191.      C3128001   55 
           The new half life was determined as 1.386 +/- 0.016 My.C3128001   56 
            This leads to a correction factor of 1.386/1.6 in the C3128001   57 
           number of atoms in the target.                         C3128001   58 
STATUS     (APRVD) Approved by T.N.Massey on May 18, 2026.        C3128001   59 
HISTORY    (20260512C) BP                                         C3128001   60 
ENDBIB              58          0                                 C3128001   61 
NOCOMMON             0          0                                 C3128001   62 
ENDSUBENT           61          0                                 C312800199999 
SUBENT        C3128002   20260512                             C258C3128002    1 
BIB                  3          8                                 C3128002    2 
REACTION   (4-BE-10(A,N)6-C-13,,DA)                               C3128002    3 
ERR-ANALYS (ERR-T) Uncertainties were added in quadrature's.      C3128002    4 
           (ERR-S) Statistical uncertainty.                       C3128002    5 
           (ERR-1) Absolute efficiency.                           C3128002    6 
           (ERR-2) Charge collection.                             C3128002    7 
           (ERR-3) Target thickness.                              C3128002    8 
STATUS     (TABLE,,J.F.Guillemette,T,GUILLEMETTE,1994) Data were  C3128002    9 
           provided by Th.Massey on May 12, 2026.                 C3128002   10 
ENDBIB               8          0                                 C3128002   11 
COMMON               4          3                                 C3128002   12 
ERR-S      ERR-1      ERR-2      ERR-3                            C3128002   13 
PER-CENT   PER-CENT   PER-CENT   PER-CENT                         C3128002   14 
        2.0        5.0        1.0       22.0                      C3128002   15 
ENDCOMMON            3          0                                 C3128002   16 
DATA                 4        427                                 C3128002   17 
EN         ANG-CM     DATA-CM    ERR-T                            C3128002   18 
MEV        ADEG       MB/SR      MB/SR                            C3128002   19 
       2.76        0.0       26.6        2.3                      C3128002   20 
       2.76       22.0       21.6        1.9                      C3128002   21 
       2.76       32.9       17.1        1.5                      C3128002   22 
       2.76       43.8       15.8        1.4                      C3128002   23 
       2.76       65.1       12.4        1.1                      C3128002   24 
       2.76       85.8       15.6        1.4                      C3128002   25 
       2.76      105.8       14.5        1.3                      C3128002   26 
       2.76      125.1        7.4        0.6                      C3128002   27 
       2.76      134.5        7.6        0.7                      C3128002   28 
       2.76      143.8        8.1        0.7                      C3128002   29 
       2.76      152.9        8.8        0.8                      C3128002   30 
       2.76      157.5       10.4        0.9                      C3128002   31 
       2.76      162.0        8.2        0.7                      C3128002   32 
       3.36        0.0       24.7        2.2                      C3128002   33 
       3.36       22.1       14.9        1.3                      C3128002   34 
       3.36       33.1       10.2        0.9                      C3128002   35 
       3.36       44.0        6.0        0.5                      C3128002   36 
       3.36       65.4        2.9        0.3                      C3128002   37 
       3.36       86.2        6.9        0.6                      C3128002   38 
       3.36      106.2        6.0        0.5                      C3128002   39 
       3.36      125.4        2.7        0.2                      C3128002   40 
       3.36      134.8        2.0        0.2                      C3128002   41 
       3.36      144.0        3.7        0.3                      C3128002   42 
       3.36      153.1        6.4        0.6                      C3128002   43 
       3.36      157.6        6.2        0.5                      C3128002   44 
       3.36      162.1        6.2        0.5                      C3128002   45 
       3.56        0.0       19.9        1.7                      C3128002   46 
       3.56       22.2       16.2        1.4                      C3128002   47 
       3.56       33.2       10.5        0.9                      C3128002   48 
       3.56       44.1        5.5        0.5                      C3128002   49 
       3.56       65.5        2.3        0.2                      C3128002   50 
       3.56       86.3        6.2        0.5                      C3128002   51 
       3.56      106.3        7.1        0.6                      C3128002   52 
       3.56      125.5        2.6        0.2                      C3128002   53 
       3.56      134.9        2.5        0.2                      C3128002   54 
       3.56      144.1        4.5        0.4                      C3128002   55 
       3.56      153.2        9.4        0.8                      C3128002   56 
       3.56      157.7       10.6        0.9                      C3128002   57 
       3.56      162.2        8.8        0.8                      C3128002   58 
       3.63        0.0       24.0        2.1                      C3128002   59 
       3.63       22.2       20.4        1.8                      C3128002   60 
       3.63       33.2       15.2        1.3                      C3128002   61 
       3.63       44.1        9.1        0.8                      C3128002   62 
       3.63       54.9        4.5        0.4                      C3128002   63 
       3.63       65.6        2.5        0.2                      C3128002   64 
       3.63       86.3        7.0        0.6                      C3128002   65 
       3.63      106.3        9.2        0.8                      C3128002   66 
       3.63      116.0        5.6        0.5                      C3128002   67 
       3.63      125.6        4.3        0.4                      C3128002   68 
       3.63      144.1       10.0        0.9                      C3128002   69 
       3.63      153.2       16.0        1.4                      C3128002   70 
       3.63      162.2       22.4        2.0                      C3128002   71 
       3.76        0.0       36.7        3.2                      C3128002   72 
       3.76       22.2       25.5        2.2                      C3128002   73 
       3.76       33.2       18.7        1.6                      C3128002   74 
       3.76       44.2       10.9        1.0                      C3128002   75 
       3.76       65.6        3.8        0.3                      C3128002   76 
       3.76       86.4        5.5        0.5                      C3128002   77 
       3.76      106.4        9.6        0.8                      C3128002   78 
       3.76      125.6        7.6        0.7                      C3128002   79 
       3.76      135.0       10.5        0.9                      C3128002   80 
       3.76      144.2       18.3        1.6                      C3128002   81 
       3.76      153.2       32.8        2.9                      C3128002   82 
       3.76      157.7       33.7        2.9                      C3128002   83 
       3.76      162.2       30.5        2.7                      C3128002   84 
       3.85        0.0       73.7        6.5                      C3128002   85 
       3.85       22.2       36.7        3.2                      C3128002   86 
       3.85       33.3       16.9        1.5                      C3128002   87 
       3.85       44.2        5.5        0.5                      C3128002   88 
       3.85       65.6        6.0        0.5                      C3128002   89 
       3.85       86.4        5.2        0.5                      C3128002   90 
       3.85      106.4        3.5        0.3                      C3128002   91 
       3.85      125.6        8.2        0.7                      C3128002   92 
       3.85      135.0       14.4        1.3                      C3128002   93 
       3.85      144.2       21.0        1.8                      C3128002   94 
       3.85      153.3       28.7        2.5                      C3128002   95 
       3.85      157.8       28.9        2.5                      C3128002   96 
       3.85      162.2       26.2        2.3                      C3128002   97 
       3.96        0.0       93.9        8.2                      C3128002   98 
       3.96       22.2       43.2        3.8                      C3128002   99 
       3.96       33.3       16.8        1.5                      C3128002  100 
       3.96       44.2        5.2        0.5                      C3128002  101 
       3.96       65.7        5.5        0.5                      C3128002  102 
       3.96       86.5        4.8        0.4                      C3128002  103 
       3.96      106.5        2.1        0.2                      C3128002  104 
       3.96      125.7        8.7        0.8                      C3128002  105 
       3.96      135.0       16.1        1.4                      C3128002  106 
       3.96      144.2       20.9        1.8                      C3128002  107 
       3.96      150.6       24.8        2.2                      C3128002  108 
       3.96      157.8       22.8        2.0                      C3128002  109 
       3.96      162.2       17.4        1.5                      C3128002  110 
       3.99        0.0       72.4        6.3                      C3128002  111 
       3.99       22.2       36.1        3.2                      C3128002  112 
       3.99       33.3       16.6        1.5                      C3128002  113 
       3.99       44.2        5.4        0.5                      C3128002  114 
       3.99       65.7        4.2        0.4                      C3128002  115 
       3.99       86.5        4.3        0.4                      C3128002  116 
       3.99      106.5        1.9        0.2                      C3128002  117 
       3.99      125.7        8.4        0.7                      C3128002  118 
       3.99      135.0       16.2        1.4                      C3128002  119 
       3.99      144.2       23.0        2.0                      C3128002  120 
       3.99      153.3       27.3        2.4                      C3128002  121 
       3.99      157.8       23.2        2.0                      C3128002  122 
       3.99      162.2       19.8        1.7                      C3128002  123 
       4.04        0.0       53.9        2.4                      C3128002  124 
       4.04       22.0       26.5        1.2                      C3128002  125 
       4.04       44.2        4.6        0.2                      C3128002  126 
       4.04       65.7        4.3        0.2                      C3128002  127 
       4.04       86.5        5.1        0.2                      C3128002  128 
       4.04      106.5        2.1        0.1                      C3128002  129 
       4.04      125.7        9.2        0.4                      C3128002  130 
       4.04      144.2       20.9        0.9                      C3128002  131 
       4.04      154.3       20.3        0.9                      C3128002  132 
       4.04      157.8       16.8        0.7                      C3128002  133 
       4.04      162.3       16.4        0.7                      C3128002  134 
       4.17        0.0       35.6        3.1                      C3128002  135 
       4.17       22.3       19.6        1.7                      C3128002  136 
       4.17       33.3       10.3        0.9                      C3128002  137 
       4.17       44.3        3.9        0.3                      C3128002  138 
       4.17       65.8        3.9        0.3                      C3128002  139 
       4.17       86.6        3.9        0.3                      C3128002  140 
       4.17      106.6        2.8        0.3                      C3128002  141 
       4.17      125.8       11.5        1.0                      C3128002  142 
       4.17      135.1       16.8        1.5                      C3128002  143 
       4.17      144.3       19.2        1.7                      C3128002  144 
       4.17      153.3       16.5        1.4                      C3128002  145 
       4.17      157.8       13.6        1.2                      C3128002  146 
       4.17      162.3        8.5        0.7                      C3128002  147 
       4.31        0.0       26.9        2.4                      C3128002  148 
       4.31       22.3       15.1        1.3                      C3128002  149 
       4.31       33.4        7.0        0.6                      C3128002  150 
       4.31       44.3        2.7        0.2                      C3128002  151 
       4.31       65.8        3.3        0.3                      C3128002  152 
       4.31       86.6        3.1        0.3                      C3128002  153 
       4.31      106.6        4.0        0.3                      C3128002  154 
       4.31      125.8       13.0        1.1                      C3128002  155 
       4.31      135.2       18.2        1.6                      C3128002  156 
       4.31      144.3       19.2        1.7                      C3128002  157 
       4.31      153.4       16.7        1.5                      C3128002  158 
       4.31      157.8       12.0        1.0                      C3128002  159 
       4.31      162.3        8.4        0.7                      C3128002  160 
       4.46        0.0       21.8        1.9                      C3128002  161 
       4.46       22.3       11.1        1.0                      C3128002  162 
       4.46       33.4        5.3        0.5                      C3128002  163 
       4.46       44.4        2.0        0.2                      C3128002  164 
       4.46       65.9        2.5        0.2                      C3128002  165 
       4.46       86.7        2.2        0.2                      C3128002  166 
       4.46      106.7        4.0        0.3                      C3128002  167 
       4.46      125.9       14.5        1.3                      C3128002  168 
       4.46      135.2       20.3        1.8                      C3128002  169 
       4.46      144.4       21.3        1.9                      C3128002  170 
       4.46      153.4       19.9        1.7                      C3128002  171 
       4.46      157.9       14.6        1.3                      C3128002  172 
       4.46      162.3       10.1        0.9                      C3128002  173 
       4.62        0.0       19.7        1.7                      C3128002  174 
       4.62       22.3       11.6        1.0                      C3128002  175 
       4.62       33.4        5.7        0.5                      C3128002  176 
       4.62       44.4        2.7        0.2                      C3128002  177 
       4.62       65.9        2.5        0.2                      C3128002  178 
       4.62       86.8        1.9        0.2                      C3128002  179 
       4.62      106.8        4.6        0.4                      C3128002  180 
       4.62      125.9       15.8        1.4                      C3128002  181 
       4.62      135.3       23.1        2.0                      C3128002  182 
       4.62      144.4       23.8        2.1                      C3128002  183 
       4.62      153.4       22.3        1.9                      C3128002  184 
       4.62      157.9       20.0        1.8                      C3128002  185 
       4.62      162.3       14.3        1.3                      C3128002  186 
       4.77        0.0       25.0        2.2                      C3128002  187 
       4.77       22.4       14.8        1.3                      C3128002  188 
       4.77       33.5        7.6        0.7                      C3128002  189 
       4.77       44.4        2.3        0.2                      C3128002  190 
       4.77       66.0        2.5        0.2                      C3128002  191 
       4.77       86.8        1.1        0.1                      C3128002  192 
       4.77      106.8        5.4        0.5                      C3128002  193 
       4.77      126.0       22.6        2.0                      C3128002  194 
       4.77      135.3       32.2        2.8                      C3128002  195 
       4.77      144.4       41.9        3.7                      C3128002  196 
       4.77      153.5       44.2        3.9                      C3128002  197 
       4.77      157.9       41.5        3.6                      C3128002  198 
       4.77      162.4       33.8        3.0                      C3128002  199 
       4.92        0.0       39.4        3.5                      C3128002  200 
       4.92       22.4       21.6        1.9                      C3128002  201 
       4.92       33.5        9.7        0.8                      C3128002  202 
       4.92       44.5        3.0        0.3                      C3128002  203 
       4.92       66.0        4.6        0.4                      C3128002  204 
       4.92       86.9        2.7        0.2                      C3128002  205 
       4.92      106.9        7.4        0.6                      C3128002  206 
       4.92      126.0       32.3        2.8                      C3128002  207 
       4.92      135.3       45.1        3.9                      C3128002  208 
       4.92      144.5       57.5        5.0                      C3128002  209 
       4.92      153.5       64.5        5.6                      C3128002  210 
       4.92      157.9       61.8        5.4                      C3128002  211 
       4.92      162.4       50.5        4.4                      C3128002  212 
       4.99        0.0       35.3        3.1                      C3128002  213 
       4.99       22.4       20.5        1.8                      C3128002  214 
       4.99       33.5        9.7        0.8                      C3128002  215 
       4.99       44.5        3.8        0.3                      C3128002  216 
       4.99       66.1        5.9        0.5                      C3128002  217 
       4.99       86.9        3.3        0.3                      C3128002  218 
       4.99      106.9       10.3        0.9                      C3128002  219 
       4.99      126.1       36.9        3.2                      C3128002  220 
       4.99      135.4       54.3        4.8                      C3128002  221 
       4.99      144.5       69.2        6.1                      C3128002  222 
       4.99      153.5       82.3        7.2                      C3128002  223 
       4.99      158.0       77.7        6.8                      C3128002  224 
       4.99      162.4       65.9        5.8                      C3128002  225 
       5.07        0.0       39.8        3.5                      C3128002  226 
       5.07       22.4       20.8        1.8                      C3128002  227 
       5.07       33.5        9.4        0.8                      C3128002  228 
       5.07       44.5        4.2        0.4                      C3128002  229 
       5.07       66.1        6.2        0.5                      C3128002  230 
       5.07       86.9        4.2        0.4                      C3128002  231 
       5.07      106.9       12.5        1.1                      C3128002  232 
       5.07      126.1       44.6        3.9                      C3128002  233 
       5.07      135.4       64.6        5.7                      C3128002  234 
       5.07      144.5       85.2        7.5                      C3128002  235 
       5.07      153.5      102.7        9.0                      C3128002  236 
       5.07      158.0       97.0        8.5                      C3128002  237 
       5.07      162.4       82.9        7.3                      C3128002  238 
       5.22        0.0       92.4        8.1                      C3128002  239 
       5.22       22.4       49.8        4.4                      C3128002  240 
       5.22       33.5       22.2        1.9                      C3128002  241 
       5.22       44.5        6.3        0.6                      C3128002  242 
       5.22       66.1        4.5        0.4                      C3128002  243 
       5.22       87.0        4.3        0.4                      C3128002  244 
       5.22      107.0       11.9        1.0                      C3128002  245 
       5.22      126.1       41.8        3.7                      C3128002  246 
       5.22      135.4       59.9        5.2                      C3128002  247 
       5.22      144.5       89.2        7.8                      C3128002  248 
       5.22      153.5      108.5        9.5                      C3128002  249 
       5.22      158.0      109.0        9.5                      C3128002  250 
       5.22      162.4       97.3        8.5                      C3128002  251 
       5.29        0.0      119.4       10.4                      C3128002  252 
       5.29       22.4       61.5        5.4                      C3128002  253 
