ENTRY            C0948   20110601                             C107C094800000001 
SUBENT        C0948001   20110601                             C107C094800100001 
BIB                 15         37                                 C094800100002 
INSTITUTE  (1USAINU,1USAWIS,1USAWMU)                              C094800100003 
REFERENCE  (J,PR/C,58,1897,199810)                                C094800100004 
AUTHOR     (B.v.Przewoski,F.Rathmann,W.A.Dezarn,J.Doskow,         C094800100005 
           M.Dzemidic,W.Haeberli,J.G.Hardie,B.Lorentz,H.O.Meyer,  C094800100006 
           P.V.Pancella,R.E.Pollock,T.Rinckel,F.Sperisen,T.Wise)  C094800100007 
TITLE      Proton-proton analyzing power and spin correlation     C094800100008 
            measurements between 250 and 450 MeV at theta(c.m.)   C094800100009 
            between 7 and 90 degrees with an internal target in   C094800100010 
            a storage ring                                        C094800100011 
FACILITY   (CYCLO,1USAINU)                                        C094800100012 
INC-SOURCE (POLIS)                                                C094800100013 
           (POLTR)                                                C094800100014 
SAMPLE     Polarized hydrogen atoms in teflon-walled cell,        C094800100015 
            centered within an array of Helmholtz coils.          C094800100016 
DETECTOR   (TRD,SCIN) Forward detector array consists of 2 wire   C094800100017 
            chambers and 2 planes of multisegmented scintillation C094800100018 
            E detectors.                                          C094800100019 
           (SOLST) 8 silicon strip recoil detectors.              C094800100020 
ANALYSIS   Diagonal scaling method used to analyze data.          C094800100021 
MONITOR    Data normalized to earlier experiment at 197.8 MeV.    C094800100022 
            Small correction applied, since injection energy for  C094800100023 
            that experiment was 0.4 MeV higher.                   C094800100024 
MONIT-REF  (C0458001,HAEBERLI+,J,PR/C,55,597,1997)                C094800100025 
CORRECTION Corrected for:                                         C094800100026 
           . background,                                          C094800100027 
           . deadtime,                                            C094800100028 
           . detector geometry,                                   C094800100029 
           . loss of beam polarization during ramping of beam     C094800100030 
             energy,                                              C094800100031 
ERR-ANALYS (ERR-S) Statistical uncertainty given.                 C094800100032 
           See Table I in reference for list of systematic        C094800100033 
            uncertainties.                                        C094800100034 
STATUS     (TABLE) Data downloaded from INU Pintex Web site.      C094800100035 
           (APRVD) Approved by F. Rathmann, 2004/1/8.             C094800100036 
HISTORY    (20040107C) VM                                         C094800100037 
           (20110525A) OS. Status code added,                     C094800100038 
            Reactions in sub.3 corrected                          C094800100039 
ENDBIB              37          0                                 C094800100040 
COMMON               1          3                                 C094800100041 
EN-ERR                                                            C094800100042 
KEV                                                               C094800100043 
200.                                                              C094800100044 
ENDCOMMON            3          0                                 C094800100045 
ENDSUBENT           44          0                                 C094800199999 
SUBENT        C0948002   20040107                             0000C094800200001 
BIB                  1          1                                 C094800200002 
REACTION   (1-H-1(P,EL)1-H-1,,POL/DA,,ANA)                        C094800200003 
ENDBIB               1          0                                 C094800200004 
NOCOMMON             0          0                                 C094800200005 
DATA                 4        281                                 C094800200006 
EN         ANG        DATA       ERR-S                            C094800200007 
MEV        ADEG       NO-DIM     NO-DIM                           C094800200008 
250.0        3.50      0.0663     0.0168                          C094800200009 
250.0        4.50      0.1441     0.0180                          C094800200010 
250.0        5.50      0.1931     0.0171                          C094800200011 
250.0        6.50      0.2298     0.0124                          C094800200012 
250.0        7.50      0.2567     0.0111                          C094800200013 
250.0        8.50      0.2666     0.0102                          C094800200014 
250.0        9.50      0.2922     0.0096                          C094800200015 
250.0       10.50      0.2935     0.0090                          C094800200016 
250.0       11.50      0.3325     0.0086                          C094800200017 
250.0       12.50      0.3314     0.0082                          C094800200018 
250.0       13.50      0.3507     0.0079                          C094800200019 
250.0       14.50      0.3509     0.0077                          C094800200020 
250.0       15.50      0.3543     0.0075                          C094800200021 
250.0       16.50      0.3609     0.0073                          C094800200022 
250.0       17.50      0.3768     0.0071                          C094800200023 
250.0       18.50      0.3738     0.0070                          C094800200024 
250.0       19.50      0.3737     0.0071                          C094800200025 
250.0       20.50      0.3544     0.0072                          C094800200026 
250.0       21.50      0.3579     0.0073                          C094800200027 
250.0       22.50      0.3405     0.0074                          C094800200028 
250.0       23.50      0.3292     0.0076                          C094800200029 
250.0       24.50      0.3239     0.0078                          C094800200030 
250.0       25.50      0.3108     0.0081                          C094800200031 
250.0       26.50      0.2910     0.0082                          C094800200032 
250.0       27.50      0.2670     0.0085                          C094800200033 
250.0       28.50      0.2761     0.0088                          C094800200034 
250.0       29.50      0.2468     0.0092                          C094800200035 
250.0       30.50      0.2226     0.0094                          C094800200036 
250.0       31.50      0.2164     0.0089                          C094800200037 
250.0       32.50      0.1939     0.0083                          C094800200038 
250.0       33.50      0.1914     0.0079                          C094800200039 
250.0       34.50      0.1672     0.0077                          C094800200040 
250.0       35.50      0.1506     0.0076                          C094800200041 
250.0       36.50      0.1327     0.0075                          C094800200042 
250.0       37.50      0.1103     0.0073                          C094800200043 
250.0       38.50      0.0824     0.0070                          C094800200044 
250.0       39.50      0.0739     0.0066                          C094800200045 
250.0       40.50      0.0486     0.0062                          C094800200046 
250.0       41.50      0.0388     0.0060                          C094800200047 
250.0       42.50      0.0119     0.0058                          C094800200048 
250.0       43.50      0.0058     0.0125                          C094800200049 
280.0        3.50      0.1053     0.013                           C094800200050 
280.0        4.50      0.1446     0.015                           C094800200051 
280.0        5.50      0.2242     0.014                           C094800200052 
280.0        6.50      0.2364     0.010                           C094800200053 
280.0        7.50      0.2770     0.009                           C094800200054 
280.0        8.50      0.3008     0.008                           C094800200055 
280.0        9.50      0.3311     0.008                           C094800200056 
280.0       10.50      0.3322     0.007                           C094800200057 
280.0       11.50      0.3746     0.007                           C094800200058 
280.0       12.50      0.3730     0.007                           C094800200059 
280.0       13.50      0.3915     0.006                           C094800200060 
280.0       14.50      0.3778     0.006                           C094800200061 
280.0       15.50      0.3917     0.006                           C094800200062 
280.0       16.50      0.3947     0.006                           C094800200063 
280.0       17.50      0.4061     0.006                           C094800200064 
280.0       18.50      0.3951     0.006                           C094800200065 
280.0       19.50      0.4022     0.006                           C094800200066 
280.0       20.50      0.3820     0.006                           C094800200067 
280.0       21.50      0.3863     0.006                           C094800200068 
280.0       22.50      0.3623     0.006                           C094800200069 
280.0       23.50      0.3518     0.006                           C094800200070 
280.0       24.50      0.3456     0.006                           C094800200071 
280.0       25.50      0.3209     0.006                           C094800200072 
280.0       26.50      0.3135     0.006                           C094800200073 
280.0       27.50      0.2874     0.007                           C094800200074 
280.0       28.50      0.2929     0.007                           C094800200075 
280.0       29.50      0.2569     0.007                           C094800200076 
280.0       30.50      0.2547     0.007                           C094800200077 
280.0       31.50      0.2345     0.007                           C094800200078 
280.0       32.50      0.2160     0.006                           C094800200079 
280.0       33.50      0.1912     0.006                           C094800200080 
280.0       34.50      0.1707     0.006                           C094800200081 
280.0       35.50      0.1435     0.006                           C094800200082 
280.0       36.50      0.1366     0.006                           C094800200083 
280.0       37.50      0.1147     0.005                           C094800200084 
280.0       38.50      0.0875     0.005                           C094800200085 
280.0       39.50      0.0667     0.005                           C094800200086 
280.0       40.50      0.0478     0.005                           C094800200087 
280.0       41.50      0.0313     0.005                           C094800200088 
280.0       42.50      0.0189     0.005                           C094800200089 
280.0       43.50     -0.0501     0.063                           C094800200090 
294.4        3.50      0.0973     0.015                           C094800200091 
294.4        4.50      0.1667     0.017                           C094800200092 
294.4        5.50      0.2115     0.017                           C094800200093 
294.4        6.50      0.2528     0.012                           C094800200094 
294.4        7.50      0.2831     0.011                           C094800200095 
294.4        8.50      0.3098     0.010                           C094800200096 
294.4        9.50      0.3250     0.009                           C094800200097 
294.4       10.50      0.3513     0.009                           C094800200098 
294.4       11.50      0.3765     0.008                           C094800200099 
294.4       12.50      0.3898     0.008                           C094800200100 
294.4       13.50      0.3932     0.008                           C094800200101 
294.4       14.50      0.4046     0.007                           C094800200102 
294.4       15.50      0.4080     0.007                           C094800200103 
294.4       16.50      0.4110     0.007                           C094800200104 
294.4       17.50      0.4056     0.007                           C094800200105 
294.4       18.50      0.4067     0.007                           C094800200106 
294.4       19.50      0.3967     0.007                           C094800200107 
294.4       20.50      0.3899     0.007                           C094800200108 
294.4       21.50      0.3804     0.007                           C094800200109 
294.4       22.50      0.3594     0.007                           C094800200110 
294.4       23.50      0.3574     0.007                           C094800200111 
294.4       24.50      0.3561     0.007                           C094800200112 
294.4       25.50      0.3482     0.008                           C094800200113 
294.4       26.50      0.3221     0.008                           C094800200114 
294.4       27.50      0.2983     0.008                           C094800200115 
294.4       28.50      0.2815     0.008                           C094800200116 
294.4       29.50      0.2770     0.008                           C094800200117 
294.4       30.50      0.2395     0.009                           C094800200118 
294.4       31.50      0.2420     0.008                           C094800200119 
294.4       32.50      0.2226     0.007                           C094800200120 
294.4       33.50      0.2059     0.007                           C094800200121 
294.4       34.50      0.1710     0.006                           C094800200122 
294.4       35.50      0.1552     0.006                           C094800200123 
294.4       36.50      0.1270     0.006                           C094800200124 
294.4       37.50      0.1197     0.006                           C094800200125 
294.4       38.50      0.1022     0.006                           C094800200126 
294.4       39.50      0.0721     0.006                           C094800200127 
294.4       40.50      0.0531     0.006                           C094800200128 
294.4       41.50      0.0340     0.005                           C094800200129 
294.4       42.50      0.0059     0.006                           C094800200130 
310.0        3.50      0.1211     0.0135                          C094800200131 
