ENTRY            C2785   20220731                             C228C2785000    1 
SUBENT        C2785001   20220731                             C228C2785001    1 
BIB                  9         20                                 C2785001    2 
TITLE      Proton stripping reactions on 194Pt, 196Pt and 198Pt   C2785001    3 
AUTHOR     (M.L.Munger,R.J.Peterson)                              C2785001    4 
INSTITUTE  (1USACLU)                                              C2785001    5 
REFERENCE  (J,NP/A,303,199,1978)                                  C2785001    6 
           #doi:10.1016/0375-9474(78)90051-9                      C2785001    7 
FACILITY   (CYCLO,1USACLU) The University of Colorado AVF         C2785001    8 
           cyclotron                                              C2785001    9 
DETECTOR   (SCIN,MWPC) Angular distributions were measured with   C2785001   10 
           the energy-loss spectrograph system. The reaction      C2785001   11 
           products were detected at the focal plane by a         C2785001   12 
           helical-cathode multiwire proportional chamber, with   C2785001   13 
           particle identification obtained by the coincident     C2785001   14 
           total energy pulse in a backing plastic scintillator   C2785001   15 
           and, for the tritons, by an additional properly        C2785001   16 
           coincident dE anode signal from the proportional       C2785001   17 
           chamber.                                               C2785001   18 
SAMPLE     The platinum targets were evaporated as the highly     C2785001   19 
           enriched metallic isotope onto thin carbon foils.      C2785001   20 
ADD-RES    (COMP) DWBA calculations                               C2785001   21 
HISTORY    (20220731C) OG                                         C2785001   22 
ENDBIB              20          0                                 C2785001   23 
COMMON               2          3                                 C2785001   24 
EN-RSL-HW  E-LVL-ERR                                              C2785001   25 
KEV        KEV                                                    C2785001   26 
25.        4.                                                     C2785001   27 
ENDCOMMON            3          0                                 C2785001   28 
ENDSUBENT           27          0                                 C278500199999 
SUBENT        C2785002   20220731                             C228C2785002    1 
BIB                  5         21                                 C2785002    2 
REACTION   (78-PT-194(HE3,D)79-AU-195,PAR,DA)                     C2785002    3 
LEVEL-PROP (79-AU-195,E-LVL=0.0,SPIN=1.5,PARITY=+1.)              C2785002    4 
           (79-AU-195,E-LVL=0.061,SPIN=0.5,PARITY=+1.)            C2785002    5 
           (79-AU-195,E-LVL=0.237,SPIN=1.5,PARITY=-1.)            C2785002    6 
           (79-AU-195,E-LVL=0.316,SPIN=5.5,PARITY=+1.)            C2785002    7 
           (79-AU-195,E-LVL=0.440,SPIN=2.5,PARITY=+1.)            C2785002    8 
           (79-AU-195,E-LVL=0.521,SPIN=3.5,PARITY=-1.)            C2785002    9 
           (79-AU-195,E-LVL=0.841,SPIN=0.5,PARITY=+1.)            C2785002   10 
           (79-AU-195,E-LVL=1.067,SPIN=4.5,PARITY=-1.)            C2785002   11 
           (79-AU-195,E-LVL=1.106,SPIN=1.5,PARITY=+1.)            C2785002   12 
           (79-AU-195,E-LVL=1.335,SPIN=0.5,PARITY=+1.)            C2785002   13 
           (79-AU-195,E-LVL=1.394,SPIN=1.5,PARITY=+1.)            C2785002   14 
           (79-AU-195,E-LVL=1.503,SPIN=0.5,PARITY=+1.)            C2785002   15 
           (79-AU-195,E-LVL=1.585,SPIN=3.5,PARITY=-1.)            C2785002   16 
           (79-AU-195,E-LVL=1.781,SPIN=3.5,PARITY=-1.)            C2785002   17 
           (79-AU-195,E-LVL=1.983,SPIN=4.5,PARITY=-1.)            C2785002   18 
           (79-AU-195,E-LVL=2.350,SPIN=6.5,PARITY=+1.)            C2785002   19 
MISC-COL   (MISC) The orbital angular momentum transfer.          C2785002   20 
ERR-ANALYS (DATA-ERR) No information on source of uncertainties.  C2785002   21 
STATUS     (CURVE) Fig.4 (p.204) in J,NP/A,303,199,1978 was       C2785002   22 
           digitized by GSYS-2.4.9.                               C2785002   23 
ENDBIB              21          0                                 C2785002   24 
COMMON               1          3                                 C2785002   25 
EN                                                                C2785002   26 
MEV                                                               C2785002   27 
41.2                                                              C2785002   28 
ENDCOMMON            3          0                                 C2785002   29 
DATA                 5        209                                 C2785002   30 
E-LVL      ANG-CM     DATA-CM    DATA-ERR   MISC                  C2785002   31 
MEV        ADEG       MB/SR      MB/SR      NO-DIM                C2785002   32 
        0.0      2.210  1.097E-01  4.478E-02         2.           C2785002   33 
        0.0      4.686  1.033E-01  1.364E-02         2.           C2785002   34 
        0.0      7.303  1.633E-01  1.648E-02         2.           C2785002   35 
        0.0      9.716  1.689E-01  2.057E-02         2.           C2785002   36 
        0.0     12.382  1.240E-01  1.554E-02         2.           C2785002   37 
        0.0     14.790  1.025E-01  1.354E-02         2.           C2785002   38 
        0.0     17.393  8.177E-02  1.356E-02         2.           C2785002   39 
        0.0     19.877  1.163E-01  1.303E-02         2.           C2785002   40 
        0.0     22.483  1.069E-01  1.200E-02         2.           C2785002   41 
        0.0     25.012  5.776E-02  1.105E-02         2.           C2785002   42 
        0.0     27.498  8.613E-02  1.137E-02         2.           C2785002   43 
        0.0     29.978  9.789E-02  1.192E-02         2.           C2785002   44 
        0.0     35.177  4.748E-02  8.533E-03         2.           C2785002   45 
        0.0     40.324  4.106E-02  6.253E-03         2.           C2785002   46 
      0.061      1.823  3.384E-01  8.988E-02         0.           C2785002   47 
      0.061      4.297  1.229E-01  1.620E-02         0.           C2785002   48 
      0.061      6.966  4.569E-02  1.013E-02         0.           C2785002   49 
      0.061      9.440  1.067E-01  2.062E-02         0.           C2785002   50 
      0.061     12.044  1.080E-01  1.349E-02         0.           C2785002   51 
      0.061     14.583  6.820E-02  1.414E-02         0.           C2785002   52 
      0.061     17.187  4.734E-02  7.832E-03         0.           C2785002   53 
      0.061     19.661  8.530E-02  9.538E-03         0.           C2785002   54 
      0.061     22.200  1.080E-01  1.207E-02         0.           C2785002   55 
      0.061     24.674  4.734E-02  1.049E-02         0.           C2785002   56 
      0.061     27.278  3.784E-02  8.389E-03         0.           C2785002   57 
      0.061     29.687  5.201E-02  1.304E-02         0.           C2785002   58 
      0.061     34.895  3.568E-02  6.396E-03         0.           C2785002   59 
      0.061     39.908  2.308E-02  3.508E-03         0.           C2785002   60 
      0.237     10.028  9.011E-03  2.401E-03         2.           C2785002   61 
      0.237     12.559  6.771E-03  2.216E-03         2.           C2785002   62 
      0.237     15.103  8.064E-03  1.790E-03         2.           C2785002   63 
      0.237     17.636  6.428E-03  1.246E-03         2.           C2785002   64 
      0.237     20.180  7.746E-03  1.501E-03         2.           C2785002   65 
      0.237     22.652  7.199E-03  2.027E-03         2.           C2785002   66 
      0.237     25.246  4.980E-03  1.554E-03         2.           C2785002   67 
      0.237     27.848  4.574E-03  1.571E-03         2.           C2785002   68 
      0.237     30.192  4.673E-03  1.177E-03         2.           C2785002   69 
      0.237     35.318  2.608E-03  8.962E-04         2.           C2785002   70 
      0.237     40.524  2.333E-03  7.287E-04         2.           C2785002   71 
      0.316      2.536  9.300E-03  6.622E-03         5.           C2785002   72 
      0.316     12.523  2.403E-03  1.907E-03         5.           C2785002   73 
      0.316     15.106  1.122E-02  4.341E-03         5.           C2785002   74 
      0.316     17.599  2.204E-02  5.163E-03         5.           C2785002   75 
      0.316     20.139  2.251E-02  4.314E-03         5.           C2785002   76 
      0.316     22.679  2.353E-02  5.517E-03         5.           C2785002   77 
      0.316     25.204  1.404E-02  4.331E-03         5.           C2785002   78 
      0.316     27.797  9.749E-03  3.309E-03         5.           C2785002   79 
      0.316     30.279  1.258E-02  3.131E-03         5.           C2785002   80 
      0.316     40.498  1.162E-02  2.723E-03         5.           C2785002   81 
      0.440      2.529  7.362E-02  2.497E-02         2.           C2785002   82 
      0.440      4.935  7.432E-02  1.218E-02         2.           C2785002   83 
      0.440      7.546  1.065E-01  3.123E-02         2.           C2785002   84 
      0.440     10.025  1.440E-01  2.732E-02         2.           C2785002   85 
      0.440     10.097  1.841E-01  3.528E-02         2.           C2785002   86 
      0.440     12.629  1.577E-01  2.167E-02         2.           C2785002   87 
