ENTRY            C2854   20221121                             C230C2854000    1 
SUBENT        C2854001   20221121                             C230C2854001    1 
BIB                 11         34                                 C2854001    2 
TITLE      Alpha-cluster structure of 18Ne                        C2854001    3 
AUTHOR     (M.Barbui,A.Volya,E.Aboud,S.Ahn,J.Bishop,V.Z.Goldberg, C2854001    4 
           J.Hooker,C.H.Hunt,H.Jayatissa,Tz.Kokalova,E.Koshchiy,  C2854001    5 
           S.Pirrie,E.Pollacco,B.T.Roeder,A.Saastamoinen,         C2854001    6 
           S.Upadhyayula,C.Wheldon,G.V.Rogachev)                  C2854001    7 
INSTITUTE  (1USATAM,2FR SAC,2UK BIR,1USAFSU)                      C2854001    8 
REFERENCE  (J,PR/C,106,054310,2022)                               C2854001    9 
FACILITY   (CYCLO,1USATAM) Experimment performed at the           C2854001   10 
           Cyclotron Institute at Texas AM University using the   C2854001   11 
           active target TexAT                                    C2854001   12 
SAMPLE     Active target TexAT filled with the gas mixture 96 %   C2854001   13 
           of 4He and 4 % of CO2. The gas pressure was 580 Torr.  C2854001   14 
DETECTOR   TexAT consists of a gas-filled Time Projection         C2854001   15 
           Chamber and two layers of solid states detectors       C2854001   16 
           which surround the TPC in Cartesian geometry. TPCs     C2854001   17 
           has a high level of segmentation in the readout plane  C2854001   18 
           and provide 3D-vertex and tracking capabilities for    C2854001   19 
           incoming beam ions and charged reaction products. The  C2854001   20 
           gas pressure of 580 Torr was chosen to stop the 14O    C2854001   21 
           beam before the last 1/8th of the active volume. This  C2854001   22 
           last portion of the active volume was used as a dE     C2854001   23 
           detector to identify the alpha particles hitting the   C2854001   24 
           silicon wall.                                          C2854001   25 
METHOD     (EDE) Inverse kinematics was used                      C2854001   26 
INC-SOURCE The 14-O beam was produced with the reaction 14N(p,n)  C2854001   27 
           14-O using magnetic achromat recoil separator at the   C2854001   28 
           Cyclotron Institute at Texas AM University. The 14N    C2854001   29 
           primary beam with energy of 11 MeV/A was delivered by  C2854001   30 
           the K500 Cyclotron and directed into a 9.2-cm-long     C2854001   31 
           liquid-nitrogen-cooled gas cell. The energy of the     C2854001   32 
           14-O beam was 61.8 MeV with an intensity of about      C2854001   33 
           10E+4 pps.                                             C2854001   34 
ERR-ANALYS (DATA-ERR) Origin of uncertainties not described       C2854001   35 
HISTORY    (20221121C) Compiled by S.H.                           C2854001   36 
ENDBIB              34          0                                 C2854001   37 
NOCOMMON             0          0                                 C2854001   38 
ENDSUBENT           37          0                                 C285400199999 
SUBENT        C2854002   20221121                             C230C2854002    1 
BIB                  2          4                                 C2854002    2 
REACTION   ((2-HE-4(8-O-14,EL)2-HE-4,,DA)=                        C2854002    3 
           (8-O-14(A,EL)8-O-14,,DA))                              C2854002    4 
STATUS     (TABLE) Data presented in fig. 5 of the reference      C2854002    5 
                   sent by author M.B.                            C2854002    6 
ENDBIB               4          0                                 C2854002    7 
NOCOMMON             0          0                                 C2854002    8 
DATA                 5        714                                 C2854002    9 
ANG-CM-MIN ANG-CM-MAX E-EXC-CMP  DATA-CM    DATA-ERR              C2854002   10 
ADEG       ADEG       MEV        MB/SR      MB/SR                 C2854002   11 
135.       175.             7.175    37.5366    24.4239           C2854002   12 
135.       175.             7.215      45.28    26.9066           C2854002   13 
135.       175.             7.255    49.3826    28.1842           C2854002   14 
135.       175.             7.295    66.7353    32.8622           C2854002   15 
135.       175.             7.335    77.7791    35.5828           C2854002   16 
135.       175.             7.375    78.2404    35.7938           C2854002   17 
135.       175.             7.435    103.318    41.3139           C2854002   18 
135.       175.             7.475    80.2918    36.5265           C2854002   19 
135.       175.             7.515    87.8092    38.3085           C2854002   20 
135.       175.             7.575    106.317     42.331           C2854002   21 
135.       175.             7.615    56.0631    30.8244           C2854002   22 
135.       175.             7.675     96.884    40.6874           C2854002   23 
135.       175.             7.735     83.248    37.8713           C2854002   24 
135.       175.             7.775     95.045     40.579           C2854002   25 
135.       175.             7.835    71.0997    35.2428           C2854002   26 
135.       175.             7.875    42.5531    27.3768           C2854002   27 
135.       175.             7.935    123.666    46.8688           C2854002   28 
135.       175.             8.035    29.7912    23.1643           C2854002   29 
135.       175.             8.095    66.3465    34.7083           C2854002   30 
135.       175.             8.135    17.3123    17.7995           C2854002   31 
135.       175.             8.195    43.5622    28.3445           C2854002   32 
135.       175.             8.255    49.3345    30.2831           C2854002   33 
135.       175.             8.315    57.5256    32.8316           C2854002   34 
135.       175.             8.375    50.2556    30.8485           C2854002   35 
135.       175.             8.435    27.0219    22.7082           C2854002   36 
135.       175.             8.535    19.3755    19.3755           C2854002   37 
135.       175.             8.655    18.6664    19.1918           C2854002   38 
135.       175.             8.895    54.1299    33.2267           C2854002   39 
135.       175.             8.935    147.936    55.1324           C2854002   40 
135.       175.             9.015    176.062    60.4386           C2854002   41 
135.       175.             9.055    402.398    91.7198           C2854002   42 
135.       175.             9.115    370.381    88.4371           C2854002   43 
135.       175.             9.175    351.861    86.5175           C2854002   44 
135.       175.             9.235     331.03    84.3269           C2854002   45 
135.       175.             9.315    256.139    74.5333           C2854002   46 
135.       175.             9.355    181.816    63.0184           C2854002   47 
135.       175.             9.415    88.5393    44.1814           C2854002   48 
135.       175.             9.495    111.661    49.8566           C2854002   49 
135.       175.             9.535    91.2635    45.2376           C2854002   50 
135.       175.             9.595    37.4451    29.1157           C2854002   51 
135.       175.             9.655    64.7212    38.4592           C2854002   52 
135.       175.             9.795    54.9836    35.7761           C2854002   53 
135.       175.             9.855    56.7489    36.5097           C2854002   54 
135.       175.             9.915    16.7854    19.9487           C2854002   55 
135.       175.             9.975    33.8858    28.4764           C2854002   56 
135.       175.            10.215    24.8086    24.8086           C2854002   57 
135.       175.            10.275    23.6736    24.3399           C2854002   58 
135.       175.            10.335    43.1319    33.0031           C2854002   59 
135.       175.            10.395      36.09    30.3288           C2854002   60 
135.       175.            10.475     24.387    25.0734           C2854002   61 
135.       175.            10.595    74.4774    44.2098           C2854002   62 
135.       175.            10.655    37.4863    31.5022           C2854002   63 
135.       175.            10.715    116.477    55.7697           C2854002   64 
135.       175.            10.755    103.249     52.744           C2854002   65 
135.       175.            10.895    19.4769    23.1474           C2854002   66 
135.       175.            10.955    26.3204    27.0612           C2854002   67 
135.       175.            11.035    28.1351    28.1351           C2854002   68 
135.       175.            11.155     81.263    48.2888           C2854002   69 
135.       175.            11.215    75.2205    46.6498           C2854002   70 
135.       175.            11.275    96.6727    53.1522           C2854002   71 
135.       175.            11.355    104.484    55.5324           C2854002   72 
135.       175.            11.415    28.1405    28.9325           C2854002   73 
135.       175.            11.475     120.62    60.1896           C2854002   74 
135.       175.            11.555    134.148    63.8368           C2854002   75 
135.       175.            11.635     52.385    40.0832           C2854002   76 
135.       175.            11.695    95.0866    54.2688           C2854002   77 
135.       175.            11.755    112.586    59.3379           C2854002   78 
135.       175.            11.815    247.787    88.4503           C2854002   79 
135.       175.            11.875    251.567    89.4581           C2854002   80 
135.       175.            11.935    250.251    89.6386           C2854002   81 
135.       175.            12.015    45.8824     38.558           C2854002   82 
135.       175.            12.075    63.6769    45.6468           C2854002   83 
135.       175.            12.155    89.6817    54.4979           C2854002   84 
135.       175.            12.215    414.528    117.747           C2854002   85 
135.       175.            12.295    487.823    128.481           C2854002   86 
135.       175.            12.355    363.249    111.403           C2854002   87 
135.       175.            12.415    230.056    89.0782           C2854002   88 
135.       175.            12.475    289.807    100.448           C2854002   89 
135.       175.            12.535    597.719    144.926           C2854002   90 
135.       175.            12.595    783.207    166.655           C2854002   91 
135.       175.            12.655    1160.72    203.799           C2854002   92 
135.       175.            12.735    530.784     138.43           C2854002   93 
135.       175.            12.795    612.829    149.399           C2854002   94 
135.       175.            12.855    408.799    122.657           C2854002   95 
135.       175.            12.915    124.845    68.0881           C2854002   96 
135.       175.            12.995    159.729    77.4436           C2854002   97 
135.       175.            13.075    53.7528     45.172           C2854002   98 
135.       175.            13.135    74.6737    53.5299           C2854002   99 
135.       175.            13.215    66.2427    50.6867           C2854002  100 
135.       175.            13.275    55.4013    46.5574           C2854002  101 
135.       175.            13.335     37.399    38.4516           C2854002  102 
135.       175.            13.415    28.2783    33.6076           C2854002  103 
135.       175.            13.475    57.0357    47.9309           C2854002  104 
135.       175.            13.615    87.2696    59.8805           C2854002  105 
135.       175.            13.675    39.2486    40.3533           C2854002  106 
135.       175.            13.815    80.0675    58.2097           C2854002  107 
135.       175.            13.895    113.461    69.6462           C2854002  108 
135.       175.            13.955    237.551    101.366           C2854002  109 
135.       175.            14.035    123.976    73.5921           C2854002  110 
135.       175.            14.095    125.194    74.3152           C2854002  111 
135.       175.            14.155    63.0711    53.0028           C2854002  112 
135.       175.            14.235       202.    95.3085           C2854002  113 
135.       175.            14.315    64.3794    54.1023           C2854002  114 
