ENTRY            C0623   20111002                             C110C062300000001 
SUBENT        C0623001   20111002                             C110C062300100001 
BIB                 10         20                                 C062300100002 
INSTITUTE  (1CANMNA)                                              C062300100003 
REFERENCE  (J,PR/C,27,482,198302)                                 C062300100004 
AUTHOR     (D.K.Hasell,N.E.Davison,T.N.Nasr,B.T.Murdoch,          C062300100005 
           A.M.Sourkes,W.T.H.van Oers)                            C062300100006 
TITLE      Elastic and inelastic scattering of protons from 24Mg  C062300100007 
           with coupled channels analysis for the energy range    C062300100008 
           17 - 185 MeV                                           C062300100009 
FACILITY   (CYCLO,1CANMNA)                                        C062300100010 
DETECTOR   (NAICR) NaI(Tl) detector assemblies.                   C062300100011 
CORRECTION Corrected for:                                         C062300100012 
           . computer deadtime,                                   C062300100013 
           . proton reaction losses in detectors,                 C062300100014 
           . multiple scattering in target,                       C062300100015 
           . finite size and divergence of incident beam,         C062300100016 
           . finite apertures of collimators.                     C062300100017 
ERR-ANALYS (DATA-ERR) Absolute uncertainty.                       C062300100018 
STATUS     (TABLE) Tabulated data received from W.T.H.van Oers,   C062300100019 
            5 April 2000.                                         C062300100020 
HISTORY    (20000417C) VM                                         C062300100021 
           (20110922A) OS. BIB corrections                        C062300100022 
ENDBIB              20          0                                 C062300100023 
NOCOMMON             0          0                                 C062300100024 
ENDSUBENT           23          0                                 C062300199999 
SUBENT        C0623002   20000530                             0000C062300200001 
BIB                  2          3                                 C062300200002 
REACTION   (12-MG-24(P,EL)12-MG-24,,DA)                           C062300200003 
SAMPLE     Target enriched to >99% 24Mg. Areal density            C062300200004 
            4.93+-0.13 mg/cm2. Oxygen impurity present in target. C062300200005 
ENDBIB               3          0                                 C062300200006 
NOCOMMON             0          0                                 C062300200007 
DATA                 4        208                                 C062300200008 
EN         ANG-CM     DATA-CM    DATA-ERR                         C062300200009 
MEV        ADEG       MB/SR      PER-CENT                         C062300200010 
 20.00      10.43     6599.        3.1                            C062300200011 
 20.00      13.03     2855.        7.2                            C062300200012 
 20.00      15.64     1790.        4.3                            C062300200013 
 20.00      18.24     1235.        5.7                            C062300200014 
 20.00      20.84      973.2       3.0                            C062300200015 
 20.00      23.44      706.0       4.1                            C062300200016 
 20.00      26.04      520.1       4.6                            C062300200017 
 20.00      28.63      353.9       7.3                            C062300200018 
 20.00      31.23      246.7       3.8                            C062300200019 
 20.00      33.82      148.7       6.9                            C062300200020 
 20.00      36.41       85.28      4.8                            C062300200021 
 20.00      39.00       45.06      5.2                            C062300200022 
 20.00      41.58       21.25      5.3                            C062300200023 
 20.00      44.16       12.30      3.7                            C062300200024 
 20.00      46.74       11.74      3.9                            C062300200025 
 20.00      49.31       16.67      4.6                            C062300200026 
 20.00      51.88       24.07      3.9                            C062300200027 
 20.00      54.45       32.06      3.8                            C062300200028 
 20.00      57.01       39.14      3.1                            C062300200029 
 20.00      59.57       44.93      3.4                            C062300200030 
 20.00      62.13       45.69      3.0                            C062300200031 
 20.00      64.68       45.90      3.0                            C062300200032 
 20.00      67.23       43.89      3.1                            C062300200033 
 20.00      69.77       30.39      3.0                            C062300200034 
 20.00      72.31       35.16      3.0                            C062300200035 
 20.00      74.84       30.02      3.0                            C062300200036 
 20.00      77.37       24.79      3.2                            C062300200037 
 20.00      79.90       20.43      3.2                            C062300200038 
 20.00      82.42       16.08      3.4                            C062300200039 
 20.00      84.93       12.18      3.2                            C062300200040 
 20.00      87.45        9.517     3.7                            C062300200041 
 20.00      89.95        8.097     3.8                            C062300200042 
 20.00      92.45        6.148     3.2                            C062300200043 
