ENTRY            C1024   20040415                             0000C102400000001 
SUBENT        C1024001   20040415                             0000C102400100001 
BIB                 12         13                                 C102400100002 
INSTITUTE  (1USAANL)                                              C102400100003 
REFERENCE  (J,PR,134,B765,196405)                                 C102400100004 
AUTHOR     (L.L.Lee Jr,J.P.Schiffer)                              C102400100005 
TITLE      Studies of Elastic Scattering of Protons, Deuterons,   C102400100006 
            and Alpha Particles from Isotopes of Cu, Ni, and Fe   C102400100007 
FACILITY   (VDGT,1USAANL)                                         C102400100008 
SAMPLE     Thin foil targets usually <3.5 mg/cm2 thick.           C102400100009 
METHOD     (BCINT)                                                C102400100010 
DETECTOR   (SOLST) Silicon diode detectors.                       C102400100011 
CORRECTION Corrected for background.                              C102400100012 
ERR-ANALYS (DATA-ERR) Estimated error in cross section.           C102400100013 
STATUS     Data taken from tables in reference.                   C102400100014 
HISTORY    (20040414C) VM                                         C102400100015 
ENDBIB              13          0                                 C102400100016 
NOCOMMON             0          0                                 C102400100017 
ENDSUBENT           16          0                                 C102400199999 
SUBENT        C1024002   20040415                             0000C102400200001 
BIB                  1          1                                 C102400200002 
REACTION   (26-FE-54(P,EL)26-FE-54,,DA)                           C102400200003 
ENDBIB               1          0                                 C102400200004 
COMMON               2          3                                 C102400200005 
EN         DATA-ERR                                               C102400200006 
MEV        PER-CENT                                               C102400200007 
 12.         5.                                                   C102400200008 
ENDCOMMON            3          0                                 C102400200009 
DATA                 2         29                                 C102400200010 
ANG        DATA                                                   C102400200011 
ADEG       MB/SR                                                  C102400200012 
 30.0      1030.                                                  C102400200013 
 35.0       695.                                                  C102400200014 
 40.0       454.                                                  C102400200015 
 45.0       290.                                                  C102400200016 
 50.0       186.                                                  C102400200017 
 55.0       115.                                                  C102400200018 
 60.0        65.3                                                 C102400200019 
 65.0        35.6                                                 C102400200020 
 70.0        18.6                                                 C102400200021 
 75.0        10.39                                                C102400200022 
 80.0         8.71                                                C102400200023 
 85.0        10.79                                                C102400200024 
 90.0        14.13                                                C102400200025 
 95.0        16.47                                                C102400200026 
100.0        18.10                                                C102400200027 
105.0        17.93                                                C102400200028 
110.0        16.49                                                C102400200029 
115.0        13.56                                                C102400200030 
120.0        10.45                                                C102400200031 
125.0         7.56                                                C102400200032 
130.0         5.10                                                C102400200033 
133.0         4.44                                                C102400200034 
140.0         4.46                                                C102400200035 
145.0         5.76                                                C102400200036 
150.0         7.21                                                C102400200037 
155.0         9.48                                                C102400200038 
160.0        11.41                                                C102400200039 
165.0        11.74                                                C102400200040 
169.5        14.20                                                C102400200041 
ENDDATA             31          0                                 C102400200042 
ENDSUBENT           41          0                                 C102400299999 
SUBENT        C1024003   20040415                             0000C102400300001 
BIB                  1          1                                 C102400300002 
REACTION   (28-NI-58(P,EL)28-NI-58,,DA)                           C102400300003 
ENDBIB               1          0                                 C102400300004 
NOCOMMON             0          0                                 C102400300005 
DATA                 4        185                                 C102400300006 
EN         ANG        DATA       DATA-ERR                         C102400300007 
MEV        ADEG       MB/SR      PER-CENT                         C102400300008 
  7.        20.34     18300.      10.                             C102400300009 
  7.        25.42      7590.       5.                             C102400300010 
  7.        30.49      3810.       5.                             C102400300011 
  7.        35.57      2300.       5.                             C102400300012 
  7.        40.63      1426.       5.                             C102400300013 
  7.        45.70       941.       5.                             C102400300014 
  7.        50.76       537.       5.                             C102400300015 
  7.        55.81       343.       5.                             C102400300016 
  7.        60.86       206.       5.                             C102400300017 
  7.        65.90       136.7      5.                             C102400300018 
  7.        70.93        96.1      5.                             C102400300019 
  7.        75.95        69.4      5.                             C102400300020 
  7.        80.97        58.1      5.                             C102400300021 
  7.        85.98        54.3      5.                             C102400300022 
  7.        90.99        55.3      5.                             C102400300023 
  7.        95.98        57.3      5.                             C102400300024 
  7.       100.97        61.1      5.                             C102400300025 
  7.       105.95        61.5      5.                             C102400300026 
  7.       110.93        62.1      5.                             C102400300027 
  7.       115.90        57.8      5.                             C102400300028 
  7.       120.86        53.8      5.                             C102400300029 
  7.       125.81        50.2      5.                             C102400300030 
  7.       130.76        44.6      5.                             C102400300031 
  7.       135.70        40.1      5.                             C102400300032 
  7.       140.63        35.6      5.                             C102400300033 
  7.       145.57        31.8      5.                             C102400300034 
  7.       150.49        28.1      5.                             C102400300035 
  7.       155.42        25.6      5.                             C102400300036 
  7.       160.34        24.3      5.                             C102400300037 
  7.       165.26        22.2      5.                             C102400300038 
  7.       168.21        22.0      5.                             C102400300039 
  8.        20.34     12800.      10.                             C102400300040 
  8.        25.42      5130.       5.                             C102400300041 
  8.        30.49      2540.       5.                             C102400300042 
  8.        35.57      1490.       5.                             C102400300043 
  8.        40.63       943.       5.                             C102400300044 
  8.        45.70       634.       5.                             C102400300045 
  8.        50.76       386.       5.                             C102400300046 
  8.        55.81       274.       5.                             C102400300047 
  8.        60.86       176.       5.                             C102400300048 
  8.        65.90       114.3      5.                             C102400300049 
  8.        70.93        76.4      5.                             C102400300050 
  8.        75.95        55.9      5.                             C102400300051 
  8.        80.97        45.2      5.                             C102400300052 
  8.        85.98        43.5      5.                             C102400300053 
  8.        90.99        42.7      5.                             C102400300054 
  8.        95.98        44.5      5.                             C102400300055 
  8.       100.97        39.7      5.                             C102400300056 
  8.       105.95        43.9      5.                             C102400300057 
  8.       110.93        41.7      5.                             C102400300058 
  8.       115.90        38.2      5.                             C102400300059 
  8.       120.86        34.5      5.                             C102400300060 
  8.       125.81        29.8      5.                             C102400300061 
  8.       130.76        25.1      5.                             C102400300062 
  8.       135.70        21.4      5.                             C102400300063 
  8.       140.63        18.5      5.                             C102400300064 
  8.       145.57        15.9      5.                             C102400300065 
  8.       150.49        14.3      5.                             C102400300066 
  8.       155.42        14.2      5.                             C102400300067 
  8.       160.34        13.8      5.                             C102400300068 
  8.       165.26        14.2      5.                             C102400300069 
  8.       168.21        14.4      5.                             C102400300070 
  9.        20.34      8900.      10.                             C102400300071 
  9.        25.42      3650.       5.                             C102400300072 
  9.        30.49      1900.       5.                             C102400300073 
  9.        35.57      1190.       5.                             C102400300074 
  9.        40.63       789.       5.                             C102400300075 
  9.        45.70       497.       5.                             C102400300076 
  9.        50.76       319.       5.                             C102400300077 
  9.        55.81       187.       5.                             C102400300078 
  9.        60.86       110.       5.                             C102400300079 
  9.        65.90        66.2      5.                             C102400300080 
  9.        70.93        41.6      5.                             C102400300081 
  9.        75.95        29.1      5.                             C102400300082 
  9.        80.97        26.9      5.                             C102400300083 
  9.        85.98        28.1      5.                             C102400300084 
  9.        90.99        29.3      5.                             C102400300085 
  9.        95.98        31.8      5.                             C102400300086 
  9.       100.97        32.8      5.                             C102400300087 
  9.       105.95        31.5      5.                             C102400300088 
  9.       110.93        31.4      5.                             C102400300089 
  9.       115.90        29.3      5.                             C102400300090 
  9.       120.86        26.0      5.                             C102400300091 
  9.       125.81        22.3      5.                             C102400300092 
  9.       130.76        18.8      5.                             C102400300093 
  9.       135.70        15.7      5.                             C102400300094 
  9.       140.63        13.2      5.                             C102400300095 
  9.       145.57        11.0      5.                             C102400300096 
  9.       150.49        10.1      5.                             C102400300097 
  9.       155.42         9.8      5.                             C102400300098 
  9.       160.34         9.5      5.                             C102400300099 
  9.       165.26         9.6      5.                             C102400300100 
  9.       168.21        10.2      5.                             C102400300101 
 10.        20.34      7600.      10.                             C102400300102 
 10.        25.42      2950.       5.                             C102400300103 
 10.        30.49      1150.       5.                             C102400300104 
 10.        35.57      1010.       5.                             C102400300105 
 10.        40.63       674.       5.                             C102400300106 
 10.        45.70       433.       5.                             C102400300107 
 10.        50.76       266.       5.                             C102400300108 
 10.        55.81       161.       5.                             C102400300109 
 10.        60.86        92.0      5.                             C102400300110 
 10.        65.90        51.9      5.                             C102400300111 
 10.        70.93        30.9      5.                             C102400300112 
 10.        75.95        22.8      5.                             C102400300113 
 10.        80.97        21.9      5.                             C102400300114 
 10.        85.98        22.8      5.                             C102400300115 
 10.        90.99        26.7      5.                             C102400300116 
 10.        95.98        28.7      5.                             C102400300117 
 10.       100.97        30.4      5.                             C102400300118 
 10.       105.95        29.6      5.                             C102400300119 
 10.       110.93        27.3      5.                             C102400300120 
 10.       115.90        23.0      5.                             C102400300121 
 10.       120.86        18.9      5.                             C102400300122 
 10.       125.81        15.0      5.                             C102400300123 
 10.       130.76        11.0      5.                             C102400300124 
 10.       135.70         8.0      5.                             C102400300125 
 10.       140.63         7.0      5.                             C102400300126 
 10.       145.57         7.2      5.                             C102400300127 
 10.       150.49         8.1      5.                             C102400300128 
 10.       155.42        10.5      5.                             C102400300129 
 10.       160.34        12.7      5.                             C102400300130 
 10.       165.26        15.2      5.                             C102400300131 
 10.       168.21        16.4      5.                             C102400300132 
 11.        20.34      5500.      10.                             C102400300133 
 11.        25.42      2290.       5.                             C102400300134 
 11.        30.49      1160.       5.                             C102400300135 
 11.        40.63       511.       5.                             C102400300136 
 11.        45.70       339.       5.                             C102400300137 
 11.        50.76       223.       5.                             C102400300138 
 11.        55.81       132.       5.                             C102400300139 
 11.        60.86        69.0      5.                             C102400300140 
 11.        65.90        37.3      5.                             C102400300141 
 11.        70.93        19.7      5.                             C102400300142 
 11.        75.95         8.3      5.                             C102400300143 
 11.        80.97        12.9      5.                             C102400300144 
 11.        85.98        15.8      5.                             C102400300145 
 11.        90.99        18.9      5.                             C102400300146 
 11.        95.98        21.6      5.                             C102400300147 
 11.       100.97        23.0      5.                             C102400300148 
 11.       105.95        23.1      5.                             C102400300149 
 11.       110.93        21.2      5.                             C102400300150 
 11.       115.90        18.0      5.                             C102400300151 
 11.       120.86        14.5      5.                             C102400300152 
 11.       125.81        11.1      5.                             C102400300153 
 11.       130.76         8.3      5.                             C102400300154 
